cpx_gene,pls_metabolite,VECPAC r,VECPAC p-values,VECPAC n,DSS r,DSS p-values,DSS n,LPS r,LPS p-values,LPS n,Pooled r,Pooled p-values,Pooled n,r Count,Consistent,Sign,edge_dir,Pooled FDR
ENSMUSG00000021481-P,1-Deoxypentitol,-0.9,0.037386073,5,,,2,-0.378393734,0.402602202,7,-0.215621693,0.459093488,14,2,TRUE,-,-1,0.65411424
ENSMUSG00000041642-P,1-Deoxypentitol,-0.8,0.104088039,5,,,2,-0.558581227,0.192452532,7,-0.490649362,0.074850936,14,2,TRUE,-,-1,0.332765644
ENSMUSG00000031147-P,1-Deoxypentitol,-0.7,0.188120404,5,,,2,-0.072074997,0.877959251,7,-0.118811953,0.685812412,14,2,TRUE,-,-1,0.801687432
ENSMUSG00000038084-P,1-Deoxypentitol,0.7,0.188120404,5,,,2,0.72074997,0.067634995,7,0.851485664,0.000111614,14,2,TRUE,+,1,0.056988561
ENSMUSG00000066113-P,1-Deoxypentitol,0.5,0.391002219,5,,,2,0.270281239,0.557730749,7,0.332233424,0.245825798,14,2,TRUE,+,1,0.501668565
ENSMUSG00000045817-P,1-Deoxypentitol,1,1.40E-24,5,,,2,0.072074997,0.877959251,7,0.459846263,0.098050482,14,2,TRUE,+,1,0.365045176
ENSMUSG00000027523-P,1-Deoxypentitol,0.8,0.104088039,5,,,2,0.180187493,0.699045774,7,0.708471276,0.004567284,14,2,TRUE,+,1,0.148941635
ENSMUSG00000037716-P,1-Deoxypentitol,-0.1,0.872888572,5,,,2,-0.163636364,0.72590657,7,-0.271824698,0.347156203,14,2,TRUE,-,-1,0.578745595
ENSMUSG00000024472-P,1-Deoxypentitol,0.9,0.037386073,5,,,2,0.414431233,0.355268944,7,0.708471276,0.004567284,14,2,TRUE,+,1,0.148941635
ENSMUSG00000041308-P,1-Deoxypentitol,0.9,0.037386073,5,,,2,0.054056248,0.908365283,7,0.398240065,0.158450382,14,2,TRUE,+,1,0.429148697
ENSMUSG00000029840-P,1-Deoxypentitol,0.2,0.747060078,5,,,2,0.432449982,0.332526778,7,0.107810846,0.713728122,14,2,TRUE,+,1,0.817786467
ENSMUSG00000105970-P,1-Deoxypentitol,0.564288094,0.321723336,5,,,2,0.685896891,0.088889835,7,0.093982202,0.749293028,14,2,TRUE,+,1,0.840618138
ENSMUSG00000033502-P,1-Deoxypentitol,0.9,0.037386073,5,,,2,0.540562478,0.210289253,7,0.675467955,0.008021707,14,2,TRUE,+,1,0.171958123
ENSMUSG00000030268-P,1-Deoxypentitol,-0.6,0.28475698,5,,,2,-0.554545455,0.196381445,7,-0.523759784,0.05456828,14,2,TRUE,-,-1,0.301738098
ENSMUSG00000028977-P,1-Deoxypentitol,-0.9,0.037386073,5,,,2,-0.090093746,0.84767208,7,-0.022002214,0.940487348,14,2,TRUE,-,-1,0.959701532
ENSMUSG00000026563-P,1-Deoxypentitol,-0.5,0.391002219,5,,,2,-0.558581227,0.192452532,7,-0.569857331,0.033380653,14,2,TRUE,-,-1,0.258240612
ENSMUSG00000067928-P,1-Deoxypentitol,0.5,0.391002219,5,,,2,0.450468731,0.310429302,7,0.58525888,0.027897721,14,2,TRUE,+,1,0.244827614
ENSMUSG00000038880-P,1-Deoxypentitol,0.1,0.872888572,5,,,2,0.342356236,0.452251222,7,0.316831875,0.269725365,14,2,TRUE,+,1,0.520089387
ENSMUSG00000053746-P,1-Deoxypentitol,0.4,0.504631575,5,,,2,0.594618725,0.159089994,7,0.278454569,0.335048665,14,2,TRUE,+,1,0.569250492
ENSMUSG00000047371-P,1-Deoxypentitol,-0.7,0.188120404,5,,,2,-0.684712472,0.089666453,7,-0.657866185,0.010546522,14,2,TRUE,-,-1,0.18465456
ENSMUSG00000061838-P,1-Deoxypentitol,0.5,0.391002219,5,,,2,0.666693722,0.10192046,7,0.38943918,0.16870759,14,2,TRUE,+,1,0.437418182
ENSMUSG00000020444-P,1-Deoxypentitol,-1,1.40E-24,5,,,2,-0.018018749,0.969415387,7,-0.534653789,0.048863671,14,2,TRUE,-,-1,0.290919962
ENSMUSG00000049744-P,1-Deoxypentitol,-0.2,0.747060078,5,,,2,-0.355279856,0.434191638,7,-0.161298406,0.581713491,14,2,TRUE,-,-1,0.734050967
ENSMUSG00000036435-P,1-Deoxypentitol,0.3,0.623837665,5,,,2,0.450468731,0.310429302,7,0.253025456,0.382773778,14,2,TRUE,+,1,0.603480249
ENSMUSG00000067795-P,1-Deoxypentitol,0.7,0.188120404,5,,,2,0.558581227,0.192452532,7,0.374449339,0.187153436,14,2,TRUE,+,1,0.452977633
ENSMUSG00000027782-P,1-Deoxypentitol,-0.5,0.391002219,5,,,2,-0.630656224,0.128887696,7,-0.495049805,0.071887735,14,2,TRUE,-,-1,0.329024189
ENSMUSG00000038064-P,1-Deoxypentitol,-1,1.40E-24,5,,,2,-0.23424374,0.613155037,7,-0.587459101,0.027173137,14,2,TRUE,-,-1,0.243079307
ENSMUSG00000005575-P,1-Deoxypentitol,0.5,0.391002219,5,,,2,0.72074997,0.067634995,7,0.134213503,0.647354725,14,2,TRUE,+,1,0.777078277
ENSMUSG00000029034-P,1-Deoxypentitol,-0.5,0.391002219,5,,,2,-0.198206242,0.670085034,7,-0.176017708,0.547224114,14,2,TRUE,-,-1,0.711262806
ENSMUSG00000034768-P,1-Deoxypentitol,0.3,0.623837665,5,,,2,0.072074997,0.877959251,7,0.264026562,0.361701562,14,2,TRUE,+,1,0.589517337
ENSMUSG00000028051-P,1-Deoxypentitol,-0.7,0.188120404,5,,,2,-0.17978663,0.6996935,7,-0.02290063,0.938061431,14,2,TRUE,-,-1,0.95887583
ENSMUSG00000056952-P,1-Deoxypentitol,-0.3,0.623837665,5,,,2,-0.846881215,0.016197127,7,-0.404840729,0.151032358,14,2,TRUE,-,-1,0.422205157
ENSMUSG00000024191-P,1-Deoxypentitol,0.9,0.037386073,5,,,2,0.95499371,0.000805535,7,0.792079687,0.000732972,14,2,TRUE,+,1,0.09525589
ENSMUSG00000087083-P,1-Deoxypentitol,0.111803399,0.857944618,5,,,2,0.576599976,0.175381825,7,0.39379059,0.16358354,14,2,TRUE,+,1,0.432384054
ENSMUSG00000030554-P,1-Deoxypentitol,0.8,0.104088039,5,,,2,0.288299988,0.53065066,7,0.246424792,0.395723233,14,2,TRUE,+,1,0.611492509
ENSMUSG00000104682-P,1-Deoxypentitol,-0.5,0.391002219,5,,,2,-0.180187493,0.699045774,7,-0.052805312,0.857716467,14,2,TRUE,-,-1,0.909720993
ENSMUSG00000041135-P,1-Deoxypentitol,0.1,0.872888572,5,,,2,0.414431233,0.355268944,7,0.156215716,0.593823715,14,2,TRUE,+,1,0.742059852
ENSMUSG00000091183-P,1-Deoxypentitol,0.872081599,0.053854218,5,,,2,0.392677736,0.383553756,7,0.553050212,0.040234104,14,2,TRUE,+,1,0.273759569
ENSMUSG00000030352-P,1-Deoxypentitol,-0.9,0.037386073,5,,,2,-0.018018749,0.969415387,7,-0.385038737,0.173994519,14,2,TRUE,-,-1,0.441709291
ENSMUSG00000034295-P,1-Deoxypentitol,0.4,0.504631575,5,,,2,0.318181818,0.486760305,7,0.12151257,0.679014545,14,2,TRUE,+,1,0.797316757
ENSMUSG00000031489-P,1-Deoxypentitol,-0.1,0.872888572,5,,,2,-0.590909091,0.162379843,7,-0.519492106,0.056929147,14,2,TRUE,-,-1,0.30603184
ENSMUSG00000032306-P,1-Deoxypentitol,-0.7,0.188120404,5,,,2,-0.360374985,0.427148809,7,-0.576457995,0.03094108,14,2,TRUE,-,-1,0.251573416
ENSMUSG00000028032-P,1-Deoxypentitol,0.3,0.623837665,5,,,2,0.270281239,0.557730749,7,0.019801992,0.946430404,14,2,TRUE,+,1,0.964344353
ENSMUSG00000029772-P,1-Deoxypentitol,0.6,0.28475698,5,,,2,0.288299988,0.53065066,7,0.605060872,0.021871945,14,2,TRUE,+,1,0.228178707
ENSMUSG00000028599-P,1-Deoxypentitol,-0.9,0.037386073,5,,,2,-0.144149994,0.757817936,7,-0.770077474,0.001272975,14,2,TRUE,-,-1,0.105143909
ENSMUSG00000068196-P,1-Deoxypentitol,0.2,0.747060078,5,,,2,0.25226249,0.585241091,7,0.343234531,0.229572498,14,2,TRUE,+,1,0.489179254
ENSMUSG00000007739-P,1-Deoxypentitol,0.1,0.872888572,5,,,2,0.72074997,0.067634995,7,0.440044271,0.115351888,14,2,TRUE,+,1,0.386020868
ENSMUSG00000031246-P,1-Deoxypentitol,0.5,0.391002219,5,,,2,0.630656224,0.128887696,7,0.484048698,0.079456361,14,2,TRUE,+,1,0.33953899
ENSMUSG00000054717-P,1-Deoxypentitol,-0.6,0.28475698,5,,,2,-0.144149994,0.757817936,7,-0.360836302,0.204982712,14,2,TRUE,-,-1,0.469790957
ENSMUSG00000066357-P,1-Deoxypentitol,-0.1,0.872888572,5,,,2,-0.594618725,0.159089994,7,-0.426842943,0.127977799,14,2,TRUE,-,-1,0.39788088
ENSMUSG00000045930-P,1-Deoxypentitol,0.2,0.747060078,5,,,2,0.792824967,0.033443544,7,0.517052018,0.058311627,14,2,TRUE,+,1,0.307029577
ENSMUSG00000002324-P,1-Deoxypentitol,-0.3,0.623837665,5,,,2,-0.306318737,0.504027009,7,-0.404840729,0.151032358,14,2,TRUE,-,-1,0.422205157
ENSMUSG00000052584-P,1-Deoxypentitol,-0.6,0.28475698,5,,,2,-0.25226249,0.585241091,7,-0.25962612,0.370053337,14,2,TRUE,-,-1,0.595412113
ENSMUSG00000056735-P,1-Deoxypentitol,-0.5,0.391002219,5,,,2,-0.288299988,0.53065066,7,-0.140969163,0.630733964,14,2,TRUE,-,-1,0.765031119
ENSMUSG00000069631-P,1-Deoxypentitol,0.7,0.188120404,5,,,2,0.198206242,0.670085034,7,0.521452461,0.055835717,14,2,TRUE,+,1,0.303579318
ENSMUSG00000020227-P,1-Deoxypentitol,0.974679434,0.00481823,5,,,2,0.036037499,0.938860561,7,0.677453304,0.007769394,14,2,TRUE,+,1,0.169779906
ENSMUSG00000070527-P,1-Deoxypentitol,-0.9,0.037386073,5,,,2,-0.261785157,0.570650255,7,-0.326283752,0.254900014,14,2,TRUE,-,-1,0.510026601
ENSMUSG00000022427-P,1-Deoxypentitol,0.1,0.872888572,5,,,2,0.846881215,0.016197127,7,0.466446927,0.09270717,14,2,TRUE,+,1,0.357796041
ENSMUSG00000038390-P,1-Deoxypentitol,-0.7,0.188120404,5,,,2,-0.504524979,0.248203114,7,-0.719472383,0.00372333,14,2,TRUE,-,-1,0.141586253
ENSMUSG00000027860-P,1-Deoxypentitol,0.8,0.104088039,5,,,2,0.216224991,0.641445509,7,0.165016602,0.572918512,14,2,TRUE,+,1,0.728718209
ENSMUSG00000085890-P,1-Deoxypentitol,-0.4,0.504631575,5,,,2,-0.224387278,0.628585347,7,-0.249616866,0.389432467,14,2,TRUE,-,-1,0.607038338
ENSMUSG00000052056-P,1-Deoxypentitol,0.4,0.504631575,5,,,2,0.144149994,0.757817936,7,0.171617266,0.557442205,14,2,TRUE,+,1,0.718275754
ENSMUSG00000020235-P,1-Deoxypentitol,-0.6,0.28475698,5,,,2,-0.882918713,0.008450342,7,-0.871287656,4.95E-05,14,2,TRUE,-,-1,0.042603937
ENSMUSG00000043263-P,1-Deoxypentitol,-0.7,0.188120404,5,,,2,-0.054545455,0.90753845,7,-0.222773044,0.443959547,14,2,TRUE,-,-1,0.643882478
ENSMUSG00000019173-P,1-Deoxypentitol,-0.9,0.037386073,5,,,2,-0.018018749,0.969415387,7,-0.598460208,0.023759215,14,2,TRUE,-,-1,0.233850804
ENSMUSG00000020491-P,1-Deoxypentitol,0.7,0.188120404,5,,,2,0.162168743,0.728299563,7,0.514851797,0.059578787,14,2,TRUE,+,1,0.3096455
ENSMUSG00000032261-P,1-Deoxypentitol,0.3,0.623837665,5,,,2,0.468487481,0.288996772,7,0.16281638,0.578116274,14,2,TRUE,+,1,0.731795931
ENSMUSG00000029551-P,1-Deoxypentitol,-0.9,0.037386073,5,,,2,-0.23424374,0.613155037,7,-0.644664857,0.012810842,14,2,TRUE,-,-1,0.197273421
ENSMUSG00000017286-P,1-Deoxypentitol,0.2,0.747060078,5,,,2,0.504524979,0.248203114,7,0.301430325,0.294956934,14,2,TRUE,+,1,0.53884152
ENSMUSG00000086851-P,1-Deoxypentitol,-0.102597835,0.869597921,5,,,2,-0.074795759,0.873377658,7,-0.286257874,0.321105665,14,2,TRUE,-,-1,0.559510522
ENSMUSG00000056999-P,1-Deoxypentitol,0.8,0.104088039,5,,,2,0.360374985,0.427148809,7,0.50385069,0.066212979,14,2,TRUE,+,1,0.322345403
ENSMUSG00000051297-P,1-Deoxypentitol,0.3,0.623837665,5,,,2,0.6,0.15437725,7,0.362643312,0.202556586,14,2,TRUE,+,1,0.467634129
ENSMUSG00000003190-P,1-Deoxypentitol,0.3,0.623837665,5,,,2,0.090093746,0.84767208,7,0.490649362,0.074850936,14,2,TRUE,+,1,0.332765644
ENSMUSG00000051285-P,1-Deoxypentitol,0.9,0.037386073,5,,,2,0.054056248,0.908365283,7,0.609461315,0.020678062,14,2,TRUE,+,1,0.224615767
ENSMUSG00000098098-P,1-Deoxypentitol,0.7,0.188120404,5,,,2,0.48650623,0.268248562,7,0.268427005,0.353453443,14,2,TRUE,+,1,0.583475667
ENSMUSG00000022674-P,1-Deoxypentitol,0.8,0.104088039,5,,,2,0.162168743,0.728299563,7,0.4224425,0.132385486,14,2,TRUE,+,1,0.404188252
ENSMUSG00000030677-P,1-Deoxypentitol,-0.1,0.872888572,5,,,2,-0.540562478,0.210289253,7,-0.444444713,0.111339458,14,2,TRUE,-,-1,0.380012379
ENSMUSG00000097318-P,1-Deoxypentitol,-0.2,0.747060078,5,,,2,-0.414431233,0.355268944,7,-0.151815273,0.604388411,14,2,TRUE,-,-1,0.749514881
ENSMUSG00000025789-P,1-Deoxypentitol,-0.6,0.28475698,5,,,2,-0.134839972,0.773163878,7,-0.43006077,0.124818069,14,2,TRUE,-,-1,0.395515563
ENSMUSG00000025894-P,1-Deoxypentitol,0.7,0.188120404,5,,,2,0.522543728,0.228877878,7,0.68206862,0.007206605,14,2,TRUE,+,1,0.166846985
ENSMUSG00000033068-P,1-Deoxypentitol,0.7,0.188120404,5,,,2,0.054056248,0.908365283,7,0.338834088,0.235992029,14,2,TRUE,+,1,0.493519415
ENSMUSG00000016018-P,1-Deoxypentitol,-0.9,0.037386073,5,,,2,-0.432449982,0.332526778,7,-0.457646042,0.099878012,14,2,TRUE,-,-1,0.36681998
ENSMUSG00000022439-P,1-Deoxypentitol,0.359092423,0.552814747,5,,,2,0.317881977,0.487194091,7,0.225557285,0.438135221,14,2,TRUE,+,1,0.638893174
ENSMUSG00000015363-P,1-Deoxypentitol,-0.9,0.037386073,5,,,2,-0.288299988,0.53065066,7,-0.347634974,0.223261938,14,2,TRUE,-,-1,0.483940491
ENSMUSG00000045284-P,1-Deoxypentitol,0.6,0.28475698,5,,,2,0.306318737,0.504027009,7,0.580858437,0.029390055,14,2,TRUE,+,1,0.248319662
ENSMUSG00000097537-P,1-Deoxypentitol,-0.1,0.872888572,5,,,2,-0.522543728,0.228877878,7,-0.250825234,0.387064952,14,2,TRUE,-,-1,0.604936334
ENSMUSG00000033021-P,1-Deoxypentitol,0.5,0.391002219,5,,,2,0.036037499,0.938860561,7,0.294829661,0.306175913,14,2,TRUE,+,1,0.549006056
ENSMUSG00000006800-P,1-Deoxypentitol,-0.5,0.391002219,5,,,2,-0.414431233,0.355268944,7,-0.059405977,0.840128042,14,2,TRUE,-,-1,0.897520734
ENSMUSG00000039899-P,1-Deoxypentitol,-0.5,0.391002219,5,,,2,-0.072074997,0.877959251,7,-0.039603984,0.893070508,14,2,TRUE,-,-1,0.931184327
ENSMUSG00000042557-P,1-Deoxypentitol,-0.2,0.747060078,5,,,2,-0.774806218,0.040769463,7,-0.332233424,0.245825798,14,2,TRUE,-,-1,0.501668565
ENSMUSG00000063801-P,1-Deoxypentitol,-0.2,0.747060078,5,,,2,-0.090093746,0.84767208,7,-0.176017708,0.547224114,14,2,TRUE,-,-1,0.711262806
ENSMUSG00000059456-P,1-Deoxypentitol,-0.6,0.28475698,5,,,2,-0.846881215,0.016197127,7,-0.651265521,0.011636447,14,2,TRUE,-,-1,0.191018738
ENSMUSG00000014846-P,1-Deoxypentitol,-0.6,0.28475698,5,,,2,-0.450468731,0.310429302,7,-0.616061979,0.018980319,14,2,TRUE,-,-1,0.219566074
ENSMUSG00000042659-P,1-Deoxypentitol,0.7,0.188120404,5,,,2,0.162168743,0.728299563,7,0.215621693,0.459093488,14,2,TRUE,+,1,0.65411424
ENSMUSG00000019647-P,1-Deoxypentitol,-0.5,0.391002219,5,,,2,-0.23424374,0.613155037,7,-0.250825234,0.387064952,14,2,TRUE,-,-1,0.604936334
ENSMUSG00000021709-P,1-Deoxypentitol,0.7,0.188120404,5,,,2,0.612637475,0.143588575,7,0.451045377,0.105501656,14,2,TRUE,+,1,0.373668104
ENSMUSG00000086769-P,1-Deoxypentitol,0.6,0.28475698,5,,,2,0.163636364,0.72590657,7,0.184519087,0.527715112,14,2,TRUE,+,1,0.700683544
ENSMUSG00000031617-P,1-Deoxypentitol,0.9,0.037386073,5,,,2,0.414431233,0.355268944,7,0.787679245,0.000822625,14,2,TRUE,+,1,0.09748109
ENSMUSG00000071650-P,1-Deoxypentitol,-0.7,0.188120404,5,,,2,-0.342356236,0.452251222,7,-0.38943918,0.16870759,14,2,TRUE,-,-1,0.437418182
ENSMUSG00000040661-P,1-Deoxypentitol,0.9,0.037386073,5,,,2,0.342356236,0.452251222,7,0.668867291,0.008906455,14,2,TRUE,+,1,0.177741219
ENSMUSG00000040675-P,1-Deoxypentitol,-0.8,0.104088039,5,,,2,-0.355279856,0.434191638,7,-0.076755793,0.794245519,14,2,TRUE,-,-1,0.868958817
ENSMUSG00000036197-P,1-Deoxypentitol,-0.1,0.872888572,5,,,2,-0.612637475,0.143588575,7,-0.103410404,0.724990512,14,2,TRUE,-,-1,0.825837513
ENSMUSG00000105302-P,1-Deoxypentitol,0.2,0.747060078,5,,,2,0.666693722,0.10192046,7,0.576457995,0.03094108,14,2,TRUE,+,1,0.251573416
ENSMUSG00000042198-P,1-Deoxypentitol,0.2,0.747060078,5,,,2,0.360374985,0.427148809,7,0.345434752,0.226403603,14,2,TRUE,+,1,0.486495969
ENSMUSG00000033585-P,1-Deoxypentitol,-0.7,0.188120404,5,,,2,-0.450468731,0.310429302,7,-0.165016602,0.572918512,14,2,TRUE,-,-1,0.728718209
ENSMUSG00000023764-P,1-Deoxypentitol,0.6,0.28475698,5,,,2,0.144149994,0.757817936,7,0.376237851,0.184887501,14,2,TRUE,+,1,0.451601039
ENSMUSG00000033047-P,1-Deoxypentitol,-0.3,0.623837665,5,,,2,-0.342356236,0.452251222,7,-0.233223463,0.422297702,14,2,TRUE,-,-1,0.628441106
ENSMUSG00000032602-P,1-Deoxypentitol,0.1,0.872888572,5,,,2,0.072074997,0.877959251,7,0.11441151,0.696936272,14,2,TRUE,+,1,0.808450647
ENSMUSG00000064340-P,1-Deoxypentitol,-1,1.40E-24,5,,,2,-0.090093746,0.84767208,7,-0.40704095,0.148611641,14,2,TRUE,-,-1,0.420662131
ENSMUSG00000031256-P,1-Deoxypentitol,-0.5,0.391002219,5,,,2,-0.090093746,0.84767208,7,-0.638064192,0.014073931,14,2,TRUE,-,-1,0.203728887
ENSMUSG00000070643-P,1-Deoxypentitol,0.8,0.104088039,5,,,2,0.126131245,0.787572159,7,0.277227891,0.337270806,14,2,TRUE,+,1,0.571088885
ENSMUSG00000022568-P,1-Deoxypentitol,-0.7,0.188120404,5,,,2,-0.288299988,0.53065066,7,-0.583058659,0.028636637,14,2,TRUE,-,-1,0.246258319
ENSMUSG00000022010-P,1-Deoxypentitol,0.3,0.623837665,5,,,2,0.23424374,0.613155037,7,0.387238958,0.171337807,14,2,TRUE,+,1,0.439805225
ENSMUSG00000003949-P,1-Deoxypentitol,0.9,0.037386073,5,,,2,0.540562478,0.210289253,7,0.167216823,0.567740115,14,2,TRUE,+,1,0.725695047
ENSMUSG00000066595-P,1-Deoxypentitol,0.9,0.037386073,5,,,2,0.072074997,0.877959251,7,0.12981306,0.658264344,14,2,TRUE,+,1,0.782985867
ENSMUSG00000004263-P,1-Deoxypentitol,-0.1,0.872888572,5,,,2,-0.342356236,0.452251222,7,-0.367436966,0.19620884,14,2,TRUE,-,-1,0.462102028
ENSMUSG00000025016-P,1-Deoxypentitol,0.3,0.623837665,5,,,2,0.25226249,0.585241091,7,0.360836302,0.204982712,14,2,TRUE,+,1,0.469790957
ENSMUSG00000025862-P,1-Deoxypentitol,0.5,0.391002219,5,,,2,0.090093746,0.84767208,7,0.088008854,0.764804391,14,2,TRUE,+,1,0.850155698
ENSMUSG00000024800-P,1-Deoxypentitol,0.8,0.104088039,5,,,2,0.018018749,0.969415387,7,0.490649362,0.074850936,14,2,TRUE,+,1,0.332765644
ENSMUSG00000025104-P,1-Deoxypentitol,-0.3,0.623837665,5,,,2,-0.558581227,0.192452532,7,-0.576457995,0.03094108,14,2,TRUE,-,-1,0.251573416
ENSMUSG00000078201-P,1-Deoxypentitol,0.5,0.391002219,5,,,2,0.342356236,0.452251222,7,0.105610625,0.719352701,14,2,TRUE,+,1,0.822053346
ENSMUSG00000101059-P,1-Deoxypentitol,0.707106781,0.181690114,5,,,2,0.019881069,0.966255518,7,0.40770571,0.14788535,14,2,TRUE,+,1,0.420017268
ENSMUSG00000018707-P,1-Deoxypentitol,-0.3,0.623837665,5,,,2,-0.48650623,0.268248562,7,-0.321232318,0.262760715,14,2,TRUE,-,-1,0.515355027
ENSMUSG00000018293-P,1-Deoxypentitol,0.5,0.391002219,5,,,2,0.72074997,0.067634995,7,0.512651575,0.06086563,14,2,TRUE,+,1,0.31161466
ENSMUSG00000071369-P,1-Deoxypentitol,-0.1,0.872888572,5,,,2,-0.360374985,0.427148809,7,-0.17821793,0.54214548,14,2,TRUE,-,-1,0.708649308
ENSMUSG00000051579-P,1-Deoxypentitol,-0.7,0.188120404,5,,,2,-0.162168743,0.728299563,7,-0.279428112,0.333290925,14,2,TRUE,-,-1,0.567885519
ENSMUSG00000005699-P,1-Deoxypentitol,-0.9,0.037386073,5,,,2,-0.108112496,0.817533266,7,-0.686469062,0.006699995,14,2,TRUE,-,-1,0.163190232
ENSMUSG00000042594-P,1-Deoxypentitol,0.3,0.623837665,5,,,2,0.036037499,0.938860561,7,0.1958197,0.502270647,14,2,TRUE,+,1,0.682512009
ENSMUSG00000019933-P,1-Deoxypentitol,-0.1,0.872888572,5,,,2,-0.270281239,0.557730749,7,-0.299230104,0.298669664,14,2,TRUE,-,-1,0.541367441
ENSMUSG00000102664-P,1-Deoxypentitol,-0.6,0.28475698,5,,,2,-0.576599976,0.175381825,7,-0.366852844,0.196975479,14,2,TRUE,-,-1,0.463114708
ENSMUSG00000048776-P,1-Deoxypentitol,0.3,0.623837665,5,,,2,0.108112496,0.817533266,7,0.475247812,0.085902838,14,2,TRUE,+,1,0.347804133
ENSMUSG00000038780-P,1-Deoxypentitol,0.4,0.504631575,5,,,2,0.558581227,0.192452532,7,0.204620586,0.482854334,14,2,TRUE,+,1,0.670261498
ENSMUSG00000026113-P,1-Deoxypentitol,0.3,0.623837665,5,,,2,0.108112496,0.817533266,7,0.29262944,0.309969343,14,2,TRUE,+,1,0.551027409
ENSMUSG00000090247-P,1-Deoxypentitol,-0.4,0.504631575,5,,,2,-0.072074997,0.877959251,7,-0.143014388,0.625733551,14,2,TRUE,-,-1,0.762514368
ENSMUSG00000027646-P,1-Deoxypentitol,0.3,0.623837665,5,,,2,0.630656224,0.128887696,7,0.594059765,0.025083664,14,2,TRUE,+,1,0.237126534
ENSMUSG00000019088-P,1-Deoxypentitol,0.4,0.504631575,5,,,2,0.504524979,0.248203114,7,0.231023242,0.42681301,14,2,TRUE,+,1,0.63180573
ENSMUSG00000023046-P,1-Deoxypentitol,-0.3,0.623837665,5,,,2,-0.072074997,0.877959251,7,-0.085808633,0.770538886,14,2,TRUE,-,-1,0.853983467
ENSMUSG00000031776-P,1-Deoxypentitol,-0.2,0.747060078,5,,,2,-0.090093746,0.84767208,7,-0.45544582,0.101728968,14,2,TRUE,-,-1,0.368203261
ENSMUSG00000055022-P,1-Deoxypentitol,0.2,0.747060078,5,,,2,0.126131245,0.787572159,7,0.242024349,0.404482052,14,2,TRUE,+,1,0.616333364
ENSMUSG00000003199-P,1-Deoxypentitol,-0.1,0.872888572,5,,,2,-0.270281239,0.557730749,7,-0.242024349,0.404482052,14,2,TRUE,-,-1,0.616333364
ENSMUSG00000039450-P,1-Deoxypentitol,0.4,0.504631575,5,,,2,0.144149994,0.757817936,7,0.136413724,0.641924332,14,2,TRUE,+,1,0.772615046
ENSMUSG00000056938-P,1-Deoxypentitol,-0.5,0.391002219,5,,,2,-0.018018749,0.969415387,7,-0.321232318,0.262760715,14,2,TRUE,-,-1,0.515355027
ENSMUSG00000031479-P,1-Deoxypentitol,0.6,0.28475698,5,,,2,0.126131245,0.787572159,7,0.521452461,0.055835717,14,2,TRUE,+,1,0.303579318
ENSMUSG00000038135-P,1-Deoxypentitol,-0.7,0.188120404,5,,,2,-0.563636364,0.187585483,7,-0.587848534,0.027046367,14,2,TRUE,-,-1,0.242685694
ENSMUSG00000055681-P,1-Hexadecanol,,,0,-0.5,0.666666667,3,-0.5,0.666666667,3,-0.485714286,0.328723032,6,2,TRUE,-,-1,0.5643734
ENSMUSG00000054484-P,1-Hexadecanol,,,0,1,0,3,1,0,3,0.371428571,0.468478134,6,2,TRUE,+,1,0.659230948
ENSMUSG00000024425-P,1-Hexadecanol,,,0,0.5,0.666666667,3,0.5,0.666666667,3,0.371428571,0.468478134,6,2,TRUE,+,1,0.659230948
ENSMUSG00000051343-P,1-Hexadecanol,,,0,-0.5,0.666666667,3,-0.5,0.666666667,3,-0.885714286,0.018845481,6,2,TRUE,-,-1,0.219055218
ENSMUSG00000035443-P,1-Hexadecanol,,,0,-0.5,0.666666667,3,-0.5,0.666666667,3,-0.2,0.704,6,2,TRUE,-,-1,0.811676975
ENSMUSG00000028991-P,1-Hexadecanol,,,0,-0.5,0.666666667,3,-1,0,3,-0.085714286,0.87174344,6,2,TRUE,-,-1,0.917270804
ENSMUSG00000041936-P,1-Hexadecanol,,,0,-0.5,0.666666667,3,-0.5,0.666666667,3,-0.142857143,0.787172012,6,2,TRUE,-,-1,0.86412164
ENSMUSG00000034584-P,1-Hexadecanol,,,0,1,0,3,0.5,0.666666667,3,0.657142857,0.156174927,6,2,TRUE,+,1,0.426776158
ENSMUSG00000044224-P,1-Hexadecanol,,,0,-1,0,3,-1,0,3,-0.657142857,0.156174927,6,2,TRUE,-,-1,0.426776158
ENSMUSG00000030216-P,1-Hexadecanol,,,0,1,0,3,0.5,0.666666667,3,0.314285714,0.544093294,6,2,TRUE,+,1,0.709197425
ENSMUSG00000071072-P,1-Hexadecanol,,,0,-1,0,3,-0.5,0.666666667,3,-0.085714286,0.87174344,6,2,TRUE,-,-1,0.917270804
ENSMUSG00000039253-P,1-Hexadecanol,,,0,0.5,0.666666667,3,1,0,3,0.485714286,0.328723032,6,2,TRUE,+,1,0.5643734
ENSMUSG00000031916-P,1-Hexadecanol,,,0,-0.5,0.666666667,3,-1,0,3,-0.485714286,0.328723032,6,2,TRUE,-,-1,0.5643734
ENSMUSG00000025477-P,1-Hexadecanol,,,0,-0.5,0.666666667,3,-0.5,0.666666667,3,-0.485714286,0.328723032,6,2,TRUE,-,-1,0.5643734
ENSMUSG00000041126-P,1-Hexadecanol,,,0,0.5,0.666666667,3,1,0,3,0.771428571,0.072396501,6,2,TRUE,+,1,0.329024189
