Gene,Metabolite,VECPAC r,VECPAC p,VECPAC n,DSS r,DSS p,DSS n,LPS r,LPS p,LPS n,Pooled r,Pooled p,Pooled n,Consistent,Sign,Pooled FDR
ENSMUSG00000036371-P,"3,5-Dimethylphenol",,,0.0,0.5,0.6666666666666666,3.0,0.5,0.6666666666666666,3.0,,,,True,-,0.0302864301527776
ENSMUSG00000036371-P,"3-Hydroxy-7,3',4',5'-tetramethoxyflavone",,,0.0,,,0.0,,,0.0,,,,True,-,0.0
ENSMUSG00000036371-P,cis-2-Decenoic acid,,,0.0,,,0.0,,,0.0,,,,True,-,0.0
ENSMUSG00000036371-P,Isopropylamine,,,0.0,-0.5,0.6666666666666666,3.0,0.5,0.6666666666666666,3.0,,,,True,+,0.0207476004474057
ENSMUSG00000036371-P,L-(+)-Threose,,,0.0,,,0.0,,,0.0,,,,True,+,0.0
ENSMUSG00000036371-P,Oxalic acid,,,0.0,0.0,1.0,3.0,-0.5,0.6666666666666666,3.0,,,,True,-,0.0167801717320633
ENSMUSG00000094595-P,"13-Docosenamide, (Z)",,,0.0,,,0.0,,,0.0,,,,True,+,0.0
ENSMUSG00000094595-P,"3-Hydroxy-7,3',4',5'-tetramethoxyflavone",,,0.0,,,0.0,,,0.0,,,,True,-,0.0
ENSMUSG00000094595-P,Isosorbide,,,0.0,,,0.0,,,0.0,,,,True,-,0.0
ENSMUSG00000094595-P,L-(+)-Threose,,,0.0,,,0.0,,,0.0,,,,True,+,0.0
ENSMUSG00000094595-P,Octadecanoic acid,,,0.0,,,0.0,,,0.0,,,,True,-,0.0
ENSMUSG00000041126-P,2-Norbornanemethanol,,,0.0,,,0.0,,,0.0,,,,True,+,0.0
ENSMUSG00000041126-P,"3-Hydroxy-7,3',4',5'-tetramethoxyflavone",,,0.0,,,0.0,,,0.0,,,,True,-,0.0
ENSMUSG00000041126-P,"Benzene, 1-ethyl-3,5-dimethyl",,,0.0,,,0.0,,,0.0,,,,True,+,0.0
ENSMUSG00000041126-P,L-Val-L-Leu,,,0.0,,,0.0,,,0.0,,,,True,-,0.0
ENSMUSG00000041126-P,"N-[(3,4,5-Trimethoxyphenyl)methylidene]hydroxylamine",,,0.0,,,0.0,,,0.0,,,,True,+,0.0
ENSMUSG00000041126-P,Tyr-Val,,,0.0,,,0.0,,,0.0,,,,True,-,0.0
ENSMUSG00000034064-P,"2,4-Dimethoxybenzaldoxime",,,0.0,,,0.0,,,0.0,,,,True,-,0.0
ENSMUSG00000034064-P,2-Aminoquinolin-8-ol,,,0.0,,,0.0,,,0.0,,,,True,+,0.0
ENSMUSG00000034064-P,"3,4-Dihydroxybenzaldehyde",,,0.0,,,0.0,,,0.0,,,,True,-,0.0
ENSMUSG00000034064-P,"3-Hydroxy-7,3',4',5'-tetramethoxyflavone",,,0.0,,,0.0,,,0.0,,,,True,+,0.0
ENSMUSG00000034064-P,L-(+)-Threose,,,0.0,,,0.0,,,0.0,,,,True,-,0.0
ENSMUSG00000034064-P,L-Val-L-Leu,,,0.0,,,0.0,,,0.0,,,,True,-,0.0
ENSMUSG00000034064-P,Tyr-Val,,,0.0,,,0.0,,,0.0,,,,True,+,0.0
ENSMUSG00000004591-P,"2,4-Dimethoxybenzaldoxime",,,0.0,,,0.0,,,0.0,,,,True,+,0.0
ENSMUSG00000004591-P,cis-2-Decenoic acid,,,0.0,,,0.0,,,0.0,,,,True,-,0.0
ENSMUSG00000004591-P,Isosorbide,,,0.0,,,0.0,,,0.0,,,,True,+,0.0
ENSMUSG00000035295-P,"1,2-Cinnolinedicarboxylic acid, 1,2,3,5,6,7,8,8a-octahydro-4-trimethylsilyloxy-, diethyl ester",,,0.0,,,0.0,,,0.0,,,,True,+,0.0
ENSMUSG00000035295-P,"2,4-Dimethoxybenzaldoxime",,,0.0,,,0.0,,,0.0,,,,True,+,0.0
