Metabolite 1,Metabolite 2,edge_dir
"Dodecanamide, N-(2-hydroxyethyl)-",N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,-1
"Dodecanamide, N-(2-hydroxyethyl)-","N,9-bis(Trimethylsilyl)-6-[(trimethylsilyl)oxy]-9H-purin-2-amine",-1
"Dodecanamide, N-(2-hydroxyethyl)-","N,N-Diethyl-2-aminoethanol",1
"Dodecanamide, N-(2-hydroxyethyl)-",Norketamine,1
"Dodecanamide, N-(2-hydroxyethyl)-",Oxalic acid,1
"Dodecanamide, N-(2-hydroxyethyl)-",Palmitelaidic acid,1
"Dodecanamide, N-(2-hydroxyethyl)-",Palmitic Acid,1
"Dodecanamide, N-(2-hydroxyethyl)-",Pantolactone,1
"Dodecanamide, N-(2-hydroxyethyl)-","Pentanedioic acid, 2,4-bis[(trimethylsilyl)oxy]",1
"Dodecanamide, N-(2-hydroxyethyl)-","Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",-1
"Dodecanamide, N-(2-hydroxyethyl)-",Pentylone,-1
"Dodecanamide, N-(2-hydroxyethyl)-",Petroselinic acid,1
"Dodecanamide, N-(2-hydroxyethyl)-",Phenanthridin-6-ol ,-1
"Dodecanamide, N-(2-hydroxyethyl)-","Phenol, 3,5-bis(1,1-dimethylethyl)-",1
"Dodecanamide, N-(2-hydroxyethyl)-",phenoxyethanol,1
"Dodecanamide, N-(2-hydroxyethyl)-",Phenylalanine,-1
"Dodecanamide, N-(2-hydroxyethyl)-",Phenylpropanolamine,1
"Dodecanamide, N-(2-hydroxyethyl)-",Phloroglucinol,1
"Dodecanamide, N-(2-hydroxyethyl)-",Phosalone,-1
"Dodecanamide, N-(2-hydroxyethyl)-",Picolinic acid,1
"Dodecanamide, N-(2-hydroxyethyl)-",Pimelic acid,-1
"Dodecanamide, N-(2-hydroxyethyl)-","Propanoic acid, 2-methyl-",1
"Dodecanamide, N-(2-hydroxyethyl)-","Propiophenone, 3',4'-dimethoxy-",1
"Dodecanamide, N-(2-hydroxyethyl)-","Pyrazine, 3,6-dimethyl-2,5-bis(trimethylsilyloxy)-",-1
"Dodecanamide, N-(2-hydroxyethyl)-",Pyroglutamic acid,-1
"Dodecanamide, N-(2-hydroxyethyl)-",Ribitol,-1
"Dodecanamide, N-(2-hydroxyethyl)-",Sertraline carbamoyl glucuronide,-1
"Dodecanamide, N-(2-hydroxyethyl)-",Sinomenin,1
"Dodecanamide, N-(2-hydroxyethyl)-","Spiro[cyclopenta[d]-1,3,2-dioxaborin-4(5H),1'-cyclopentane], 2-ethyl-6,7-dihydro-",1
"Dodecanamide, N-(2-hydroxyethyl)-",Stearic acid,1
"Dodecanamide, N-(2-hydroxyethyl)-","Stigmast-5-ene, 3beta-",1
"Dodecanamide, N-(2-hydroxyethyl)-",Suberic acid,-1
"Dodecanamide, N-(2-hydroxyethyl)-",Thymidine,1
"Dodecanamide, N-(2-hydroxyethyl)-","Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-",-1
"Dodecanamide, N-(2-hydroxyethyl)-",Tricine,1
"Dodecanamide, N-(2-hydroxyethyl)-","Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",-1
"Dodecanamide, N-(2-hydroxyethyl)-",Trimethylsilyl 3-((trimethylsilyl)thio)propanoate,1
"Dodecanamide, N-(2-hydroxyethyl)-",Trisaminol,-1
"Dodecanamide, N-(2-hydroxyethyl)-",Uracil,-1
"Dodecanamide, N-(2-hydroxyethyl)-",Uridine,-1
"Dodecanamide, N-(2-hydroxyethyl)-",Valylglycine,1
"Dodecanamide, N-(2-hydroxyethyl)-",Xylazine,-1
"Dodecane, 4,6-dimethyl-",Dodecylcyclohexane,1
"Dodecane, 4,6-dimethyl-",Fenitrothion,1
"Dodecane, 4,6-dimethyl-",Glyceric acid,1
"Dodecane, 4,6-dimethyl-",Glycine,1
"Dodecane, 4,6-dimethyl-","Glycine, N-(N-DL-leucylglycyl)-",1
"Dodecane, 4,6-dimethyl-","Glycine, N-[4-[(trimethylsilyl)oxy]benzoyl]-",-1
"Dodecane, 4,6-dimethyl-",Glyoxime,1
"Dodecane, 4,6-dimethyl-",Heptadecanoic acid,1
"Dodecane, 4,6-dimethyl-",Hexanedioic acid,-1
"Dodecane, 4,6-dimethyl-",Hexanoic acid,1
"Dodecane, 4,6-dimethyl-",Hydroquinone,-1
"Dodecane, 4,6-dimethyl-","Inosose-2, 1,3,4,5,6-pentakis-",-1
"Dodecane, 4,6-dimethyl-",Isonicotinic Acid,-1
"Dodecane, 4,6-dimethyl-","Isoquinoline, 3,4-dihydro-6,7-dimethoxy-1-[4-hydroxybenzyl]-",-1
"Dodecane, 4,6-dimethyl-","L-Lysine, ethyl ester ",1
"Dodecane, 4,6-dimethyl-",L-Threitol,1
"Dodecane, 4,6-dimethyl-",L-Tryptophan,1
"Dodecane, 4,6-dimethyl-","Methyl (3,4-dimethoxyphenyl)(hydroxy)acetate",-1
"Dodecane, 4,6-dimethyl-",Methyl-3-methoxy-5-methyl benzoate,1
"Dodecane, 4,6-dimethyl-",Methylmalonic monoamide,1
"Dodecane, 4,6-dimethyl-",Myristic acid,1
"Dodecane, 4,6-dimethyl-",N-alpha-Acetyl-L-Lysine,1
"Dodecane, 4,6-dimethyl-",N-Isobutyrylglycine,1
"Dodecane, 4,6-dimethyl-",N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,1
"Dodecane, 4,6-dimethyl-","N,N-Diethyl-2-aminoethanol",1
"Dodecane, 4,6-dimethyl-","N,N-Dimethyl-2-cyclohexyloxyethylamine",-1
"Dodecane, 4,6-dimethyl-",Naphthofluorescein,-1
"Dodecane, 4,6-dimethyl-",Neostigmine ,1
"Dodecane, 4,6-dimethyl-",Niacinamide,-1
"Dodecane, 4,6-dimethyl-","O-Methyl-N,N'-diisopropylisourea ",-1
"Dodecane, 4,6-dimethyl-","Octane, 1-propoxy-",1
"Dodecane, 4,6-dimethyl-",Octanoic acid,1
"Dodecane, 4,6-dimethyl-",Octocrylene,1
"Dodecane, 4,6-dimethyl-","Oxalic acid, allyl octyl ester",1
"Dodecane, 4,6-dimethyl-",Palmitelaidic acid,1
"Dodecane, 4,6-dimethyl-",Pentadecanoic acid,1
"Dodecane, 4,6-dimethyl-",Petroselinic acid,-1
"Dodecane, 4,6-dimethyl-","Phenol, 3,5-bis(1,1-dimethylethyl)-",-1
"Dodecane, 4,6-dimethyl-",Phenoxyacetic acid,1
"Dodecane, 4,6-dimethyl-",Phosalone,-1
"Dodecane, 4,6-dimethyl-",Phthalazin-1-one,-1
"Dodecane, 4,6-dimethyl-",Picolinic acid,1
"Dodecane, 4,6-dimethyl-","Propanoic acid, 2-oxo-",-1
"Dodecane, 4,6-dimethyl-",Propylamine,1
"Dodecane, 4,6-dimethyl-","Pyrazine, 3,6-dimethyl-2,5-bis(trimethylsilyloxy)-",1
"Dodecane, 4,6-dimethyl-","Quinolin-4-one, 1-[2-(3,4-dimethoxyphenyl)ethyl]-octahydro-",-1
"Dodecane, 4,6-dimethyl-",S-Methyl-L-cysteine,1
"Dodecane, 4,6-dimethyl-",Serine,1
"Dodecane, 4,6-dimethyl-",Sertraline carbamoyl glucuronide,1
"Dodecane, 4,6-dimethyl-",Succinic anhydride,1
"Dodecane, 4,6-dimethyl-",Supraene,1
"Dodecane, 4,6-dimethyl-",Trimethylsilyl 3-((trimethylsilyl)thio)propanoate,1
"Dodecane, 4,6-dimethyl-",Tris(trimethylsilyl)carbamate,1
"Dodecane, 4,6-dimethyl-",Trisaminol,-1
"Dodecane, 4,6-dimethyl-",L-Tyrosine,1
"Dodecane, 4,6-dimethyl-",Xylitol,1
"Dodecanoic acid, 1-methylethyl ester",Dodecanoic acid,1
"Dodecanoic acid, 1-methylethyl ester",Dodecylcyclohexane,1
"Dodecanoic acid, 1-methylethyl ester","Ethanol, 2-(9-octadecenyloxy)-",1
"Dodecanoic acid, 1-methylethyl ester","Ethanone, 1-(2,5-dimethoxyphenyl)-",1
"Dodecanoic acid, 1-methylethyl ester",Ethyl cis-2-trimethylsilyl-cyclopropane-1-carboxylate,1
"Dodecanoic acid, 1-methylethyl ester","Furan, 2-pentyl-",1
"Dodecanoic acid, 1-methylethyl ester",Glycine,1
"Dodecanoic acid, 1-methylethyl ester","Glycine, N-(1-oxobutyl)-",-1
"Dodecanoic acid, 1-methylethyl ester","Glycine, N-(N-DL-leucylglycyl)-",1
"Dodecanoic acid, 1-methylethyl ester",Glyoxime,1
"Dodecanoic acid, 1-methylethyl ester","Guanidine, N,N-dimethyl-",1
"Dodecanoic acid, 1-methylethyl ester",Heptadecanoic acid,1
"Dodecanoic acid, 1-methylethyl ester",Heptanoic acid,1
"Dodecanoic acid, 1-methylethyl ester",Hexanoic acid,1
"Dodecanoic acid, 1-methylethyl ester",Indole-3-lactic acid,1
"Dodecanoic acid, 1-methylethyl ester",Indole-5-carboxylic acid,1
"Dodecanoic acid, 1-methylethyl ester","Inosose-2, 1,3,4,5,6-pentakis-",1
"Dodecanoic acid, 1-methylethyl ester",Isofucosterol,1
"Dodecanoic acid, 1-methylethyl ester",Isopropyl palmitate,1
"Dodecanoic acid, 1-methylethyl ester",Itaconic acid,1
"Dodecanoic acid, 1-methylethyl ester",L-Aspartic acid,1
"Dodecanoic acid, 1-methylethyl ester",L-Hydroxyproline,1
"Dodecanoic acid, 1-methylethyl ester",L-Methionine,1
"Dodecanoic acid, 1-methylethyl ester",L-Threonine,1
"Dodecanoic acid, 1-methylethyl ester","L-Tryptophan, N-acetyl-1",1
"Dodecanoic acid, 1-methylethyl ester",Levulinic acid,1
"Dodecanoic acid, 1-methylethyl ester",meso-Erythritol,-1
"Dodecanoic acid, 1-methylethyl ester",Metanephrine,1
"Dodecanoic acid, 1-methylethyl ester","Methanone, [1-(4-chloropentyl)-1H-indol-3-yl](2,2,3,3-tetramethylcyclopropyl)-",1
"Dodecanoic acid, 1-methylethyl ester","Methyl (3,4-dimethoxyphenyl)(hydroxy)acetate",1
"Dodecanoic acid, 1-methylethyl ester",Methyl aminoacetate,1
"Dodecanoic acid, 1-methylethyl ester",Mirin,1
"Dodecanoic acid, 1-methylethyl ester",Myristic acid,1
"Dodecanoic acid, 1-methylethyl ester",n-Butylamine,1
"Dodecanoic acid, 1-methylethyl ester",N-Isobutyl-sec-butylamine,1
"Dodecanoic acid, 1-methylethyl ester","N,N-Diethyl-2-aminoethanol",1
"Dodecanoic acid, 1-methylethyl ester","N,O-Bis(trimethylsilyl)carbamate",1
"Dodecanoic acid, 1-methylethyl ester",Neostigmine ,1
"Dodecanoic acid, 1-methylethyl ester",Niacin,1
"Dodecanoic acid, 1-methylethyl ester",Niclosamide,1
"Dodecanoic acid, 1-methylethyl ester",Nitrosothymol,1
"Dodecanoic acid, 1-methylethyl ester",Nonadecanoic acid,1
"Dodecanoic acid, 1-methylethyl ester",Nonanal,1
"Dodecanoic acid, 1-methylethyl ester",Norketamine,1
"Dodecanoic acid, 1-methylethyl ester",Octan-2-yl palmitate,1
"Dodecanoic acid, 1-methylethyl ester","Octane, 1-propoxy-",1
"Dodecanoic acid, 1-methylethyl ester",Octanoic acid,1
"Dodecanoic acid, 1-methylethyl ester",Octopamine,-1
"Dodecanoic acid, 1-methylethyl ester",Ornithine,-1
"Dodecanoic acid, 1-methylethyl ester",Oxalic acid,1
"Dodecanoic acid, 1-methylethyl ester","Oxalic acid, allyl octyl ester",1
"Dodecanoic acid, 1-methylethyl ester",Palmitelaidic acid,1
"Dodecanoic acid, 1-methylethyl ester",Palmitic Acid,1
"Dodecanoic acid, 1-methylethyl ester",Pantolactone,1
"Dodecanoic acid, 1-methylethyl ester",Pentadecanoic acid,1
"Dodecanoic acid, 1-methylethyl ester",Pentanoic acid,1
"Dodecanoic acid, 1-methylethyl ester","Pentenoic acid, 4-[(trimethylsilyl)oxy]-",1
"Dodecanoic acid, 1-methylethyl ester",Phenanthridin-6-ol ,1
"Dodecanoic acid, 1-methylethyl ester","Phenol, 3,5-bis(1,1-dimethylethyl)-",1
"Dodecanoic acid, 1-methylethyl ester",Phenol,1
"Dodecanoic acid, 1-methylethyl ester",Phenoxyacetic acid,1
"Dodecanoic acid, 1-methylethyl ester",phenoxyethanol,1
"Dodecanoic acid, 1-methylethyl ester",Phenylpropanolamine,1
"Dodecanoic acid, 1-methylethyl ester",Phloroglucinol,1
"Dodecanoic acid, 1-methylethyl ester",Phosalone,-1
"Dodecanoic acid, 1-methylethyl ester",Picolinic acid,1
"Dodecanoic acid, 1-methylethyl ester",Pimelic acid,1
"Dodecanoic acid, 1-methylethyl ester","Piperidine, 1-(1-methylpentyl)-",1
"Dodecanoic acid, 1-methylethyl ester","Propanetriol, 2-methyl-",1
"Dodecanoic acid, 1-methylethyl ester","Propanoic acid, 2-methyl-",1
"Dodecanoic acid, 1-methylethyl ester","Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-",1
"Dodecanoic acid, 1-methylethyl ester",Quazodine,-1
"Dodecanoic acid, 1-methylethyl ester","Quinolin-4-one, 1-[2-(3,4-dimethoxyphenyl)ethyl]-octahydro-",-1
"Dodecanoic acid, 1-methylethyl ester",Ribitol,1
"Dodecanoic acid, 1-methylethyl ester",S-Methyl-L-cysteine,1
"Dodecanoic acid, 1-methylethyl ester",Salsoline,1
"Dodecanoic acid, 1-methylethyl ester",Serine,-1
"Dodecanoic acid, 1-methylethyl ester",Sertraline carbamoyl glucuronide,1
"Dodecanoic acid, 1-methylethyl ester","Stigmast-5-ene, 3beta-",1
"Dodecanoic acid, 1-methylethyl ester",Suberic acid,1
"Dodecanoic acid, 1-methylethyl ester",Succinic anhydride,1
"Dodecanoic acid, 1-methylethyl ester",Supraene,1
"Dodecanoic acid, 1-methylethyl ester",Tetradecanenitrile,-1
"Dodecanoic acid, 1-methylethyl ester","Thiazolo[4,5-f]quinoline, 2,9-dimethyl-",1
"Dodecanoic acid, 1-methylethyl ester",Thymidine,1
"Dodecanoic acid, 1-methylethyl ester","Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-",1
"Dodecanoic acid, 1-methylethyl ester","Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",1
"Dodecanoic acid, 1-methylethyl ester",L-Tyrosine,1
"Dodecanoic acid, 1-methylethyl ester",Urea,1
"Dodecanoic acid, 1-methylethyl ester",Vanillylmandelic acid,1
Dodecanoic acid,Dodecylcyclohexane,1
Dodecanoic acid,Dopamine,-1
Dodecanoic acid,Eicosapentaenoic acid,1
Dodecanoic acid,Erythritol,-1
Dodecanoic acid,"Ethanamine, N,N-diethyl-2,2-dimethyl-2-[(3,5-dimethoxy)phenyl]-",1
Dodecanoic acid,"Ethanone, 1-(2,5-dimethoxyphenyl)-",1
Dodecanoic acid,Glycine,1
Dodecanoic acid,"Glycine, N-(1-oxobutyl)-",-1
Dodecanoic acid,"Glycine, N-(N-DL-leucylglycyl)-",1
Dodecanoic acid,"Glycine, N-[4-[(trimethylsilyl)oxy]benzoyl]-",1
Dodecanoic acid,Glyoxime,1
Dodecanoic acid,Guanabenz,1
Dodecanoic acid,"Guanidine, N,N-dimethyl-",1
Dodecanoic acid,Heptadecanoic acid,1
Dodecanoic acid,Heptanoic acid,1
Dodecanoic acid,Hexanedioic acid,1
Dodecanoic acid,Hexanoic acid,1
Dodecanoic acid,Hydantoic acid,1
Dodecanoic acid,Hydroquinidine,1
Dodecanoic acid,Indole-3-lactic acid,1
Dodecanoic acid,"Inosose-2, 1,3,4,5,6-pentakis-",1
Dodecanoic acid,Isopropyl palmitate,1
Dodecanoic acid,L-5-Oxoproline,1
Dodecanoic acid,L-Aspartic acid,1
Dodecanoic acid,L-Cysteine,1
Dodecanoic acid,l-Histidine ethyl ester,1
Dodecanoic acid,L-Leucine,-1
Dodecanoic acid,"L-Lysine, ethyl ester ",1
Dodecanoic acid,L-Methionine,1
Dodecanoic acid,Latanoprost lactone diol,1
Dodecanoic acid,Levulinic acid,1
Dodecanoic acid,"Methyl (3,4-dimethoxyphenyl)(hydroxy)acetate",1
Dodecanoic acid,Mirin,-1
Dodecanoic acid,"Morpholine, 4-[2,3,4,6-tetrakis-O-(trimethylsilyl)-alpha-d-mannopyranosyl]-",1
Dodecanoic acid,Myristic acid,1
Dodecanoic acid,N-(Trimethylsilyl)hexanamide,1
Dodecanoic acid,N-alpha-Acetyl-L-Lysine,-1
Dodecanoic acid,n-Butylamine,1
Dodecanoic acid,N-Isobutyrylglycine,-1
Dodecanoic acid,"N,N-Dimethyl-2-cyclohexyloxyethylamine",1
Dodecanoic acid,Niclosamide,1
Dodecanoic acid,Nitrosothymol,1
Dodecanoic acid,Nonanal,1
Dodecanoic acid,Norketamine,1
Dodecanoic acid,"Octane, 1-propoxy-",1
Dodecanoic acid,Octanoic acid,1
Dodecanoic acid,Octocrylene,1
Dodecanoic acid,Octopamine,-1
Dodecanoic acid,Ornithine,1
Dodecanoic acid,Oxalic acid,1
Dodecanoic acid,"Oxalic acid, allyl octyl ester",1
Dodecanoic acid,Palmitelaidic acid,1
Dodecanoic acid,Pantolactone,1
Dodecanoic acid,Pentadecanoic acid,1
Dodecanoic acid,"Pentanedioic acid, 2-[(trimethylsilyl)oxy]-",1
Dodecanoic acid,Pentanoic acid,1
Dodecanoic acid,Pentylone,1
Dodecanoic acid,Petroselinic acid,1
Dodecanoic acid,Phenanthridin-6-ol ,-1
Dodecanoic acid,"Phenol, 3,5-bis(1,1-dimethylethyl)-",1
Dodecanoic acid,Phenol,1
Dodecanoic acid,Phenoxyacetic acid,1
Dodecanoic acid,phenoxyethanol,1
Dodecanoic acid,Phlorizin,1
Dodecanoic acid,Phloroglucinol,1
Dodecanoic acid,Pimelic acid,1
Dodecanoic acid,"Piperidine, 1-(1-methylpentyl)-",1
Dodecanoic acid,"Pregn-16-en-20-one, 3,18-bis(acetyloxy)-14,15-epoxy-, (3beta,5alpha,14beta,15beta)-",-1
Dodecanoic acid,"Propanetriol, 2-methyl-",1
Dodecanoic acid,"Propanoic acid, 2-oxo-",1
Dodecanoic acid,Propylamine,1
Dodecanoic acid,"Pyrazine, 3,6-dimethyl-2,5-bis(trimethylsilyloxy)-",1
Dodecanoic acid,"Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-",1
Dodecanoic acid,Quazodine,-1
Dodecanoic acid,"Quinolin-4-one, 1-[2-(3,4-dimethoxyphenyl)ethyl]-octahydro-",-1
Dodecanoic acid,"Ribonic acid, 2,3,4,5-tetrakis-",-1
Dodecanoic acid,S-Methyl-L-cysteine,1
Dodecanoic acid,Salsoline,1
Dodecanoic acid,Ser-Leu,1
Dodecanoic acid,Stearic acid,1
Dodecanoic acid,Suberic acid,1
Dodecanoic acid,Supraene,1
Dodecanoic acid,Syringaldehyde,1
Dodecanoic acid,"Tacrine, N-trimethylsilyl-",1
Dodecanoic acid,"Thiazolo[4,5-f]quinoline, 2,9-dimethyl-",1
Dodecanoic acid,Thymidine,1
Dodecanoic acid,Tricine,-1
Dodecanoic acid,"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",1
Dodecanoic acid,Trimethylsilyl oct-2-enoate ,1
Dodecanoic acid,Tris(trimethylsilyl)carbamate,1
Dodecanoic acid,L-Tyrosine,1
Dodecanoic acid,Valylglycine,1
Dodecanoic acid,Xylazine,1
Dodecylcyclohexane,"Ethanol, 2-(9-octadecenyloxy)-",1
Dodecylcyclohexane,"Ethanone, 1-(2,5-dimethoxyphenyl)-",1
Dodecylcyclohexane,Ethyl alpha-D-glucopyranoside,1
Dodecylcyclohexane,Fenitrothion,1
Dodecylcyclohexane,"Furan, 2-pentyl-",1
Dodecylcyclohexane,Gln-Ala,1
Dodecylcyclohexane,Glucopyranose,-1
Dodecylcyclohexane,"Glycine, N-(N-DL-leucylglycyl)-",1
Dodecylcyclohexane,Glyoxime,1
Dodecylcyclohexane,Guanabenz,1
Dodecylcyclohexane,"Guanidine, N,N-dimethyl-",1
Dodecylcyclohexane,Heptadecanoic acid,1
Dodecylcyclohexane,Heptanoic acid,1
Dodecylcyclohexane,Hexanedioic acid,1
Dodecylcyclohexane,Hexanoic acid,1
Dodecylcyclohexane,Hydantoic acid,1
Dodecylcyclohexane,Hydroquinidine,1
Dodecylcyclohexane,Indole-3-carboxaldehyde,1
Dodecylcyclohexane,Indole-3-lactic acid,1
Dodecylcyclohexane,Indole-5-carboxylic acid,1
Dodecylcyclohexane,"Inosose-2, 1,3,4,5,6-pentakis-",1
Dodecylcyclohexane,Isopropyl palmitate,1
Dodecylcyclohexane,Itaconic acid,1
Dodecylcyclohexane,L-5-Oxoproline,1
Dodecylcyclohexane,L-Cysteine,1
Dodecylcyclohexane,"L-Tryptophan, N-acetyl-1",-1
Dodecylcyclohexane,Latanoprost lactone diol,1
Dodecylcyclohexane,Levulinic acid,1
Dodecylcyclohexane,Luteolin ,1
Dodecylcyclohexane,"Methyl (3,4-dimethoxyphenyl)(hydroxy)acetate",1
Dodecylcyclohexane,Methyl aminoacetate,1
Dodecylcyclohexane,Mirin,-1
Dodecylcyclohexane,Myristic acid,1
Dodecylcyclohexane,"N-(Trifluoroacetyl)-N,O,O'-tris(trimethylsilyl)normetanephrine",1
Dodecylcyclohexane,N-Acetyltyrosine,-1
Dodecylcyclohexane,n-Butylamine,1
Dodecylcyclohexane,N-Isobutyl-sec-butylamine,1
Dodecylcyclohexane,N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,1
Dodecylcyclohexane,"N,N-Diethyl-2-aminoethanol",1
Dodecylcyclohexane,"N,O-Bis(trimethylsilyl)carbamate",-1
Dodecylcyclohexane,Neostigmine ,1
Dodecylcyclohexane,Nonadecanoic acid,1
Dodecylcyclohexane,Nonanal,1
Dodecylcyclohexane,Norketamine,1
Dodecylcyclohexane,"O-Methyl-N,N'-diisopropylisourea ",1
Dodecylcyclohexane,Octan-2-yl palmitate,1
Dodecylcyclohexane,"Octane, 1-propoxy-",1
Dodecylcyclohexane,Octanoic acid,1
Dodecylcyclohexane,Octopamine,-1
Dodecylcyclohexane,"Oxalic acid, allyl octyl ester",1
Dodecylcyclohexane,Palmitic Acid,-1
Dodecylcyclohexane,Pantolactone,1
Dodecylcyclohexane,Pentadecanoic acid,1
Dodecylcyclohexane,"Pentanedioic acid, 2-[(trimethylsilyl)oxy]-",1
Dodecylcyclohexane,"Pentanedioic acid, 2,4-bis[(trimethylsilyl)oxy]",1
Dodecylcyclohexane,"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",1
Dodecylcyclohexane,Pentanoic acid,1
Dodecylcyclohexane,Pentylone,1
Dodecylcyclohexane,Phenanthridin-6-ol ,1
Dodecylcyclohexane,"Phenol, 3,5-bis(1,1-dimethylethyl)-",1
Dodecylcyclohexane,Phenoxyacetic acid,1
Dodecylcyclohexane,Phlorizin,1
Dodecylcyclohexane,Phloroglucinol,1
Dodecylcyclohexane,Pimelic acid,1
Dodecylcyclohexane,"Pregn-16-en-20-one, 3,18-bis(acetyloxy)-14,15-epoxy-, (3beta,5alpha,14beta,15beta)-",-1
Dodecylcyclohexane,"Propanetriol, 2-methyl-",1
Dodecylcyclohexane,Propylamine,1
Dodecylcyclohexane,"Pyrazine, 3,6-dihydro-3,6-dimethyl-",-1
Dodecylcyclohexane,"Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-",1
Dodecylcyclohexane,Quazodine,-1
Dodecylcyclohexane,"Quinolin-4-one, 1-[2-(3,4-dimethoxyphenyl)ethyl]-octahydro-",-1
Dodecylcyclohexane,Ribitol,1
Dodecylcyclohexane,S-Methyl-L-cysteine,1
Dodecylcyclohexane,Salsoline,1
Dodecylcyclohexane,Ser-Leu,1
Dodecylcyclohexane,Sertraline carbamoyl glucuronide,1
Dodecylcyclohexane,Suberic acid,1
Dodecylcyclohexane,Succinic anhydride,1
Dodecylcyclohexane,Supraene,1
Dodecylcyclohexane,Syringaldehyde,1
Dodecylcyclohexane,"Tacrine, N-trimethylsilyl-",1
Dodecylcyclohexane,"Talonic acid, gamma-lactone",1
Dodecylcyclohexane,"Thiazolo[4,5-f]quinoline, 2,9-dimethyl-",1
Dodecylcyclohexane,Thymidine,1
Dodecylcyclohexane,Triethanolamine,1
Dodecylcyclohexane,Trimethylsilyl oct-2-enoate ,1
Dodecylcyclohexane,L-Tyrosine,1
Dodecylcyclohexane,Valylglycine,1
Dodecylcyclohexane,Xylazine,1
Dopamine,"Ethanamine, N,N-diethyl-2,2-dimethyl-2-[(3,5-dimethoxy)phenyl]-",-1
Dopamine,"Ethanone, 1-(2,5-dimethoxyphenyl)-",-1
Dopamine,Fenitrothion,-1
Dopamine,Glucopyranose,1
Dopamine,"Glycine, N-(N-DL-leucylglycyl)-",-1
Dopamine,Glycolic acid,-1
Dopamine,"Guanidine, N,N-dimethyl-",-1
Dopamine,Hexanedioic acid,-1
Dopamine,Hydantoic acid,-1
Dopamine,Indole-3-carboxaldehyde,1
Dopamine,Indole-5-carboxylic acid,-1
Dopamine,"Inosose-2, 1,3,4,5,6-pentakis-",1
Dopamine,Isofucosterol,-1
Dopamine,"Isoquinoline, 3,4-dihydro-6,7-dimethoxy-1-[4-hydroxybenzyl]-",-1
Dopamine,L-Hydroxyproline,-1
Dopamine,L-Threitol,-1
Dopamine,Levulinic acid,-1
Dopamine,Metanephrine,-1
Dopamine,Methyl aminoacetate,-1
Dopamine,Methyl-3-methoxy-5-methyl benzoate,-1
Dopamine,Methylmalonic monoamide,-1
Dopamine,Myristic acid,-1
Dopamine,N-Acetyl-L-glutamic acid,1
Dopamine,N-Acetyltyrosine,-1
Dopamine,N-alpha-Acetyl-L-Lysine,-1
Dopamine,"N-isobutyl-2-(trimethylsilyloxy]-4,5-dihydro-1H-imidazole-1-carboxamide",-1
Dopamine,N-Isobutyrylglycine,-1
Dopamine,N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,-1
Dopamine,N-Valerylglycine,1
Dopamine,"N,9-bis(Trimethylsilyl)-6-[(trimethylsilyl)oxy]-9H-purin-2-amine",-1
Dopamine,"N,N-Diethyl-2-aminoethanol",-1
Dopamine,"N,N-Dimethyl-2-cyclohexyloxyethylamine",-1
Dopamine,"N,O-Bis(trimethylsilyl)carbamate",-1
Dopamine,Niacinamide,1
Dopamine,Niclosamide,-1
Dopamine,Nitrosothymol,-1
Dopamine,Nonanal,-1
Dopamine,"O-Methyl-N,N'-diisopropylisourea ",-1
Dopamine,Octan-2-yl palmitate,-1
Dopamine,"Oxalic acid, allyl octyl ester",-1
Dopamine,p-Hydroxydiisopropylbenzene,-1
Dopamine,p-Toluic acid,-1
Dopamine,Palmitelaidic acid,1
Dopamine,Palmitic Acid,1
Dopamine,"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",-1
Dopamine,Pentylone,1
Dopamine,Phenanthridin-6-ol ,-1
Dopamine,Phenoxyacetic acid,-1
Dopamine,Phloroglucinol,-1
Dopamine,"Propanetriol, 2-methyl-",-1
Dopamine,"Propanoic acid, 2-methyl-",-1
Dopamine,"Propiophenone, 3',4'-dimethoxy-",1
Dopamine,Pyroglutamic acid,1
Dopamine,Pyrrole-2-carboxylic acid,-1
Dopamine,Quazodine,-1
Dopamine,"Quinolin-4-one, 1-[2-(3,4-dimethoxyphenyl)ethyl]-octahydro-",1
Dopamine,S-Methyl-L-cysteine,-1
Dopamine,Sertraline carbamoyl glucuronide,-1
Dopamine,Supraene,-1
Dopamine,Tartronic acid,-1
Dopamine,Tetradecanenitrile,1
Dopamine,Triethanolamine,-1
Dopamine,Tris(trimethylsilyl)carbamate,-1
Dopamine,Trisaminol,1
