0,1,2,3,4,5,6,7,8,9,10,11
ENSMUSG00000069072-C,7.174522019317586,6.462829838099875,,6.741995327236029,6.964819448775418,6.558316350085767,6.351053434180457,,,6.746699855310175,6.950311081055913
ENSMUSG00000069089-C,5.691496593983368,3.560363063339314,,4.288234544654291,4.65107023252703,3.840005387602358,4.248945565678337,,,5.132480833986183,5.080651431446468
ENSMUSG00000069206-C,3.4771243393449116,4.138401420971068,,4.288234544654291,3.82367468051064,2.320812859996769,3.7935549888483817,,,3.996472480641343,4.040370727438164
ENSMUSG00000069670-C,5.855890732222653,4.268438355811233,,5.576418355806496,4.519297308313774,3.699152832108313,4.955236248329168,,,5.737774418563194,5.1607431443930505
ENSMUSG00000069763-C,4.973023080363142,4.387717425100568,,4.752408667901649,3.931292798388528,4.563449376629351,4.312606643409669,,,4.649828954687912,3.760903770260848
ENSMUSG00000069769-C,6.843381598551872,7.037777701744479,,7.094874763235709,7.261419642771534,6.766802943161034,7.3268551842115235,,,7.1778293690994195,7.5351408866612575
ENSMUSG00000070407-C,2.69102069229586,0.8722754939741469,,3.307194436369124,2.696667789000302,0.0,0.8935808599904828,,,1.8046680709167229,0.0
ENSMUSG00000070871-C,3.7521861345261054,2.3653396025461224,,4.443800156595397,3.707376963716697,2.320812859996769,3.124333732221476,,,3.919317557186984,3.1254898356485032
ENSMUSG00000071531-C,2.855466091184482,2.7684670172004537,,2.7933262888489865,2.9221280948258475,1.8734553036471215,3.6030221383342673,,,2.7693778051683604,3.860197336073667
ENSMUSG00000071636-C,0.8316110494662632,2.1117629745024855,,1.3121223935613218,2.429327355217106,0.0,0.8935808599904828,,,0.8727598826207578,0.9751738319309616
ENSMUSG00000071637-C,3.3724032164142397,2.934400040210273,,4.1743468699676285,3.82367468051064,4.296357293218538,6.048571810298352,,,3.456011120625007,3.413970484719136
ENSMUSG00000071648-C,4.182118223713325,4.204884498283597,,3.508613656214325,2.9221280948258475,3.543045891664217,4.112520760316219,,,4.498903567833338,3.2769287369170383
ENSMUSG00000071711-C,4.65362297547325,4.949521998875903,,4.866821302962881,5.45179196004185,5.259169758845276,5.210498922820964,,,4.950554856354362,5.343443363322432
ENSMUSG00000072115-C,2.2922982217170365,2.3653396025461224,,3.5996739263906603,2.696667789000302,1.8734553036471215,2.147673398643941,,,0.8727598826207578,0.9751738319309616
ENSMUSG00000072844-C,0.0,0.8722754939741469,,2.2350113770874733,0.0,1.8734553036471215,2.147673398643941,,,2.366199903278748,0.0
ENSMUSG00000072893-C,5.042930383709155,5.643923237870661,,5.33275229413072,5.129067552291397,5.308496248131626,5.5379924389164055,,,6.350899762247737,6.4896196945628715
ENSMUSG00000073374-C,2.505390373648638,3.083201578726807,,3.766177223083601,3.5808757985520483,2.320812859996769,3.3834412183032643,,,3.75140358505242,1.5517650907126677
ENSMUSG00000073664-C,5.669564912724861,6.110716618459133,,5.133831025639021,6.013532026136244,6.05028896922374,5.826695924225065,,,6.040688213445052,6.744787911340359
ENSMUSG00000073702-C,9.8099647763937,9.875778653814812,,9.862454722805357,9.838524899027291,9.890897112597948,9.831475433115251,,,9.638895162226415,9.413509521266832
ENSMUSG00000073705-C,3.574755773191751,3.918320741751176,,4.113843988412434,3.288778564963921,3.9683212029619424,3.8801471897401703,,,3.8378021129317026,2.764530519215672
ENSMUSG00000073755-C,8.860790901125663,8.843803052985304,,8.380273604169648,8.706358296414422,8.90449710560917,8.94651624712642,,,8.868150285855995,8.667710437987248
ENSMUSG00000074136-C,0.8316110494662632,0.0,,0.8003576570276729,1.0680554872113692,1.2215959129652292,2.147673398643941,,,2.112583478009447,0.0
ENSMUSG00000074220-C,2.2922982217170365,2.580938305492785,,2.9399402873012845,2.429327355217106,0.0,2.6198095436164515,,,3.659499454058248,1.5517650907126677
ENSMUSG00000074252-C,1.3557736240157023,1.8039062995588535,,1.6891195143635438,0.0,0.0,1.4412513726916425,,,2.112583478009447,2.281998541109351
ENSMUSG00000074274-C,0.0,0.0,,0.0,0.0,0.0,1.4412513726916425,,,0.0,0.0
ENSMUSG00000074384-C,3.666196903537223,3.3414202912602526,,2.9399402873012845,4.031437387137405,3.543045891664217,2.6198095436164515,,,2.366199903278748,2.281998541109351
ENSMUSG00000074656-C,9.040286049287952,9.158827729724466,,8.63291714789632,9.212294568318436,9.092246013123171,9.147550454250712,,,9.29964320961678,9.173999859270245
ENSMUSG00000074916-C,3.4771243393449116,1.8039062995588535,,1.987732424191134,0.0,1.8734553036471215,1.4412513726916425,,,1.4126867783113457,0.9751738319309616
ENSMUSG00000075254-C,6.168925104201696,5.570179956007895,,5.896782669068075,5.622070737276084,5.532614498044087,5.7367313286375365,,,5.166266667433585,5.678794728092543
ENSMUSG00000078091-C,1.3557736240157023,2.580938305492785,,1.6891195143635438,1.675007964280378,1.8734553036471215,1.8372750529254864,,,1.4126867783113457,0.0
ENSMUSG00000078439-C,0.0,1.4120204056836572,,1.3121223935613218,1.675007964280378,1.2215959129652292,2.147673398643941,,,0.0,0.0
ENSMUSG00000078451-C,2.855466091184482,2.1117629745024855,,2.446043618687812,2.429327355217106,3.3679746106824373,3.3834412183032643,,,3.996472480641343,4.200520436766171
ENSMUSG00000078532-C,2.505390373648638,0.0,,2.2350113770874733,0.0,2.320812859996769,2.402969793843818,,,1.4126867783113457,1.962598682968702
ENSMUSG00000078653-C,0.0,1.4120204056836572,,0.8003576570276729,1.675007964280378,0.0,0.0,,,0.8727598826207578,1.962598682968702
ENSMUSG00000078700-C,3.4771243393449116,3.560363063339314,,3.307194436369124,3.82367468051064,4.195079115277823,4.3735768992333215,,,3.75140358505242,4.122666665797709
ENSMUSG00000078716-C,7.035680622409293,6.503017426291664,,6.638419468275145,7.351360014353157,7.165197088914916,6.7463787526364545,,,6.712806527496721,7.00557855155315
ENSMUSG00000078942-C,1.3557736240157023,0.0,,0.0,0.0,0.0,0.0,,,0.8727598826207578,0.9751738319309616
ENSMUSG00000079036-C,4.822144084942375,4.8282293923316475,,4.670760070376401,4.125079381585428,4.086150710679919,4.830306502063456,,,5.439267117509091,5.038874041043755
ENSMUSG00000079215-C,6.666439003736113,6.653429004663466,,6.538384031290001,6.506552089150127,6.495807803350097,6.802888777866743,,,6.450236473578326,6.83298786451832
ENSMUSG00000079434-C,3.3724032164142397,3.995471990197128,,2.6301094702480934,3.707376963716697,2.66179105737093,4.112520760316219,,,3.3423824086880285,3.1254898356485032
ENSMUSG00000081278-C,0.0,0.8722754939741469,,0.0,0.0,0.0,0.0,,,0.0,0.0
ENSMUSG00000082491-C,0.0,1.8039062995588535,,1.3121223935613218,1.675007964280378,0.0,0.0,,,0.0,0.9751738319309616
ENSMUSG00000082515-C,0.0,0.8722754939741469,,0.0,2.1009160241147065,0.0,0.0,,,0.0,0.0
ENSMUSG00000082626-C,0.0,1.4120204056836572,,0.8003576570276729,0.0,1.2215959129652292,0.0,,,0.0,0.0
ENSMUSG00000083061-C,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0
ENSMUSG00000083396-C,0.0,0.0,,0.0,1.675007964280378,0.0,0.8935808599904828,,,0.8727598826207578,3.413970484719136
ENSMUSG00000083563-C,5.204175692290074,4.204884498283597,,5.006494539162363,4.935853410223768,5.490489914344357,5.275840962070013,,,5.231553496860846,4.200520436766171
ENSMUSG00000085028-C,2.69102069229586,2.3653396025461224,,3.4114162920058955,2.429327355217106,3.3679746106824373,3.2596966249115087,,,3.75140358505242,4.905752418677896
ENSMUSG00000085037-C,3.0030704681086475,2.580938305492785,,2.446043618687812,2.9221280948258475,3.168685798330999,3.3834412183032643,,,1.8046680709167229,4.344655325790623
ENSMUSG00000085078-C,0.8316110494662632,1.4120204056836572,,2.6301094702480934,1.0680554872113692,0.0,0.8935808599904828,,,0.0,0.0
ENSMUSG00000085111-C,0.0,1.4120204056836572,,0.0,1.0680554872113692,0.0,2.147673398643941,,,0.0,0.0
ENSMUSG00000085255-C,1.7394224912174236,1.8039062995588535,,2.446043618687812,2.696667789000302,1.8734553036471215,1.8372750529254864,,,0.8727598826207578,2.281998541109351
ENSMUSG00000085315-C,2.2922982217170365,0.8722754939741469,,1.6891195143635438,0.0,2.320812859996769,2.147673398643941,,,2.58182735415899,1.5517650907126677
ENSMUSG00000085712-C,0.8316110494662632,0.0,,1.6891195143635438,0.0,1.2215959129652292,0.0,,,0.0,2.281998541109351
ENSMUSG00000085891-C,0.8316110494662632,0.8722754939741469,,0.0,1.675007964280378,0.0,0.0,,,0.8727598826207578,0.0
ENSMUSG00000086015-C,0.0,0.0,,0.8003576570276729,0.0,0.0,0.0,,,0.0,0.0
ENSMUSG00000086170-C,0.8316110494662632,0.0,,1.3121223935613218,0.0,0.0,0.8935808599904828,,,0.0,0.0
ENSMUSG00000086213-C,1.3557736240157023,1.4120204056836572,,1.6891195143635438,1.675007964280378,0.0,0.8935808599904828,,,0.8727598826207578,2.281998541109351
ENSMUSG00000086291-C,2.855466091184482,2.3653396025461224,,3.307194436369124,2.1009160241147065,2.937387202743914,3.124333732221476,,,3.75140358505242,4.595806375558287
ENSMUSG00000086370-C,4.697634350666895,3.750415480446991,,4.866821302962881,4.2958915964377065,4.296357293218538,4.43207460917602,,,4.601253901034637,5.080651431446468
ENSMUSG00000086822-C,1.7394224912174236,2.1117629745024855,,1.6891195143635438,2.9221280948258475,1.2215959129652292,2.8082760478821935,,,2.366199903278748,0.9751738319309616
ENSMUSG00000087252-C,0.0,0.0,,1.3121223935613218,0.0,0.0,0.8935808599904828,,,0.0,0.0
ENSMUSG00000087331-C,2.2922982217170365,3.3414202912602526,,1.987732424191134,2.429327355217106,2.66179105737093,2.9749426595913873,,,3.2190330748149605,2.281998541109351
ENSMUSG00000087347-C,0.8316110494662632,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0
ENSMUSG00000087352-C,0.8316110494662632,1.8039062995588535,,0.8003576570276729,1.675007964280378,2.937387202743914,1.8372750529254864,,,2.58182735415899,1.962598682968702
ENSMUSG00000087444-C,0.0,0.0,,0.0,0.0,0.0,0.8935808599904828,,,0.8727598826207578,0.9751738319309616
ENSMUSG00000087516-C,0.8316110494662632,1.8039062995588535,,1.6891195143635438,2.1009160241147065,1.8734553036471215,1.8372750529254864,,,2.112583478009447,4.4116593853048665
ENSMUSG00000087556-C,0.8316110494662632,0.0,,0.0,0.0,0.0,0.8935808599904828,,,0.0,0.0
ENSMUSG00000087660-C,0.0,0.0,,0.8003576570276729,0.0,0.0,0.0,,,0.0,0.9751738319309616
ENSMUSG00000087679-C,7.63122737931866,7.882918385244289,,7.730210970084021,7.9072513317649005,8.01912821066498,7.964379256349678,,,7.623181861348596,7.368063493739561
ENSMUSG00000087698-C,0.0,2.580938305492785,,1.3121223935613218,0.0,1.8734553036471215,1.4412513726916425,,,1.4126867783113457,0.0
ENSMUSG00000088208-C,1.3557736240157023,0.0,,1.6891195143635438,1.0680554872113692,1.2215959129652292,0.0,,,0.0,2.281998541109351
ENSMUSG00000089665-C,4.2427889738829485,3.560363063339314,,4.23241421537003,4.2958915964377065,4.195079115277823,3.9618350060548617,,,4.069709806402361,0.9751738319309616
ENSMUSG00000089715-C,11.877037196962975,12.257461239477088,,11.893423573163604,11.91436833524357,12.034665262168575,12.019820956754431,,,11.767727553006823,11.488119028444173
ENSMUSG00000089941-C,0.0,0.0,,1.987732424191134,0.0,0.0,0.0,,,0.8727598826207578,0.0
ENSMUSG00000090138-C,0.8316110494662632,1.4120204056836572,,0.0,0.0,0.0,1.4412513726916425,,,1.4126867783113457,2.764530519215672
ENSMUSG00000090290-C,1.7394224912174236,0.8722754939741469,,1.6891195143635438,1.0680554872113692,2.320812859996769,0.0,,,2.366199903278748,0.9751738319309616
ENSMUSG00000090523-C,1.3557736240157023,0.0,,1.987732424191134,1.0680554872113692,0.0,0.0,,,0.8727598826207578,0.9751738319309616
ENSMUSG00000091523-C,0.0,1.4120204056836572,,0.8003576570276729,0.0,0.0,0.0,,,1.4126867783113457,0.9751738319309616
ENSMUSG00000092074-C,2.2922982217170365,2.3653396025461224,,3.766177223083601,2.9221280948258475,1.8734553036471215,1.4412513726916425,,,2.58182735415899,2.9562697642966596
ENSMUSG00000092241-C,0.8316110494662632,0.8722754939741469,,1.987732424191134,0.0,0.0,2.402969793843818,,,1.4126867783113457,0.0
ENSMUSG00000092325-C,0.8316110494662632,0.0,,0.8003576570276729,0.0,0.0,1.4412513726916425,,,0.0,0.0
ENSMUSG00000093577-C,2.505390373648638,0.0,,0.0,1.675007964280378,0.0,0.8935808599904828,,,2.58182735415899,1.5517650907126677
ENSMUSG00000093930-C,9.057277054033252,9.027224586437203,,9.065133786849785,9.277478405517924,8.791941320738083,9.09194116883297,,,9.43745752203596,9.703188764583038
ENSMUSG00000094152-C,0.0,1.4120204056836572,,0.0,1.675007964280378,0.0,0.0,,,0.0,0.9751738319309616
ENSMUSG00000094595-C,1.3557736240157023,1.8039062995588535,,1.987732424191134,1.675007964280378,1.8734553036471215,2.402969793843818,,,2.9353278433826433,2.281998541109351
ENSMUSG00000094724-C,1.3557736240157023,0.0,,0.0,0.0,0.0,0.0,,,1.8046680709167229,0.0
ENSMUSG00000094840-C,2.505390373648638,3.083201578726807,,4.113843988412434,4.031437387137405,1.8734553036471215,3.7935549888483817,,,4.69682163605729,4.274387138167632
ENSMUSG00000095253-C,4.861368725212117,4.7854214217715745,,4.670760070376401,2.9221280948258475,4.479794966086248,4.693524010819566,,,4.69682163605729,4.905752418677896
ENSMUSG00000097156-C,6.882040664006728,6.9338085158941345,,7.156161645793706,7.038875815396829,6.917480586564329,6.588171189295025,,,7.327177286798351,7.497079942132128
ENSMUSG00000097316-C,2.2922982217170365,3.083201578726807,,3.5996739263906603,3.442207073065027,3.9683212029619424,3.7935549888483817,,,2.58182735415899,2.9562697642966596
ENSMUSG00000097439-C,0.8316110494662632,0.0,,0.0,1.675007964280378,0.0,1.8372750529254864,,,0.0,0.9751738319309616
ENSMUSG00000097497-C,2.505390373648638,3.560363063339314,,1.6891195143635438,3.1170698124358824,3.3679746106824373,3.124333732221476,,,3.084143061959374,2.543344990983517
ENSMUSG00000097535-C,1.3557736240157023,0.8722754939741469,,0.0,0.0,1.2215959129652292,0.0,,,0.0,0.0
ENSMUSG00000097602-C,1.3557736240157023,0.0,,0.0,0.0,0.0,1.4412513726916425,,,1.4126867783113457,0.0
ENSMUSG00000097793-C,2.2922982217170365,1.8039062995588535,,1.3121223935613218,0.0,1.8734553036471215,1.8372750529254864,,,1.8046680709167229,0.9751738319309616
ENSMUSG00000097881-C,2.042184285849804,3.083201578726807,,1.6891195143635438,2.429327355217106,2.320812859996769,2.402969793843818,,,0.8727598826207578,1.962598682968702
ENSMUSG00000097911-C,2.69102069229586,2.3653396025461224,,1.6891195143635438,1.675007964280378,1.8734553036471215,2.6198095436164515,,,2.9353278433826433,2.764530519215672
ENSMUSG00000098098-C,2.042184285849804,2.7684670172004537,,2.2350113770874733,2.429327355217106,0.0,1.4412513726916425,,,0.0,2.281998541109351
ENSMUSG00000098158-C,0.8316110494662632,0.0,,0.0,0.0,2.320812859996769,0.0,,,0.0,2.764530519215672
ENSMUSG00000098187-C,2.042184285849804,2.3653396025461224,,2.6301094702480934,0.0,1.8734553036471215,0.0,,,0.0,1.5517650907126677
ENSMUSG00000098383-C,2.042184285849804,0.8722754939741469,,1.6891195143635438,0.0,0.0,1.4412513726916425,,,1.4126867783113457,0.0
ENSMUSG00000098739-C,1.3557736240157023,0.8722754939741469,,0.0,0.0,0.0,0.0,,,1.4126867783113457,0.0
ENSMUSG00000099655-C,1.3557736240157023,2.1117629745024855,,2.7933262888489865,2.429327355217106,2.320812859996769,3.2596966249115087,,,2.58182735415899,1.5517650907126677
ENSMUSG00000100707-C,0.0,0.8722754939741469,,0.0,0.0,0.0,0.8935808599904828,,,0.8727598826207578,0.0
ENSMUSG00000100764-C,1.3557736240157023,2.580938305492785,,2.6301094702480934,1.0680554872113692,1.8734553036471215,1.4412513726916425,,,1.8046680709167229,1.962598682968702
ENSMUSG00000101599-C,3.9101655294280664,4.387717425100568,,4.443800156595397,4.519297308313774,3.699152832108313,3.9618350060548617,,,4.205894027582234,3.2769287369170383
ENSMUSG00000101778-C,0.0,0.0,,0.8003576570276729,1.0680554872113692,1.2215959129652292,0.0,,,0.0,0.0
ENSMUSG00000102018-C,2.042184285849804,0.8722754939741469,,0.8003576570276729,1.675007964280378,2.320812859996769,1.4412513726916425,,,2.112583478009447,1.5517650907126677
ENSMUSG00000102555-C,2.505390373648638,2.3653396025461224,,1.987732424191134,1.675007964280378,2.66179105737093,0.8935808599904828,,,2.7693778051683604,2.9562697642966596
ENSMUSG00000102570-C,0.0,0.8722754939741469,,0.8003576570276729,2.1009160241147065,0.0,1.4412513726916425,,,2.366199903278748,1.962598682968702
ENSMUSG00000102573-C,3.0030704681086475,2.7684670172004537,,2.2350113770874733,2.9221280948258475,1.8734553036471215,0.0,,,1.4126867783113457,2.9562697642966596
ENSMUSG00000102600-C,4.41084726600245,5.544736745488463,,3.5996739263906603,4.65107023252703,5.155149414787842,5.368619331410525,,,5.32425764497948,4.858501443322066
ENSMUSG00000102698-C,2.2922982217170365,0.8722754939741469,,1.987732424191134,1.675007964280378,1.2215959129652292,1.4412513726916425,,,2.112583478009447,1.962598682968702
ENSMUSG00000102760-C,3.0030704681086475,2.7684670172004537,,2.446043618687812,2.1009160241147065,2.937387202743914,2.147673398643941,,,2.112583478009447,3.760903770260848
ENSMUSG00000102783-C,0.8316110494662632,0.8722754939741469,,1.6891195143635438,0.0,0.0,2.9749426595913873,,,0.0,0.0
ENSMUSG00000102854-C,4.608226611648546,3.995471990197128,,4.584211939071658,3.707376963716697,3.840005387602358,3.8801471897401703,,,4.139408221510954,4.536997508552419
ENSMUSG00000102976-C,0.8316110494662632,1.4120204056836572,,1.3121223935613218,0.0,0.0,0.0,,,0.0,0.0
ENSMUSG00000103038-C,5.2639447039700595,2.7684670172004537,,4.393785888058045,4.031437387137405,4.086150710679919,3.124333732221476,,,3.659499454058248,3.9530948628601985
ENSMUSG00000103146-C,2.042184285849804,0.8722754939741469,,1.3121223935613218,0.0,0.0,0.0,,,0.8727598826207578,2.281998541109351
ENSMUSG00000103313-C,1.3557736240157023,1.8039062995588535,,0.0,1.0680554872113692,1.2215959129652292,1.8372750529254864,,,0.8727598826207578,0.0
ENSMUSG00000103423-C,1.3557736240157023,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0
ENSMUSG00000103539-C,2.855466091184482,0.8722754939741469,,1.3121223935613218,0.0,1.8734553036471215,0.8935808599904828,,,0.0,0.9751738319309616
ENSMUSG00000103552-C,0.0,0.0,,0.8003576570276729,0.0,0.0,1.4412513726916425,,,0.8727598826207578,0.0
ENSMUSG00000103693-C,5.1096062356365355,4.497883404005345,,4.1743468699676285,4.125079381585428,3.168685798330999,3.9618350060548617,,,4.205894027582234,3.760903770260848
ENSMUSG00000103776-C,1.7394224912174236,0.8722754939741469,,1.987732424191134,1.0680554872113692,0.0,0.0,,,2.366199903278748,2.9562697642966596
ENSMUSG00000103800-C,0.0,0.8722754939741469,,0.0,0.0,0.0,0.0,,,0.0,0.0
ENSMUSG00000103809-C,1.3557736240157023,1.8039062995588535,,0.0,1.675007964280378,0.0,0.0,,,1.4126867783113457,0.0
ENSMUSG00000103869-C,2.042184285849804,1.8039062995588535,,2.2350113770874733,1.0680554872113692,1.8734553036471215,2.6198095436164515,,,2.58182735415899,2.281998541109351
ENSMUSG00000103882-C,4.973023080363142,4.949521998875903,,4.050692283249386,4.4486040679813845,3.9683212029619424,4.488292521871929,,,5.062438666611843,5.3773624979544845
ENSMUSG00000103891-C,4.301010925794228,3.995471990197128,,4.050692283249386,3.5808757985520483,4.195079115277823,3.6030221383342673,,,3.75140358505242,4.80965035509958
ENSMUSG00000103970-C,0.0,0.8722754939741469,,0.8003576570276729,1.0680554872113692,1.2215959129652292,0.0,,,1.4126867783113457,0.0
ENSMUSG00000103991-C,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0
ENSMUSG00000104154-C,3.0030704681086475,2.1117629745024855,,2.9399402873012845,2.1009160241147065,2.937387202743914,2.6198095436164515,,,2.7693778051683604,3.860197336073667
ENSMUSG00000104204-C,1.3557736240157023,0.8722754939741469,,1.987732424191134,1.675007964280378,2.937387202743914,0.8935808599904828,,,0.8727598826207578,2.281998541109351
ENSMUSG00000104277-C,4.356974111377557,4.0687060047474946,,3.9154370975961177,3.82367468051064,3.168685798330999,4.248945565678337,,,4.649828954687912,3.413970484719136
ENSMUSG00000104343-C,3.1369650396755486,4.549964346669119,,3.194853116705421,3.288778564963921,2.937387202743914,4.914783219223553,,,3.659499454058248,4.80965035509958
ENSMUSG00000104344-C,4.2427889738829485,2.7684670172004537,,3.5996739263906603,3.288778564963921,3.840005387602358,3.6030221383342673,,,4.550986184927251,4.6523116022232385
ENSMUSG00000104388-C,3.0030704681086475,2.580938305492785,,3.073019528998395,2.1009160241147065,2.937387202743914,1.4412513726916425,,,3.75140358505242,2.9562697642966596
ENSMUSG00000104420-C,3.574755773191751,2.7684670172004537,,2.9399402873012845,3.442207073065027,1.8734553036471215,2.9749426595913873,,,3.996472480641343,2.543344990983517
ENSMUSG00000104693-C,1.7394224912174236,0.8722754939741469,,0.8003576570276729,0.0,1.2215959129652292,0.8935808599904828,,,0.0,0.0
ENSMUSG00000104704-C,3.83333715411923,3.3414202912602526,,3.508613656214325,3.707376963716697,3.3679746106824373,3.9618350060548617,,,3.456011120625007,4.951504788196042
ENSMUSG00000104713-C,0.0,0.0,,0.0,0.0,0.0,1.4412513726916425,,,0.0,0.0
ENSMUSG00000104764-C,1.3557736240157023,0.8722754939741469,,2.9399402873012845,2.1009160241147065,0.0,2.6198095436164515,,,2.7693778051683604,1.962598682968702
ENSMUSG00000104951-C,3.4771243393449116,3.750415480446991,,3.5996739263906603,4.125079381585428,3.3679746106824373,3.6030221383342673,,,2.9353278433826433,3.413970484719136
ENSMUSG00000104973-C,3.0030704681086475,2.580938305492785,,0.8003576570276729,3.288778564963921,1.2215959129652292,2.8082760478821935,,,1.4126867783113457,3.413970484719136
ENSMUSG00000104994-C,1.7394224912174236,2.580938305492785,,3.194853116705421,2.429327355217106,3.168685798330999,3.6030221383342673,,,2.366199903278748,2.9562697642966596
ENSMUSG00000105050-C,3.574755773191751,3.2180803536096514,,3.4114162920058955,3.82367468051064,3.9683212029619424,3.497405231262442,,,3.456011120625007,4.6523116022232385
ENSMUSG00000105119-C,2.505390373648638,3.3414202912602526,,2.446043618687812,3.82367468051064,1.2215959129652292,3.124333732221476,,,3.3423824086880285,3.860197336073667
ENSMUSG00000105224-C,3.259481549907627,1.8039062995588535,,2.2350113770874733,3.288778564963921,2.320812859996769,2.147673398643941,,,2.9353278433826433,1.962598682968702
ENSMUSG00000105322-C,4.740342749975531,4.8282293923316475,,5.133831025639021,4.65107023252703,3.840005387602358,4.18234514583629,,,5.382908125616131,5.3773624979544845
ENSMUSG00000105520-C,0.0,0.8722754939741469,,0.0,1.0680554872113692,0.0,0.0,,,0.0,0.0
ENSMUSG00000105578-C,1.7394224912174236,1.8039062995588535,,1.6891195143635438,2.429327355217106,1.2215959129652292,1.8372750529254864,,,2.9353278433826433,3.413970484719136
ENSMUSG00000105586-C,1.3557736240157023,1.4120204056836572,,1.3121223935613218,2.429327355217106,0.0,0.0,,,0.0,0.0
ENSMUSG00000105624-C,2.2922982217170365,3.2180803536096514,,3.5996739263906603,2.429327355217106,1.2215959129652292,3.3834412183032643,,,3.5613400039776715,2.9562697642966596
ENSMUSG00000105843-C,1.3557736240157023,2.7684670172004537,,3.194853116705421,3.442207073065027,1.8734553036471215,3.7935549888483817,,,2.366199903278748,2.9562697642966596
ENSMUSG00000105846-C,0.0,0.0,,0.0,1.0680554872113692,0.0,0.8935808599904828,,,0.0,0.0
ENSMUSG00000105896-C,0.8316110494662632,0.0,,0.0,1.0680554872113692,0.0,0.0,,,0.0,0.0
ENSMUSG00000106115-C,2.69102069229586,1.8039062995588535,,1.6891195143635438,2.1009160241147065,0.0,1.4412513726916425,,,0.8727598826207578,1.962598682968702
ENSMUSG00000106121-C,2.042184285849804,0.0,,1.3121223935613218,0.0,1.8734553036471215,1.4412513726916425,,,0.0,0.0
ENSMUSG00000106153-C,2.042184285849804,0.8722754939741469,,0.0,0.0,1.2215959129652292,0.0,,,0.0,0.0
ENSMUSG00000106557-C,2.69102069229586,1.8039062995588535,,0.8003576570276729,1.0680554872113692,2.320812859996769,1.8372750529254864,,,2.58182735415899,2.543344990983517
ENSMUSG00000106579-C,2.505390373648638,3.3414202912602526,,1.6891195143635438,1.675007964280378,1.2215959129652292,2.402969793843818,,,2.9353278433826433,1.962598682968702
ENSMUSG00000106648-C,1.7394224912174236,0.8722754939741469,,1.987732424191134,1.675007964280378,1.8734553036471215,0.8935808599904828,,,2.112583478009447,0.0
ENSMUSG00000106720-C,1.3557736240157023,1.4120204056836572,,2.9399402873012845,2.696667789000302,2.66179105737093,1.8372750529254864,,,2.366199903278748,4.4116593853048665
ENSMUSG00000106734-C,0.0,0.0,,0.8003576570276729,2.696667789000302,1.2215959129652292,0.8935808599904828,,,0.0,0.0
ENSMUSG00000106767-C,2.69102069229586,0.0,,1.3121223935613218,1.675007964280378,0.0,2.6198095436164515,,,2.9353278433826433,0.0
ENSMUSG00000106847-C,8.74234325227624,9.24823710430613,,8.746870221103656,8.9009375229925,8.851398410214603,8.905814477431765,,,8.855262162245282,8.601091427392733
ENSMUSG00000106867-C,0.0,0.0,,0.8003576570276729,0.0,0.0,0.0,,,0.0,0.0
ENSMUSG00000106993-C,1.7394224912174236,1.8039062995588535,,1.987732424191134,2.429327355217106,1.8734553036471215,2.6198095436164515,,,2.112583478009447,2.9562697642966596
ENSMUSG00000107021-C,3.574755773191751,2.3653396025461224,,3.766177223083601,3.707376963716697,3.9683212029619424,2.6198095436164515,,,3.456011120625007,2.9562697642966596
ENSMUSG00000107207-C,0.0,0.0,,0.0,1.0680554872113692,0.0,0.0,,,1.4126867783113457,0.0
ENSMUSG00000107278-C,1.3557736240157023,1.8039062995588535,,1.3121223935613218,2.429327355217106,0.0,0.8935808599904828,,,1.8046680709167229,0.9751738319309616
ENSMUSG00000000290-S,2.288151693789969,,2.1273528570580367,1.252033481761931,1.9152733459730824,2.476400879738103,2.393995097696962,2.8638130617722606,0.8988096753164998,,
ENSMUSG00000000308-S,8.288704806234668,,8.98645328186252,8.476197880641314,8.709517454189935,8.388065733180138,8.90312323980037,8.262654690338028,8.298398483774148,,
ENSMUSG00000000530-S,5.128772682653203,,6.113227516804359,6.953933793464587,6.559477155905074,6.102558718089835,6.673592892213781,6.38226426273374,5.7244215983780675,,
ENSMUSG00000000732-S,2.288151693789969,,2.1273528570580367,2.363257137421632,0.9440719876953962,1.3343916999784502,0.0,1.7462107371414175,0.8988096753164998,,
ENSMUSG00000000782-S,0.0,,2.1273528570580367,2.363257137421632,3.701700061705504,3.633743324090162,2.6599555600955966,2.5133708470354534,3.1343429957332973,,
ENSMUSG00000000792-S,4.129964900373195,,4.287644323036166,3.215773920361264,4.14005191965989,2.972253538790306,3.66724484251118,3.9192043340289806,3.613396190469504,,
ENSMUSG00000000823-S,5.912543735969186,,5.564555649271768,6.102378460546361,6.628464442318559,6.2540596133421005,6.1543278677599496,5.941080722734081,5.6518564477232065,,
ENSMUSG00000000826-S,9.362859321351396,,9.555203782220016,9.457254947907966,9.46912568330678,9.149315327388928,9.704134088507407,9.241718896324787,9.31581042160153,,
ENSMUSG00000001016-S,6.876872820634467,,6.3698486335169635,5.916860337589944,6.472087015299897,6.282540124178769,6.410377500627191,6.5963441030053165,6.235522596653522,,
