Gene,Metabolite,VECPAC r,VECPAC p,VECPAC n,DSS r,DSS p,DSS n,LPS r,LPS p,LPS n,Pooled r,Pooled p,Pooled n,Consistent,Sign,Pooled FDR
ENSMUSG00000057738-P,Azelaic acid,-1.0,0.0,3,-0.5,0.6666666666666666,3,-0.9276336570439176,0.0076658441874731,6,-0.898251143452805,7.22420380707446e-05,12,True,-,0.1635069051042667
ENSMUSG00000028441-P,Stearic acid,-0.8660254037844387,0.3333333333333332,3,-1.0,0.0,3,-1.0,0.0,4,-0.9390418473114204,5.6101819249314306e-05,10,True,-,0.1635069051042667
ENSMUSG00000038644-P,"2,4-Di-tert-butylphenol",-1.0,0.0,3,-1.0,0.0,3,,,0,-0.9910312089651148,1.4561252916129403e-05,7,True,-,0.0808517850889531
ENSMUSG00000006777-P,"2'-Hydroxy-2,4,4',5-tetramethoxychalcone",-0.8660254037844387,0.3333333333333332,3,,,0,-0.6377481392176932,0.1730711102412598,6,-0.9079208698242166,0.0001116544311807,11,True,-,0.1713527255347473
ENSMUSG00000006777-P,"Cytosine, N-(tert-butyldimethylsilyl)-",-0.8660254037844387,0.3333333333333332,3,-1.0,0.0,3,-0.6571428571428573,0.1561749271137024,6,-0.8912335563945798,9.961540170359864e-05,12,True,-,0.1713527255347473
ENSMUSG00000006777-P,Isopropyl palmitate,0.0,1.0,3,-1.0,0.0,3,-0.753702346348183,0.0835232813732598,6,-0.9103817221537508,3.910534427840825e-05,12,True,-,0.1529825544415085
ENSMUSG00000006777-P,N-Methyl-1-[(trimethylsilyl)oxy]-1-{4-[(trimethylsilyl)oxy]phenyl}propan-2-amine,-1.0,0.0,3,-1.0,0.0,3,-1.0,0.0,4,-0.9757575757575756,1.4675461874042197e-06,10,True,-,0.0461753624225488
ENSMUSG00000006777-P,Norketamine,0.8660254037844387,0.3333333333333332,3,-1.0,0.0,3,-0.9121593238215744,0.0112350879440594,6,-0.8956439630956721,8.161432190485669e-05,12,True,-,0.1683498215245602
ENSMUSG00000041438-P,"Naringenin 4',7-dimethylether",,,0,1.0,0.0,3,0.8720815992723809,0.0538542177275421,5,0.9700772721497396,6.548558831120661e-05,8,True,+,0.1635069051042667
ENSMUSG00000002455-P,Suberic acid,,,0,-1.0,0.0,3,-1.0,0.0,6,-0.9066082746806284,0.0001187662141154,11,True,-,0.1713527255347473
ENSMUSG00000024335-P,N-Ethylamphetamine,1.0,0.0,3,,,0,0.9276336570439176,0.0076658441874731,6,0.9269503029037628,4.051745215257185e-05,11,True,+,0.1529825544415085
ENSMUSG00000055044-P,"Cyclohexanone, 3,3,5-trimethyl",-1.0,0.0,3,-1.0,0.0,3,-0.8999999999999998,0.0373860734684987,5,-0.9020524542048464,0.0001461633672889,11,True,-,0.191841309501296
ENSMUSG00000027706-P,"2-Methylcyclohexanol, (Z)",-0.5,0.6666666666666666,3,-0.8660254037844387,0.3333333333333332,3,-0.4928053803045811,0.3206325828658274,6,-0.8869756333889756,0.0001198105779591,12,True,-,0.1713527255347473
ENSMUSG00000027706-P,Lignoceric acid,-0.5,0.6666666666666666,3,-1.0,0.0,3,-0.8406680016960503,0.0360575728451592,6,-0.9368478722730428,7.110855652108293e-06,12,True,-,0.0761169489245268
ENSMUSG00000021254-P,Butanedioic acid,1.0,0.0,3,1.0,0.0,3,1.0,0.0,6,0.8937069314308909,8.91749502211818e-05,12,True,+,0.1683498215245602
ENSMUSG00000030605-P,Azelaic acid,-0.5,0.6666666666666666,3,-1.0,0.0,3,-0.7247137945655605,0.1032428046237076,6,-0.9298302852148176,1.1899236539794004e-05,12,True,-,0.0808517850889531
