Gene,Metabolite,VECPAC r,VECPAC p,VECPAC n,DSS r,DSS p,DSS n,LPS r,LPS p,LPS n,Pooled r,Pooled p,Pooled n,Consistent,Sign,Pooled FDR
ENSMUSG00000052056-P,Phytanic acid,0.8660254037844387,0.3333333333333332,3,1.0,0.0,3,0.4413674147523747,0.3809392104771887,6,0.7979021271386156,0.0018701848339806,12,True,+,0.1946996260452136
ENSMUSG00000043263-P,5-Azacytosine,-0.8660254037844387,0.3333333333333332,3,-0.8660254037844387,0.3333333333333332,3,-0.8823529411764706,0.0199470791776918,6,-0.8113354330204844,0.0013583873649192,12,True,-,0.1835494246988928
ENSMUSG00000066800-P,4-Oxohexanoic acid,-1.0,0.0,3,-1.0,0.0,3,-1.0,0.0,4,-0.9019083851355776,0.0003592904543883,10,True,-,0.1369949341724877
ENSMUSG00000032261-P,Lignoceric acid,0.5,0.6666666666666666,3,0.5,0.6666666666666666,3,0.9276336570439176,0.0076658441874731,6,0.8371291296643238,0.0006820012896813,12,True,+,0.1545007044256945
ENSMUSG00000017286-P,"2,3-Butanediol, O-(trimethylsilyl)-, monoacetate",1.0,0.0,3,0.8660254037844387,0.3333333333333332,3,0.9746794344808964,0.0048182304681985,5,0.8630226958069518,0.0006236016959127,11,True,+,0.1522965862704004
ENSMUSG00000017286-P,"2,4-Di-tert-butylphenol",1.0,0.0,3,1.0,0.0,3,,,0,0.9642857142857144,0.0004541491691941,7,True,+,0.1425116406679974
ENSMUSG00000017286-P,"2-Cyclohexen-1-one, 3-methyl-",0.5,0.6666666666666666,3,1.0,0.0,3,0.942857142857143,0.004804664723032,6,0.8251748251748254,0.0009513628555555,12,True,+,0.1672089879098926
ENSMUSG00000017286-P,8-Methylnonanoic acid,1.0,0.0,3,1.0,0.0,3,0.8406680016960503,0.0360575728451592,6,0.8406317620060156,0.0006155686440654,12,True,+,0.1512138974421707
ENSMUSG00000017286-P,Butanedioic acid,1.0,0.0,3,1.0,0.0,3,0.8285714285714287,0.0415626822157433,6,0.8531468531468532,0.0004181179404149,12,True,+,0.1425116406679974
ENSMUSG00000017286-P,Hydracrylic acid,0.5,0.6666666666666666,3,1.0,0.0,3,0.942857142857143,0.004804664723032,6,0.8881118881118882,0.0001141335981461,12,True,+,0.0921979985331745
ENSMUSG00000017286-P,Myristic acid,0.5,0.6666666666666666,3,0.5,0.6666666666666666,3,0.7356123579206245,0.0956107807382797,6,0.810531305224992,0.0013855829221512,12,True,+,0.1837429999376476
ENSMUSG00000017286-P,N-Acetyl-L-alanine,0.5,0.6666666666666666,3,0.5,0.6666666666666666,3,0.8285714285714287,0.0415626822157433,6,0.8601398601398602,0.0003316683391269,12,True,+,0.133962117820813
