Matt Node 1,Matt Node 2,Ananya Node 1,Ananya Node 2
Coch,Slc5a5,,
Coch,Tlnrd1,,
Coch,mt-Cytb,,
Coch,mt-Nd1,,
Cog4,Pmm1,,
Col4a2,Gfra2,,
Col4a2,Itga4,,
Col6a3,Ctnnbip1,,
Col6a3,Dgki,,
Col6a3,Hes6,,
Col6a3,Kcnip1,,
Col6a3,Klhdc10,,
Col6a3,Msh2,,
Col6a3,Rhobtb2,,
Col6a3,Slc5a5,,
Col6a3,Tubb2b,,
Copg1,Dhx35,,
Copg1,Kctd1,,
Copg1,Nmnat3,,
Cox6b2,Insc,,
Cpped1,Ip6k1,,
Cpxm1,Ddb2,,
Crebzf,Otulinl,,
Crebzf,Rad51ap1,,
Crebzf,Stx4a,,
Crebzf,Zdhhc18,,
Crlf1,Gabra4,,
Crlf1,Hspa1a,,
Crlf1,St8sia5,,
Crlf1,Strn,,
Ctnna1,Gtf3c1,,
Ctnna1,Jup,,
Ctnna1,Mcrs1,,
Ctnna1,Synpo2,,
Ctnnbip1,Dgki,,
Ctnnbip1,Kcnab1,,
Ctnnbip1,Kcnip1,,
Cxadr,Ttc39c,,
Cxcl16,Sh3d19,,
Cyria,Kctd10,,
D16Ertd472e,Nadsyn1,,
D430036J16Rik,Dlx5,,
D430036J16Rik,Entpd3,,
D430036J16Rik,Gucy1a1,,
D430036J16Rik,Isl1,,
D430036J16Rik,Klhdc3,,
D430036J16Rik,Mkrn1,,
D430036J16Rik,Niban1,,
Dbndd1,Mroh5,,
Dbndd1,Tspoap1,,
Dctn2,Derl1,,
Dctn2,Fbxo28,,
Dctn2,Gm19967,,
Dctn2,Hspa1a,,
Dctn2,Pgap4,,
Dctn2,Saraf,,
Dctn2,Spryd3,,
Dctn2,Ywhag,,
Dcun1d4,Podxl2,,
Ddb2,Pkia,,
Ddx20,Greb1l,,
Ddx20,Mfsd6,,
Ddx20,Ttc12,,
Ddx31,Gm27200,,
Ddx31,Phf12,,
Ddx31,Timm17a,,
Dennd6b,Inha,,
Dennd6b,Sike1,,
Derl1,Ift46,,
