,pls_74_12012022,pls_71_a_12012022,pls_106_13012022,pls_104_13012022,pls_102_13012022,pls_100_13012022,pls_103_14012022,pls_101_REP_14012022,pls_75_13012022,DSS73_REP_190124,DSS76_REP_190124,DSS77_REP_190124,DSST0.7_180124
,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0
"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",58683.78858,97327.66424,722905.8594,0,167499.9073,172229.6347,172719.0418,344317.7713,31140.93872,1469489.968,1648875.081,1027519.296,0
(6S)-5-Methyltetrahydrofolic acid,0,0,0,0,0,1626.406177,0,0,0,0,728.2768874,0,0
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",11053.59645,17693.90947,42480.18472,26509.54072,19025.51736,38261.05915,15757.83515,20337.89271,18707.02679,56690.00638,23434.14968,0,0
"(9H-fluoren-9-yl)methanol, O-methoxycarbonyl-",82373506.07,86163889.26,86970797.82,85164423.58,84383059.94,76765308,86235990.95,89362741.55,79624473.52,89632951.95,105778242,0,68372583.95
(CH3)2C=NC2H558,226711.3569,277354.2213,301841.6615,352983.9861,272398.4082,312747.7562,291721.7253,329702.4956,310598.9158,212864.6318,195462.1485,202188.2884,186270.2724
(pm)-alpha-Tocopherol acetate,7305.48687,17856.35852,18633.34465,13407.64638,6152.531211,21869.40626,9161.840561,13245.44733,24216.73376,13110.05798,54219.8128,85997.29046,0
(pm)-N-Propylamphetamine,0,0,0,503735.3246,9359171.549,9859371.239,0,0,4960486.624,5165614.7,6158798.636,0,0
(pm)-Norketamine,694168771.7,422112642.1,521223353.8,407223156.1,346015681.2,437989920.1,372593326,386530118.3,762721022.9,1037907192,1434471655,792310267.5,284250173.8
(pm)-Phenylpropanolamine,55912183.62,71540626.37,32632286.08,19718561.7,66849540.44,46363787.59,43125717.58,33862074.01,0,22006961.41,0,6025941.137,42577867.01
"(R*,S*)-2,3-Dihydroxybutanoic acid",1903.317693,0,0,2478.264414,2939.053989,26117.24152,4178.436308,3823.476271,0,0,0,0,0
"(S,S)-(-)-Hydrobenzoin",255884.3536,215689.1105,0,2221219.39,0,0,105925.0591,210396.7069,251039.4869,5169994.066,2300243.096,0,0
"1-(1-Hydroxybutyl)-2,5-dimethoxybenzene ",54008809.07,4168976.714,500764.2774,183834.7514,44767699.12,2205235.884,3323489.16,54223600.99,288237.1905,34499545.41,36494776.06,189733117.3,13770121.99
"1-(2,4-Dimethoxyphenyl)-propan-2-one",2944231.03,4961256.394,7912459.573,1052519.623,4097029.735,6269056.254,7529536.318,7417944.533,2641147.739,0,0,0,0
1-(3-Methylphenyl)piperazine,7757.933087,10815.74996,0,32479.33107,0,0,0,0,7392.069854,0,0,0,11228.89243
1-(4-Hydroxybenzylidene)acetone,0,31730.96701,0,0,0,0,0,0,0,0,0,4129.207361,1610.392256
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",202217.3112,235122.5983,291310.5256,41292.66229,153685.906,240080.1394,265111.5669,388140.2766,168242.6679,550793.4013,475783.8936,471030.0412,50805.78711
1-Aminocyclopropanecarboxylic acid,596467805.5,1039918971,400923728.9,2296105889,220816872.1,429828878.5,737959577.9,366697334.3,770608645.7,15961189217,10649932027,124793037.7,639644323.7
"1-Butanamine, N,N-diethyl-",7186639.872,7685439.095,8935855.355,9471546.962,8362608.307,7837845.185,8499472.507,9005186.928,7589343.565,8518385.414,8488280.047,9634724.504,8470841.916
"1-Cyclohexanone, 3-butyl-3-methyl-",0,27074.70847,0,101348.7086,0,0,0,24184.82326,14451.80538,411.0751591,196.02195,91.46052243,0
1-Cyclopentylethanol,113808.804,104092.9923,130516.2235,107348.1013,99716.38521,0,0,128041.9314,0,119753.4397,109294.6905,111575.2402,98262.43454
"1-Decanol, 2-methyl-",38590109.25,41338101.46,51903221.25,35545816.44,37471142.7,38508324.74,40801677.03,34130782.3,40524466.81,0,0,0,0
"1-Decene, 8-methyl-",6757324.556,0,2641164.15,642920.9002,769054.5015,6076977.402,0,790129.5188,863327.5131,0,0,5066.280499,0
1-Deoxypentitol,0,0,0,0,0,0,0,12.08545037,0,90.97701068,52.25076709,108.2292075,30.78327999
1-Hexadecanol,1566553.947,3817436.838,1552230.641,1457877.796,3353195.106,3414842.342,1583868.158,1312837.08,3438243.901,0,0,0,0
1-Hexanol,0,81588.92378,0,45730.66204,15074.42881,0,31549.77181,0,0,18258.51026,16913.48478,0,0
1-Hydroxy-3-methoxy-6-methylanthraquinone,0,0,0,0,0,0,0,0,0,0,0,10525.2918,5665.147212
"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine",19923785.32,70635253.98,43321928.09,40476017.66,31170801.46,40589222.77,52357304.66,75837004.53,26716442.3,148425394.8,166937262.6,143942958.9,23026861.06
1-Monoacetin,93717.35278,226185.1541,146593.7814,491933.1443,12787.49968,123475.0767,149137.7002,146346.1381,122322.321,877127.7368,792955.7315,801278.3532,0
1-Octadecanol,1097603.826,4256257.49,1460006.797,1635980.311,1549153.508,3191999.563,1819372.927,0,3052613.134,1784346.059,2303107.857,1296178.283,1907845.325
"1-Octanol, 2-butyl-",97319.95752,1116377.16,1659602.17,1399860.124,0,1552885.655,0,1002934.845,1123419.147,290507.1942,226835.4139,111689.5587,567966.8528
1-Octanol,157749.1025,188882.7749,208738.23,202715.0006,176127.9052,195743.7482,183115.3799,256142.418,168849.6652,0,18901.45719,0,349889.7049
"1-Octene, 2-methyl-",1285885.124,1319955.051,1400021.791,1499873.875,1313046.067,1383777.436,757392.1311,1457079.596,1479395.089,0,619624.0131,0,676182.4521
"1-Pentene, 3,3-dimethyl-",0,0,0,6816839.027,0,0,0,0,0,8647981.797,4049157.661,2587833.325,0
1-Phenethylamine,1628086.377,0,3048673.961,1053979.632,1260800.925,1835737.045,1168700.455,2893370.807,2682000.968,15050215.81,8545264.254,10650632.41,0
"1-Phenyl-1,2-ethanediol",1474128.314,4417153.514,2012887.597,1843683.755,4731012.934,4571472.872,1666915.379,1850100.889,5157064.807,0,0,0,786820.4191
1-Phenylethanol,0,59277.53321,0,0,0,0,0,110567.5647,0,4534.95934,0,0,0
"1-Piperazineethanol, 4-dibenzo[b,f][1,4]thiazepin-11-yl-",0,0,0,3613283.911,0,0,0,572853.3337,295544.1057,0,0,0,0
"1-Propanamine, N,N-diethyl- ",13576600.02,14848462.25,15592794.1,15688016.12,13301536.8,14779515.03,14679833.71,15216287.83,14964316.39,15172343.94,14345282.14,15363319.98,15120595.88
1-Tetradecanol,3040219.463,3079626.628,6420932.623,5972976.474,4260199.253,1351878.937,2879553.446,4366973.537,3030036.036,10715341.28,0,10419084.65,0
"1,1'-Biphenyl, 3,4-diethyl-",198956.284,168850.2555,116466.441,209855.3629,117476.9624,240013.0619,166928.3184,154081.2115,104709.5551,798866.3502,397489.1137,0,377934.7704
"1,2-Benzenedicarboxylic acid",11875262.11,30373031.36,11092449.31,15354551.06,24216773.89,29844737.94,12948456.75,13653297.9,26782502.83,4164.197867,3671.413441,4717.969601,1584.223707
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",0,0,0,109646.0293,0,0,0,0,0,55151.02653,0,0,0
"1,2-Butanediol",0,0,0,0,985413.7402,1409644.243,0,1263463.572,1554635.783,0,599402.9909,0,0
"1,2-Cyclohexanedicarboxylic acid, dinonyl ester",0,0,0,0,0,0,0,0,0,0,0,0,215.3386038
"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",22518.19647,29936.63551,61351.57968,27295.46153,39541.79813,72773.90554,99247.98457,36834.60032,13684.61612,0,0,0,0
"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",19720.15657,49317.72909,0,56952.80582,141502.7546,39527.99096,80529.37696,76063.52656,44649.18968,0,0,0,0
"1,2,3-Butanetriol",0,678437.6808,0,0,0,45293.63462,153311.0844,1063865.533,1117348.595,374246.4318,620361.0222,213745.9388,23414.06026
"1,2,3,10,11,11a-Hexahydro-6,7,8-trimethoxy-3-oxo-5H-dibenzo(a,d)cycloheptene",2819217.436,2515450.483,3032239.909,1899399.248,2358354.205,2940463.988,2551520.468,2690359.893,3482296.294,12806434.92,4354936.579,9261346.736,4042226.023
"1,3-bis[(Trimethylsilyl)ethynyl]benzene",729865.4335,991285.9488,449931.6001,5367711.953,222035.3367,274875.6188,621755.222,759609.1423,768455.4878,31717.46746,0,0,0
"1,3-Cyclohexanebis(methylamine)",0,0,265886.0615,5918013.958,0,0,0,785743.7878,780346.6305,4812770.205,3924980.574,5595281.612,513644.8068
"1,3-Dioxane-4-methanol, 4,5-dimethyl-",46999.56558,113077.3521,53024.17794,55828.63597,109701.6363,114028.7606,48234.52657,56658.89186,115881.3821,567830.0024,1606392.788,353050.8894,0
"1,3,5-Benzetriol",0,0,0,28769.90639,0,2204.942789,0,0,4926.222138,0,41517.87338,52724.96095,14407.46449
"1,3,5-Trimethyl-1H-pyrazol-4-amine",11488.42842,10130.92493,12617.53015,15904.20784,1499.358712,9455.584566,10417.84566,17082.55367,14828.26923,98.30951935,81.88000941,58.28583292,0
"1,4-Butanediol",1294.363937,0,14202.09225,15743.71023,357.1272314,5031.227743,0,0,3698.188514,1279.765,759.1344233,0,0
"1,4-diazabicyclo[4.3.0]nonan-2,5-dione, 3-methyl ",60551.29323,129526.0743,49601.54009,654679.7094,0,28200.80124,56406.90335,82656.5139,35111.87308,2858166.006,914330.9885,1408651.698,0
"1,4-Dioxaspiro[4.5]decane",55647221.24,0,0,0,0,0,0,64097657.56,0,0,0,0,5734.065832
"1,5-Anhydroglucitol",341722.2987,327927.3271,0,342392.4859,259425.52,315898.6108,313553.6364,322489.0786,309757.0337,939938.8745,952339.8178,868711.8995,342375.3736
10-Heptadecenoic acid,132006.4915,198438.7907,173469.083,49782.68082,73667.17516,145265.6393,199977.462,152234.0234,172233.7188,736678.2462,804647.1469,294416.1487,104278.0993
10-Nonadecenoic acid,6078.889259,0,9640.543429,0,3111.300465,8068.404956,0,0,0,28158.57514,23726.56566,16306.72741,0
12-Hydroxyoctadecanoic acid,0,298617.7541,339839.8313,297499.3428,0,338222.4667,308899.7909,310699.8532,337126.9148,2282288.695,1699442.138,0,0
12-Oxooctadecanoate,35590.86036,45063.50112,5894.018931,44895.40705,38928.93844,38614.55294,0,0,48820.31709,21543.20186,19794.48196,18412.45474,18421.83476
13-Docosenamide,4523847.403,9939959.896,4132934.886,22921727.15,3554425.054,5632909.635,6938807.505,8644550.356,6280557.187,55459.20954,65862.847,0,0
"15-Oxo-11Z,13E-eicosadienoic acid",4149.409649,851.5990878,0,20197.9825,895.0853561,0,0,0,12033.44192,14832.69432,15502.88431,20535.95232,24585.9734
"1H-Inden-1-one, 2,3-dihydro-7-hydroxy-3-methyl- ",23498.89178,96907.55058,789479.7662,69313.64239,0,173486.3316,224798.0475,66579.82831,70386.33727,0,0,0,0
"1H-Indole, 1-(trimethysilyl)-2,5-bis[(trimethylsilyl)oxy]-",0,69283.68116,85816.89924,0,0,0,81228.01954,93260.29206,0,42786.85541,122225.1296,65828.85038,0
"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",0,50779.4109,0,46010.83371,14854.15521,18100.81444,36412.64936,60825.34486,29210.67841,86899.32619,0,0,71842.47102
"2-(2,5-Dimethoxy-phenyl)-propionaldehyde",200955.9597,114551.7144,615271.9247,268340.0628,328928.2976,360518.4757,285659.5583,389199.744,657908.2023,980052.9993,763251.9051,917207.6776,82886.17145
2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid,518923.6661,732800.3753,433437.1782,451471.0595,604702.9246,491753.4522,941936.3448,571816.9343,279674.1013,0,0,0,1314909.282
"2-(Decanoyloxy)propane-1,3-diyl dioctanoate",0,0,49950.35892,0,0,0,0,26210.12742,55104.16984,0,0,0,0
"2-Acetyl-3-(1-methyl-2-pyrrolyl)-1,4-benzenediol",3671.107502,31980.31718,2748.637253,8015.136925,3447.55562,0,10324.21662,17633.96844,3407.660799,0,0,0,0
2-Acetyl-5-chloro-3-methylbenzo(b)thiophene,0,2979.078494,0,0,0,0,530.2175858,0,0,923.6271802,871.5702137,423.480344,102.6959094
"2-Allyl-1,4-dimethoxybenzene",9215.071958,0,0,0,0,0,8105.283098,0,0,183784.3484,151435.2395,179239.4875,12268.88924
2-Amino-4-methylphenol,1116347.747,932074.4997,70009.8484,0,1306706.702,1376063.873,2595354.128,503251.4447,1980292.495,0,0,0,0
"2-Amino-4,6-dihydroxypyrimidine",48089.68134,146064.6116,0,488132.1725,112753.253,42826.87959,0,0,0,39845.61838,0,0,0
2-Aminoadipic acid,2103033.242,3039593.519,2509649.838,3032528.652,2701959.871,2269979.565,3241808.901,3088264.161,1181582.294,2476810.763,3154893.067,1463565.447,1964665.728
2-Aminobutanoic acid,153989160.3,870510104.3,233744303.9,1344356593,8901885.327,92454615,180288813.9,189587920.2,204379949.2,1365468977,739294594.7,191429984.1,540944405.7
2-Butenedioic acid,43109705.36,92605633.3,142926052.5,173360503.8,134409558.8,33999310.58,95495656.59,146744323.3,68404116.36,858425558.9,585336594.4,345311844.4,13171798.97
"2-Butenoic acid, 2-[(trimethylsilyl)oxy]-",52006.26258,62795.46953,66411.19982,69572.2916,52233.00436,53185.8978,66787.51905,60372.64633,56712.61592,0,0,908042.8375,606811.126
2-Ethyl-3-hydroxypropionic acid,0,19615.93454,20452.35892,7931.187041,21467.70333,8686.903834,12707.02603,24845.02935,22425.66916,0,0,0,2232.399704
2-Furoic acid,9337.538012,11313.91856,0,24424.31631,0,0,4523.689702,5963.417319,0,0,0,0,7678.655983
"2-Heptanone, 4,6-dimethyl-",0,83243.92826,602805.975,0,136381.0997,574511.3547,134202.9607,636787.1521,521514.0036,0,0,0,0
2-Heptenoic acid,886.8863375,48297.74707,15775.2844,2538.085129,6913.902297,4263.414966,5912.709108,40431.97134,4314.603637,0,143616.3726,0,0
2-Hexen-1-ol,169577.9264,275802.0489,3214865.748,0,332049.0204,1135445.049,436255.3495,1732651.033,204118.932,908359.9581,1134505.349,617407.172,207141.521
"2-Hexenoic acid, 2-[(trimethylsilyl)oxy]-",0,798.2924889,4721.455173,0,920.3529537,0,1212.767332,2372.559012,0,0,0,0,0
2-Hydroxy-2-methylbutyric acid,0,0,0,0,131221.8378,0,0,0,0,614338.4369,192576.3132,84777.95284,157030.3214
2-Hydroxy-3-methylbutyric acid,284535363.6,311471303.7,278533971,146966262.2,194272523.2,223695438.4,244921865.9,221391910.2,349988356.1,0,1333827032,0,1525199599
2-Hydroxy-5-methoxybenzaldehyde,11237409.92,10968313.03,14699024.41,8009949.452,11333153.36,12968206.83,14052296.18,17561905.83,14812653.21,42294824.32,38111749.23,40105478.37,11824956.11
2-Hydroxybutyric acid,488823.1644,804689.0874,92213.90296,388127.2011,824.5593753,0,0,404000.7583,0,1590691.4,934039.7067,1406532.38,512699.8994
2-Imidazolidinone,88963.89024,0,81676.00165,152485.2662,0,80054.13106,96449.05744,109563.6628,92205.02481,0,0,0,0
2-Isopropyl-5-methyl-1-heptanol ,2324078.293,2634372.926,2246005.201,0,2701364.43,2068967.736,2187815.104,2377649.437,2560708.396,0,0,0,0
