cpx_gene,pls_metabolite,edge_dir
ENSMUSG00000022199-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",1
ENSMUSG00000052584-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
ENSMUSG00000069631-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
ENSMUSG00000020297-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",1
ENSMUSG00000040586-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
ENSMUSG00000051435-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
ENSMUSG00000023931-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
ENSMUSG00000089875-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",1
ENSMUSG00000001089-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
ENSMUSG00000020235-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
ENSMUSG00000097462-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",1
ENSMUSG00000009076-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
ENSMUSG00000020491-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",1
ENSMUSG00000029551-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",1
ENSMUSG00000037110-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
ENSMUSG00000097318-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
ENSMUSG00000016018-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
ENSMUSG00000045767-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
ENSMUSG00000015363-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
ENSMUSG00000045284-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",1
ENSMUSG00000024873-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",1
ENSMUSG00000097537-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
ENSMUSG00000007570-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
ENSMUSG00000052951-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
ENSMUSG00000013663-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
ENSMUSG00000006800-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",1
ENSMUSG00000038884-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",1
ENSMUSG00000063801-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
ENSMUSG00000059456-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
ENSMUSG00000030611-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",1
ENSMUSG00000042659-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
ENSMUSG00000021709-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",1
ENSMUSG00000040483-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",1
ENSMUSG00000032602-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
ENSMUSG00000023826-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
ENSMUSG00000057440-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
ENSMUSG00000003949-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",1
ENSMUSG00000021929-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
ENSMUSG00000000127-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
ENSMUSG00000075256-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
ENSMUSG00000028811-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
ENSMUSG00000034957-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",1
ENSMUSG00000078201-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
ENSMUSG00000022629-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
ENSMUSG00000049287-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
ENSMUSG00000018707-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
ENSMUSG00000071369-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
ENSMUSG00000015970-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",1
ENSMUSG00000017314-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
ENSMUSG00000049090-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",1
ENSMUSG00000062866-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
ENSMUSG00000041685-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",1
ENSMUSG00000027305-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
ENSMUSG00000031715-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",1
ENSMUSG00000102664-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
ENSMUSG00000022774-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
ENSMUSG00000048776-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",1
ENSMUSG00000026113-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",1
ENSMUSG00000027646-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",1
ENSMUSG00000038827-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",1
ENSMUSG00000037408-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",1
ENSMUSG00000020899-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",1
ENSMUSG00000039450-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
ENSMUSG00000022177-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",1
ENSMUSG00000056938-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
ENSMUSG00000030557-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",1
ENSMUSG00000023118-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",1
ENSMUSG00000029265-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
ENSMUSG00000038135-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
ENSMUSG00000042626-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000055681-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000035443-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000068284-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000027536-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000025477-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000094595-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000034064-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000004591-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000035295-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000022781-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000015112-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000079442-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000030094-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000024941-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000049295-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000070348-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000046711-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000034647-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000026273-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000020308-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000061533-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000086610-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000026603-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000015461-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000040795-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000024805-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000032482-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000030591-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000025474-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000005580-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000030663-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000035934-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000003344-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000026333-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000061718-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000024193-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000083899-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000030879-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000056215-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000057367-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000036613-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000045100-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000023236-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000026483-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000010607-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000030862-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000014195-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000005124-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000018199-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000102142-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000030058-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000062421-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000003099-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000035133-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000041012-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000024921-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000030016-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000056531-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000020102-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000005510-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000032615-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000035873-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000032641-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000038644-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000056054-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000062937-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000018372-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000024740-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000006777-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000024253-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000019897-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000031451-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000029623-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000017548-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000035640-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000041438-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000030703-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000008140-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000042010-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000021431-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000039323-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000022941-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000021244-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000026784-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000072772-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000096971-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000030782-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000055044-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000032009-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000028041-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000031864-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000060512-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000053012-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000058492-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000041408-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000102687-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000071180-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000064294-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000022312-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000019699-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000023341-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000026896-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000023249-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000020135-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000034930-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000044317-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000001441-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000037742-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000021886-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000030605-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000037012-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000037736-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000100075-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000038990-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000051224-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000021392-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000025323-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000068335-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000021215-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000085197-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000031112-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000030304-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000029878-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000050321-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000021957-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000030256-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000028383-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000017221-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000031147-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000051043-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000042797-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000037716-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000038545-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000042831-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000105970-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000030268-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000046157-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000053746-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000032172-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000041720-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000047371-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000032251-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000020444-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000048175-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000045302-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000036435-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000015932-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000067795-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000021010-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
ENSMUSG00000004285-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-1
ENSMUSG00000044927-P,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",1
