node1,node2
Zfp74-T,Cyclobutylamine-F
Zfp74-T,Cyclooctylamine-F
Zfp74-T,N-Methylacetamide-F
Zfp74-T,Trimethylolpropane-F
Ap2a1-T,"2,4,6-Cycloheptatrien-1-one-F"
Ap2a1-T,Adipoyl-L-carnitine-F
Samd5-T,L-Glutamic acid-F
Tnfrsf19-T,Phytanic acid-F
Tnfrsf19-T,Urea-F
H3f3a-T,"2,3-Butanediol, O-(trimethylsilyl)-, monoacetate-F"
Exoc5-T,Adipoyl-L-carnitine-F
Exoc5-T,"N,N-Dimethyl-2-aminoethanol-F"
Dgkeos-T,"Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl--F"
B9d2-T,Acetic acid-F
B9d2-T,Azelaic acid-F
B9d2-T,Monocaproin-F
B9d2-T,Salsoline-F
Brwd3-T,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol-F"
Med18-T,"1-(2,4-Dimethoxyphenyl)-propan-2-one-F"
Med18-T,"1,3-Oxazolidine, 2,5-diphenyl-4-methyl-, trans--F"
Rdh11-T,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether-F"
Rdh11-T,Monocaproin-F
Cntnap5b-T,"1,2-Cyclohexanediol, (Z)-F"
Cntnap5b-T,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol-F"
Cntnap5b-T,Adipoyl-L-carnitine-F
Cntnap5b-T,Isopropylamine-F
Rtl8b-T,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol-F"
Ccdc134-T,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol-F"
Col8a1-T,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol-F"
Uty-T,"2,6-di-tert-Butyl-4-(dimethylaminomethyl)phenol-F"
Aard-T,"1-(1-Hydroxybutyl)-2,5-dimethoxybenzene-F"
Aard-T,Mevalonolactone-F
Cry2-T,Benzophenone-F
Urm1-T,Glycine-F
Slc7a14-T,Adipoyl-L-carnitine-F
Slc7a14-T,Isopropylamine-F
Cdk7-T,Monocaproin-F
Zfp874a-T,Aconitic acid-F
Nkain2-T,"Erythrono-1,4-lactone-F"
Msi2-T,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether-F"
Hs3st3b1-T,"Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl--F"
Ccnyl1-T,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol-F"
Cebpd-T,3-Amino-5-methylisoxazole-F
Cebpd-T,Adipoyl-L-carnitine-F
Mpst-T,alpha-Hydroxyisobutyric acid-F
4933439C10Rik-T,"3-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)-2-methylprop-2-enal-F"
4933439C10Rik-T,Cyclobutylamine-F
4933439C10Rik-T,L-Glutamic acid-F
4933439C10Rik-T,"L-Histidine, N,1-bis(tert-butyldimethylsilyl)--F"
4933439C10Rik-T,"N,N-Dimethyl-2-aminoethanol-F"
4933439C10Rik-T,N-Acetylaminoethanol-F
4933439C10Rik-T,Picolinic acid-F
C030034I22Rik-T,Glycerol-F
Nbeal1-T,"2,4-Di-tert-butylphenol-F"
Nbeal1-T,"Benzoic acid, 2-hydroxy-3-[(2-hydroxy-4-methoxy-6-propylbenzoyl)oxy]-4-methoxy-6-propyl-, methyl ester-F"
Nbeal1-T,Butylmethylamine-F
Nbeal1-T,Monocaproin-F
Rpl31-T,Aconitic acid-F
Zfp382-T,"1-(1-Hydroxybutyl)-2,5-dimethoxybenzene-F"
Gm10654-T,"(2,5-Dimethoxyphenyl)acetone-F"
Eif2s2-T,Glycine-F
Chst14-T,Phytanic acid-F
UNKNOWN_1454-T,2-Propyl-1-pentanol-F
UNKNOWN_1454-T,m-Toluic acid-F
Ppil6-T,"2,5-Dimethoxybenzhydrazide-F"
Ppil6-T,"3-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)-2-methylprop-2-enal-F"
Ppil6-T,Monocaproin-F
Ppil6-T,Salsoline-F
Nkain1-T,N-Acetyl-L-alanine-F
Cntd1-T,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol-F"
Tmem8b-T,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether-F"
Gm15542-T,Pipecolic acid-F
Gm13340-T,L-Glutamic acid-F
Taco1os-T,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol-F"
A430018G15Rik-T,"Cyclohexanone, 3,3,5-trimethyl-F"
A430018G15Rik-T,Trimethylolpropane-F
Ftx-T,4-Aminobutanoic acid-F
5330413P13Rik-T,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol-F"
Gm12999-T,Lignoceric acid-F
Tbx3os1-T,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol-F"
Tbx3os1-T,Adipoyl-L-carnitine-F
Tbx3os1-T,Trimethylolpropane-F
Gm23751-T,Norephedrine-F
Gm16168-T,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol-F"
Tarbp1-T,4-Oxohexanoic acid-F
Tarbp1-T,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol-F"
Gypc-T,L-Glutamic acid-F
Dynlt1a-T,"2,4-Di-tert-butylphenol-F"
Dynlt1a-T,"Hymexazole, tert-butyldimethylsilyl ether-F"
Dynlt1a-T,Phenoxyethanol-F
Dynlt1a-T,Synephrine-F
Dynlt1a-T,Uracil-F
Dynlt1a-T,Xylazine-F
Hmgcs1-T,L-Glutamic acid-F
Fsbp-T,"Propanoic acid, dimethyl(isopropyl)silyl ester-F"
Rnaset2b-T,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol-F"
Muc3a-T,DL-Glyceraldehyde-F
Zfp799-T,"Erythrono-1,4-lactone-F"
Gm3764-T,DL-Glyceraldehyde-F
Gm3764-T,Hydracrylic acid-F
Gm3764-T,Methyl lactate-F
Gm3764-T,Norephedrine-F
Gm10516-T,"1-Octanol, 2-butyl--F"
Gm10516-T,"2,4-Di-tert-butylphenol-F"
Gm10516-T,Urea-F
Gm26652-T,"3,5-Dimethylphenol-F"
Gm26652-T,Isopropylamine-F
4930519P11Rik-T,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol-F"
Gm17259-T,"2,4,6-Cycloheptatrien-1-one-F"
Gm17259-T,"2-Cyclohexen-1-one, 3-methyl-6-(1-methylethyl)-F"
Gm27151-T,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol-F"
Iqank1-T,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol-F"
Gm37777-T,"2,4-Di-tert-butylphenol-F"
Gm37777-T,Acetic acid-F
Gm37777-T,Azelaic acid-F
Gm37777-T,Butanedioic acid-F
Gm37777-T,Urea-F
Gm37834-T,"(9H-fluoren-9-yl)methanol, O-methoxycarbonyl--F"
Gm38217-T,Niacin-F
Gm37452-T,L-Glutamic acid-F
Gm37397-T,Adipoyl-L-carnitine-F
5730408A14Rik-T,"l-Norvaline, n-propargyloxycarbonyl-, isohexyl ester-F"
Gm37033-T,"2,4-Di-tert-butylphenol-F"
Gm37033-T,8-Methylnonanoic acid-F
Gm37033-T,Hydracrylic acid-F
Gm37033-T,"L-Histidine, N,1-bis(tert-butyldimethylsilyl)--F"
Gm37033-T,N-Acetylaminoethanol-F
Gm37033-T,Picolinic acid-F
Gm42941-T,Glycine-F
Gm42941-T,Niacin-F
Gm43133-T,Synephrine-F
Gm43066-T,Methyl lactate-F
Gm43413-T,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether-F"
Gm43765-T,"2,4-Di-tert-butylphenol-F"
Gm43765-T,Monocaproin-F
Gm43751-T,L-Glutamic acid-F
Gm43663-T,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol-F"
Gm43663-T,Adipoyl-L-carnitine-F
Gm43663-T,"N,N-Dimethyl-2-aminoethanol-F"
Gm19439-T,Aceturic acid-F
Gm19439-T,"Benzoic acid, methyl ester-F"
Gm19439-T,Diethylamine-F
Gm19439-T,"Erythrono-1,4-lactone-F"
Gm42771-T,"2,6-di-tert-Butyl-4-(dimethylaminomethyl)phenol-F"
Gm42771-T,Iminodiacetic acid-F
Gm42771-T,"Propanoic acid, dimethyl(isopropyl)silyl ester-F"
Gm43176-T,"6-Aminocaproic acid, N-(tert.-butyldimethylsilyl)-F"
Gm43176-T,Curcumin-F
Gm43176-T,L-Tyrosine-F
Gm43176-T,Tetrahydro-solasodine triacetate-F
Peg13-T,Ethanolamine-F
Gm43417-T,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol-F"
Gm42853-T,L-Tyrosine-F
Gm42853-T,Norketamine-F
