node1,node2
Tmem62-S,4-Methoxyphenol-F
Lrtm2-S,6-Methyluracil-F
Lrtm2-S,"Hymexazole, tert-butyldimethylsilyl ether-F"
Lrtm2-S,"Oxymorphone, bis(trimethylsilyl) ether-F"
Tmem191-S,L-Glutamic acid-F
Gemin6-S,Methyl lactate-F
Otulinl-S,Dodecanoic acid-F
St3gal5-S,L-Glutamic acid-F
Nkx2-9-S,"2,4,4'-Trihydroxybenzophenone-F"
Nkx2-9-S,Xylazine-F
Uqcr10-S,Palmitic Acid-F
Grb2-S,Palmitic Acid-F
Zbtb40-S,"2',5'-Dimethoxypropiophenone-F"
Zbtb40-S,Cyclooctylamine-F
Zbtb40-S,Trimethylolpropane-F
Galnt13-S,Aniline-F
Gdpd1-S,2-Naphthol-F
2700097O09Rik-S,L-Tyrosine-F
2700097O09Rik-S,Myristic acid-F
Trank1-S,"1-(2,5-Dimethoxyphenyl)-1-[(trimethylsilyl)oxy]propan-2-amine-F"
Timm17a-S,"5-Ethyl-1,3-dioxane-5-methanol, tert-butyldimethylsilyl ether-F"
Zfp512-S,alpha-Hydroxyisobutyric acid-F
Chia1-S,"2-Cyclohexen-1-one, 3-methyl-6-(1-methylethyl)-F"
Impdh2-S,Ethanolamine-F
Manbal-S,Palmitic Acid-F
Egfem1-S,"3,4-Methylenedioxyamphetamine-F"
Slc24a3-S,"Propanoic acid, dimethyl(isopropyl)silyl ester-F"
mt-Cytb-S,Methyl lactate-F
mt-Cytb-S,Norephedrine-F
Kndc1-S,"2,3-Dihydroxybutanoic acid-F"
Tmem42-S,L-Glutamic acid-F
Hmcn1-S,4-Methoxyphenol-F
Zfp617-S,m-Toluic acid-F
Hes6-S,alpha-Hydroxyisobutyric acid-F
Hes6-S,Butanedioic acid-F
Hes6-S,Pipecolic acid-F
Htatsf1-S,"4-[2-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)ethenyl]-2-methoxyphenol-F"
Htatsf1-S,Butylmethylamine-F
Lrch1-S,Tetrahydro-solasodine triacetate-F
Gpr88-S,Xylazine-F
Fam8a1-S,4-Methoxyphenol-F
Tspear-S,Azelaic acid-F
Tspear-S,Palmitic Acid-F
Slc25a16-S,Palmitic Acid-F
1110002L01Rik-S,"Benzoic acid, 2-hydroxy-3-[(2-hydroxy-4-methoxy-6-propylbenzoyl)oxy]-4-methoxy-6-propyl-, methyl ester-F"
1110002L01Rik-S,Crotonic acid-F
1110002L01Rik-S,Synephrine-F
2510002D24Rik-S,2-Butenedioic acid-F
2510002D24Rik-S,L-Glutamic acid-F
Cyp4f15-S,Methyl lactate-F
Cyp4f15-S,Norephedrine-F
Insyn2a-S,Xylazine-F
Trim68-S,Propanoic acid-F
Gm10699-S,Benzenepropanoic acid-F
Ankub1-S,Methyl lactate-F
Ankub1-S,Norephedrine-F
Zcchc3-S,L-Glutamic acid-F
Grk6-S,Cholesterol-F
Marchf10-S,2-Furoic acid-F
Marchf10-S,4-Oxohexanoic acid-F
Marchf10-S,Isopropylamine-F
Casc3-S,m-Toluic acid-F
Kcnip3-S,L-Glutamic acid-F
Neu2-S,L-Glutamic acid-F
Gm6654-S,"Benzoic acid, 2-hydroxy-3-[(2-hydroxy-4-methoxy-6-propylbenzoyl)oxy]-4-methoxy-6-propyl-, methyl ester-F"
Gm6654-S,Crotonic acid-F
Gm6654-S,Propanoic acid-F
