Gene,Metabolite,VECPAC r,VECPAC p,VECPAC n,DSS r,DSS p,DSS n,LPS r,LPS p,LPS n,Pooled r,Pooled p,Pooled n,Consistent,Sign,Pooled FDR
1-(tert-Butyldimethylsilyl)-4-methyl-1H-pyrazole,L-Tryptophan,0.8660254037844387,0.3333333333333332,3,0.8999999999999998,0.0373860734684987,5,0.9411239481143202,0.0050975405648614,6,0.5878485337146838,0.027046367226531,14,True,+,0.1274249740950452
1-(tert-Butyldimethylsilyl)-4-methyl-1H-pyrazole,Synephrine,1.0,0.0,3,0.632455532033676,0.367544467966324,4,0.6776452139970672,0.1391205488215625,6,0.706373901271692,0.0069564820465473,13,True,+,0.0638523210907788
1-(tert-Butyldimethylsilyl)-4-methyl-1H-pyrazole,Yangonin,1.0,0.0,3,1.0,0.0,4,0.739249324360437,0.0931220337779458,6,0.9128709291752768,1.3325045262573056e-05,13,True,+,0.0025356586131364
"1,2-Cyclohexanediol, (Z)","2-Methylcyclohexanol, (Z)",,,2,0.6578947368421054,0.2274702165738091,5,0.6617647058823529,0.1522570857927946,6,0.6270718232044199,0.021797260213237,13,True,+,0.1149069082322128
"1,2-Cyclohexanediol, (Z)",5-Hydroxy-7-methoxy-2-methyl-3-phenyl-4-chromenone,,,0,-0.948683298050514,0.0513167019494861,4,-0.5147058823529411,0.2961196697537145,6,-0.7675876871077151,0.0095380787290022,10,True,-,0.0744983003032704
"1,2-Cyclohexanediol, (Z)",Butylmethylamine,,,2,-0.2631578947368421,0.6688454650582101,5,-0.6957252427829381,0.1247893374402871,6,-0.6013798824068189,0.0296944720626985,13,True,-,0.1343050846569123
"1,2-Cyclohexanediol, (Z)",Cyclobutylamine,,,2,-0.4103913408340617,0.4925357817027974,5,-0.6764705882352942,0.1400748015469162,6,-0.6372419854861247,0.0191480257544184,13,True,-,0.1082557224173712
"1,2-Cyclohexanediol, (Z)",Isopropylamine,,,2,-0.7181848464596079,0.1717953049079889,5,-0.3768511731740915,0.4614828403508045,6,-0.7162561613790812,0.0058856336495252,13,True,-,0.058796048314464
"1,3-Oxazolidine, 2,5-diphenyl-4-methyl-, trans-","1-Octanol, 2-butyl-",1.0,0.0,3,0.4103913408340617,0.4925357817027974,5,0.4848484848484847,0.3297158916993628,6,0.693923075561361,0.0059054400956888,14,True,+,0.0588432230224317
"1,3-Oxazolidine, 2,5-diphenyl-4-methyl-, trans-",2-Butenedioic acid,,,2,0.4616902584383193,0.4337661561690276,5,0.7944613465542746,0.0590275999253266,6,0.6537987007976175,0.015358495772585,13,True,+,0.095923626229884
"1,3-Oxazolidine, 2,5-diphenyl-4-methyl-, trans-",3-Amino-5-methylisoxazole,,,2,0.5000000000000001,0.3910022189557704,5,0.4413674147523747,0.3809392104771887,6,0.6754169417074809,0.0112930338308786,13,True,+,0.080685210575563
"1,3-Oxazolidine, 2,5-diphenyl-4-methyl-, trans-","Benzoic acid, 2-hydroxy-3-[(2-hydroxy-4-methoxy-6-propylbenzoyl)oxy]-4-methoxy-6-propyl-, methyl ester ",1.0,0.0,3,0.4616902584383193,0.4337661561690276,5,0.985184366143778,0.0003276284717546,6,0.8940419134711506,1.6202654977554643e-05,14,True,+,0.0026871698574345
"1,3-Oxazolidine, 2,5-diphenyl-4-methyl-, trans-",Butylmethylamine,0.5,0.6666666666666666,3,0.7631578947368421,0.1333391195318062,5,0.5590653920196746,0.2487710057017011,6,0.7406199060977061,0.0024471994961054,14,True,+,0.0388070131475901
"1,3-Oxazolidine, 2,5-diphenyl-4-methyl-, trans-",Curcumin,0.5,0.6666666666666666,3,0.0512989176042577,0.934712848108234,5,0.2648204488514248,0.612055238565705,6,0.5755268527378272,0.0312769329247527,14,True,+,0.1375550342045775
"1,3-Oxazolidine, 2,5-diphenyl-4-methyl-, trans-",Cyclobutylamine,1.0,0.0,3,0.5642880936468347,0.3217233358243003,5,0.6866436491305119,0.1319037287953376,6,0.8763818262914734,3.9270780228167754e-05,14,True,+,0.0040314556228969
"1,3-Oxazolidine, 2,5-diphenyl-4-methyl-, trans-",Methyl lactate,,,2,0.6308932681440449,0.2537575415179103,5,0.2648204488514248,0.612055238565705,6,0.5880726876804354,0.0345244817110737,13,True,+,0.1450511611792121
"1,3-Oxazolidine, 2,5-diphenyl-4-methyl-, trans-",Mevalonolactone,1.0,0.0,3,0.5526315789473686,0.3340347107115187,5,0.2942449431682498,0.5713704615752552,6,0.6633570246866192,0.0097012285782149,14,True,+,0.0750138606216379
"1,3-Oxazolidine, 2,5-diphenyl-4-methyl-, trans-",Synephrine,0.5,0.6666666666666666,3,0.5000000000000001,0.4999999999999998,4,0.1343433226559697,0.7996973387806549,6,0.6417710149726933,0.018048883190221,13,True,+,0.1050876019776897
"1,3-Oxazolidine, 2,5-diphenyl-4-methyl-, trans-",Tetrahydro-solasodine triacetate,0.8660254037844387,0.3333333333333332,3,0.2051956704170308,0.7405819415910722,5,0.4119429204355497,0.4170383519896916,6,0.6887434000074047,0.0064492534668453,14,True,+,0.0616723866254659
"1-Octanol, 2-butyl-","Benzoic acid, methyl ester",1.0,0.0,3,0.3,0.623837664781073,5,0.6179143806533246,0.1910939016901931,6,0.629957475300897,0.015752893529488,14,True,+,0.0971818610566369
"1-Octanol, 2-butyl-",Curcumin,0.5,0.6666666666666666,3,0.1999999999999999,0.7470600781046621,5,0.5002164033860248,0.312256581318608,6,0.7533057921430307,0.0018667655728279,14,True,+,0.0327292247173107
"1-Octanol, 2-butyl-",Cyclobutylamine,1.0,0.0,3,0.3,0.623837664781073,5,0.1940514660586229,0.712576399147795,6,0.6097026858981602,0.0206140302639092,14,True,+,0.1124556448972877
"1-Octanol, 2-butyl-",Propylene glycol,0.5,0.6666666666666666,3,0.3999999999999999,0.6,4,0.5523003264745422,0.2557851550011601,6,0.6551730370257774,0.0150714476163691,13,True,+,0.0946758730297195
"1-Octanol, 2-butyl-",Synephrine,0.5,0.6666666666666666,3,0.948683298050514,0.0513167019494861,4,0.7314247566825018,0.0985124684515911,6,0.6422651933701657,0.0179318688517424,13,True,+,0.1047973339185724
"1-Octanol, 2-butyl-",Yangonin,0.5,0.6666666666666666,3,0.7999999999999999,0.2000000000000001,4,0.7015706849811753,0.1203010183307567,6,0.6910351401050834,0.0089062891539379,13,True,+,0.0720818132562484
"2-(Ethylamino)ethanol, N-acetyl","5-Chlorovaleric acid, nonyl ester",1.0,0.0,3,0.6708203932499368,0.2151699425695502,5,0.5768179036829705,0.2307322519546004,6,0.6133575652219816,0.0196626376599135,14,True,+,0.1096553960133274
"2-(Ethylamino)ethanol, N-acetyl",Benzyl alcohol,0.8660254037844387,0.3333333333333332,3,0.8944271909999159,0.040519326353834,5,0.9411239481143202,0.0050975405648614,6,0.8013718341920176,0.0005692971433225,14,True,+,0.0180754204020079
"2-(Ethylamino)ethanol, N-acetyl",Butyric Acid,0.8660254037844387,0.3333333333333332,3,0.6708203932499368,0.2151699425695502,5,0.924061655450546,0.008430994008949,6,0.7155838260923117,0.0040062865198221,14,True,+,0.0491315858707418
"2-(Ethylamino)ethanol, N-acetyl",Diacetyl monoxime,1.0,0.0,3,0.6708203932499368,0.2151699425695502,5,0.6982532518267538,0.122839463373396,6,0.7200284461301523,0.0036841857109968,14,True,+,0.0473847093603678
"2-(Ethylamino)ethanol, N-acetyl",Phenoxyethanol,0.8660254037844387,0.3333333333333332,3,0.8944271909999159,0.040519326353834,5,0.7084472691787521,0.1151130646358375,6,0.777808506622078,0.0010557979016997,14,True,+,0.0245890603852568
2-(Methylamino)ethanol,Propylene glycol,0.5,0.6666666666666666,3,1.0,0.0,4,0.3529411764705882,0.4925707307144308,6,0.628099173553719,0.0215179634531082,13,True,+,0.1144397756381391
2-(Methylamino)ethanol,Synephrine,0.5,0.6666666666666666,3,0.316227766016838,0.683772233983162,4,0.9558823529411764,0.0028766156116425,6,0.660690283653363,0.0139594658421081,13,True,+,0.0905334600998565
"2,2'-Bipyridine","Glycine, tert.-butyldimethylsilyl ester",0.5,0.6666666666666666,3,0.368421052631579,0.5417509057946895,5,0.1617647058823529,0.7594694560350093,6,0.5750551876379691,0.0314480874532242,14,True,+,0.1380742702926591
"2,4,4'-Trihydroxybenzophenone",2-Butoxyethanol,1.0,0.0,3,0.9746794344808964,0.0048182304681985,5,0.8285714285714287,0.0415626822157433,6,0.5896593227119474,0.0264627124255014,14,True,+,0.1258571481754292
"2,4,4'-Trihydroxybenzophenone","2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",,,0,1.0,0.0,3,1.0,0.0,4,0.8909090909090909,0.0071131258340165,7,True,+,0.0646813610221407
"2,4,4'-Trihydroxybenzophenone",2-Pentadecanone,0.8660254037844387,0.3333333333333332,3,0.9746794344808964,0.0048182304681985,5,0.7589709258986453,0.0801412280583238,6,0.756644575223968,0.0017338634909526,14,True,+,0.0314595417590981
"2,4,4'-Trihydroxybenzophenone","5-Nonanol, tert-butyldimethylsilyl ether",0.5,0.6666666666666666,3,0.8720815992723809,0.0538542177275421,5,0.5002164033860247,0.3122565813186084,6,0.8313125229063522,0.0002288740698792,14,True,+,0.0110911521316616
"2,4,4'-Trihydroxybenzophenone",Crotonic acid,0.5,0.6666666666666666,3,0.7631578947368421,0.1333391195318062,5,0.5161002296110789,0.2945837414624606,6,0.8130610567099656,0.0004064915025278,14,True,+,0.0148894211395394
"2,4,4'-Trihydroxybenzophenone",Curcumin,0.5,0.6666666666666666,3,0.6668859288553503,0.2188939813132314,5,0.7714285714285715,0.0723965014577259,6,0.906491197601949,7.869586676439158e-06,14,True,+,0.0016157504013046
"2,4,4'-Trihydroxybenzophenone",Glycerol,0.8660254037844387,0.3333333333333332,3,0.8207826816681234,0.0885870053135437,5,0.8857142857142858,0.0188454810495626,6,0.7731277533039648,0.0011834045944413,14,True,+,0.0257902867201983
"2,4,4'-Trihydroxybenzophenone",Heptylamine,,,1,0.948683298050514,0.0513167019494861,4,0.7,0.1881204043741873,5,0.7112494861056755,0.0210909259855488,10,True,+,0.112938506890358
"2,4,4'-Trihydroxybenzophenone",Niacin,0.5,0.6666666666666666,3,0.8207826816681234,0.0885870053135437,5,0.8207826816681233,0.0885870053135438,5,0.5840220385674931,0.0361021497290085,13,True,+,0.1480131225358509
"2,4,4'-Trihydroxybenzophenone",Norketamine,0.8660254037844387,0.3333333333333332,3,0.9746794344808964,0.0048182304681985,5,0.9710083124552245,0.0012485929031976,6,0.7461386833413551,0.0021793669053042,14,True,+,0.0364098942081014
"2,4,4'-Trihydroxybenzophenone",Synephrine,0.5,0.6666666666666666,3,0.5000000000000001,0.4999999999999998,4,0.4928053803045811,0.3206325828658274,6,0.7324144898119745,0.004412337691506,13,True,+,0.0516117821126383
