ID,101,100,102,896,897,T0.5,T0.6,T0.7,T0.8,UNK12,939,934,935,936,937,938,940,941,942,943,UNK8,29,3297,3353,3354,3675,3678,3679,3681,3687,3680,UNK5,UNK6,UNK11
ENSMUSG00000002633-C,1.6660324636864343,0.9236912118413654,2.753466800942782,2.609495240548126,1.201086816065423,2.2502722058212323,2.4737582927568313,3.2893625141918443,2.584997580289027,,2.2922982217170365,2.580938305492785,,2.6301094702480934,0.0,1.8734553036471215,2.402969793843818,,,3.2190330748149605,1.962598682968702,1.935983705110964,1.9468263315634875,1.7981578459377747,1.145283945259697,0.0,,,2.2694164769105942,2.303760115630847,1.6615634406534388,1.838604035947166,3.8454156461999536,
ENSMUSG00000002733-C,5.818182651203903,6.015344628528598,5.86872532471544,6.073342880936644,5.8294057749313675,6.292950239762463,6.611635815358924,6.336088782517406,6.294662308031573,,6.72077088318009,5.983930498251271,,6.741995327236029,6.131057510928048,5.831520306680389,6.156600604043545,,,6.350899762247737,6.120545656979743,5.828357164453947,6.246986546581152,5.636022909541209,5.9160689396445045,4.372160124747886,,,5.8893404910648375,6.133116708420134,5.969527317729566,5.761564928515125,4.980470202450622,
ENSMUSG00000002778-C,8.085282003692742,8.269866128005631,8.320828828253319,7.901683845045792,8.012498016924418,7.929253101135792,7.967976765903055,8.206632406782584,8.099828061635693,,8.314362737783785,8.336518029189662,,8.591916975111832,8.640490166098507,8.693257268456536,8.490059362473836,,,8.46859999159206,8.608250591383504,7.790891742516856,7.796249078044682,7.963484480877133,7.659459628241126,7.350649070978613,,,8.377193673887678,8.1379259539598,8.346685532668898,8.281027825717642,8.638097529814281,
ENSMUSG00000002820-C,5.116356650448591,5.370279929231096,4.893205936692166,4.8184146398616825,5.065150104868289,4.192631316275886,4.34754389195081,4.813950177861993,4.000039464453881,,4.697634350666895,5.570179956007895,,5.33275229413072,5.715356997036679,4.921483944515629,5.275840962070013,,,5.166266667433585,4.4756891561101835,4.905470838039171,4.953273561611836,4.688045329191448,4.910997310921447,5.037251114700205,,,4.794362111747247,4.918838219969747,5.358482331281152,4.5441676527518,5.293229488386045,
ENSMUSG00000002910-C,3.9190677346575544,2.4554423935427265,2.9449675252531367,1.4334760532826032,1.84729786765765,3.703180827881894,3.337679642492369,3.6053134790057273,2.772625439053359,,3.83333715411923,3.560363063339314,,4.341975302691646,3.442207073065027,3.3679746106824373,3.6030221383342673,,,4.388733841451062,3.2769287369170383,2.733957072035301,3.634711799651865,3.3341556752144523,2.547841273150182,2.01153025227296,,,3.639677013987396,2.845467778033953,4.355603108019191,0.8944330770159921,4.329560199344903,
ENSMUSG00000002963-C,4.506783943337601,4.8026521731307055,4.746587023807134,4.300902556653133,3.806456095533223,4.412220641925155,4.34754389195081,4.931776063274248,4.000039464453881,,4.973023080363142,5.3528396284419735,,4.584211939071658,4.935853410223768,4.921483944515629,4.693524010819566,,,5.132480833986183,5.783696847925926,4.8710498562457705,4.180428819962158,4.542247431043634,4.967971598174785,4.8221626768812405,,,4.580608929613616,4.113717787903322,4.967642875688821,4.832086780670741,5.607780348647971,
ENSMUSG00000003228-C,4.112746069128248,4.373869263088962,4.583364113437317,5.5523189975045355,4.753955375011224,4.002783898283538,4.5005297109556714,4.150211254386488,4.502540578785094,,5.076653463283625,4.7854214217715745,,4.791563079148306,4.935853410223768,5.208096885476782,5.07020461665122,,,4.601253901034637,4.905752418677896,4.42568240917794,4.39140932542033,4.733544525276869,3.958170733316668,4.897478547837925,,,4.794362111747247,3.857956906855064,4.567893025958041,4.0408772621977525,4.185507841054571,
ENSMUSG00000003282-C,1.0612255463732776,1.4822933651173062,1.5432246700768597,1.4334760532826032,1.201086816065423,0.8086282278702569,0.0,0.846305570751632,1.4150638090347123,,1.7394224912174236,0.8722754939741469,,1.3121223935613218,1.0680554872113692,1.2215959129652292,1.4412513726916425,,,0.8727598826207578,2.543344990983517,0.0,0.7772103564006736,0.8686232207515774,1.145283945259697,2.4720055205074685,,,0.0,1.0874491440466718,0.0,0.0,0.0,
ENSMUSG00000003382-C,4.361814742642791,4.24330740113295,3.848113560655806,5.7012444133081654,4.753955375011224,4.306599851272038,4.765036951130696,4.442622844884783,4.14299766649662,,4.462780896440436,4.204884498283597,,4.393785888058045,4.125079381585428,3.168685798330999,4.112520760316219,,,4.330324568503661,4.6523116022232385,4.51756029553663,4.180428819962158,4.3216503643472075,4.657521795542996,4.742697324315992,,,4.02548275212475,4.330892291115861,3.0997279733373246,4.6466592002228815,5.065242378780794,
ENSMUSG00000003418-C,1.6660324636864343,0.9236912118413654,0.0,1.4334760532826032,1.201086816065423,2.002227548217203,1.0967492717572764,2.067488679955821,0.0,,2.2922982217170365,0.8722754939741469,,1.6891195143635438,2.1009160241147065,1.2215959129652292,1.4412513726916425,,,1.4126867783113457,0.0,1.270944323129923,1.9468263315634875,1.4069932691538003,1.7755955644782335,3.101018312374517,,,0.0,1.930718251259833,1.0578286184819063,0.0,3.399587007767687,
ENSMUSG00000003421-C,5.732317036902873,6.304433347426391,6.429500754871832,5.443745108748944,5.32098431233377,5.617618607829209,5.798534728731463,5.610979367318627,5.718859543567126,,6.259802484699927,6.378931854140022,,6.049954982467728,6.301203449547498,6.694427546144321,6.207725593665361,,,6.111768566925712,6.565142777282401,5.530514978929898,5.750129984284146,5.816000886225711,5.440167569237691,5.102366880580535,,,6.201718860928222,5.935139599843783,6.2411521397486895,6.05038904751584,6.410523747970659,
ENSMUSG00000003452-C,7.289083647933337,6.612823649251255,6.4454344311581835,6.779547242845372,6.881683265171662,6.939583025176289,6.993200994538395,6.510355683157012,6.609836018075698,,6.8915457083420675,6.745642409680945,,6.467619767178247,7.219572749518852,6.712864623543327,6.857268500090575,,,6.885012050953814,7.089825731771362,7.02577427148032,6.811919870087571,6.633495574156986,6.9752787985194695,6.879408331718338,,,5.935110196826683,6.667972917502298,6.2411521397486895,6.41227630568288,6.309884544032575,
ENSMUSG00000003527-C,4.700116627791696,4.434971037440396,4.694204739759362,5.058246109287047,3.806456095533223,4.68935462916142,4.703316352969184,4.4946112912842064,4.4485006681895936,,5.376530835365202,5.492463278620459,,4.8296828663221545,4.77180816512325,5.259169758845276,5.106577802942799,,,4.950554856354362,5.199181076939753,4.762566855525598,4.617995133648742,4.90242022349317,5.269362152802617,5.796435298415117,,,4.6914406784700216,4.997154418440803,5.197679225030279,6.012503114149743,3.639654752205806,
ENSMUSG00000003549-C,5.326297240154299,4.892527138752523,4.639848634876391,3.868660751385197,4.528894874093235,4.957069922462677,5.0884363782893285,4.4946112912842064,4.874509778245711,,4.822144084942375,5.3232169075052775,,4.972823382048754,5.684926907145686,5.308496248131626,5.106577802942799,,,5.166266667433585,5.199181076939753,4.799641654254227,5.406033162232234,4.820451948123481,5.075584322680654,5.490743484005632,,,5.065265859574233,4.4470585397514295,5.358482331281152,5.485518377419,4.794338780282,
ENSMUSG00000003752-C,2.910774933198879,3.441827149251054,3.940955124187888,1.4334760532826032,3.665864844922387,1.702496038550303,1.712571527584626,2.532901923184754,2.36926775764794,,2.042184285849804,3.3414202912602526,,4.050692283249386,3.442207073065027,2.66179105737093,2.6198095436164515,,,2.9353278433826433,3.1254898356485032,2.389452305959414,2.584167946796685,3.2108868858509947,2.212784030876461,0.0,,,3.3996089179664075,1.0874491440466718,2.6800946312329175,2.404466208288875,0.0,
ENSMUSG00000003970-C,9.038583612710742,9.252754319840417,9.713438072252766,9.207589269591429,9.05268824957165,8.84609875284169,9.120747348677185,8.92989015541962,8.99250834004689,,9.301438245387814,9.794456668881995,,9.45175808681583,9.74943165955932,9.764031665886566,9.592729108317204,,,9.280488798700578,9.010704330771992,8.757326609357712,9.165390587088837,9.000687980225713,8.811861906720516,8.73812466634694,,,9.337167986530984,8.997682926469064,9.250225650772745,9.294579099396126,9.298269174800282,
ENSMUSG00000004070-C,7.681591485138177,7.925880140302438,7.763763989106196,7.329938964331805,7.5749544459091345,7.441744056590815,7.578687045025559,7.606497874718854,7.539200680171162,,7.977590504478471,8.321614177164498,,7.936427679005297,8.230612888823616,8.112353023239416,8.06485083722363,,,8.01027205201053,7.579526963499205,7.630381164429064,7.629448446885902,7.526336047764816,6.859599102275098,6.860710527994718,,,7.967736813193007,7.5483145532899805,7.682709674700471,7.509565427613166,7.481287470374049,
