Metabolite 1,Metabolite 2,Spearman Coefficient,p-value,Values Counted
ENSMUSG00000045948-S,Isosorbide,nan,nan,0
ENSMUSG00000045948-S,Ketamine,0.5,0.6666666666666666,3
ENSMUSG00000045948-S,"Kojic acid, bis(tert-butyldimethylsilyl) ether",0.5,0.6666666666666666,3
ENSMUSG00000045948-S,L-(+)-Threose,nan,nan,0
ENSMUSG00000045948-S,Lactic acid,nan,nan,0
ENSMUSG00000045948-S,L-Alanine,0.0,1.0,3
ENSMUSG00000045948-S,L-Asparagine,nan,nan,0
ENSMUSG00000045948-S,L-gamma-Glutamyl-L-glutamic acid,nan,nan,0
ENSMUSG00000045948-S,Leucylglycine,-1.0,0.0,3
ENSMUSG00000045948-S,Levulinic acid,0.5,0.6666666666666666,3
ENSMUSG00000045948-S,L-Glutamic acid,nan,nan,0
ENSMUSG00000045948-S,L-Glutamine,0.5,0.6666666666666666,3
ENSMUSG00000045948-S,"L-Histidine, N,1-bis(tert-butyldimethylsilyl)-",0.5,0.6666666666666666,3
ENSMUSG00000045948-S,Lignoceric acid,0.5,0.6666666666666666,3
ENSMUSG00000045948-S,L-Leucine,0.5,0.6666666666666666,3
ENSMUSG00000045948-S,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",nan,nan,0
ENSMUSG00000045948-S,L-Lysine,-0.5,0.6666666666666666,3
ENSMUSG00000045948-S,L-Norleucine,nan,nan,0
ENSMUSG00000045948-S,"l-Norvaline, n-propargyloxycarbonyl-, isohexyl ester",nan,nan,0
ENSMUSG00000045948-S,L-Ornithine,nan,nan,0
ENSMUSG00000045948-S,L-Pyroglutamic acid,nan,nan,0
ENSMUSG00000045948-S,L-Serine,nan,nan,0
ENSMUSG00000045948-S,L-Threonine,nan,nan,0
ENSMUSG00000045948-S,L-Tryptophan,0.5,0.6666666666666666,3
ENSMUSG00000045948-S,L-Tyrosine,nan,nan,0
ENSMUSG00000045948-S,Luciferin,nan,nan,0
ENSMUSG00000045948-S,Lupinine,nan,nan,0
ENSMUSG00000045948-S,L-Valine,0.5,0.6666666666666666,3
ENSMUSG00000045948-S,L-Val-L-Leu,nan,nan,0
ENSMUSG00000045948-S,Malic acid,-0.5,0.6666666666666666,3
ENSMUSG00000045948-S,Maltol,nan,nan,0
ENSMUSG00000045948-S,Methanesulfonic acid,0.5,0.6666666666666666,3
ENSMUSG00000045948-S,Methyl lactate,-0.5,0.6666666666666666,3
ENSMUSG00000045948-S,Methylsuccinic acid,nan,nan,0
ENSMUSG00000045948-S,Methylthiouracil,0.5,0.6666666666666666,3
ENSMUSG00000045948-S,Mevalonolactone,0.0,1.0,3
ENSMUSG00000045948-S,Monocaproin,nan,nan,0
ENSMUSG00000045948-S,m-Toluic acid,0.5,0.6666666666666666,3
ENSMUSG00000045948-S,Myristic acid,-0.5,0.6666666666666666,3
ENSMUSG00000045948-S,"N,N-Dimethyl-2-aminoethanol",nan,nan,0
ENSMUSG00000045948-S,"N-[(3,4,5-Trimethoxyphenyl)methylidene]hydroxylamine",nan,nan,0
ENSMUSG00000045948-S,N-Acetylaminoethanol,0.8660254037844387,0.33333333333333326,3
ENSMUSG00000045948-S,N-Acetylaspartic acid,0.5,0.6666666666666666,3
ENSMUSG00000045948-S,N-Acetyl-L-alanine,1.0,0.0,3
ENSMUSG00000045948-S,"Naringenin 4',7-dimethylether",1.0,0.0,3
ENSMUSG00000045948-S,N-Caffeoyl-O-methyltyramine,0.5,0.6666666666666666,3
ENSMUSG00000045948-S,N-Ethylamphetamine,nan,nan,0
ENSMUSG00000045948-S,N-Ethyldiethanolamine,-0.5,0.6666666666666666,3
ENSMUSG00000045948-S,Niacin,-0.5,0.6666666666666666,3
ENSMUSG00000045948-S,Niacinamide,0.5,0.6666666666666666,3
ENSMUSG00000045948-S,N-Isobutyrylglycine,-1.0,0.0,3
ENSMUSG00000045948-S,N-Methyl-1-[(trimethylsilyl)oxy]-1-{4-[(trimethylsilyl)oxy]phenyl}propan-2-amine,0.5,0.6666666666666666,3
ENSMUSG00000045948-S,N-Methylacetamide,0.8660254037844387,0.33333333333333326,3
ENSMUSG00000045948-S,Nonanoic acid,0.5,0.6666666666666666,3
ENSMUSG00000045948-S,Norephedrine,-0.5,0.6666666666666666,3
ENSMUSG00000045948-S,Norketamine,0.5,0.6666666666666666,3
ENSMUSG00000045948-S,"Norleucine, N-trimethylsilyl-",nan,nan,0
ENSMUSG00000045948-S,Octacosanol,nan,nan,0
ENSMUSG00000045948-S,"Octadecanoic acid, octyl ester",nan,nan,0
ENSMUSG00000045948-S,Octadecanoic acid,nan,nan,0
ENSMUSG00000045948-S,Octanoic acid,nan,nan,0
ENSMUSG00000045948-S,Octocrylene,nan,nan,0
ENSMUSG00000045948-S,Oleamide,0.5,0.6666666666666666,3
ENSMUSG00000045948-S,Oleic Acid,nan,nan,0
ENSMUSG00000045948-S,Olomoucine,nan,nan,0
ENSMUSG00000045948-S,Oxalic acid,0.0,1.0,3
ENSMUSG00000045948-S,"Oxalic acid, di(cyclohexylmethyl) ester",nan,nan,0
ENSMUSG00000045948-S,"Oxymorphone, bis(trimethylsilyl) ether",nan,nan,0
ENSMUSG00000045948-S,Palmitic Acid,nan,nan,0
ENSMUSG00000045948-S,Pentadecanoic acid,nan,nan,0
ENSMUSG00000045948-S,Pentanedioic acid,nan,nan,0
ENSMUSG00000045948-S,Pentanoic acid,0.5,0.6666666666666666,3
ENSMUSG00000045948-S,"Phenol, 2,4-bis(1-methyl-1-phenylethyl)-",1.0,0.0,3
ENSMUSG00000045948-S,Phenol,-1.0,0.0,3
ENSMUSG00000045948-S,Phenoxyethanol,0.5,0.6666666666666666,3
ENSMUSG00000045948-S,Phosphoserine,nan,nan,0
ENSMUSG00000045948-S,Phthalazin-1-one,nan,nan,0
ENSMUSG00000045948-S,Phthalimide,nan,nan,0
ENSMUSG00000045948-S,Phytanic acid,-0.5,0.6666666666666666,3
ENSMUSG00000045948-S,Picolinic acid,0.8660254037844387,0.33333333333333326,3
ENSMUSG00000045948-S,Pinosylvin,0.5,0.6666666666666666,3
ENSMUSG00000045948-S,Pipecolic acid,0.0,1.0,3
ENSMUSG00000045948-S,"Piperazine, 1-(4-acetylphenylsulfonyl)-4-methyl-",nan,nan,0
ENSMUSG00000045948-S,Praziquantel,nan,nan,0
ENSMUSG00000045948-S,Pro-Ala-Lys,nan,nan,0
ENSMUSG00000045948-S,Prometryne,nan,nan,0
ENSMUSG00000045948-S,"Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl-",nan,nan,0
ENSMUSG00000045948-S,"Propanoic acid, dimethyl(isopropyl)silyl ester",0.5,0.6666666666666666,3
ENSMUSG00000045948-S,Propanoic acid,nan,nan,0
ENSMUSG00000045948-S,"Propionic acid, 3-iodo-, octadecyl ester",nan,nan,0
ENSMUSG00000045948-S,Propylene glycol,0.5,0.6666666666666666,3
ENSMUSG00000045948-S,Prostaglandin,0.5,0.6666666666666666,3
ENSMUSG00000045948-S,"Pyrazole[4,5-b]imidazole, 1-formyl-3-ethyl-6-beta-d-ribofuranosyl-",nan,nan,0
ENSMUSG00000045948-S,"Quinoxaline, 2,3-diphenyl- ",nan,nan,0
ENSMUSG00000045948-S,Salsoline,-0.5,0.6666666666666666,3
ENSMUSG00000045948-S,Sarcosine,nan,nan,0
ENSMUSG00000045948-S,Simetryn,nan,nan,0
ENSMUSG00000045948-S,Spiroxamine,nan,nan,0
ENSMUSG00000045948-S,Stearic acid,0.5,0.6666666666666666,3
ENSMUSG00000045948-S,Suberic acid,0.5,0.6666666666666666,3
ENSMUSG00000045948-S,Succinamide,nan,nan,0
ENSMUSG00000045948-S,Sulindac,nan,nan,0
ENSMUSG00000045948-S,Supraene,nan,nan,0
ENSMUSG00000045948-S,Synephrine,0.8660254037844387,0.33333333333333326,3
ENSMUSG00000045948-S,Taurine,nan,nan,0
ENSMUSG00000045948-S,tert-butyl(dimethyl)silyl-2-([tert-butyl(dimethyl)silyl]oxy)hex-2-enoate,nan,nan,0
ENSMUSG00000045948-S,tert-Butylamine,nan,nan,0
ENSMUSG00000045948-S,"Tetrahydro[2,2']bifuranyl-5-one",nan,nan,0
ENSMUSG00000045948-S,Tetrahydro-solasodine triacetate,-0.5,0.6666666666666666,3
ENSMUSG00000045948-S,Theobromine,nan,nan,0
ENSMUSG00000045948-S,Thymol,nan,nan,0
ENSMUSG00000045948-S,Triethyl citrate,0.5,0.6666666666666666,3
ENSMUSG00000045948-S,Trimethylolpropane,nan,nan,0
ENSMUSG00000045948-S,Tromethamine,nan,nan,0
ENSMUSG00000045948-S,Tyr-Val,nan,nan,0
ENSMUSG00000045948-S,Uracil,0.5,0.6666666666666666,3
ENSMUSG00000045948-S,Urea,-0.5,0.6666666666666666,3
ENSMUSG00000045948-S,Vanillylmandelic acid,0.5,0.6666666666666666,3
ENSMUSG00000045948-S,"Weberine, 5-desmethoxy-",nan,nan,0
ENSMUSG00000045948-S,Xylazine,0.5,0.6666666666666666,3
ENSMUSG00000045948-S,Yangonin,0.5,0.6666666666666666,3
ENSMUSG00000046109-S,"(2,5-Dimethoxyphenyl)acetone",-1.0,0.0,3
ENSMUSG00000046109-S,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",-0.5,0.6666666666666666,3
ENSMUSG00000046109-S,(4-Fluorophenyl)phenylmethanol,nan,nan,0
ENSMUSG00000046109-S,"(9H-fluoren-9-yl)methanol, O-methoxycarbonyl-",-0.5,0.6666666666666666,3
ENSMUSG00000046109-S,"3,4,5-Trimethoxyamphetamine",-1.0,0.0,3
ENSMUSG00000046109-S,Oxypeucedanin,nan,nan,0
ENSMUSG00000046109-S,"1-(1-Hydroxybutyl)-2,5-dimethoxybenzene ",-0.5,0.6666666666666666,3
ENSMUSG00000046109-S,"1-(2,4-Dimethoxyphenyl)-propan-2-one",-1.0,0.0,3
ENSMUSG00000046109-S,"1-(2,5-Dimethoxyphenyl)-1-[(trimethylsilyl)oxy]propan-2-amine",-0.5,0.6666666666666666,3
ENSMUSG00000046109-S,"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",0.5,0.6666666666666666,3
ENSMUSG00000046109-S,1-(Cyclohexylmethyl)-4-piperidinylamine,nan,nan,0
ENSMUSG00000046109-S,1-(tert-Butyldimethylsilyl)-4-methyl-1H-pyrazole,-1.0,0.0,3
ENSMUSG00000046109-S,"1,2,4-Butanetriol, (S)",nan,nan,0
ENSMUSG00000046109-S,"1,2-Benzenedicarboxylic acid, butyl octyl ester",nan,nan,0
ENSMUSG00000046109-S,"1,2-Bis(trimethylsiloxy)cyclohexene",nan,nan,0
ENSMUSG00000046109-S,"1,2-Cinnolinedicarboxylic acid, 1,2,3,5,6,7,8,8a-octahydro-4-trimethylsilyloxy-, diethyl ester",nan,nan,0
ENSMUSG00000046109-S,"1,2-Cyclohexanediol, (Z)",-0.5,0.6666666666666666,3
ENSMUSG00000046109-S,"1,3-Butanediamine",nan,nan,0
ENSMUSG00000046109-S,"1,3-Oxazolidine, 2,5-diphenyl-4-methyl-, trans-",-1.0,0.0,3
ENSMUSG00000046109-S,"1,3-Propanediol",nan,nan,0
ENSMUSG00000046109-S,10-Undecynoic acid,nan,nan,0
ENSMUSG00000046109-S,"13-Docosenamide, (Z)",nan,nan,0
ENSMUSG00000046109-S,1-Butanol,nan,nan,0
ENSMUSG00000046109-S,"1-Heptanol, 2-propyl-",nan,nan,0
ENSMUSG00000046109-S,1-Hexacosanol,nan,nan,0
ENSMUSG00000046109-S,1-Octadecanol,nan,nan,0
ENSMUSG00000046109-S,"1-Octanol, 2-butyl-",-1.0,0.0,3
ENSMUSG00000046109-S,"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",nan,nan,0
ENSMUSG00000046109-S,"2(1H)-Quinolinone, 3-[3-(4-methoxyphenyl)-1-oxo-2-propen-1-yl]-4-phenyl",nan,nan,0
ENSMUSG00000046109-S,"2(5H)-Furanone, 4-(hydroxymethyl)",-0.5,0.6666666666666666,3
ENSMUSG00000046109-S,"2-(Ethylamino)ethanol, N-acetyl",-1.0,0.0,3
ENSMUSG00000046109-S,2-(Methylamino)ethanol,-1.0,0.0,3
ENSMUSG00000046109-S,"2,2'-Bipyridine",-1.0,0.0,3
ENSMUSG00000046109-S,"2,3-Butanediol, O-(trimethylsilyl)-, monoacetate",-0.8660254037844387,0.33333333333333326,3
ENSMUSG00000046109-S,"2,3-Dihydroxybutanoic acid",-0.8660254037844387,0.33333333333333326,3
ENSMUSG00000046109-S,"2',3'-Di-O-acetyladenosine",nan,nan,0
ENSMUSG00000046109-S,"2,4,4'-Trihydroxybenzophenone",-1.0,0.0,3
ENSMUSG00000046109-S,"2,4,6-Cycloheptatrien-1-one",nan,nan,0
ENSMUSG00000046109-S,"2,4-Dihydroxyacetophenone",nan,nan,0
ENSMUSG00000046109-S,"2,4-Dimethoxybenzaldoxime",nan,nan,0
ENSMUSG00000046109-S,"2,4-Di-tert-butylphenol",-1.0,0.0,3
ENSMUSG00000046109-S,"2,4-Imidazolidinedione, 5,5-dimethyl",-1.0,0.0,3
ENSMUSG00000046109-S,"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",nan,nan,0
ENSMUSG00000046109-S,"2,5-Dimethoxybenzhydrazide",0.5,0.6666666666666666,3
ENSMUSG00000046109-S,"2,5-Dimethoxybenzonitrile",-0.5,0.6666666666666666,3
ENSMUSG00000046109-S,"2,5-Dimethoxyphenol",-0.5,0.6666666666666666,3
ENSMUSG00000046109-S,"2',5'-Dimethoxypropiophenone",0.5,0.6666666666666666,3
ENSMUSG00000046109-S,"2,6-di-tert-Butyl-4-(dimethylaminomethyl)phenol",nan,nan,0
ENSMUSG00000046109-S,"2-Allyl-1,4-dimethoxybenzene",-0.8660254037844387,0.33333333333333326,3
ENSMUSG00000046109-S,2-Amino-4-methylbenzophenone,0.5,0.6666666666666666,3
ENSMUSG00000046109-S,2-Aminoquinolin-8-ol,nan,nan,0
ENSMUSG00000046109-S,2-Butanol,nan,nan,0
ENSMUSG00000046109-S,2-Buten-1-ol,nan,nan,0
ENSMUSG00000046109-S,"2-Butene-1,4-diol",nan,nan,0
ENSMUSG00000046109-S,2-Butenedioic acid,-0.5,0.6666666666666666,3
ENSMUSG00000046109-S,"2-Butenoic acid, 3-[(tert-butyldimethylsilyl)oxy]",0.5,0.6666666666666666,3
ENSMUSG00000046109-S,2-Butoxyethanol,-1.0,0.0,3
ENSMUSG00000046109-S,2-Cyanobenzaldehyde,nan,nan,0
ENSMUSG00000046109-S,"2-Cyclohexen-1-one, 3-methyl-6-(1-methylethyl)",0.5,0.6666666666666666,3
ENSMUSG00000046109-S,"2-Cyclohexen-1-one, 3-methyl-",-1.0,0.0,3
ENSMUSG00000046109-S,2-Decanol,-1.0,0.0,3
ENSMUSG00000046109-S,2-Ethyl-1-butanol,nan,nan,0
ENSMUSG00000046109-S,2-Ethylhexanoic acid,-0.8660254037844387,0.33333333333333326,3
ENSMUSG00000046109-S,2-Ethylhexanol,nan,nan,0
ENSMUSG00000046109-S,"2-Furancarbodithioic acid, methyl ester",nan,nan,0
ENSMUSG00000046109-S,2-Furoic acid,-1.0,0.0,3
ENSMUSG00000046109-S,2-Hexanol,0.5,0.6666666666666666,3
ENSMUSG00000046109-S,"2'-Hydroxy-2,4,4',5-tetramethoxychalcone",nan,nan,0
ENSMUSG00000046109-S,"2-Hydroxy-2',4',6'-trimethoxychalcone",nan,nan,0
ENSMUSG00000046109-S,2-Hydroxy-3-methylbutyric acid,-1.0,0.0,3
ENSMUSG00000046109-S,"2-Hydroxymethyl-17alpha-methylandrosta-1,4-diene-11alpha,17beta-diol-3-one",nan,nan,0
ENSMUSG00000046109-S,2-Isopropyl-5-methyl-1-heptanol,nan,nan,0
ENSMUSG00000046109-S,"2-Methyl-1,3-butanediol",-1.0,0.0,3
ENSMUSG00000046109-S,2-Methyl-3-pentanol,nan,nan,0
ENSMUSG00000046109-S,"2-Methylcyclohexanol, (Z)",-0.8660254037844387,0.33333333333333326,3
ENSMUSG00000046109-S,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",nan,nan,0
ENSMUSG00000046109-S,2-Naphthol,-1.0,0.0,3
ENSMUSG00000046109-S,2-Norbornanemethanol,nan,nan,0
ENSMUSG00000046109-S,"2-Oxiraneethanol, 2-t-butyldimethysilyloxymethyl- acetate",nan,nan,0
ENSMUSG00000046109-S,2-Pentadecanone,-1.0,0.0,3
ENSMUSG00000046109-S,"2-Pivaloyl-1,3-indandione",nan,nan,0
ENSMUSG00000046109-S,2-Propyl-1-pentanol,-0.5,0.6666666666666666,3
ENSMUSG00000046109-S,2-Pyrrolidone-5-carboxylic acid,-0.8660254037844387,0.33333333333333326,3
ENSMUSG00000046109-S,"2-Thiophenecarboxylic acid, 4-cyanophenyl ester",nan,nan,0
ENSMUSG00000046109-S,"3-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)-2-methylprop-2-enal",-0.5,0.6666666666666666,3
ENSMUSG00000046109-S,3-(4-Methoxyphenyl)coumarin,nan,nan,0
ENSMUSG00000046109-S,"3,3-Bis{4-[(trimethylsilyl)oxy]phenyl}-2-benzofuran-1(3H)-one",nan,nan,0
ENSMUSG00000046109-S,"3,3-Dimethylacrylic acid",nan,nan,0
ENSMUSG00000046109-S,"3,4-Dihydroxybenzaldehyde",nan,nan,0
ENSMUSG00000046109-S,"3,4-Methylenedioxyamphetamine",nan,nan,0
ENSMUSG00000046109-S,"3,5-Dimethoxy-4-(tert.-butyldimethylsilyl)oxybenzaldehyde",nan,nan,0
ENSMUSG00000046109-S,"3,5-Dimethylphenol",-1.0,0.0,3
ENSMUSG00000046109-S,3-Amino-5-methylisoxazole,-1.0,0.0,3
ENSMUSG00000046109-S,3-Aminobenzoic acid,-1.0,0.0,3
ENSMUSG00000046109-S,3-Buten-2-one,-1.0,0.0,3
ENSMUSG00000046109-S,3-Heptanol,0.5,0.6666666666666666,3
ENSMUSG00000046109-S,"3-Hydroxy-7,3',4',5'-tetramethoxyflavone",nan,nan,0
ENSMUSG00000046109-S,3-Hydroxymethyl-2-trimethylsilyloxypentane,nan,nan,0
ENSMUSG00000046109-S,3-Methyl-3-buten-1-ol,nan,nan,0
ENSMUSG00000046109-S,3-Nonene,nan,nan,0
ENSMUSG00000046109-S,3-Phenyl oxindole,nan,nan,0
ENSMUSG00000046109-S,"4,4'-Dichlorobenzophenone",nan,nan,0
ENSMUSG00000046109-S,"4,5-Dihydro-1H-pyrazole",nan,nan,0
ENSMUSG00000046109-S,"4-[2-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)ethenyl]-2-methoxyphenol",-1.0,0.0,3
ENSMUSG00000046109-S,4-Aminobutanoic acid,-0.5,0.6666666666666666,3
ENSMUSG00000046109-S,4-Hydroxybutanoic acid,nan,nan,0
ENSMUSG00000046109-S,4-Methoxyphenol,nan,nan,0
ENSMUSG00000046109-S,"4-Methylquinoline-2,7-diol",nan,nan,0
ENSMUSG00000046109-S,4-Methylvaleric acid,-0.5,0.6666666666666666,3
ENSMUSG00000046109-S,4-Oxohexanoic acid,-1.0,0.0,3
ENSMUSG00000046109-S,"4-Phenyl-2,3-dihydro-1H-1,5-benzodiazepin-2-one",nan,nan,0
ENSMUSG00000046109-S,4-tert-Butyldimethylsiloxy-3-penten-2-one,nan,nan,0
ENSMUSG00000046109-S,5-Aminovaleric acid,nan,nan,0
ENSMUSG00000046109-S,5-Azacytosine,-1.0,0.0,3
ENSMUSG00000046109-S,"5-Chlorovaleric acid, nonyl ester",-1.0,0.0,3
ENSMUSG00000046109-S,"5-Ethyl-1,3-dioxane-5-methanol, tert-butyldimethylsilyl ether",nan,nan,0
ENSMUSG00000046109-S,5-Ethyl-5-methylnonadecane,nan,nan,0
ENSMUSG00000046109-S,5-Hydroxy-7-methoxy-2-methyl-3-phenyl-4-chromenone,nan,nan,0
ENSMUSG00000046109-S,5-Nitroso-8-quinolinol,nan,nan,0
ENSMUSG00000046109-S,"5-Nonanol, tert-butyldimethylsilyl ether",-1.0,0.0,3
ENSMUSG00000046109-S,5-Oxohexanoic Acid,0.5,0.6666666666666666,3
ENSMUSG00000046109-S,"6,7,4'-Trihydroxyisoflavone",-1.0,0.0,3
ENSMUSG00000046109-S,"6-Aminocaproic acid, N-(tert.-butyldimethylsilyl)",-0.8660254037844387,0.33333333333333326,3
ENSMUSG00000046109-S,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",nan,nan,0
ENSMUSG00000046109-S,6-Methyluracil,-1.0,0.0,3
ENSMUSG00000046109-S,6-Nitroveratryl alcohol,nan,nan,0
ENSMUSG00000046109-S,6-Oxoheptanoic acid,-1.0,0.0,3
ENSMUSG00000046109-S,"7(S),17(S)-Dihydroxy-8(E),10(Z),13(Z),15(E),19(Z)-docosapentaenoic acid",nan,nan,0
ENSMUSG00000046109-S,7-Hydroxy-4-(methoxymethyl)coumarin,nan,nan,0
ENSMUSG00000046109-S,8-Acetyl-7-hydroxycoumarin,nan,nan,0
ENSMUSG00000046109-S,8-Methylnonanoic acid,-1.0,0.0,3
ENSMUSG00000046109-S,"9,12-Octadecadienoic acid (Z,Z)",nan,nan,0
ENSMUSG00000046109-S,9-Ethyl-N-(trimethylsilyl)-9H-carbazol-3-amine,nan,nan,0
ENSMUSG00000046109-S,"9H-Xanthen-9-one, 1-hydroxy-3,5,6-trimethoxy",nan,nan,0
ENSMUSG00000046109-S,"9Z-Octadecenoic acid, (2S)-3-[(hydroxymercaptophosphinyl)oxy]-2-methoxypropyl ester ",nan,nan,0
ENSMUSG00000046109-S,Acetic acid,nan,nan,3
ENSMUSG00000046109-S,Aceturic acid,nan,nan,0
ENSMUSG00000046109-S,Aconitic acid,0.5,0.6666666666666666,3
ENSMUSG00000046109-S,Adenine,-1.0,0.0,3
ENSMUSG00000046109-S,Adipic acid,nan,nan,0
ENSMUSG00000046109-S,Adipoyl-L-carnitine,nan,nan,0
ENSMUSG00000046109-S,alpha-Hydroxyisobutyric acid,nan,nan,0
ENSMUSG00000046109-S,Allylescaline,0.5,0.6666666666666666,3
ENSMUSG00000046109-S,Aminoguanidine,nan,nan,0
ENSMUSG00000046109-S,Aniline,-1.0,0.0,3
ENSMUSG00000046109-S,Azelaic acid,-1.0,0.0,3
ENSMUSG00000046109-S,"Aziridine, 1-(2-buten-2-yl)",nan,nan,0
ENSMUSG00000046109-S,"Benz[a]anthracene-1,7,12(2H)-trione, 3,4-dihydro-8-hydroxy-3-methyl-, (3S)",nan,nan,0
ENSMUSG00000046109-S,"Benz[c]acridine, 5,10-dimethyl",nan,nan,0
ENSMUSG00000046109-S,"Benzaldehyde, 2,5-dimethoxy",nan,nan,3
ENSMUSG00000046109-S,"Benzene, 1,4-dimethoxy",-1.0,0.0,3
ENSMUSG00000046109-S,"Benzene, 1-acetoxy-2,6-dimethoxy-4-(2-propenyl)",nan,nan,0
ENSMUSG00000046109-S,"Benzene, 1-ethyl-3,5-dimethyl",nan,nan,0
ENSMUSG00000046109-S,Benzeneacetic acid,nan,nan,0
ENSMUSG00000046109-S,Benzenepropanoic acid,1.0,0.0,3
ENSMUSG00000046109-S,"Benzenesulfonamide, N-butyl",-1.0,0.0,3
ENSMUSG00000046109-S,"Benzoic acid, 2-hydroxy-3-[(2-hydroxy-4-methoxy-6-propylbenzoyl)oxy]-4-methoxy-6-propyl-, methyl ester ",-1.0,0.0,3
ENSMUSG00000046109-S,"Benzoic acid, methyl ester",-1.0,0.0,3
ENSMUSG00000046109-S,Benzoic Acid,-0.5,0.6666666666666666,3
ENSMUSG00000046109-S,Benzophenone,-0.5,0.6666666666666666,3
ENSMUSG00000046109-S,Benzyl alcohol,-1.0,0.0,3
ENSMUSG00000046109-S,Biphenyl,-0.5,0.6666666666666666,3
ENSMUSG00000046109-S,Butachlor ESA,-1.0,0.0,3
ENSMUSG00000046109-S,Butanedioic acid,-1.0,0.0,3
ENSMUSG00000046109-S,Butylmethylamine,-0.8660254037844387,0.33333333333333326,3
ENSMUSG00000046109-S,Butyric Acid,-1.0,0.0,3
ENSMUSG00000046109-S,Chlorobenzilate ,nan,nan,0
ENSMUSG00000046109-S,Cholesterol,-1.0,0.0,3
ENSMUSG00000046109-S,cis-2-Decenoic acid,nan,nan,0
ENSMUSG00000046109-S,Citramalic acid,-1.0,0.0,3
ENSMUSG00000046109-S,Crotonic acid,-1.0,0.0,3
ENSMUSG00000046109-S,Curcumin,-0.5,0.6666666666666666,3
ENSMUSG00000046109-S,Cyclobutylamine,-0.5,0.6666666666666666,3
ENSMUSG00000046109-S,Cyclocurcumin,nan,nan,0
ENSMUSG00000046109-S,Cycloheptanol,-1.0,0.0,3
ENSMUSG00000046109-S,"Cyclohexanone, 3,3,5-trimethyl",-0.5,0.6666666666666666,3
ENSMUSG00000046109-S,Cyclooctylamine,-0.5,0.6666666666666666,3
ENSMUSG00000046109-S,"Cyclopentaneacetic acid, 3-oxo-2-pentyl-, methyl ester",-0.5,0.6666666666666666,3
ENSMUSG00000046109-S,"Cytosine, N-(tert-butyldimethylsilyl)-",-1.0,0.0,3
ENSMUSG00000046109-S,Desmethylverapamil,nan,nan,0
ENSMUSG00000046109-S,Diacetyl monoxime,-1.0,0.0,3
ENSMUSG00000046109-S,Dibutyldodecylamine,nan,nan,0
ENSMUSG00000046109-S,Diclofenac,nan,nan,0
ENSMUSG00000046109-S,Diethylamine,-1.0,0.0,3
ENSMUSG00000046109-S,DL-Glyceraldehyde,-0.8660254037844387,0.33333333333333326,3
ENSMUSG00000046109-S,DL-p-Hydroxyphenyllactic acid,-1.0,0.0,3
ENSMUSG00000046109-S,"Dodecanoic acid, 1-methylethyl ester",-1.0,0.0,3
ENSMUSG00000046109-S,Dodecanoic acid,-1.0,0.0,3
ENSMUSG00000046109-S,"D-Streptamine, O-6-amino-6-deoxy-alpha-D-glucopyranosyl-(1-4)-O-(3-deoxy-4-C-methyl-3-(methylamino)-beta-L-arabinopyranosyl-(1-6))-2-deoxy-",-1.0,0.0,3
ENSMUSG00000046109-S,Durapan,-1.0,0.0,3
ENSMUSG00000046109-S,"Erythrono-1,4-lactone",-0.5,0.6666666666666666,3
ENSMUSG00000046109-S,Ethanolamine,0.0,1.0,3
ENSMUSG00000046109-S,Formamide,-1.0,0.0,3
ENSMUSG00000046109-S,Frangulin,nan,nan,0
ENSMUSG00000046109-S,Glabridin,nan,nan,0
ENSMUSG00000046109-S,Glyceric acid,nan,nan,0
ENSMUSG00000046109-S,Glycerol,-0.5,0.6666666666666666,3
ENSMUSG00000046109-S,Glycine,-0.5,0.6666666666666666,3
ENSMUSG00000046109-S,"Glycine, tert.-butyldimethylsilyl ester",-0.5,0.6666666666666666,3
ENSMUSG00000046109-S,Glycolic acid,-0.5,0.6666666666666666,3
ENSMUSG00000046109-S,Guanosine,0.5,0.6666666666666666,3
ENSMUSG00000046109-S,Heptanedioic acid,nan,nan,0
ENSMUSG00000046109-S,Heptanoic acid,-1.0,0.0,3
ENSMUSG00000046109-S,Heptylamine,-1.0,0.0,3
ENSMUSG00000046109-S,Hexacosanoic acid,nan,nan,0
ENSMUSG00000046109-S,Hexanoic acid,-1.0,0.0,3
ENSMUSG00000046109-S,Hydracrylic acid,-1.0,0.0,3
ENSMUSG00000046109-S,Hydroxylamine,nan,nan,0
ENSMUSG00000046109-S,"Hymexazole, tert-butyldimethylsilyl ether",-1.0,0.0,3
ENSMUSG00000046109-S,Hypoxanthine,-1.0,0.0,3
ENSMUSG00000046109-S,Iminodiacetic acid,-1.0,0.0,3
ENSMUSG00000046109-S,Indoprofen,nan,nan,0
