NAME,DSS_73_090224,DSS_76_090224,DSS_B896_090224,DSS_T0.7_090224,DSS_T0.8_090224
,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",0.0,0.0,0.0,0.0,34.213805363192236
"2(1H)-Quinolinone, 3-[3-(4-methoxyphenyl)-1-oxo-2-propen-1-yl]-4-phenyl",0.0,0.0,0.0,0.0,0.0
"2(5H)-Furanone, 4-(hydroxymethyl)",18.413832689895663,19.15331049945065,18.95586966416129,18.608049367641822,19.53421640928675
"2-(Ethylamino)ethanol, N-acetyl",32.29790990707643,31.797880865514156,31.592763515222668,31.40557114168097,31.63735733030583
2-(Methylamino)ethanol,26.804904607936297,26.473431793707505,26.14336765828047,26.25785703056313,26.133187576931025
"2,2'-Bipyridine",21.97677005788077,21.564797383153447,21.172046165247366,21.128822549804152,21.44143489404561
"2,3-Butanediol, O-(trimethylsilyl)-, monoacetate",15.060107812287416,18.40604984481542,17.682292295293593,17.4654087480925,18.49229188886258
"2,3-Dihydroxybutanoic acid",31.017934656951144,0.0,31.67922036974025,31.564554971724114,31.907912638473007
"2',3'-Di-O-acetyladenosine",0.0,0.0,0.0,7.967612982998407e-07,3.121626476332549e-05
"2,4,4'-Trihydroxybenzophenone",20.893782470516,20.351698503865435,19.91827157275107,19.589393629845127,19.146696929624277
"2,4,6-Cycloheptatrien-1-one",22.711968180302915,0.0,25.006524174383312,0.0,24.26536793164708
"2,4-Dihydroxyacetophenone",0.0,0.0,0.0,0.0,0.0
"2,4-Dimethoxybenzaldoxime",0.0,0.0,0.0,0.0,0.0
"2,4-Di-tert-butylphenol",23.79984620326532,23.163857182974297,23.048812308288806,23.122590455617043,23.06093292048476
"2,4-Imidazolidinedione, 5,5-dimethyl",23.083943219132163,21.08451629222383,20.395550852632724,20.81711782472671,19.274573920509507
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",21.89998636990409,20.605035965881573,19.48197912503269,18.27691008242552,0.0
"2,5-Dimethoxybenzhydrazide",23.027110821776255,24.55289092248875,25.347061641011383,24.89057707259965,25.92610975139087
"2,5-Dimethoxybenzonitrile",19.438786383710713,19.789720904898033,20.44151731139014,20.663182969748544,21.244156312686115
"2,5-Dimethoxyphenol",23.02325104616984,23.030157074122663,23.954666592741837,23.6998739239909,24.339097166250077
"2',5'-Dimethoxypropiophenone",25.056817605876155,25.251640472093257,25.644371911804715,25.8472018051817,26.45961529020105
"2,6-di-tert-Butyl-4-(dimethylaminomethyl)phenol",21.803496833752146,22.041887601322617,0.0,0.0,21.065818751789696
"2-Allyl-1,4-dimethoxybenzene",25.85745728621229,25.787599852614544,25.613157949450212,25.37936090633659,25.98155519191089
2-Amino-4-methylbenzophenone,16.513728674334505,18.861237859033345,17.978987447455534,17.518789720283504,19.855721067097893
2-Aminoquinolin-8-ol,0.0,0.0,0.0,0.0,24.42918966261442
2-Butanol,0.0,0.0,0.0,0.0,0.0
2-Buten-1-ol,0.0,17.60239568672373,21.032096991423295,20.338770784992057,0.0
"2-Butene-1,4-diol",0.0,0.0,20.48516009968239,16.09265115546183,0.0
2-Butenedioic acid,23.600895215238452,25.942397068904057,24.75600505173176,24.8793106217574,25.559114535469238
"2-Butenoic acid, 3-[(tert-butyldimethylsilyl)oxy]",25.28662008622361,26.364010043117442,26.252687141301692,25.906168381710405,26.939062809109444
2-Butoxyethanol,15.316927703433686,14.9413240704094,14.6038760360641,14.76019373451425,14.593823471407134
2-Cyanobenzaldehyde,0.0,0.0,0.0,0.0,0.0
"2-Cyclohexen-1-one, 3-methyl-6-(1-methylethyl)",19.674318433777763,19.981480148776857,19.69314939449387,18.59185467074028,20.03939279131163
"2-Cyclohexen-1-one, 3-methyl-",19.366215860877404,20.790007342330195,21.29600790728366,21.511884457330833,21.890363989825097
2-Decanol,19.59081969109567,19.126255521636725,18.8977677769695,18.81457713952503,18.749677521649705
2-Ethyl-1-butanol,0.0,20.28052724745041,20.514278034172623,0.0,21.119678292091553
2-Ethylhexanoic acid,27.067921795396433,26.702705151418716,26.6525032239805,25.95570763767582,26.27476371701254
2-Ethylhexanol,0.0,0.0,0.0,0.0,0.0
"2-Furancarbodithioic acid, methyl ester",0.0,0.0,0.0,0.0,0.0
2-Furoic acid,17.447693257718633,16.671692936702566,16.918581524216837,16.724129962673874,16.73296827519092
2-Hexanol,24.851621913863404,26.292987018380973,25.656290809501023,25.116399399198148,26.46917145063975
