,VECPAC_3307_290124,VECPAC_3319_290124,VECPAC_3329_290124,VECPAC_3336_290124,VECPAC_3337_290124,VECPAC_3354_290124,VECPAC_3371_290124,VECPAC3302_260124,VECPAC3353_260124,VECPAC3369_260124,VECPAC3673_250124,VECPAC3674_250124,VECPAC3675_250124,VECPAC3677_250124,VECPAC3678_250124,VECPAC3679_250124,VECPAC3680_250124,VECPAC3688_260124,VECPAC3697_260124
,VECPAC_CTRL,VECPAC_CTRL,VECPAC_CTRL,VECPAC_CTRL,VECPAC_CTRL,VECPAC_CTRL,VECPAC_CTRL,VECPAC_CTRL,VECPAC_CTRL,VECPAC_CTRL,VECPAC_CTRL,VECPAC_CTRL,VECPAC_CTRL,VECPAC_CTRL,VECPAC_CTRL,VECPAC_CTRL,VECPAC_CTRL,VECPAC_CTRL,VECPAC_CTRL
"2,5-Dimethyl-1-aza-bicyclo[2.2.1]heptane",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,5-Piperazinedione, 3-(phenylmethyl)-",0,5336984.911,0,21977605.23,0,9392219.696,9463944.333,20347129.22,9149575.141,0,0,0,9565857.435,0,0,0,0,6938846.45,0
"2,5-Piperazinedione, 3-benzyl-6-isopropyl-",1856.133028,1617.95945,1748.939073,1623.002943,1342.820949,2456.628572,2559.146833,1860.01572,2093.479249,2242.511685,2224.572482,1884.98777,1753.394927,2131.819089,1942.142672,2021.939143,2052.526384,2405.850837,2675.635126
"2,5-Piperazinedione, 3-methyl-6-(phenylmethyl)-",35907.99075,0,147956.8238,0,54760.86881,174268.247,205575.2085,0,275393.116,186322.1279,166470.2185,228060.7539,249469.1939,225109.5226,221801.0857,219212.389,0,234289.0304,328590.1164
"2,6-Bis[2-[2-S-thiosulfuroethylamino]ethoxy]pyrazine",0,0,0,0,26.27750759,0,0,63.637975,36.71578947,68.38626849,0,36.3315898,16.5924614,9.839587324,12.26879717,29.76169609,0,21.35219677,80.4918235
"2,6-Dimethoxybenzylamine",0,0,2169250.609,1623743.083,1189570.768,3103376.253,3341071.922,0,0,0,4483579.07,0,1836399.951,0,2396113.385,1448866.182,1040218.384,637650.4343,0
"2,6-Dimethoxyhydroquinone",0,103054.075,0,0,0,140792.7458,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,6-Dimethyl-N-[3-(trimethylsilyl)-1,3-thiazinan-2-ylidene]aniline",120301.8669,0,271315.2857,0,0,190013.7393,120746.5044,166461.133,378496.7208,393080.5534,233684.2335,284243.5347,321213.2177,182845.3796,327249.7471,211016.6248,297450.1929,198618.3012,173370.8325
"2,6,10-Trimethyltridecane",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15609552.36,0,0,14318652.6,0
2'-Deoxyribolactone,0,0,0,0,44228.49923,0,0,0,0,0,0,0,0,68736.36199,0,0,0,0,0
"2',2,3,6'-Tetramethoxychalcone",13757742.89,13868095.98,12692586.29,1593672.296,15392127.37,7219968.035,9595704.272,2669772.367,4773074.234,5596719.191,0,7335563.77,9602106.391,7828813.051,12379988.8,0,6520185.203,6188343.58,5717274.382
3-(2-Hydroxyethyl)imidazole-2-thione,53173.77149,33056.21274,151136.8849,52616.28163,33056.63226,107503.184,192962.4382,189024.944,135942.1343,310972.2022,91267.06256,121688.0007,139791.6325,183950.7097,137489.2487,240093.1271,157237.8202,139825.8344,133604.556
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester",6681621.497,4503163.386,4423704.553,468392.0687,138365.8781,6290234.83,8777382.566,172789.0997,2441359.788,0,5197858.191,254578.113,4210365.827,4200666.287,7400568.807,849303.1192,3163802.592,6151612.717,677321.246
3-Amino-2-piperidone,167169.2775,310286.3737,86264.12955,115536.251,344196.9817,68510.61518,94133.22483,63775.90071,87450.40274,44022.83977,102347.6405,124989.0216,106481.0928,190170.0588,131412.434,241617.231,163479.4292,45814.76888,110470.5296
3-Amino-5-morpholinomethyl-2-oxazolidinone,8440.350142,6644.625528,4190.367729,9339.608935,7355.189696,4725.609579,7055.745639,7479.464135,5140.182003,5142.697689,4410.81235,5088.725112,4068.903782,3707.743983,5549.646039,8297.665466,7616.463838,7366.413205,8347.478131
3-Aminobenzoic acid,5739164.661,6201113.483,0,5982923.278,6301553.101,0,0,5142141.62,0,0,0,0,0,0,0,0,0,0,0
3-Aminobutanoic acid,987676.9495,1082870.394,1049465.277,969764.065,913551.3404,1113936.297,1141003.92,452091.3234,565227.4618,788846.7375,708083.1305,547923.1084,738006.503,813353.4336,766070.0898,621718.4433,803678.3055,604663.341,633135.2547
"3-Buten-2-one, 3-trimethylsilyloxy-",3623010.037,3506190.453,3348350.757,3658827.524,3255676.598,2878137.322,2891770.248,2879067.523,3527149.635,4410586.505,3969389.109,3226799.815,4389314.889,4548744.492,4281109.963,4284646.267,3893407.082,4063230.337,4474052.599
"3-Buten-2-one, 4-(4-methoxyphenyl)-",1626113.899,747330.6841,570019.1666,725454.4055,771808.5135,1324362.485,1358597.119,867409.1414,1237230.169,878665.7704,1841639.166,1072846.156,1617101.059,1120654.512,1187786.519,1158409.554,962406.4263,855645.2077,1149543.125
"3-Cyclohexyl-L-alanine amide, N,N,N'N'-tetramethyl-",59577501.23,39200083.48,29440809.39,54734527.91,60793797.59,33922227.08,34781856.94,38325741.55,41946822.93,44479114.2,60904566.71,52682330.52,54902541.96,71823262.41,61614370.64,56161183.7,46817117.89,35492546.24,43182671.99
3-Ethylphenol,0,244229.9153,0,0,327977.0639,0,244366.1081,0,0,0,193286.2802,0,0,0,0,231058.7096,0,217910.7859,326703.371
3-Hexenedinitrile,675001.2424,632528.447,418231.3999,619350.0626,605675.352,132511.5446,456326.3109,97545.68653,94859.58531,105576.0769,402751.3652,103536.9383,96113.52885,102029.4593,149929.2529,408357.2826,112802.5933,105852.7078,113943.0973
"3-Hydroxy-2,3-dihydromaltol",772.6426052,434.0419699,722.9620332,0,120.3370783,3594.810274,2961.177495,1567.042727,2723.071113,1535.051524,1747.016622,1490.86572,1676.495105,2528.42659,1983.555469,1040.150198,1437.701165,787.0955962,2531.384099
3-Hydroxybutyric acid,84020553.51,103431291.9,53678912.09,155695977.4,0,71411062.36,65654450.29,161053645.8,89400957.28,68563056.25,205389864.6,117583993.4,115265479,122579007.8,123641418.3,92538424.47,94237016.11,74228879.87,187497209.2
3-Hydroxyisovaleric acid,26591.2103,25522.29827,17828.2718,26296.81016,26260.33804,20129.79424,20746.77728,19267.60838,19412.60751,21923.95889,20561.49547,21266.77469,20699.34672,21180.12462,20874.28159,22118.68112,22052.95528,20235.9099,21785.88813
3-Indoleacetic acid,0,316080.8198,154807.1207,183780.1265,263642.6638,0,265551.2669,213806.2569,210353.5135,78288.27705,101843.815,115906.6872,253567.8625,165301.9228,120285.4914,108365.4848,115863.0581,98886.72395,290821.3946
3-Indolepropionic acid,204084.7431,109010.117,81217.14862,269480.3077,263236.9055,76333.4458,146995.5691,87714.85887,39708.35747,8996.681537,65487.8065,0,113948.5326,117821.4362,90628.17067,61320.91904,64651.98493,33639.42601,129758.9226
"3-Methoxyamphetamine, 4-Trimethylsilyloxy, N,N-bis(Trimethylsilyloxy)-",0,0,321408251.8,0,21577160.93,389640263.5,402460462.4,349106828.4,334145090.6,355694897.6,419080830.5,464260963.9,357804129.3,401548159.4,88860634.38,435324599.6,454824404.8,505028559.1,476651748.2
3-Methoxysalicylic acid,0,0,0,0,0,0,59871303.1,0,88396629.66,0,139470813.7,523229254.4,326016042.3,169128681.5,1035142378,0,0,580945978.1,170102876.1
"3-Methyl-1-(tetrahydropyrrolo[1,2-c]oxazol-3-ylidene)-butan-2-one",0,0,0,0,0,9240463.328,0,0,0,9314791.573,0,0,0,0,0,0,0,0,0
3-Methyl-2-butanol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26710.05824,46565.7607
"3-Methyl-2-butenoic acid, tridec-2-ynyl ester",13362512.63,14442119.01,9871433.16,13734412.63,0,10334377.71,0,12366967.41,11687383.02,13692817.65,14906072.71,16728428.84,21581172.65,15376025.68,14796827.55,0,14613165.77,0,14525352.7
3-Methyladenine,49061.125,78172.40921,48181.93153,160479.2385,45121.79299,46811.88785,50445.41985,89548.17091,41244.35315,37153.58502,75829.97892,43279.63285,50811.37508,45511.62521,44657.33818,56913.40579,43868.66474,50746.68146,93209.54786
"3-Methylpiperazine-2,5-dione, (R)-",12732.61944,14447.41278,8470.081999,14355.97942,15086.20879,9555.615638,9559.558256,10990.19575,11112.16263,11610.9835,8602.796195,9538.137162,10018.02294,4050.006998,9853.385438,10684.47481,10007.71497,10326.11493,13637.40443
3-Methylvaleric acid,8171.787554,0,69145.09785,0,2353.869866,53246.54095,0,46289.30608,0,69393.00019,51856.10868,56384.02434,48559.93583,46063.58627,48413.67415,46697.57284,54963.62618,47878.72554,52074.14246
3-Nonen-1-ol,0,1028243.556,1616336.274,950799.2494,0,2476590.95,926287.3726,0,433590.7715,706591.5346,690822.0345,646573.4637,667253.3387,677020.1007,714321.4777,741052.3917,722413.559,893903.2002,3172711.966
3-Ureidopropionic acid,7.478401102,23.67501309,13.20484678,22.61123445,145.2274002,1.010300889,0,8.165255687,82.32220748,44.35454627,34.05968623,8.491652861,99.85954146,11.28121209,0,19.44033241,11.73392074,7.443359362,45.86047066
"3,4-Dihydrocoumarin, 4,4-dimethyl-6-dimethylamino-",163612.9322,70682.4376,0,70563.00981,67953.87372,123202.9117,123757.6334,125435.1539,110360.4266,105892.7104,243071.0493,111666.7388,345366.0988,0,126650.1249,102084.8873,85452.32369,107327.6435,100152.4746
"3,4-Dihydroxymandelic acid, ethyl ester",229942.5617,646854.1851,35786.19834,467583.7189,256626.3898,164847.2522,451103.2054,773928.1119,856166.9693,62237.68321,349681.7708,165278.2061,708628.4286,768597.5892,354477.2085,60482.95704,679313.0783,848819.8925,56888.07515
"3,4-dimethyl-5-(3,4-methylenedioxy)phenyloxazolidine",38102188.46,0,42279360.01,13205851.53,0,0,0,0,0,0,0,0,0,2285407.653,0,0,1329720.131,0,0
"3,4,5-Trihydroxypentanoic acid, tetrakis(trimethylsilyl)-",292.089256,0,0,0,0,0,0,0,0,0,0,0,1450.574365,1201.68238,0,1164.902833,883.4320661,542.7110453,2114.148852
"3,5-Di-tert-butyl-2-trimethylsilyloxybenzaldehyde",109654.1418,114694.5811,81832.69452,121720.9143,142694.8859,62071.38064,0,0,78067.81256,203984.372,84474.42575,0,107345.7778,116053.0102,0,109003.3753,103252.4389,0,0
"3,5-di-tert-Butyl-4-hydroxyacetophenone",488560.9898,352832.3335,0,480991.0333,473286.7769,0,550819.6404,255785.2832,392313.9674,462436.5635,374916.6896,484282.9443,407695.2455,432938.4599,506980.4739,418003.6453,487956.023,286973.4654,318262.2315
"3,5-Dimethyl-1,4-diallylpyrazole",0,0,3406253.075,0,0,4044376.342,0,11564690.46,13884344.37,19988321.44,0,12340349.64,9765957.657,10776884.56,3956783.08,10130317.58,0,6825501.569,8990545.544
"3,5-Dimethylpyrazole",0,0,37386.81011,0,0,35067.91143,0,32920.96745,31295.40026,36946.53834,32369.05238,34984.43778,37303.42079,38178.72686,36632.58503,40355.78088,36947.58683,39284.72286,39460.66189
3'-(Trimethylsilyl)oxy-beta-naphthoflavone,0,0,0,0,0,78790.04324,0,0,0,38806.8109,0,12.5272098,0,86613.53531,551006.6054,387105.0007,359538.2477,15009.24608,0
3'-Hydroxyacetophenone,0,0,0,0,0,26467.62391,10050.39713,0,0,0,11842.81931,36961.41234,0,44995.58792,0,43112.93737,0,0,0
"3beta-TRIMETHYLSILOXY-5alpha,6alpha-EPOXYCHOLESTANE",21.04991071,0,5.375741402,5.743193399,0,6.377783671,0,0,4.374821165,4.020152882,0,10.12021948,14.77053349,19.68830192,14.54885663,14.23585142,10.50353747,0,3.055281733
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",209.4372472,62.91850122,72.7609558,292.197112,173.40694,103.2056187,133.5541429,178.23516,171.8941211,77.02886702,96.6323613,142.5940924,275.8733194,329.8563172,218.2673331,255.4475975,226.5179655,263.4493757,158.2358892
4-(Methoxycarbonyl)phenol,124071.5821,0,139545.8845,2938.403456,0,155883.0461,166673.0952,55175.33132,193533.6477,242077.878,208351.1898,189561.5532,283153.0212,217930.6814,206116.2406,90868.63647,175948.6098,60604.12532,132978.0166
"4-(tert-Butylamino)-6-ethylamino-5H-1,3,5-triazin-2-one",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70223.84428,0,74126.12193,0
4-(Trimethylsilyoxy)-3-penten-2-one,3085327.602,3526411.439,2573188.925,3402767.759,3433332.997,3016320.976,2666588.02,3068427.968,3160625.222,4182424.546,2952575.905,3189497.681,3284684.351,3547601.181,3305600.494,2625738.256,3077538.888,3596040.472,4153936.718
"4-[2-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)ethenyl]-2-methoxyphenol",0,0,0,0,0,0,332558.3914,0,0,0,0,88141.20599,0,0,141848.5159,0,0,14489.74178,0
4-Cumylphenol,54386.16005,55659.50206,50831.76215,48929.6822,51802.55084,48292.52665,53360.66083,47081.16111,46244.59283,46123.01653,47798.09084,54651.00429,54404.98008,53739.38338,53072.67625,61588.98525,54372.86383,58851.42194,57434.4792
"4-Fluoroaniline, N-trimethylsilyl-",7061078.667,5632372.175,6582773.647,6306367.947,5238091.704,5534687.634,8513087.961,4048677.521,3780876.748,4984989.317,3735193.598,4461921.748,5063280.603,5673730.411,6438049.86,4857652.524,5328292.21,4191450.008,4870718.189
4-Hydroxy-5-(hydroxymethyl)oxolan-2-one,51448.23129,260988.1027,0,0,0,0,847839.6011,0,0,159604.88,0,0,0,0,0,0,0,0,0
4-Hydroxybenzaldehyde,122405.7839,182289.9882,110681.0724,177794.6519,243941.2267,155414.9388,148170.6696,157694.9322,227841.5739,201901.1975,301700.1531,245980.6752,345344.9957,324741.8763,276639.7107,282960.8299,236513.7551,206760.0989,217947.5912
4-Hydroxybenzeneacetic acid,1507.736918,10320.16667,3315.787364,4252.926718,10308.50382,6741.182762,3203.397651,4573.549998,10518.75659,3189.831263,2984.36296,4177.455321,8584.368045,5921.349278,5427.743043,3799.522126,2601.17058,3202.267901,3943.577321
4-Hydroxybenzoic acid,157392.8884,0,139355.7604,80983.44566,0,331873.4235,0,111680.8914,308407.4955,210217.7154,306095.7561,209420.8035,314131.4695,346777.0695,302978.0726,220009.7878,203128.6911,215274.8368,0
4-Hydroxybutanoic acid,0,915229.6103,0,755960.539,2361542.64,0,440914.9685,0,711658.21,0,700485.0445,0,681429.6876,523436.4994,0,615327.83,318522.8706,0,2130600.021
4-Hydroxyphenyllactic acid,184382.2424,206358.7523,305615.3231,0,305235.1226,0,251100.3248,285985.8333,555899.2026,203748.8234,323953.4869,161366.6351,451824.1768,417257.2453,206829.9386,347965.0944,156877.0501,236489.5568,458803.639
4-Methoxyphenol,1218054.309,1140491.049,1553427.98,1200032.746,957893.3456,1238433.207,1762649.461,571864.0363,785155.6223,791760.1624,1153423.408,697450.4076,1029893.856,1078303.25,1031212.656,1022531.12,917593.153,910451.9553,915020.4325
"4-Methylethcathinone, N-acetyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-Methylvaleric acid,235815.6715,222336.1291,236484.2261,223958.6649,191556.8257,220676.3943,265016.8891,160254.5038,216752.0488,297198.6681,267131.2132,182495.3252,276546.4004,300852.4303,271775.1506,269622.5248,254934.5346,221548.0404,264252.2028
4-Pyridinol,354999093.9,232508918.3,243246026.1,257229496,261687846.5,284521389,341133257.1,244688077.4,303381473,340230874.4,360388218.3,308823904.4,493973797.7,358201317.9,356277875.9,331039965,275102483.6,265273589.7,309984109.6
"4,4,5,8-Tetramethyl-chroman-2-one",0,0,0,0,0,0,0,0,0,0,366923.6071,239099.5549,0,0,0,0,1356283.792,0,0
5-(2-Aminopropyl)-2-methylphenol,0,0,0,0,0,0,0,0,1614545.651,0,0,0,2357307.004,0,0,0,0,0,0
5-Aminovaleric acid,176132360.3,54673057.21,0,93382216.95,51389108.21,0,0,0,383372189.3,969367547.3,292032532.1,211528119.5,337351142.5,147849362.9,370547167.3,243021608.1,0,0,0
"5-Androsten-17alpha-methyl-3beta,17beta-diol",0,17650.86156,0,113628.559,77503.11594,1945.352724,0,4177.75348,0,22293.38852,16501.47932,1348.299389,10920.5665,3462.222859,0,3410.831617,6547.142093,47561.72872,4331.927047
"5-Cholesten-3beta, 7alpha-bis[(trimethylsilyl)oxy]- ",274646.872,32931.15797,53087.56344,112314.0647,118608.9563,106525.7068,115776.5275,77027.7138,78933.24969,76092.00104,111091.685,109167.2691,104965.3058,156028.522,142448.4541,134521.1398,88985.91439,108065.833,52613.71688
5-Ethyluracil,0,0,263856.2467,0,0,0,0,320431.3193,0,318216.9871,0,332307.691,0,334904.6824,0,360930.0546,0,333505.5001,380830.6936
5-Henicosylresorcinol,24498.88619,24420.65012,39163.73877,20162.22207,17569.5495,33707.86438,35091.74364,10445.46391,18568.25223,22314.88704,25562.67499,14796.42836,24464.95618,22435.89984,24074.4931,27051.47711,25398.16523,29616.85057,24218.7312
5-Hydroxy-L-tryptophan,0,0,0,0,0,0,0,0,0,0,0,0,1889517.196,0,1776198.565,0,0,0,0
5-Hydroxyquinoline,764.4964525,357.1043429,485.0959334,999.3627938,392.8732521,165.919287,290.8993871,188.299779,547.2272983,329.6788259,240.6438519,209.9763579,239.2953663,239.4962233,293.7490232,210.2836671,281.2285891,153.3408823,145.9268691
5-Hydroxytryptophan,109719.2373,97090.58693,79125.94126,83004.47653,97196.32921,88329.75856,98765.43702,85358.19957,87859.24457,89236.42226,98959.93222,110463.8744,105604.531,100625.7521,105564.7553,131108.6427,107899.7386,102044.4893,105007.8485
5-Methyluridine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5,10-Diethoxy-2,3,7,8-tetrahydro-1H,6H-dipyrrolo[1,2-a:1',2'-d]pyrazine ",0,0,0,0,0,0,0,0,588.3927529,0,553.1107648,0,595.6606209,0,0,0,0,0,0
"5,6-Dihydro-5-methyluracil",0,342073.3454,0,0,0,568406.2105,0,491594.4131,0,0,796394.1644,678565.9812,0,807232.7937,0,0,487361.7778,0,535314.3668
"5,6-Dimethyl-4-phenyl-3-cyanopyridine-2(1H)-thione",932914.3515,0,0,0,0,964471.8785,2097354.105,0,0,0,179019.6219,0,172022.4212,978955.9909,679334.2869,0,96260.70373,865477.7538,969644.8564
"5alpha-Pregnane-3,20-dione",196960.6303,185651.8849,0,182700.4484,201903.6937,0,0,0,47608.10108,0,101519.1154,94309.20583,0,0,0,0,101365.6858,0,0
6-Hydroxyflavone-beta-D-glucoside,0,440689.5072,1237886.037,0,985326.5342,1791667.634,1140155.339,0,1036739.445,757839.179,0,156874.8038,1392863.318,1151245.94,1183643.797,0,993961.4866,910503.9836,2140115.535
6-Hydroxyflavone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83004212107,0,0,1.50E+11,66813132997
"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",0,0,0,25676.46821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,7,4'-Trihydroxyisoflavone",1483.866837,0,3139.676201,3076.221082,2844.425331,2693.686372,3781.36979,0,0,0,2581.393147,2734.394671,0,0,0,3035.706598,2859.881131,1309.39747,2955.156357
"6,8-Dioxapentadecane",0,60.8353617,36.36847033,0,77.68489104,65.81937427,0,89.77148316,102.0936383,66.77875868,0,0,0,0,155.9439285,126.6001498,694.3304246,111.6229446,110.0256343
"7-(Trimethylsilyl)-2,6-bis[(trimethylsilyl)oxy]-7H-purine",0,359.0812594,0,0,0,0,0,0,0,0,0,0,0,785.38429,0,0,0,0,0
7-(Trimethylsilyl)amino-4-methylcoumarin,9017.598056,12899.23499,0,24185.29376,37345.92795,0,25127.21905,10737.47426,0,0,10115.60073,9268.944323,16720.41843,14225.3004,0,0,0,8894.438186,11714.80809
"7-Acetyl-6-ethyl-1,1,4,4-tetramethyltetralin ",1455886.932,1261519.428,556459.2759,2439669.675,936963.6961,564011.0605,1439198.216,1087035.428,819419.8608,1643186.494,592538.165,639354.5807,668468.1835,925608.5848,659474.3938,615264.6187,627534.5997,461710.243,579703.1514
"7-Isoquinolinol, 1,2,3,4-tetrahydro-1-[(4-hydroxyphenyl)methyl]-6-methoxy-",29686485.05,0,7406961.664,0,0,0,0,8435555.434,18667522.34,9144490.634,43972446.62,21039001.03,34437287.76,14295866.22,23808810.93,17685206.11,0,21435069.84,13378139.46
"7-Keto-3alpha,12-alpha-dihydroxycholanic acid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7,9-Di-tert-butyl-1-oxaspiro(4,5)deca-6,9-diene-2,8-dione",3719556.053,11829113.32,13256302.46,11844382.95,0,13214252.44,14812518.61,10439834.55,9298121.95,13421866.18,13718574.03,0,9319864.938,0,13848054.03,9533887.688,10167340.89,7083726.706,0
8-Heptadecene,0,0,39386.42116,0,0,0,0,0,42879.86417,0,0,0,0,0,0,0,0,0,0
8-Hydroxy-5-(hydroxymethyl)quinoline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-Hexadecenoic acid,8472935.088,12761425.27,12335952.53,8575648.519,12976825.39,0,9017907.773,2587386.813,2087804.303,4627834.856,0,8250415.483,2870009.262,8128247.768,5181404.942,6561295.876,1413729.971,4972007.41,2887665.839
9-Octadecenamide,6203654.158,72203783.52,2254797.814,83497153.87,67043634.08,0,37799586.12,15452561.49,7688750.187,49175235.52,0,0,30568666.96,29779138.26,8525794.424,0,4575962.221,0,30153346.96
9-Octadecenoic acid,0,13.29816857,3.846560683,0.109253372,23.78366323,5.179759348,6.51039504,0.160913489,7.336089758,7.224529026,6.924840418,7.20106041,4.763488972,8.629209856,6.156777316,8.040574168,8.736437393,6.32215471,11.94735326
"9,12-Octadecadienoic acid",4176017.698,4530068.578,1245809.694,6239777.591,0,12810.7749,2984750.375,4294141.12,0,2588324.019,2010471.353,31664.70715,0,3759122.187,0,3097378.741,321541.8914,3095236.002,5138108.407
"9(E),11(E)-Conjugated linoleic acid",0,0,0,0,0,0,0,0,0,0,23.01064453,0,0,0,0,0,0,0,0
"9H-Fluorene, 9-methylene-",55225.16115,17314.72876,13126.70044,21649.99359,0,0,0,0,68425.16525,137978.1107,35805.65402,0,57459.94104,76891.50766,60105.30461,67383.42155,101661.7593,45116.74897,51583.39891
9H-Purin-6-ol,0,0,0,0,0,0,0,0,0,255912.7647,0,0,0,0,0,0,0,0,0
"9H-Purine, 9-(trimethylsilyl)-2,6,8-tris[(trimethylsilyl)oxy]-",0,107174.2526,0,0,1849.230901,9353.407376,2110.777506,0,0,0,0,0,0,0,0,0,0,0,0
"Acetamide, 2,2,2-trifluoro-",2711071.682,1089545.889,2191494.222,1689074.444,2251417.864,1844045.399,2061584.234,678859.4889,0,1580857.413,1913059.489,2646732.659,1636012.975,1437891.759,2121517.766,1991697.316,1770151.284,1868022.121,2222633.134
"Acetamide, N,N-diethyl-",3225029.767,3371704.393,2886341.982,3221684.548,3434158.959,2697805.047,2660704.528,2861822.562,2260705.62,2789477.364,2804570.117,2756671.394,2801186.948,2831157.832,2865481.526,3113102.043,2910355.387,3080951.923,3280956.607
"Acetic acid, bis[(trimethylsilyl)oxyl]-",8937897.492,9972005.387,6184424.433,10006691.7,9909884.162,5729969.566,6786456.665,6813688.487,6486330.195,6423323.829,6768164.061,7076579.04,6476637.166,7569029.893,7506509.251,8087713.533,7960069.791,6099517.181,6764254.106
"Acetin, bis-1,3-trimethylsilyl ether",0,2831.198215,2678.647532,2864.260352,2898.190139,2336.265248,2225.350266,2461.200244,2241.862454,186.8559118,2317.266478,2325.735369,2704.708582,2238.441397,0,2697.482683,2468.962658,2528.659238,2747.122168
Acetoacetic acid,0,0,0,0,0,8337.725019,0,10646.76843,7041.372057,7521.442751,10387.89159,0,15799.38202,1422.423554,11370.50152,0,11149.52113,8591.195265,9971.310065
"Acetohydrazide, 2-(2-isopropyl-5-methylphenoxy)-N2-benzylideno-",0,0,0,0,748692.9334,1612844.079,0,0,0,0,0,852657.7802,437264.5301,472794.5328,0,0,0,0,0
Aceturic acid,0,0,0,0,2186.142192,369.4513139,0,2361.238418,0,0,358.8347245,1666.824036,1256.432849,1354.517677,1194.862746,1678.914947,1370.167459,1007.045737,2841.555563
Aconitic acid,0,24966.84859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5955.876521
Adipoyl-L-carnitine,2828265.804,5031778.435,4415478.401,0,0,0,9405539.852,0,0,0,2557520.392,0,4589923.266,0,302954.3604,0,0,0,0
Albizziin,0,0,0,0,0,22604279.39,62182977.76,14961045.97,0,0,30717430.06,111369168.8,0,12890374.28,0,0,0,25407648.88,0
Alloxanic acid,0,0,0,0,179100.6256,0,0,130890.7728,95904.96065,142033.1911,0,237059.0847,66583.63209,46597.31089,0,0,0,0,0
Allylescaline ,57911639.14,32664187.91,19869299.64,7738284.165,21739186.63,28310557.11,86967173.54,40019396.3,27136581.19,255153444.4,41629697.36,8096910.369,7687841.828,25487672.21,9007404.896,43393841.83,16137603.22,55492483.98,12649716.36
alpha-D-Mannopyranose,0,3361.702902,1339.467822,6810.867402,0,0,0,40548.70297,0,40.31606714,58.07126863,0,0,43960.70078,44963.38075,0,0,0,0
"alpha-L-Galactopyranoside, methyl 6-deoxy-, (R,R,R,S,S)-",0,0,0,0,0,0,0,0,173335.8754,0,187016.3603,128785.8272,8668.080393,0,0,0,59992.48324,6247.537919,43632.90301
alpha-Linolenic acid,37484.82648,40915.56743,31939.90357,33582.52347,56562.65715,52660.80717,27848.00111,37952.76131,56331.72219,26446.62743,76211.56191,69380.66047,68323.87801,48965.84827,53115.08965,42704.50752,38539.12395,39996.62984,35375.91033
alpha-Tocopherol,15930.87717,22996.4136,5369.187653,25216.59097,29416.61414,7468.73719,11282.40376,8351.63613,5952.408169,14314.92352,7706.28138,11037.24671,10850.68392,11235.18236,10676.49813,10701.69302,14497.76935,8104.747387,9715.32503
Ammeline,2459885686,0,0,3576525507,3723477943,2673989326,3756496394,2273185495,2255568226,0,1430211966,1976069298,0,2086579726,0,1629562718,1408921430,0,1982379173
"androst1-2,4,6,16-tetraene-3,6,17-triol",0,0,10.41866248,0,0,0,9.683219144,0,0,0,0,0,0,0,0,0,0,0,0
Arabinaric acid,0,0,1010.156045,251.5258666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Arabinofuranose, 1,2,3,5-tetrakis-O-",92416.30875,66915.75584,206011.0348,94872.01495,84643.01666,233051.3631,177922.8996,249248.8712,275287.144,154828.6067,184790.207,212767.5299,180703.4368,212392.2391,209815.7804,194903.7506,241786.3861,206617.5977,153054.8833
"Arabinonic acid, 2,3,5-tris-O-(trimethylsilyl)-, gamma-lactone",0,0,0,0,0,0,0,0,0,0,0,0,4320.747683,0,0,2563.592659,3701.886542,0,0
Arachidonic acid,54.1405786,51.33506002,42.93729259,47.68357002,49.72382295,54.3560989,53.883978,116.5817466,53.77423937,100.6431185,0,56.68315766,23.06308971,17.33297684,61.47880744,61.42125455,56.83930435,54.41535282,0
Arsenous acid,0,0,0,0,0,16423.16828,0,0,0,103847.3746,0,17323.41514,98122.36604,0,90365.97743,0,39562.71057,0,0
Aspartic acid,737062349.5,409389653.8,273930226.2,0,210236870.6,693771958.7,746565514.6,1069142875,988303639.7,0,747383065.8,0,0,706224755.5,903043969.6,0,0,371983107.8,0
Atrazine desethyl,224038.8795,0,282628.5565,129036.2284,0,550630.1815,97504.32621,12222757.28,8175472.296,7667983.145,810794.245,9682900.573,2584666.266,1515937.902,2999520.751,960104.9395,1048779.306,5375938.449,4549659.841
