NAME,CSF_109_21122021,CSF_110_21122021,CSF_113_20122021,CSF_89_PROVA_07122021,CSF_96_20122021,CSF_70_21122021,CSF_97_21122021,CSF_129_21122021,DSS_73_090224,DSS_76_090224,DSS_B896_090224,DSS_T0.7_090224,DSS_T0.8_090224,DSS_91_120224,DSS_117_120224,DSS_907_120224,DSS_T3.6_090224,DSS_912_120224,DSS_T5.7_120224,3297_VECPAC_190224,3679_VECPAC_190224,3681_VECPAC_190224,935_CTR_LPS_CSF_070224,936_CTR_LPS_CSF_070224_2,937_CTR_LPS_CSF_070224,941_CTR_LPS_CSF_070224,942_CTR_LPS_CSF_070224,943_CTR_LPS_CSF_070224,956_CSF_24H_080224,957_CSF_24H_080224,959_CSF_24H_080224
,DSS_T1,DSS_T1,DSS_T1,DSS_T3,DSS_T5,DSS_T5,DSS_T5,DSS_T5,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T3,DSS_T3,DSS_T3,DSS_T3,DSS_T5,DSS_T5,VECPAC_CTRL,VECPAC_CTRL,VECPAC_CTRL,LPS_CTRL,LPS_CTRL,LPS_CTRL,LPS_CTRL,LPS_CTRL,LPS_CTRL,LPS_24H,LPS_24H,LPS_24H
Propylene glycol,103499.1552,449178.5188,433038.8829,148185.8783,338778.9858,282461.4313,164352.0913,363919.7092,0,373762.5567,260722.4631,261689.2813,353955.6911,245804.3795,51483.69837,269834.84,442619.1214,310496.6094,268380.5982,240999.7707,195667.2172,269690.8961,246049.2175,252001.1879,379636.5889,594640.9843,231032.0884,332778.7376,218925.9785,795298.406,294812.9438
Prostaglandin,10624.17548,0,618.453459,0,41648.11178,41976.47895,42033.03737,12833.15668,0,65658.29712,48629.08262,73000.41806,71723.84099,0,41565.13689,29840.14229,67050.77499,0,0,0,0,2023.771553,71414.6909,0,75040.29937,0,0,0,0,0,0
"Pyrazole[4,5-b]imidazole, 1-formyl-3-ethyl-6-beta-d-ribofuranosyl-",146.989979,101.8803366,56.46102061,0,0,56.5419131,273.9974855,267.8357599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Quinoxaline, 2,3-diphenyl- ",631256795.2,1124534850,0,91189316.25,1106321419,0,0,337467262.8,945136713.5,2106745449,300141945.1,0,0,1372404642,0,1423784816,872779733.8,424353451.8,0,0,0,0,0,0,0,0,13878687461,0,0,77039937.46,0
Salsoline,0,0,0,40036766.11,7319175.682,3218552.958,3513149.693,7958249.53,1592304.798,4174.286454,44163.07546,9854.661092,20632.54165,0,13449607.06,3443.37304,21980402.43,8200.077456,0,42874.03844,10756159.18,15839506.7,0,1819722.071,8128725.548,47346.49131,6014239.382,0,0,2918124.878,27961239.12
Sarcosine,2219624.471,4063481.767,1639190.69,554185.7158,1637529.387,1274644.732,874172.5686,1157260.224,0,1131245.038,0,70466.98727,75189.17742,5619885.267,0,5628600.586,277617.5637,1368660.385,0,0,253642.0286,6086244.158,0,3141115.731,0,0,0,2987214.61,0,0,0
Simetryn,0,193171.3568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297125.2329,0,0,0,0,0,0,0,0,0,0,0
Spiroxamine,5202373.219,0,0,0,5423834.909,0,0,9616440.348,0,0,0,2314796.956,4297314.638,2695073.354,2510024.041,0,0,3886244.629,0,598210.8816,0,539526.8975,2053661.168,249389.553,0,2579698.536,2768457.819,3524303.013,1878088.524,2841966.325,2783783.276
Stearic acid,61448470.18,6422637.208,565542150.4,872742567.6,555033813.6,510762762.6,502317659.7,469575053.9,8142207560,71629543.64,61593825.72,61717279.83,34162965.86,58782181.13,9658200.322,9863378.745,58336505.75,8679643.564,2582456471,388460840.3,354093432.3,420233568.9,177900612.4,388601111.6,0,966870318.2,0,226689983,0,651562003.3,580651733.9
Suberic acid,0,0,0,3270785.867,0,0,0,0,1025692.957,686145.697,571498.461,674923.3692,711024.2259,0,646878.6986,619422.8327,592998.6441,189973.8162,0,0,507272.0609,576866.9751,495478.6316,555525.4615,677362.1279,111196.3901,449138.5691,575746.1674,487188.4414,623913.3023,0
Succinamide,0,2131638.718,0,0,3573576.011,2904824.061,0,3112643.052,0,0,0,0,0,1720298.825,0,3590068.052,0,3983204.896,0,0,0,0,0,0,4473293.091,0,0,5490435.118,0,0,0
Sulindac,0,77313.43689,292964.0163,0,829821.4126,0,0,89310.4855,0,0,0,1456301.49,1565410.472,0,0,0,0,0,0,0,0,0,286147.6,601084.8136,0,74706.57188,0,0,0,50414.57282,363902.0402
Supraene,2647739.512,8017761.756,4290909.848,16724123.7,2011124.634,2730237.313,4160677.541,5704572.237,80584013.08,46721659.31,0,8589895.077,14624739.69,9536365.067,0,7923999.034,126211.4752,18634402.99,0,0,5257799.512,4240808.384,1471441.007,0,6139865.056,2380080.025,3313039.23,2890575.565,1798276.688,36926143.78,3436255.595
Synephrine,557270.1,575437.6866,657433.1023,1580401.349,0,711025.8027,512132.3137,445926.9816,0,647616.2406,648308.8894,729942.6176,985181.2529,680875.4768,91290.09683,639255.5544,657695.6156,629758.2743,608859.7298,382949.6181,32794.99015,379212.3994,1074910.337,716062.1129,1076257.14,1608592.093,546932.2345,906897.7304,69453.93957,1620863.388,70227.25227
Taurine,49385.2517,337509.6196,0,0,0,0,0,0,0,0,0,0,0,11377.38069,216181.7256,0,0,0,3296.073676,0,0,0,0,0,126869.4461,0,0,0,0,55795.87458,0
tert-butyl(dimethyl)silyl-2-([tert-butyl(dimethyl)silyl]oxy)hex-2-enoate,473880.4856,313823.3667,177082.7554,95721.7636,202079.6342,74824.52291,98435.16492,166895.2484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127103.5328,230416.6621,0,89643.3656,0,266666.9453,194974.7839,308486.7484,414909.327
tert-Butylamine,292419085.1,371593253.4,288429086.5,1783661088,309673069.7,323082508.7,372454437.4,356957355.4,0,0,0,0,1704940974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tetrahydro[2,2']bifuranyl-5-one",181610470.1,175717549.8,138845132.4,236320550.2,131418014.2,130943449.1,136409139.3,149039866.8,0,0,0,0,109647194.3,1494828100,0,0,0,0,1561581929,0,0,0,0,0,0,0,0,0,0,0,0
Tetrahydro-solasodine triacetate,642773.9217,567798.9519,346222.773,323688.3502,352455.6749,354468.8965,373567.2349,340076.1308,469599.3614,397609.8405,397590.5393,316991.6012,382666.7338,305244.8235,322153.8612,262902.1769,288739.2005,371987.6176,362233.2933,296135.5486,222688.3715,257157.5394,323937.4091,240713.8581,405296.5653,678576.882,325485.6384,376604.6467,329222.3217,459425.142,409995.1765
Theobromine,3013201.416,3629121.178,2878031.35,11343670.21,3171936.714,2987118.625,2587226.163,2876533.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thymol,0,798282.7067,0,42764.66748,0,554001.2891,0,0,235618.0957,103617.9736,244713.1264,0,79470.79104,79079.90796,93773.34628,81199.09021,96544.69397,93426.86424,77040.16091,45152.72998,176862.4248,27795.77566,147383.6926,116620.1786,149442.1515,204060.0545,108904.2184,0,124506.2456,66185.02604,137212.0946
Triethyl citrate,0,72270.38551,0,0,57743.14191,0,0,49817.90837,44032.75864,36521.35757,30369.95665,26297.73356,38222.0235,24918.60081,27564.49192,22929.37654,27020.64235,26843.98223,27461.82056,32681.76828,25597.90201,33157.80048,40927.08083,0,0,87291.30376,35002.61077,39472.24593,41055.40257,0,48113.66548
Trimethylolpropane,29019.75656,45853.86107,41514.69954,3297.41158,27137.23189,21535.31897,19867.66421,31888.22633,0,53341.53089,34250.83086,69227.6468,0,22302.17341,0,32641.74852,30043.32727,13526.05308,6460.261776,0,11311.63876,0,32083.72851,39652.46999,0,54361.03688,20979.43415,59161.71225,0,0,35479.11608
Tromethamine,633128.3171,0,0,607803.0785,144989.3158,203021.3498,0,98896.54071,0,0,0,791151.2943,1349386.385,0,0,0,226503.7398,142407.3026,457537.7471,0,0,248259.436,0,91022.90569,129552.1625,1311433.493,234218.8899,45483.57261,0,922687.2846,0
Tyr-Val,0,0,1246354684,0,0,163998410.9,0,1229770098,0,0,0,147769650.3,0,0,0,0,3040772269,0,0,536159922.8,0,1564006835,0,0,0,0,0,0,0,0,0
Uracil,69491740.44,58655625.52,50460858.99,104050740.9,40724722.44,37057936.12,33251992.47,30384297.57,91477789.93,37090206.14,45127078.73,31759426.56,39810766.32,56681868.49,56962471.44,31306882.11,32398802.65,32457017.29,32512857.4,33358045.18,33716592.2,16541189.66,39636926.58,61554086.25,73636441.83,94474366,24843639.34,36499959.78,23133098.45,56755827.02,49476760.91
Urea,1063921486,563735186.6,46544545.16,657005218,819809350.9,392050239.9,400480701.7,676101117.9,1656812872,1911620482,2658717921,1258877469,2236315916,1674951540,1504990383,690126782,1249159339,2467427522,2089137601,331348754.1,1431522677,135492452.7,2016078474,1210171861,385419453.7,2747191615,324656639.3,1125191175,274828604.1,3852634752,595954421.5
Vanillylmandelic acid,0,0,2106.001678,398.0551252,1879.756916,0,0,0,881.6654274,812.7423534,1078.203563,2112.415599,182.507155,48.4966507,102.0900839,78.06500684,786.9472723,921.7621291,0,0,0,0,862.4633549,409.4983567,421.2075335,419.4859625,5.444717259,0,980.3431286,546.5501257,246.4486916
"Weberine, 5-desmethoxy-",3577164.427,3218952.475,1546688.485,23511359,1338176.742,1761752.595,2169662.717,1265364.618,20003605.42,0,18236018.36,13908637.36,0,0,0,0,15749090.94,20616589.98,0,0,0,0,0,0,0,0,0,0,0,0,0
Xylazine,1148369.826,1188008.469,6302594.817,2581459.819,2377864.891,4145478.557,3141652.91,3551263.695,4816584.377,3704625.999,2510222.018,2515779.225,3665496.747,3930047.349,6508249.669,2036043.292,1698679.982,2169697.517,2279195.4,1800606.364,1705540.547,1431129.931,2180270.028,3123284.554,4813920.613,4147045.748,2752113.136,2290776.449,2776032.829,3549224.983,2858663.428
Yangonin,139431.1469,144312.6742,75838.70609,38875.70964,72265.35254,51159.03135,57893.48551,68460.68691,0,67871.44629,81574.23062,72396.95611,71849.29316,55282.60069,75213.2272,65119.42185,69860.72543,57268.53826,49160.95646,48426.41647,28114.88288,38102.05218,64081.07806,70626.88505,99694.01355,140959.9138,41866.99585,60416.54098,93021.61688,167944.8766,111498.9896
