node1,node2
Oxr1-S,Wdr17-S
Oxr1-S,Gng7-S
Oxr1-S,Spock3-S
Oxr1-S,Ccdc177-S
Oxr1-S,Slc24a3-S
Oxr1-S,Gpr88-S
Oxr1-S,Cisd3-S
Ebag9-S,Gad2-S
Derl1-S,Dctn2-S
Derl1-S,Cep63-S
Derl1-S,Thrsp-S
Derl1-S,C230014O12Rik-S
Pmm1-S,Stambpl1-S
Pmm1-S,Snx7-S
Pmm1-S,Cog4-S
Pmm1-S,Map1lc3b-S
Pmm1-S,Gm9930-S
Pmm1-S,Tcf15-S
Ly6h-S,Rbms1-S
Ly6h-S,Tgfa-S
Ly6h-S,Ift122-S
Ly6h-S,Lmo2-S
Ly6h-S,Slc39a12-S
Ly6h-S,Scn4b-S
Ly6h-S,Fxyd6-S
Ly6h-S,AI593442-S
Ly6e-S,Cbln2-S
Ly6e-S,St8sia5-S
