node1,node2
Chi3l1-C,"Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]--P"
Jph1-C,Isopropyl palmitate-P
Col8a1-C,1-Hydroxy-3-methoxy-6-methylanthraquinone-P
Uqcc5-C,2-Hydroxybutyric acid-P
Uqcc5-C,L-Cysteine-P
Uqcc5-C,"N,N-Dimethyl-2-cyclohexyloxyethylamine-P"
Uqcc5-C,Xylitol-P
Frg1-C,"2-Heptanone, 4,6-dimethyl--P"
Tmem80-C,"Ethanone, 1-(2,5-dimethoxyphenyl)--P"
Rlbp1-C,3-Aminobutanoic acid-P
Clpp-C,9-Hexadecenoic acid-P
Sh3bgrl-C,"2,5-Piperazinedione, 3-benzyl-6-isopropyl--P"
Sh3bgrl-C,"Benzoic acid, pentadecyl ester-P"
Sh3bgrl-C,Cadaverine-P
Sh3bgrl-C,"Inosose-2, 1,3,4,5,6-pentakis--P"
Cep57-C,"2-(Decanoyloxy)propane-1,3-diyl dioctanoate-P"
Zfp654-C,Butylated Hydroxytoluene-P
Imp3-C,"1-Butanamine, N,N-diethyl--P"
Imp3-C,1-Cyclopentylethanol-P
Bcl7a-C,2-Hydroxy-3-methylbutyric acid-P
Bcl7a-C,"Azetidine, 1-acetyl-2-methyl--P"
Bcl7a-C,Dihydrouracil-P
Bcl7a-C,Glycolic acid-P
Reep2-C,"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P"
G2e3-C,"1,4-diazabicyclo[4.3.0]nonan-2,5-dione, 3-methyl-P"
G2e3-C,2-Isopropyl-5-methyl-1-heptanol-P
G2e3-C,3-Amino-2-piperidone-P
G2e3-C,"6,7,4'-Trihydroxyisoflavone-P"
Nsmf-C,"Benzoic acid, pentadecyl ester-P"
Nsmf-C,Levulinic acid-P
Clec14a-C,beta-Lyxopyranose-P
Clec14a-C,Butylated Hydroxytoluene-P
Clec14a-C,"Cyclopentaneacetic acid, 3-oxo-2-pentyl--P"
Clec14a-C,"N,O-Bis(trimethylsilyl)carbamate-P"
Clec14a-C,Sertraline carbamoyl glucuronide-P
Rec8-C,"Benzo[b]fluorene, 5-amino-7-methyl-1,2,3,4,6,7,8,9-octahydro-11-thia-10-aza--P"
Tmem167-C,"D-Isoleucine, N-acetyl--P"
Zfp27-C,"Benzenemethanamine, 2,3-dimethoxy--P"
Zfp27-C,"Octane, 1-propoxy--P"
Strada-C,"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P"
Strada-C,Propylamine-P
Hip1-C,1-(3-Methylphenyl)piperazine-P
Dlgap4-C,"(9H-fluoren-9-yl)methanol, O-methoxycarbonyl--P"
Dlgap4-C,Dodecylcyclohexane-P
Gpr162-C,Methyl aminoacetate-P
Gpr162-C,Nitrosothymol-P
Smc4-C,3-Indoleacetic acid-P
Vangl1-C,"D-(-)-Fructofuranose, pentakis-P"
Tnfsf13os-C,"Erythrono-1,4-lactone, (Z)--P"
Tnfsf13os-C,Glucopyranose-P
Fzr1-C,1-Deoxypentitol-P
Fzr1-C,"2,4-Imidazolidinedione, 5,5-dimethyl--P"
Fzr1-C,Nitrosothymol-P
Cebpd-C,1-Aminocyclopropanecarboxylic acid-P
Cebpd-C,2-Hydroxy-3-methylbutyric acid-P
Cebpd-C,"3-Cyclohexyl-L-alanine amide, N,N,N'N'-tetramethyl--P"
Cebpd-C,Acetoacetic acid-P
9530026P05Rik-C,"2,6-Dimethyl-N-[3-(trimethylsilyl)-1,3-thiazinan-2-ylidene]aniline-P"
Ifi209-C,2-Aminobutanoic acid-P
Rab5c-C,Cyclobutanol-P
Rab5c-C,N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine-P
2810021J22Rik-C,"1,3,5-Benzetriol-P"
Sh3bgrl2-C,L-5-Oxoproline-P
Sh3bgrl2-C,L-Aspartic acid-P
Psmg3-C,Benzophenone-P
Psmg3-C,"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P"
Psmg3-C,"Dodecane, 4,6-dimethyl--P"
Glod4-C,"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine-P"
Glod4-C,cyclobutanecarboxylic acid-P
Glod4-C,L-5-Oxoproline-P
Glod4-C,L-Aspartic acid-P
2410124H12Rik-C,2-Ketoisocaproic acid-P
Gm17530-C,4-(Methoxycarbonyl)phenol-P
Pcmtd1-C,Isopropyl palmitate-P
Pcmtd1-C,Methyl aminoacetate-P
Mafg-C,"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate-P"
Mafg-C,"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene-P"
Mafg-C,Aceturic acid-P
Mafg-C,Dinoseb-P
Mafg-C,Isofucosterol-P
Mafg-C,Isopropyl palmitate-P
Trpc4ap-C,2-Hydroxybutyric acid-P
Trpc4ap-C,Octan-2-yl palmitate-P
Trpc4ap-C,Xylazine-P
Mtrex-C,"Dodecane, 4,6-dimethyl--P"
Mtrex-C,Phenoxyacetic acid-P
Dnajc13-C,3-Nonen-1-ol-P
Prpf3-C,n-Pentadecanol-P
Ric3-C,1-Hydroxy-3-methoxy-6-methylanthraquinone-P
