Gene,Metabolite,Sign
ENSMUSG00000031715,DL-Phenylalanine,1
ENSMUSG00000031715,L-Valine,1
ENSMUSG00000031715,"N-Acetyl-D-galactosamine, (R,R,R,R)",1
ENSMUSG00000031715,Phenylalanine,1
ENSMUSG00000031715,Tyrosine,1
ENSMUSG00000031715,Urea,1
ENSMUSG00000005699,"3,4-dimethyl-5-(3,4-methylenedioxy)phenyloxazolidine",-1
ENSMUSG00000005699,Ethanolamine,1
ENSMUSG00000042594,Ferulic acid,1
ENSMUSG00000042594,Levoglucosan,1
ENSMUSG00000042594,"L-Valinamide, N(2),N(2)-dimethyl",-1
ENSMUSG00000042594,Propanedioic acid,1
ENSMUSG00000042594,Suberic acid,1
ENSMUSG00000042594,Trisaminol,1
ENSMUSG00000019933,1-Hexacosene,1
ENSMUSG00000019933,"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate",1
ENSMUSG00000019933,"2,3-Butanediol",1
ENSMUSG00000019933,"cis-4,5-Dihydroxy-o-dithiane",1
ENSMUSG00000019933,Lactic Acid,1
ENSMUSG00000019933,Trisaminol,1
ENSMUSG00000020219,Methyl beta-Arabinofuranoside,-1
ENSMUSG00000022774,9H-Purin-6-ol,1
ENSMUSG00000022774,"N,N-Diethyl-2-aminoethanol",-1
ENSMUSG00000022774,"Pentanoic acid, 4-methyl-2-oxo-",-1
ENSMUSG00000031079,"2',2,3,6'-Tetramethoxychalcone",-1
ENSMUSG00000031079,Sebacic acid,-1
ENSMUSG00000021149,"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",1
ENSMUSG00000021149,3-Pyridylcarbinol,1
ENSMUSG00000021149,"beta-d-Glucopyranose, 2-(acetylamino)-3,6-anhydro-2-deoxy",1
ENSMUSG00000021149,L-Isoleucine,1
ENSMUSG00000021149,L-Leucine,1
ENSMUSG00000021149,L-Valine,1
ENSMUSG00000021149,Serine,1
ENSMUSG00000021149,Tricine,1
ENSMUSG00000039000,"2,3-Butanediol",1
ENSMUSG00000039000,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)",1
ENSMUSG00000039000,"2,5-Di-tert-butyl-4-hydroxyphenol",1
ENSMUSG00000039000,alpha-D-Xylopyranose,1
ENSMUSG00000039000,Anthranilic acid,1
ENSMUSG00000039000,D-(-)-Fructopyranose,1
ENSMUSG00000039000,Lactic Acid,1
ENSMUSG00000039000,Malic acid,1
ENSMUSG00000039000,Monomethyl succinate,1
ENSMUSG00000039000,Pantolactone,1
ENSMUSG00000039000,Pimelic acid,1
ENSMUSG00000039000,Suberic acid,1
ENSMUSG00000039000,Trisaminol,1
ENSMUSG00000048776,D-(+)-Glucosamine,1
ENSMUSG00000048776,Methylsuccinic acid,1
ENSMUSG00000048776,"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",1
ENSMUSG00000090247,"2,3,4-Trihydroxybutyric acid",1
ENSMUSG00000090247,4-Hydroxybenzoic acid,1
ENSMUSG00000090247,beta-D-(-)-Ribopyranose,1
ENSMUSG00000090247,"cis-4,5-Dihydroxy-o-dithiane",1
ENSMUSG00000090247,Kojic acid,1
ENSMUSG00000090247,"Thymidine, 5'-phosphate",1
ENSMUSG00000009013,Acetohydroxamic acid,1
ENSMUSG00000009013,Dihydroxyacetone,1
ENSMUSG00000009013,D-Mannose,1
ENSMUSG00000009013,Ribitol,1
ENSMUSG00000027349,D-(-)-Fructofuranose,1
ENSMUSG00000027349,Phenylalanine,1
ENSMUSG00000027349,Valylvaline,1
ENSMUSG00000026315,3-O-methyl-beta-D-Glucopyranose,-1
ENSMUSG00000026315,D-(+)-Glucosamine,1
ENSMUSG00000026315,Methylsuccinic acid,1
ENSMUSG00000026315,Uracil,1
ENSMUSG00000026315,Vanillin,1
ENSMUSG00000038827,Cyclohexanecarboxylic acid,-1
ENSMUSG00000038827,Palmitelaidic acid,-1
ENSMUSG00000025231,2-tert-Butyl-4-ethylphenol ,-1
ENSMUSG00000020546,L-Isoleucine,1
ENSMUSG00000020546,Monomethyl succinate,1
ENSMUSG00000020546,N-(2-hydroxyethyl)-succinimide,1
ENSMUSG00000020546,Serine,1
ENSMUSG00000020546,Suberic acid,1
ENSMUSG00000020330,N-Acetyl glucosamine methoxime,1
ENSMUSG00000019088,Argininosuccinic acid,1
ENSMUSG00000019088,"Gulonic acid, gamma-lactone",-1
ENSMUSG00000019088,L-Valyl-L-leucine,-1
ENSMUSG00000019088,"Thymine, 1,3-dimethyl-6-hydroxymethyl",1
ENSMUSG00000023046,Deoxyglucose,-1
ENSMUSG00000031776,Acetohydroxamic acid,1
ENSMUSG00000031776,Argininosuccinic acid,-1
ENSMUSG00000031776,Xylose,1
ENSMUSG00000055022,3-Undecene,1
ENSMUSG00000055022,Pantolactone,1
ENSMUSG00000055022,Tetrahydrogeranyl formate,1
ENSMUSG00000003199,4-Hydroxybenzeneacetic acid,1
ENSMUSG00000003199,4-hydroxycyclohexylacetate,1
ENSMUSG00000039450,1-Hexadecanol,1
ENSMUSG00000041649,1-Tetradecanol,-1
ENSMUSG00000041649,"2,3-Butanediol",-1
ENSMUSG00000041649,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)",-1
ENSMUSG00000041649,"2,5-Di-tert-butyl-4-hydroxyphenol",-1
ENSMUSG00000041649,3-Hydroxyisovaleric acid,-1
ENSMUSG00000041649,3-Undecene,-1
ENSMUSG00000041649,Anthranilic acid,-1
ENSMUSG00000041649,Cyclohexanemethanol,-1
ENSMUSG00000041649,Decanoic acid,-1
ENSMUSG00000041649,"Gulonic acid, gamma-lactone",1
ENSMUSG00000041649,Levulinic acid,-1
ENSMUSG00000041649,Monomethyl succinate,-1
ENSMUSG00000041649,Pantolactone,-1
ENSMUSG00000041649,Pimelic acid,-1
ENSMUSG00000041649,Propanedioic acid,-1
ENSMUSG00000041649,Trisaminol,-1
ENSMUSG00000042699,L-Lysine,1
ENSMUSG00000042699,DL-Phenylalanine,1
ENSMUSG00000042699,Phenylalanine,1
ENSMUSG00000042699,Pyrrole-2-carboxylic acid,1
ENSMUSG00000042699,Ribitol,1
ENSMUSG00000042699,Tyrosine,1
ENSMUSG00000032348,"2-Allyl-1,4-dimethoxybenzene ",1
ENSMUSG00000032348,2-Ethylacetoacetate,1
ENSMUSG00000032348,3-Amino-2-piperidone,1
ENSMUSG00000032348,3-Pyridylcarbinol,1
ENSMUSG00000032348,4-Pyridinol,1
ENSMUSG00000032348,Butyl Succinate,1
ENSMUSG00000032348,"cis-4,5-Dihydroxy-o-dithiane",1
ENSMUSG00000032348,"Erythrono-1,4-lactone",1
ENSMUSG00000032348,Kojic acid,1
ENSMUSG00000032348,L-Fucose,1
ENSMUSG00000032348,Syringaldehyde,1
ENSMUSG00000032348,"Thymidine, 5'-phosphate",1
ENSMUSG00000032348,Tripropylene glycol monomethyl ether,1
ENSMUSG00000032348,Vanillin,1
ENSMUSG00000045098,1-Dodecanol,1
ENSMUSG00000045098,6-Hydroxyhexanoic acid,1
ENSMUSG00000045098,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl",1
ENSMUSG00000045098,"Guanidine, N,N-dimethyl",1
ENSMUSG00000045098,"Hexadecanoic acid, methyl ester",1
ENSMUSG00000045098,Isopropyl myristate,1
ENSMUSG00000045098,Methyl stearate,1
ENSMUSG00000045098,Phenol,1
ENSMUSG00000045098,phenoxyethanol,1
ENSMUSG00000024772,Xanthine,-1
ENSMUSG00000024772,L-Fucose,1
ENSMUSG00000024772,Syringic acid,1
ENSMUSG00000021000,Serine,1
ENSMUSG00000021583,Acetoacetic acid,1
ENSMUSG00000021583,Kojic acid,1
ENSMUSG00000021583,Syringaldehyde,1
ENSMUSG00000029265,beta-Arabinopyranose,1
ENSMUSG00000036087,Salsoline,1
ENSMUSG00000036087,Urea,1
ENSMUSG00000031479,"2-Propenoic acid, 2-hydroxy-3-(4-hydroxyphenyl)",1
ENSMUSG00000031479,L-Valine,1
ENSMUSG00000044617,"2-Butenoic acid, 2-hydroxy-",-1
ENSMUSG00000032796,8-Hydroxy-5-(hydroxymethyl)quinoline,1
ENSMUSG00000038135,"L-Valinamide, N(2),N(2)-dimethyl",1
