node,BiBC
2-Decanol-F,1797.8897925462404
L-Alanine-F,1999.0831005207265
Niacin-F,1607.0237827191288
Methylthiouracil-F,6383.579550580132
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone-F",2835.58242506603
"2,4-Imidazolidinedione, 5,5-dimethyl-F",4129.014179316361
Isobutanol-F,6166.438443069654
"2,5-Dimethoxybenzhydrazide-F",3143.9987420534994
"Benzene, 1,4-dimethoxy-F",135.44572717683508
Trimethylolpropane-F,12536.894500000366
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole-F",1957.5544689111932
2-Amino-4-methylbenzophenone-F,1154.0000000000416
Durapan-F,2233.542840625556
Methanesulfonic acid-F,1997.8974363987952
Pinosylvin-F,1392.1511188843813
2-Ethyl-1-butanol-F,38104.30500584968
"1-(1-Hydroxybutyl)-2,5-dimethoxybenzene-F",3278.1145469535263
"Erythrono-1,4-lactone-F",929.9572361363952
N-Acetylaminoethanol-F,6639.437913377129
"l-Norvaline, n-propargyloxycarbonyl-, isohexyl ester-F",5185.572316716356
Malic acid-F,2807.208714827636
Hydracrylic acid-F,1527.8477846639557
Heptylamine-F,615.9030501822922
1-(Cyclohexylmethyl)-4-piperidinylamine-F,182.9364320820342
6-Oxoheptanoic acid-F,845.6944146706225
L-Leucine-F,212.32106985134538
Octanoic acid-F,16145.693002282569
Vanillylmandelic acid-F,2979.5228607575514
Curcumin-F,1698.0187107767415
Diacetyl monoxime-F,125.24052266662558
Tetrahydro-solasodine triacetate-F,298.92809935731174
Thymol-F,951.8639565632851
5-Azacytosine-F,595.9968497383541
2-(Methylamino)ethanol-F,608.635447459452
5-Hydroxy-7-methoxy-2-methyl-3-phenyl-4-chromenone-F,1569.2516660459476
Citramalic acid-F,187.05806709633163
Uracil-F,1980.2144412828636
3-Amino-5-methylisoxazole-F,8183.119031940165
"2,4,6-Cycloheptatrien-1-one-F",5883.763359738136
Dodecanoic acid-F,2801.145149588146
L-Lysine-F,4080.6931057662264
5-Oxohexanoic Acid-F,4563.595367004605
Crotonic acid-F,76.08533627607952
"2-Cyclohexen-1-one, 3-methyl-6-(1-methylethyl)-F",746.65189030173
L-Threonine-F,50034.08283862088
"2,6-di-tert-Butyl-4-(dimethylaminomethyl)phenol-F",1629.9956958057533
4-Aminobutanoic acid-F,1762.06657802908
N-Acetylaspartic acid-F,393.39526410428
2-Pyrrolidone-5-carboxylic acid-F,2390.5822412213506
Biphenyl-F,2349.8422400638765
"2-Methyl-1,3-butanediol-F",29.788793299627073
L-Glutamic acid-F,50812.704986726196
2-Hexanol-F,1271.1830355996342
Myristic acid-F,1255.514585072761
Propanoic acid-F,1139.1432891245095
"N,N-Dimethyl-2-aminoethanol-F",179.93055556139544
Supraene-F,4595.854372679689
Dlg3-T,139.48095204952065
Kdelr1-T,743.9099996668207
Ndufb9-T,12856.129330058562
Klhl22-T,5148.638745944267
Arhgap19-T,1250.594417811349
Kmt2d-T,510.43373798123775
Gm38299-T,239.41100479840927
Heatr6-T,0.0
Gm1976-T,576.9999999999834
Cfp-T,134.5848827634047
Fam193b-T,770.463900752991
Ppme1-T,6482.510010707285
4933439C10Rik-T,407.47979152969896
Tulp3-T,332.5009372605687
Hmox2-T,5692.706769954124
Atad5-T,92.54710847599421
Ywhah-T,683.5290052155608
Ttc8-T,4181.44640991777
Habp4-T,1043.6665715688569
Cxcl14-T,976.552627349507
Paxbp1-T,927.2736490070398
Ndufv3-T,95.01292599933235
Csnk2b-T,4815.583058696295
Rps26-T,8326.054685163972
Dusp11-T,4372.441071787129
Gde1-T,927.432666650261
L3mbtl1-T,1619.5032283328387
Atp5mf-T,5518.404621347508
Fcho2-T,1813.79325307228
Senp7-T,758.703670255849
Tle5-T,7842.626812239632
Med12l-T,2325.7675083152826
Ptk2b-T,112.93052561228401
UNKNOWN_1454-T,199.83457040441908
Cbx6-T,3805.442586290843
Muc3a-T,595.0072487270562
Gm43066-T,706.217859480368
Ddt-T,277.7420549458858
Utp20-T,414.0687471542528
Brwd1-T,3362.1478102049323
Mib1-T,2462.8461276373114
Ctso-T,1221.235844041064
Nans-T,250.0774703929154
Mfn2-T,5544.893048022545
Psd3-T,743.0285613552209
Tsen34-T,1243.9704934215868
Slf2-T,1451.044802282695
Dipk1b-T,649.7382166574687
Phpt1-T,230.94194705206178
Mrpl41-T,30.95699429136886
Rpl37-T,5875.52463184616
Tubg2-T,875.6955534245901
Patl1-T,500.78129701141535
Mir9-2hg-T,5098.042421668894
Tnfrsf19-T,3853.569858267511
Urm1-T,12846.010503308924
Rpl31-T,4347.265788952492
Ftx-T,1243.7107348470136
C130023A14Rik-T,1408.7270930324726
Gm38104-T,2970.128865682032
Ccdc97-T,323.2222169800333
Wbp1-T,878.6276556166636
Tmem104-T,2070.8515583825997
Plekha3-T,326.0310533948533
Cyria-T,47.16242494111629
Sp4-T,3005.718301251
Trp53bp2-T,24.416094948158346
Slc7a11-T,143.3259962648746
Furin-T,1499.66148598362
Ss18-T,5.413286892583293
Osgin2-T,1198.5588051925547
Tmem229b-T,1675.1201338118324
Jam2-T,533.5669120910761
Adam10-T,225.07076732956938
Cry2-T,1114.7083607860711
