node,BiBC
AI504432-S,0.0
Cacul1-S,0.41666666666666663
Cfap92-S,0.0
Parva-S,0.0
Stx4a-S,0.0
Fbxw4-S,0.0
Vps35l-S,2.000000000000005
Ttc21b-S,2.9999999999999947
Pgap2-S,0.0
Ccdc9b-S,0.0
Rbmx-S,0.1111111111111111
Chmp1b2-S,0.0
Krt80-S,1.4511494252873562
Kcnip3-S,0.0
Dbndd1-S,1.0
Tspoap1-S,0.0
Mroh5-S,2.0
Katnal1-S,0.0
C130075A20Rik-S,0.0
Fmnl2-S,2.8205128205128207
Dync1li1-S,0.0
S100a13-S,0.18181818181818182
Rasgrp2-S,1.4014423076923075
Baz1a-S,0.3333333333333333
Ebf1-S,0.0
Cpped1-S,0.0
Eif3b-S,1.0
Npat-S,0.0
Podxl2-S,0.3333333333333333
Dcun1d4-S,0.0
Vav3-S,0.0
Lrch1-S,1.0
Gm42463-S,0.0
Klhdc3-S,0.0
Arsj-S,0.125
Ino80-S,0.0
Hmcn1-S,1.0
Fam174c-S,0.0
Mrm3-S,0.5
Zbtb3-S,0.6
Tubb2b-S,0.0
Ago2-S,1.0
Gm43672-S,0.0
Dync2i2-S,0.0
Dtl-S,1.0
Osbpl10-S,0.0
Igsf8-S,0.0
Gm8186-S,0.0
Pcdhb20-S,0.0
Mesd-S,0.0
Ift172-S,0.0
Rnf207-S,0.11764705882352941
Osbpl6-S,0.0
Zfp811-S,0.0
Gm4491-S,1.0
Polr2j-S,0.0
Ncoa5-S,1.0
Scg2-S,0.0
Mllt11-S,2.0
Bcor-S,0.0
Cbln3-S,0.0
Car8-S,0.0
Kcnk6-S,0.0
AA986860-S,0.05633802816901408
Gm7467-S,0.028169014084507043
Zmpste24-S,1.0
Fam8a1-S,0.0
Htatsf1-S,2.0
Irx1-S,0.0
She-S,0.0
Abhd17b-S,0.0
4930444P10Rik-S,0.0
Ccdc187-S,0.0
Cox6b2-S,0.0
Hic2-S,0.0
Gm20045-S,0.0
