node,BiBC
Strada-C,245.99999999999943
Dok1-C,0.0
D630036H23Rik-C,170.99344990695423
Rwdd3-C,0.0
Pomgnt1-C,0.0
Dbpht2-C,0.0
Sema3g-C,0.0
Lrp2bp-C,0.0
Perm1-C,738.0000000000005
Armcx2-C,0.0
Icam4-C,821.7320275239489
Isg15-C,211.02485936267703
Serpinb8-C,113.19319185032646
Pard6a-C,1103.7305976464233
Tmem229b-C,0.0
2610020C07Rik-C,245.9999999999976
Cerox1-C,0.0
Dennd2c-C,0.0
Kcmf1-C,0.0
Tmem80-C,0.0
Pthlh-C,12.236946005424246
Cstf2-C,0.0
Uqcc5-C,0.0
Zfp27-C,245.99999999999463
Tomm22-C,0.0
Sh3bgrl2-C,0.0
Dr1-C,0.0
Serp2-C,491.999999999958
Dnase1l1-C,246.00000000000492
Zbtb11os1-C,536.7071236923658
Tnfsf13os-C,737.9999999999998
Zfp217-C,0.0
Cebpd-C,0.0
2810021J22Rik-C,0.0
Gm15587-C,0.0
Polr1c-C,0.0
Lgr4-C,0.0
2410124H12Rik-C,0.0
Parvg-C,0.0
Smurf1-C,245.9999999999999
Vps37d-C,0.0
C130021I20Rik-C,0.0
Abitram-C,738.0000000000031
Zfp300-C,0.0
Nit2-C,0.0
Ndn-C,0.0
2310014F06Rik-C,1479.367239696543
Junb-C,0.0
Sympk-C,0.0
Pentanedioic acid-F,0.0
"3-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)-2-methylprop-2-enal-F",5834.524729601924
Aceturic acid-F,1349.2433988397108
Glycolic acid-F,255.3695964082642
2-Furoic acid-F,4294.182349660278
"3,5-Dimethylphenol-F",289.54196702379494
Isopropylamine-F,1911.7649956200785
Oxalic acid-F,13477.361753353875
Benzoic Acid-F,8048.316802139126
"2-Cyclohexen-1-one, 3-methyl--F",2966.5271051990153
L-Tyrosine-F,2400.6256194656744
N-Ethylamphetamine-F,44.985809011673155
m-Toluic acid-F,2931.9853706669637
Azelaic acid-F,15417.999157583386
N-Isobutyrylglycine-F,2156.3894989469804
"1-Octanol, 2-butyl--F",1702.0991663382565
Nonanoic acid-F,963.4548342041741
Lrguk-C,0.0
"5-Ethyl-1,3-dioxane-5-methanol, tert-butyldimethylsilyl ether-F",772.2320798272747
"3,4-Methylenedioxyamphetamine-F",1381.535934257333
