node,BiBC
L-Glutamine-F,1183.6092749647835
Aconitic acid-F,1768.7670068772054
"Benzoic acid, methyl ester-F",11804.619143264876
6-Methyluracil-F,6478.728162671767
"2-Butenoic acid, 3-[(tert-butyldimethylsilyl)oxy]-F",2514.996452644608
Ripply3-C,0.0
"2-(Ethylamino)ethanol, N-acetyl-F",1188.6566738827605
Pdlim1-C,0.0
"Cyclohexanone, 3,3,5-trimethyl-F",6654.979349798744
Diethylamine-F,3250.5950750763877
Plscr2-C,0.0
"Benzoic acid, 2-hydroxy-3-[(2-hydroxy-4-methoxy-6-propylbenzoyl)oxy]-4-methoxy-6-propyl-, methyl ester-F",3834.5626136739575
Gpatch2l-C,0.0
L-Valine-F,1284.05861708294
2-Butenedioic acid-F,940.031557947708
Gpr65-C,16.25944621697663
"1-(2,5-Dimethoxyphenyl)-1-[(trimethylsilyl)oxy]propan-2-amine-F",16551.12073782953
Ikbke-C,0.0
"Hymexazole, tert-butyldimethylsilyl ether-F",2243.1124932744565
Leucylglycine-F,1295.999999999921
Hook2-C,7.36776201248767
"5-Chlorovaleric acid, nonyl ester-F",1448.0874441697267
Monocaproin-F,4455.033759418357
Phenol-F,3570.6020523919474
Cmc4-C,0.0
"1,3-Oxazolidine, 2,5-diphenyl-4-methyl-, trans--F",1939.7780283541092
Gpsm3-C,0.0
Adamts15-C,0.0
Benzenepropanoic acid-F,474.8976076048551
Ppp4c-C,0.0
Synephrine-F,713.9578870098134
Stearic acid-F,7394.131113941531
Adrb3-C,1.381682889394028
Adenine-F,1445.0759974307543
Aniline-F,0.0
Cycloheptanol-F,85.27627905786461
Tgfbr1-C,0.0
Palmitic Acid-F,647.9999999999927
Mevalonolactone-F,1285.810773984335
Chi3l1-C,0.0
Col9a2-C,0.0
Frangulin-F,827.8467862879809
Rlbp1-C,0.0
"L-Histidine, N,1-bis(tert-butyldimethylsilyl)--F",714.7836883288207
Benzyl alcohol-F,2209.6564250051915
Ketamine-F,1639.5986796161458
DL-p-Hydroxyphenyllactic acid-F,2135.6696148145775
"Kojic acid, bis(tert-butyldimethylsilyl) ether-F",1215.2747829516836
"2,2'-Bipyridine-F",8339.645762787019
"2,3-Butanediol, O-(trimethylsilyl)-, monoacetate-F",0.0
"2',5'-Dimethoxypropiophenone-F",449.41802106114375
Cyclooctylamine-F,2801.2835942756737
Allylescaline-F,576.9999999999915
Urea-F,2616.9570782154456
Xylazine-F,1748.0677277936356
Glod4-C,118.472216840502
Pipecolic acid-F,934.1992294035736
Bvht-C,0.0
Prpf3-C,0.0
2-Pentadecanone-F,1292.42901747244
Twsg1-C,0.0
"Propanoic acid, dimethyl(isopropyl)silyl ester-F",831.0540611794747
Mthfd1l-C,0.0
Pentanoic acid-F,686.4999876041016
Rit1-C,0.0
"D-Streptamine, O-6-amino-6-deoxy-alpha-D-glucopyranosyl-(1-4)-O-(3-deoxy-4-C-methyl-3-(methylamino)-beta-L-arabinopyranosyl-(1-6))-2-deoxy--F",2143.6995351057217
Usp22-C,0.0
Levulinic acid-F,780.2033584617549
"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester-F",10053.78679254158
"Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl--F",2180.510272770424
Sh2b3-C,0.0
Ints5-C,0.0
"1,2-Cyclohexanediol, (Z)-F",2798.1624202224693
4-Methoxyphenol-F,2328.9331220583144
"1-(2,4-Dimethoxyphenyl)-propan-2-one-F",0.0
Mpnd-C,0.0
Isopropyl palmitate-F,929.2341974285002
Kmt5b-C,0.0
Ethanolamine-F,2123.846815389792
Zbtb39-C,0.9472619886573374
"Benzenesulfonamide, N-butyl-F",581.2726943956491
Norketamine-F,416.9951602377716
2-Propyl-1-pentanol-F,596.3114451400215
Hexacosanoic acid-F,684.5380559016768
N-Caffeoyl-O-methyltyramine-F,69.32477778312689
Niacinamide-F,86.51241061914276
2-Hydroxy-3-methylbutyric acid-F,1198.2408247981523
2-Methyl-3-pentanol-F,3664.0170009420826
Benzophenone-F,56.00387052419509
Butachlor ESA-F,2356.0440686264988
Glycerol-F,41.203405589313654
1-Octadecanol-F,11179.76163962594
2-Decanol-F,626.803631684474
L-Alanine-F,809.492000928403
Niacin-F,959.8734873433599
Methylthiouracil-F,3062.837858894015
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone-F",1251.8165835655388
"2,4-Imidazolidinedione, 5,5-dimethyl-F",1206.0068436346205
Isobutanol-F,3265.982206231686
"2,5-Dimethoxybenzhydrazide-F",1924.4689207774575
"Benzene, 1,4-dimethoxy-F",0.0
Trimethylolpropane-F,11070.202748264379
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole-F",1569.2078142748476
2-Amino-4-methylbenzophenone-F,576.9999999999318
Durapan-F,317.96677341920906
Methanesulfonic acid-F,1276.4026522061665
Pinosylvin-F,1169.532224733921
2-Ethyl-1-butanol-F,3028.7701638105946
"1-(1-Hydroxybutyl)-2,5-dimethoxybenzene-F",336.64228832617056
"Erythrono-1,4-lactone-F",385.7826120380615
N-Acetylaminoethanol-F,2828.598083764895
