Gene,Metabolite,VECPAC r,LPS r,DSS r,Pooled Data r,Pooled P-value,Consistent,Sign
ENSMUSG00000100680-B,"1,2,4-Butanetriol, (S)",,,,,,False,
ENSMUSG00000100680-B,"1,2-Benzenedicarboxylic acid, butyl octyl ester",,,,,,False,
ENSMUSG00000100680-B,"1,2-Bis(trimethylsiloxy)cyclohexene",,,,0.5,0.6666666666666666,True,+
ENSMUSG00000100680-B,"1,2-Cinnolinedicarboxylic acid, 1,2,3,5,6,7,8,8a-octahydro-4-trimethylsilyloxy-, diethyl ester",,,,0.5,0.6666666666666666,True,+
ENSMUSG00000100680-B,"1,2-Cyclohexanediol, (Z)",,0.3188740696088466,1.0,0.0455582047578205,0.894187401026699,True,+
ENSMUSG00000100680-B,"1,3-Butanediamine",,,,,,False,
ENSMUSG00000100680-B,"1,3-Oxazolidine, 2,5-diphenyl-4-methyl-, trans-",0.5,0.1765469659009499,0.5,0.1614045023391759,0.6162711613898875,True,+
ENSMUSG00000100680-B,"1,3-Propanediol",,,,,,False,
ENSMUSG00000100680-B,10-Undecynoic acid,,,,,,False,
ENSMUSG00000100680-B,"13-Docosenamide, (Z)",,-0.5,,-0.5,0.6666666666666666,True,-
ENSMUSG00000100680-B,1-Butanol,,,,-0.1428571428571428,0.7871720116618076,True,-
ENSMUSG00000100680-B,"1-Heptanol, 2-propyl-",,0.5797710356524484,,0.5797710356524484,0.227783956715016,True,+
ENSMUSG00000100680-B,1-Hexacosanol,,,,,,False,
ENSMUSG00000100680-B,1-Octadecanol,,0.6,,0.3095238095238095,0.4556448907375821,True,+
ENSMUSG00000100680-B,"1-Octanol, 2-butyl-",0.5,0.9121593238215744,0.5,0.4491255717264025,0.1430085671421375,True,+
ENSMUSG00000100680-B,"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",,,,0.1999999999999999,0.8,True,+
ENSMUSG00000100680-B,"2(1H)-Quinolinone, 3-[3-(4-methoxyphenyl)-1-oxo-2-propen-1-yl]-4-phenyl",,,,,,False,
ENSMUSG00000100680-B,"2(5H)-Furanone, 4-(hydroxymethyl)",1.0,0.1449427589131121,-0.5,0.2767079549936468,0.3839396014534968,True,+
ENSMUSG00000100680-B,"2-(Ethylamino)ethanol, N-acetyl",-0.8660254037844387,0.151794185179729,0.5,-0.144626434700972,0.6538245602386142,True,-
ENSMUSG00000100680-B,2-(Methylamino)ethanol,0.5,0.5507824838698261,0.5,0.3922948222694739,0.2071966088271393,True,+
ENSMUSG00000100680-B,"2,2'-Bipyridine",0.5,0.6957252427829382,0.5,0.455342204419925,0.1368824327726035,True,+
ENSMUSG00000100680-B,"2,3-Butanediol, O-(trimethylsilyl)-, monoacetate",-0.5,0.3077935056255462,0.0,-0.0776263800461279,0.8205343631889062,True,-
ENSMUSG00000100680-B,"2,3-Dihydroxybutanoic acid",,0.0,0.8660254037844387,0.4267819784654187,0.2519566902874006,True,+
ENSMUSG00000100680-B,"2',3'-Di-O-acetyladenosine",,0.5,,0.2142857142857143,0.6445115810207203,True,+
ENSMUSG00000100680-B,"2,4,4'-Trihydroxybenzophenone",0.5,0.7714285714285715,0.5,0.2727272727272727,0.3910967709418961,True,+
ENSMUSG00000100680-B,"2,4,6-Cycloheptatrien-1-one",-1.0,-0.5,,-0.3095238095238095,0.4556448907375821,True,-
ENSMUSG00000100680-B,"2,4-Dihydroxyacetophenone",,,,,,False,
ENSMUSG00000100680-B,"2,4-Dimethoxybenzaldoxime",,,,0.5,0.6666666666666666,True,+
ENSMUSG00000100680-B,"2,4-Di-tert-butylphenol",-0.5,,0.5,0.3571428571428572,0.4316113520383279,True,+
ENSMUSG00000100680-B,"2,4-Imidazolidinedione, 5,5-dimethyl",-0.5,0.2319084142609793,0.5,-0.0595447498087594,0.8541546246233473,True,-
ENSMUSG00000100680-B,"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",,0.2,,-0.2606060606060606,0.4670890543863401,True,-
ENSMUSG00000100680-B,"2,5-Dimethoxybenzhydrazide",,-0.1428571428571428,-1.0,0.2454545454545454,0.4669223669820163,True,+
ENSMUSG00000100680-B,"2,5-Dimethoxybenzonitrile",0.5,0.2,-0.5,0.5104895104895105,0.0899137363026391,True,+
ENSMUSG00000100680-B,"2,5-Dimethoxyphenol",0.5,-0.2,-0.5,0.3986013986013986,0.1993354946178089,True,+
ENSMUSG00000100680-B,"2',5'-Dimethoxypropiophenone",-0.5,-0.3714285714285715,-1.0,0.1818181818181818,0.5717012385276553,True,+
ENSMUSG00000100680-B,"2,6-di-tert-Butyl-4-(dimethylaminomethyl)phenol",0.5,0.1999999999999999,,0.0476190476190476,0.9108491685195836,True,+
ENSMUSG00000100680-B,"2-Allyl-1,4-dimethoxybenzene",-0.5,-0.2,0.0,-0.2241684698682708,0.4836659657010077,True,-
ENSMUSG00000100680-B,2-Amino-4-methylbenzophenone,0.5,-0.1999999999999999,-1.0,-0.0454545454545454,0.8944269969053026,True,-
ENSMUSG00000100680-B,2-Aminoquinolin-8-ol,,,,0.5,0.6666666666666666,True,+
ENSMUSG00000100680-B,2-Butanol,,,,,,False,
ENSMUSG00000100680-B,2-Buten-1-ol,,,,0.6,0.208,True,+
ENSMUSG00000100680-B,"2-Butene-1,4-diol",,0.1999999999999999,,0.1428571428571428,0.7871720116618076,True,+
ENSMUSG00000100680-B,2-Butenedioic acid,,0.4285714285714286,-0.5,0.2363636363636363,0.4840911622253966,True,+
ENSMUSG00000100680-B,"2-Butenoic acid, 3-[(tert-butyldimethylsilyl)oxy]",0.0,-0.3142857142857143,-1.0,0.038528955758609,0.9053700700498718,True,+
ENSMUSG00000100680-B,2-Butoxyethanol,0.5,0.7714285714285715,0.5,0.3146853146853147,0.3191387855033045,True,+
ENSMUSG00000100680-B,2-Cyanobenzaldehyde,,0.1999999999999999,,0.5428571428571429,0.2657026239067054,True,+
ENSMUSG00000100680-B,"2-Cyclohexen-1-one, 3-methyl-6-(1-methylethyl)",-1.0,0.3,0.5,-0.0818181818181818,0.810990394300046,True,-
ENSMUSG00000100680-B,"2-Cyclohexen-1-one, 3-methyl-",-1.0,0.2,0.5,0.2447552447552448,0.4432619364501832,True,+
ENSMUSG00000100680-B,2-Decanol,,0.7,0.5,0.2242424242424242,0.5334005612725946,True,+
ENSMUSG00000100680-B,2-Ethyl-1-butanol,,0.5,,-0.6,0.2847569798652938,True,-
ENSMUSG00000100680-B,2-Ethylhexanoic acid,-0.5,0.0289885517826224,0.8660254037844387,-0.2385979599796513,0.4551726554703448,True,-
ENSMUSG00000100680-B,2-Ethylhexanol,,,,,,False,
ENSMUSG00000100680-B,"2-Furancarbodithioic acid, methyl ester",,,,,,False,
ENSMUSG00000100680-B,2-Furoic acid,-0.5,0.3999999999999999,0.5,0.0787878787878787,0.8287173946974605,True,+
ENSMUSG00000100680-B,2-Hexanol,-0.5,-0.316227766016838,-1.0,-0.2006088294144213,0.5784061446498446,True,-
ENSMUSG00000100680-B,"2'-Hydroxy-2,4,4',5-tetramethoxychalcone",0.8660254037844387,0.5797710356524484,,0.534252145023351,0.090461326259723,True,+
ENSMUSG00000100680-B,"2-Hydroxy-2',4',6'-trimethoxychalcone",,,,,,False,
ENSMUSG00000100680-B,2-Hydroxy-3-methylbutyric acid,,0.1428571428571428,0.5,0.1727272727272727,0.611542384851237,True,+
ENSMUSG00000100680-B,"2-Hydroxymethyl-17alpha-methylandrosta-1,4-diene-11alpha,17beta-diol-3-one",,,,,,False,
ENSMUSG00000100680-B,2-Isopropyl-5-methyl-1-heptanol,,,,,,False,
ENSMUSG00000100680-B,"2-Methyl-1,3-butanediol",0.5,-0.4638168285219587,0.5,0.0070052646833834,0.9827616094034644,True,+
ENSMUSG00000100680-B,2-Methyl-3-pentanol,,0.7,,0.5357142857142858,0.2152174556780128,True,+
ENSMUSG00000100680-B,"2-Methylcyclohexanol, (Z)",-1.0,0.6667366910003157,0.8660254037844387,0.182457263513851,0.5703270385763172,True,+
ENSMUSG00000100680-B,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",,0.3999999999999999,,0.3142857142857143,0.5440932944606415,True,+
ENSMUSG00000100680-B,2-Naphthol,0.0,0.4413674147523747,0.5,0.0632697721960135,0.8451251084846486,True,+
ENSMUSG00000100680-B,2-Norbornanemethanol,,,,0.5,0.6666666666666666,True,+
ENSMUSG00000100680-B,"2-Oxiraneethanol, 2-t-butyldimethysilyloxymethyl- acetate",,,,,,False,
ENSMUSG00000100680-B,2-Pentadecanone,0.8660254037844387,0.7589709258986453,0.5,0.462099096239691,0.1304195404101761,True,+
ENSMUSG00000100680-B,"2-Pivaloyl-1,3-indandione",,,,,,False,
ENSMUSG00000100680-B,2-Propyl-1-pentanol,,0.3714285714285715,1.0,0.4818181818181818,0.1334338382568287,True,+
ENSMUSG00000100680-B,2-Pyrrolidone-5-carboxylic acid,-1.0,-0.5428571428571429,0.0,-0.2311737345516542,0.4697325571728437,True,-
ENSMUSG00000100680-B,"2-Thiophenecarboxylic acid, 4-cyanophenyl ester",,,,,,False,
ENSMUSG00000100680-B,"3-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)-2-methylprop-2-enal",1.0,-0.1428571428571428,-0.5,0.3426573426573427,0.2755674509567803,True,+
ENSMUSG00000100680-B,3-(4-Methoxyphenyl)coumarin,,-0.5,,0.3999999999999999,0.6,True,+
ENSMUSG00000100680-B,"3,3-Bis{4-[(trimethylsilyl)oxy]phenyl}-2-benzofuran-1(3H)-one",,,,,,False,
ENSMUSG00000100680-B,"3,3-Dimethylacrylic acid",,,,-0.3999999999999999,0.6,True,-
ENSMUSG00000100680-B,"3,4-Dihydroxybenzaldehyde",-0.5,,,-0.5,0.6666666666666666,True,-
ENSMUSG00000100680-B,"3,4-Methylenedioxyamphetamine",-0.5,0.3999999999999999,,-0.1666666666666667,0.6932388117283949,True,-
ENSMUSG00000100680-B,"3,5-Dimethoxy-4-(tert.-butyldimethylsilyl)oxybenzaldehyde",,,,,,False,
ENSMUSG00000100680-B,"3,5-Dimethylphenol",-1.0,0.7,0.5,-0.009090909090909,0.9788365001441937,True,-
ENSMUSG00000100680-B,3-Amino-5-methylisoxazole,,0.4285714285714286,0.5,0.2181818181818182,0.5192482475549819,True,+
ENSMUSG00000100680-B,3-Aminobenzoic acid,,-0.2,0.5,-0.3272727272727273,0.3258949410128414,True,-
ENSMUSG00000100680-B,3-Buten-2-one,-0.5,0.5428571428571429,0.5,0.0699300699300699,0.8290236405313092,True,+
ENSMUSG00000100680-B,3-Heptanol,-0.5,-0.2898855178262242,0.5,-0.2241684698682708,0.4836659657010077,True,-
ENSMUSG00000100680-B,"3-Hydroxy-7,3',4',5'-tetramethoxyflavone",,,,0.5,0.6666666666666666,True,+
ENSMUSG00000100680-B,3-Hydroxymethyl-2-trimethylsilyloxypentane,,0.3,,0.0285714285714285,0.9571545189504372,True,+
ENSMUSG00000100680-B,3-Methyl-3-buten-1-ol,,0.1999999999999999,,0.0359287878573977,0.932691474909088,True,+
ENSMUSG00000100680-B,3-Nonene,,,,,,False,
ENSMUSG00000100680-B,3-Phenyl oxindole,,,,,,False,
ENSMUSG00000100680-B,"4,4'-Dichlorobenzophenone",,,,,,False,
ENSMUSG00000100680-B,"4,5-Dihydro-1H-pyrazole",,,,-0.7999999999999999,0.2000000000000001,True,-
ENSMUSG00000100680-B,"4-[2-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)ethenyl]-2-methoxyphenol",-1.0,0.3768511731740915,0.5,-0.038528955758609,0.9053700700498718,True,-
ENSMUSG00000100680-B,4-Aminobutanoic acid,0.5,-0.4285714285714286,1.0,-0.0629370629370629,0.8459309212287789,True,-
ENSMUSG00000100680-B,4-Hydroxybutanoic acid,,,,,,False,
ENSMUSG00000100680-B,4-Methoxyphenol,0.5,0.3999999999999999,,0.1428571428571428,0.7357648598798119,True,+
ENSMUSG00000100680-B,"4-Methylquinoline-2,7-diol",,,,,,False,
ENSMUSG00000100680-B,4-Methylvaleric acid,-0.5,0.6,1.0,0.1181818181818181,0.7292847795197802,True,+
ENSMUSG00000100680-B,4-Oxohexanoic acid,-0.5,-0.6000000000000001,0.5,-0.1151515151515151,0.7514196523258484,True,-
ENSMUSG00000100680-B,"4-Phenyl-2,3-dihydro-1H-1,5-benzodiazepin-2-one",,,,,,False,
ENSMUSG00000100680-B,4-tert-Butyldimethylsiloxy-3-penten-2-one,,0.7999999999999999,,0.7999999999999999,0.2000000000000001,True,+
ENSMUSG00000100680-B,5-Aminovaleric acid,,,,,,False,
ENSMUSG00000100680-B,5-Azacytosine,1.0,0.0579771035652448,0.5,0.3852895575860904,0.216146759539985,True,+
ENSMUSG00000100680-B,"5-Chlorovaleric acid, nonyl ester",-0.8660254037844387,0.6,0.5,0.1646237200595113,0.6091580087875201,True,+
ENSMUSG00000100680-B,"5-Ethyl-1,3-dioxane-5-methanol, tert-butyldimethylsilyl ether",-1.0,1.0,,-0.3666666666666667,0.3317398014330152,True,-
ENSMUSG00000100680-B,5-Ethyl-5-methylnonadecane,,,,,,False,
ENSMUSG00000100680-B,5-Hydroxy-7-methoxy-2-methyl-3-phenyl-4-chromenone,,0.0289885517826224,,-0.2343116744516024,0.5439670667628357,True,-
ENSMUSG00000100680-B,5-Nitroso-8-quinolinol,,,,0.316227766016838,0.683772233983162,True,+
ENSMUSG00000100680-B,"5-Nonanol, tert-butyldimethylsilyl ether",-0.5,0.8533103351879245,0.5,0.3193002111492393,0.311703524959014,True,+
ENSMUSG00000100680-B,5-Oxohexanoic Acid,1.0,0.9276336570439176,0.5,0.4028027192945491,0.1942016694180576,True,+
ENSMUSG00000100680-B,"6,7,4'-Trihydroxyisoflavone",-1.0,0.753702346348183,0.5,0.1155868672758271,0.7205545635404205,True,+
ENSMUSG00000100680-B,"6-Aminocaproic acid, N-(tert.-butyldimethylsilyl)",0.8660254037844387,0.7999999999999999,0.8660254037844387,0.4573255749893281,0.1838821504940722,True,+
ENSMUSG00000100680-B,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",,-0.3999999999999999,,0.4285714285714286,0.3373683110858241,True,+
ENSMUSG00000100680-B,6-Methyluracil,-0.5,0.2319084142609793,0.5,-0.1646237200595113,0.6091580087875201,True,-
ENSMUSG00000100680-B,6-Nitroveratryl alcohol,,0.5,,0.7,0.1881204043741873,True,+
ENSMUSG00000100680-B,6-Oxoheptanoic acid,0.0,0.6,0.5,0.2556921609434964,0.4224811423333079,True,+
ENSMUSG00000100680-B,"7(S),17(S)-Dihydroxy-8(E),10(Z),13(Z),15(E),19(Z)-docosapentaenoic acid",,,,,,False,
ENSMUSG00000100680-B,7-Hydroxy-4-(methoxymethyl)coumarin,,1.0,,0.7999999999999999,0.2000000000000001,True,+
ENSMUSG00000100680-B,8-Acetyl-7-hydroxycoumarin,,,,,,False,
ENSMUSG00000100680-B,8-Methylnonanoic acid,-0.5,0.1739313106957345,0.5,0.0525394851253759,0.871178309361983,True,+
ENSMUSG00000100680-B,"9,12-Octadecadienoic acid (Z,Z)",,,,,,False,
ENSMUSG00000100680-B,9-Ethyl-N-(trimethylsilyl)-9H-carbazol-3-amine,,,,,,False,
ENSMUSG00000100680-B,"9H-Xanthen-9-one, 1-hydroxy-3,5,6-trimethoxy",,,,,,False,
ENSMUSG00000100680-B,"9Z-Octadecenoic acid, (2S)-3-[(hydroxymercaptophosphinyl)oxy]-2-methoxypropyl ester ",,0.3,,-0.0357142857142857,0.9394082054712856,True,-
ENSMUSG00000100680-B,Acetic acid,0.8660254037844387,-0.5246313898711126,,0.3025390007331775,0.3391681489506044,True,+
ENSMUSG00000100680-B,Aceturic acid,-0.5,-0.0857142857142857,,0.1727272727272727,0.611542384851237,True,+
ENSMUSG00000100680-B,Aconitic acid,-0.5,0.2029198624783569,-1.0,-0.2101579405015039,0.512085328993753,True,-
ENSMUSG00000100680-B,Adenine,,0.6571428571428573,0.5,0.3454545454545454,0.3282265114713673,True,+
ENSMUSG00000100680-B,Adipic acid,,,,,,False,
ENSMUSG00000100680-B,Adipoyl-L-carnitine,,1.0,,-0.0285714285714285,0.9571545189504372,True,-
ENSMUSG00000100680-B,alpha-Hydroxyisobutyric acid,,0.3142857142857143,,0.6190476190476191,0.1017330374542648,True,+
ENSMUSG00000100680-B,Allylescaline,0.5,-0.0882734829504749,0.5,0.2491243405669888,0.4349022287473226,True,+
ENSMUSG00000100680-B,Aminoguanidine,,,,,,False,
ENSMUSG00000100680-B,Aniline,-1.0,0.3142857142857143,0.5,-0.2237762237762237,0.4844516614553987,True,-
ENSMUSG00000100680-B,Azelaic acid,0.5,0.2029198624783569,0.5,0.4448343073948498,0.1473386987123886,True,+
ENSMUSG00000100680-B,"Aziridine, 1-(2-buten-2-yl)",,,,,,False,
ENSMUSG00000100680-B,"Benz[a]anthracene-1,7,12(2H)-trione, 3,4-dihydro-8-hydroxy-3-methyl-, (3S)",,,,,,False,
ENSMUSG00000100680-B,"Benz[c]acridine, 5,10-dimethyl",,,,,,False,
ENSMUSG00000100680-B,"Benzaldehyde, 2,5-dimethoxy",0.8660254037844387,-0.2070196678027063,,-0.1439445056958435,0.655367300615111,True,-
ENSMUSG00000100680-B,"Benzene, 1,4-dimethoxy",0.8660254037844387,0.4285714285714286,0.5,0.5534159099872936,0.0619578253998605,True,+
ENSMUSG00000100680-B,"Benzene, 1-acetoxy-2,6-dimethoxy-4-(2-propenyl)",,,,,,False,
ENSMUSG00000100680-B,"Benzene, 1-ethyl-3,5-dimethyl",,,,0.3999999999999999,0.6,True,+
ENSMUSG00000100680-B,Benzeneacetic acid,,0.5,,0.0999999999999999,0.8728885715695384,True,+
ENSMUSG00000100680-B,Benzenepropanoic acid,-0.5,0.1765469659009499,-0.5,-0.5228102358377653,0.0811566213313913,True,-
ENSMUSG00000100680-B,"Benzenesulfonamide, N-butyl",-0.5,0.7247137945655605,0.5,0.2206658375265791,0.4907024914340438,True,+
ENSMUSG00000100680-B,"Benzoic acid, 2-hydroxy-3-[(2-hydroxy-4-methoxy-6-propylbenzoyl)oxy]-4-methoxy-6-propyl-, methyl ester ",0.5,0.0289885517826224,0.5,0.0490368527836842,0.8797094411808867,True,+
ENSMUSG00000100680-B,"Benzoic acid, methyl ester",0.5,0.5428571428571429,0.5,0.5244755244755246,0.0800193759202747,True,+
ENSMUSG00000100680-B,Benzoic Acid,-0.8660254037844387,-0.5768179036829705,-0.5,-0.4268243560687222,0.1664236037365551,True,-
ENSMUSG00000100680-B,Benzophenone,,0.3142857142857143,1.0,0.1181818181818181,0.7292847795197802,True,+
ENSMUSG00000100680-B,Benzyl alcohol,-1.0,0.3714285714285715,0.5,-0.0139860139860139,0.9655902689187796,True,-
ENSMUSG00000100680-B,Biphenyl,0.5,0.3714285714285715,1.0,0.2657342657342658,0.4038330883147116,True,+
ENSMUSG00000100680-B,Butachlor ESA,,0.6000000000000001,0.5,0.35,0.3558195725017889,True,+
ENSMUSG00000100680-B,Butanedioic acid,-0.5,-0.3714285714285715,0.5,0.3006993006993007,0.3422595289400243,True,+
ENSMUSG00000100680-B,Butylmethylamine,1.0,-0.6571428571428573,0.0,-0.1190894996175188,0.7123998368899923,True,-
ENSMUSG00000100680-B,Butyric Acid,-1.0,0.4058397249567139,0.5,-0.2276711022099625,0.4766758243984985,True,-
ENSMUSG00000100680-B,Chlorobenzilate ,,,,0.7999999999999999,0.2000000000000001,True,+
ENSMUSG00000100680-B,Cholesterol,-0.5,-0.0285714285714285,0.5,-0.5524475524475525,0.0625114832796152,True,-
ENSMUSG00000100680-B,cis-2-Decenoic acid,,,,-0.5,0.6666666666666666,True,-
ENSMUSG00000100680-B,Citramalic acid,-0.8660254037844387,-0.2051956704170308,0.5,-0.3196380354840561,0.3379683593142931,True,-
ENSMUSG00000100680-B,Crotonic acid,-0.5,0.9411239481143202,0.5,0.2605698416254795,0.4133710204332752,True,+
ENSMUSG00000100680-B,Curcumin,1.0,0.4285714285714286,1.0,0.4195804195804196,0.1745190081300594,True,+
ENSMUSG00000100680-B,Cyclobutylamine,0.5,0.0579771035652448,-0.5,0.1190894996175188,0.7123998368899923,True,+
ENSMUSG00000100680-B,Cyclocurcumin,,,,,,False,
ENSMUSG00000100680-B,Cycloheptanol,-0.5,0.5797710356524484,0.5,-0.0105078970250751,0.9741445288204628,True,-
ENSMUSG00000100680-B,"Cyclohexanone, 3,3,5-trimethyl",0.5,0.3,-0.5,0.5545454545454546,0.0766523333397824,True,+
ENSMUSG00000100680-B,Cyclooctylamine,0.5,-0.2571428571428572,-0.5,0.3006993006993007,0.3422595289400243,True,+
ENSMUSG00000100680-B,"Cyclopentaneacetic acid, 3-oxo-2-pentyl-, methyl ester",0.5,0.6377481392176932,1.0,0.2837132196770302,0.3715096669392785,True,+
ENSMUSG00000100680-B,"Cytosine, N-(tert-butyldimethylsilyl)-",0.8660254037844387,0.6571428571428573,0.5,0.3292474401190227,0.296007411628316,True,+
ENSMUSG00000100680-B,Desmethylverapamil,,,,,,False,
ENSMUSG00000100680-B,Diacetyl monoxime,-0.8660254037844387,0.3142857142857143,0.5,0.0945710732256767,0.77001958268201,True,+
ENSMUSG00000100680-B,Dibutyldodecylamine,,,,,,False,
ENSMUSG00000100680-B,Diclofenac,,,,0.3999999999999999,0.6,True,+
ENSMUSG00000100680-B,Diethylamine,0.5,0.2319084142609793,0.5,0.5989501304292861,0.0395980557151431,True,+
ENSMUSG00000100680-B,DL-Glyceraldehyde,0.0,0.0857142857142857,0.8660254037844387,-0.0105263805873375,0.9740990620508824,True,-
ENSMUSG00000100680-B,DL-p-Hydroxyphenyllactic acid,-1.0,0.5642880936468347,0.5,-0.0956722299914231,0.7796173620638178,True,-
ENSMUSG00000100680-B,"Dodecanoic acid, 1-methylethyl ester",1.0,0.6571428571428573,0.5,0.5034965034965035,0.0951573665941246,True,+
ENSMUSG00000100680-B,Dodecanoic acid,-1.0,0.4857142857142857,0.5,0.0489510489510489,0.8799185788786748,True,+
ENSMUSG00000100680-B,"D-Streptamine, O-6-amino-6-deoxy-alpha-D-glucopyranosyl-(1-4)-O-(3-deoxy-4-C-methyl-3-(methylamino)-beta-L-arabinopyranosyl-(1-6))-2-deoxy-",1.0,0.2319084142609793,0.5,0.2591947932851881,0.4159292612747793,True,+
ENSMUSG00000100680-B,Durapan,,0.2,0.5,-0.0909090909090908,0.8027717312071619,True,-
ENSMUSG00000100680-B,"Erythrono-1,4-lactone",-1.0,-0.0285714285714285,1.0,0.3216783216783217,0.3079098761806526,True,+
ENSMUSG00000100680-B,Ethanolamine,0.5,0.0579771035652448,-0.8660254037844387,0.3298265917365767,0.2951075125680473,True,+
ENSMUSG00000100680-B,Formamide,-1.0,-0.0289885517826224,0.5,-0.1155868672758271,0.7205545635404205,True,-
ENSMUSG00000100680-B,Frangulin,1.0,0.7378647873726218,,0.3263626894147319,0.3913604492997978,True,+
ENSMUSG00000100680-B,Glabridin,,,,0.7999999999999999,0.2000000000000001,True,+
ENSMUSG00000100680-B,Glyceric acid,,,,,,False,
ENSMUSG00000100680-B,Glycerol,0.8660254037844387,0.6,1.0,0.0245184263918421,0.9397100223231516,True,+
ENSMUSG00000100680-B,Glycine,1.0,0.2898855178262242,1.0,0.4343264103697747,0.1582939436679792,True,+
ENSMUSG00000100680-B,"Glycine, tert.-butyldimethylsilyl ester",1.0,-0.3188740696088466,1.0,0.2416816315767294,0.4491887440384275,True,+
ENSMUSG00000100680-B,Glycolic acid,-1.0,-0.4928053803045811,-0.5,-0.4763579984700754,0.1174417568790223,True,-
ENSMUSG00000100680-B,Guanosine,,0.0,0.5,-0.0238095238095238,0.9553740118158806,True,-
ENSMUSG00000100680-B,Heptanedioic acid,,,,,,False,
ENSMUSG00000100680-B,Heptanoic acid,-1.0,0.1159542071304896,0.5,-0.0735552791755263,0.8202845257024424,True,-
ENSMUSG00000100680-B,Heptylamine,,0.4999999999999999,0.5,0.2833333333333333,0.46003032896572,True,+
ENSMUSG00000100680-B,Hexacosanoic acid,,0.7181848464596079,,0.3514675116774036,0.353666329808871,True,+
ENSMUSG00000100680-B,Hexanoic acid,-1.0,-0.0579771035652448,0.5,-0.2451842639184212,0.4424376657583865,True,-
ENSMUSG00000100680-B,Hydracrylic acid,-1.0,-0.2,0.5,-0.0699300699300699,0.8290236405313092,True,-
ENSMUSG00000100680-B,Hydroxylamine,,,,,,False,
ENSMUSG00000100680-B,"Hymexazole, tert-butyldimethylsilyl ether",-0.5,0.2571428571428572,0.5,-0.2517482517482518,0.4299187850328841,True,-
ENSMUSG00000100680-B,Hypoxanthine,-1.0,-0.4857142857142857,0.5,-0.4475524475524475,0.1445863013033476,True,-
ENSMUSG00000100680-B,Iminodiacetic acid,0.5,0.2319084142609793,0.5,0.2697026903102633,0.3965800331472625,True,+
ENSMUSG00000100680-B,Indoprofen,,,,,,False,
ENSMUSG00000100680-B,Isobutanol,1.0,-0.0857142857142857,-0.8660254037844387,0.1331000289842858,0.6800638459197368,True,+
ENSMUSG00000100680-B,Isonicotinic Acid,-0.5,0.4058397249567139,0.5,0.2381789992350377,0.4559885528370966,True,+
ENSMUSG00000100680-B,Isopropyl palmitate,0.8660254037844387,0.7247137945655605,0.5,0.4421079846681774,0.1501329254727404,True,+
ENSMUSG00000100680-B,Isopropylamine,0.5,-0.0857142857142857,-0.5,0.0069930069930069,0.9827917689028476,True,+
ENSMUSG00000100680-B,Isosorbide,1.0,,,1.0,0.0,True,+
ENSMUSG00000100680-B,Ketamine,-1.0,0.3188740696088466,0.5,-0.2171632051848873,0.4977849019272634,True,-
ENSMUSG00000100680-B,"Kojic acid, bis(tert-butyldimethylsilyl) ether",-0.5,0.2,0.5,0.0419580419580419,0.8969858708195542,True,+
ENSMUSG00000100680-B,L-(+)-Threose,,0.5,,0.5,0.6666666666666666,True,+
ENSMUSG00000100680-B,Lactic acid,-1.0,0.6957252427829382,,0.1503420757008077,0.6590471340669588,True,+
ENSMUSG00000100680-B,L-Alanine,0.0,0.8116794499134279,0.8660254037844387,0.4288284559952031,0.1642265884258207,True,+
ENSMUSG00000100680-B,L-Asparagine,,,,,,False,
ENSMUSG00000100680-B,L-gamma-Glutamyl-L-glutamic acid,,,,,,False,
ENSMUSG00000100680-B,Leucylglycine,,-0.7714285714285715,0.5,-0.5636363636363636,0.0897240283170912,True,-
ENSMUSG00000100680-B,Levulinic acid,-0.8660254037844387,0.6473388749701496,0.5,0.2530790887840543,0.4274019085480915,True,+
ENSMUSG00000100680-B,L-Glutamic acid,,-0.5,,0.0,1.0,False,
ENSMUSG00000100680-B,L-Glutamine,1.0,0.8406680016960503,0.5,0.6164632921377448,0.0327760380837606,True,+
ENSMUSG00000100680-B,"L-Histidine, N,1-bis(tert-butyldimethylsilyl)-",-0.5,-0.0579771035652448,0.5,0.0105078970250751,0.9741445288204628,True,+
ENSMUSG00000100680-B,Lignoceric acid,-1.0,0.4348282767393363,0.5,0.2311737345516542,0.4697325571728437,True,+
ENSMUSG00000100680-B,L-Leucine,1.0,0.6571428571428573,0.5,0.3916083916083916,0.2080634636953532,True,+
ENSMUSG00000100680-B,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,,,-0.7999999999999999,0.2000000000000001,True,-
ENSMUSG00000100680-B,L-Lysine,,0.7142857142857143,1.0,0.1181818181818181,0.7292847795197802,True,+
ENSMUSG00000100680-B,L-Norleucine,,0.0,,-0.2142857142857143,0.6445115810207203,True,-
ENSMUSG00000100680-B,"l-Norvaline, n-propargyloxycarbonyl-, isohexyl ester",,-0.6,,-0.4523809523809524,0.2604047674368854,True,-
ENSMUSG00000100680-B,L-Ornithine,,,,-0.7999999999999999,0.2000000000000001,True,-
