ID,75.0,100.0,101.0,102.0,103.0,104.0,105.0,106.0,896.0,897.0,T0.5,T0.6,T0.7,T0.8,74.0,71.0,73.0,76.0,77.0
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-PLS",22.652834739929823,20.598247082305367,,20.50238442778713,22.07788483310207,25.892103474848703,,19.377808404693912,,,,,26.88517410246148,,22.47089992503555,23.636143457181088,24.992747504970215,24.67075897659381,25.830536737508655
3-Amino-2-piperidone-PLS,21.902918544870673,18.74513236024381,21.10323006124817,18.98218827453955,18.830707893863902,23.636143457181088,,20.01457991794391,,,,,21.802032080926853,,19.685863369159293,20.57438847404804,25.5486130407531,25.18438279150517,24.992747504970215
3-Amino-5-morpholinomethyl-2-oxazolidinone-PLS,,20.904248166152783,,21.987871187229715,,,,21.902918544870673,,,,,22.77394850712227,,,,19.569789218276146,19.423019197260075,20.43082442687004
3-Aminobenzoic acid-PLS,23.31473498260834,23.998791804161524,23.499714234454775,23.499714234454775,23.58583718234828,20.31399972836029,,23.285680757297676,,,,,27.057183565755455,,23.43092108552893,24.27524702217074,23.34967446281527,23.91498035470696,24.12766401979312
3-Aminobutanoic acid-PLS,,,,,,21.802032080926853,,,,,,,21.364094453942236,,,19.97653964287603,17.824529957307952,18.589884782600464,18.804449127817957
"3-Buten-2-one, 3-trimethylsilyloxy--PLS",22.14273213901254,22.238687364641955,21.503306389415624,21.364094453942236,21.44846377506137,20.80489511104324,,21.577935223320956,,,,,23.23247857011457,,22.14273213901254,22.07788483310207,21.10323006124817,21.987871187229715,21.503306389415624
"3-Buten-2-one, 4-(4-methoxyphenyl)--PLS",22.553503852523686,22.603355935635346,22.603355935635346,22.47089992503555,22.603355935635346,19.216290412165844,,23.23247857011457,,,,,19.884317064161262,,22.271197952885732,21.987871187229715,23.58583718234828,23.58583718234828,23.91498035470696
"3-Cyclohexyl-L-alanine amide, N,N,N'N'-tetramethyl--PLS",29.29902845167164,28.135820642697656,30.030817434434844,27.87116446275615,28.135820642697656,30.65717937450398,,28.26473762365941,,,,,28.973383738125385,,29.03771908795941,30.457081396291464,31.967927527746635,31.841218981643156,31.967927527746635
3-Ethylphenol-PLS,17.178829941368328,15.910670785094178,13.157139364356086,16.043041968173664,14.418295819480733,13.188369099873729,,16.043041968173664,,,,,,,15.556151213084698,14.271578499977084,,16.13854448062676,
3-Hexenedinitrile-PLS,15.72637617291133,19.423019197260075,17.89081319731643,19.423019197260075,17.098247966701216,16.793350431663708,,18.773297790188135,,,,,20.904248166152783,,16.374401143967575,17.279278563968912,18.510174634752264,18.85979253401195,19.316922041205537
"3-Hydroxy-2,3-dihydromaltol-PLS",,9.372726265208788,8.437110709802193,,12.692355587571395,17.444451693835916,,,,,,,16.173385070385063,,,9.91701215474619,16.578530185205423,16.374401143967575,17.008970665400685
3-Hydroxybutyric acid-PLS,27.057183565755455,27.256142839662328,27.256142839662328,28.398868226794217,27.44710763589729,28.135820642697656,,26.97864927070259,,,,,28.398868226794217,,26.97864927070259,27.44710763589729,27.730404214165432,28.02081495042844,28.512285008123772
3-Hydroxyisovaleric acid-PLS,11.514267928236327,12.631619337862183,10.381129023201009,12.884525409862489,12.296747807672302,8.437110709802193,,11.720393544865026,,,,,15.556151213084698,,12.038323619179486,11.960071832447396,11.163562767459858,10.916084038114388,
3-Indoleacetic acid-PLS,14.376416116849263,,14.418295819480733,,13.552372804686884,16.33169470261963,,12.240254147311012,,,,,,,,12.296747807672302,,,
3-Indolepropionic acid-PLS,12.240254147311012,11.514267928236327,14.692377037768548,12.127419990584452,12.240254147311012,15.72637617291133,,9.465509780681412,,,,,,,13.586829175214987,9.996968364164292,,,
"3-Methoxyamphetamine, 4-Trimethylsilyloxy, N,N-bis(Trimethylsilyloxy)--PLS",28.135820642697656,28.02081495042844,28.02081495042844,27.16552195329649,28.02081495042844,28.640258399442175,,26.526117111747908,,,,,,,27.730404214165432,28.26473762365941,,,
3-Methoxysalicylic acid-PLS,25.748435762924583,25.830536737508655,26.620180091253495,23.82125403668297,,23.31473498260834,,26.88517410246148,,,,,19.91566388957328,,26.083108472484493,,,,
"3-Methyl-1-(tetrahydropyrrolo[1,2-c]oxazol-3-ylidene)-butan-2-one-PLS",18.98218827453955,16.824449814698703,20.21820514532033,17.208089233323776,18.510174634752264,21.68227601271121,,16.856624003417725,,,,,,,18.510174634752264,20.04352639872829,19.757255053870416,19.316922041205537,19.017051617864738
3-Methyl-2-butanol-PLS,14.802107144740557,16.13854448062676,7.832200207475027,14.52621186212083,,13.63504051758814,,13.355211543419566,,,,,19.278093190384485,,15.176027156892824,,,,18.18112051348329
"3-Methyl-2-butenoic acid, tridec-2-ynyl ester-PLS",22.739633443810902,22.69162314545852,22.923545225493076,23.001707748582664,23.867834695237427,21.987871187229715,,,,,,,24.346187767528622,,21.577935223320956,23.23247857011457,,,
3-Methyladenine-PLS,5.871401689203946,10.447680353946373,9.91701215474619,,9.639279878391076,10.296355121507068,,9.795177828891289,,,,,,,9.545251342236822,10.487163562650125,12.175815056761602,11.846280387206724,
"3-Methylpiperazine-2,5-dione, (R)--PLS",17.37328371774847,16.400864662611706,19.13231528605265,16.215655550535164,16.76385170691958,20.904248166152783,,17.13799735138752,,,,,,,16.722343703115534,19.423019197260075,22.80811880177812,23.23247857011457,22.438015312015015
3-Methylvaleric acid-PLS,14.97823834642548,13.759165430465584,10.916084038114388,13.835109415878796,14.895013095346137,,,13.733585667476644,,,,,,,14.802107144740557,14.043058300928584,10.9676341767647,10.185437394870892,13.056286053722014
3-Nonen-1-ol-PLS,22.02643659484934,21.802032080926853,21.364094453942236,,,,,21.987871187229715,,,,,,,,21.802032080926853,23.5418231098117,24.452431532790055,
3-Ureidopropionic acid-PLS,,,,6.5884417535318525,,,,4.355923871274419,,,,,14.802107144740557,,,,9.126955660341611,9.278074164718992,11.846280387206724
"3,4-Dihydrocoumarin, 4,4-dimethyl-6-dimethylamino--PLS",20.850808007325995,22.02643659484934,21.68227601271121,20.97790952449444,21.902918544870673,18.241505200446532,,21.754482536444257,,,,,21.29634727003021,,20.97790952449444,21.400348156030244,22.271197952885732,22.47089992503555,22.553503852523686
"3,4-Dihydroxymandelic acid, ethyl ester-PLS",,,,,,,,,,,,,,,,12.692355587571395,,,
"3,4-dimethyl-5-(3,4-methylenedioxy)phenyloxazolidine-PLS",,,,26.97864927070259,,24.27524702217074,,,,,,,22.438015312015015,,,,21.503306389415624,22.07788483310207,21.754482536444257
"3,4,5-Trihydroxypentanoic acid, tetrakis(trimethylsilyl)--PLS",,7.4276986881204445,4.6400580355342065,,6.5884417535318525,,,7.694596559039426,,,,,14.613893875619754,,4.6400580355342065,,,9.91701215474619,12.296747807672302
"3,5-Di-tert-butyl-2-trimethylsilyloxybenzaldehyde-PLS",16.400864662611706,13.733585667476644,,14.330881153188566,,14.271578499977084,,13.552372804686884,,,,,,,14.06352481680266,,17.756079080802138,17.935983195941898,
"3,5-di-tert-Butyl-4-hydroxyacetophenone-PLS",16.043041968173664,16.942297672210348,,17.13799735138752,,16.942297672210348,,,,,,,19.16204885922198,,17.37328371774847,20.130236493335563,,17.178829941368328,
"3,5-Dimethyl-1,4-diallylpyrazole-PLS",22.113886571235973,22.18104577318851,20.43082442687004,22.02643659484934,21.72466489763743,22.509236928895614,,20.97790952449444,,,,,18.18112051348329,,21.85387841375178,21.754482536444257,,,
"3,5-Dimethylpyrazole-PLS",13.7906352352548,15.32315084351233,12.692355587571395,15.32315084351233,,,,13.959297643316775,,,,,,,14.043058300928584,13.552372804686884,17.779869188780314,,18.076864187283352
3'-(Trimethylsilyl)oxy-beta-naphthoflavone-PLS,14.330881153188566,13.400266916117117,14.376416116849263,12.986523748703965,,,,,,,,,20.04352639872829,,15.99060909930342,14.895013095346137,17.621707351223883,,18.713278630951436
3'-Hydroxyacetophenone-PLS,10.103061377085483,12.692355587571395,9.545251342236822,10.684239505637873,10.296355121507068,6.146813626862924,,10.381129023201009,,,,,17.511627210071026,,11.720393544865026,13.50305474444232,14.97823834642548,16.578530185205423,15.32315084351233
"3beta-TRIMETHYLSILOXY-5alpha,6alpha-EPOXYCHOLESTANE-PLS",2.6975912378214906,7.771536565134165,4.682530016580031,7.237424327298849,6.823750767284803,,,7.36848201745798,,,,,15.045670240781394,,3.5843578896564767,4.682530016580031,10.684239505637873,12.240254147311012,12.692355587571395
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene-PLS",2.7359734149272987,7.237424327298849,2.7359734149272987,6.985893041230985,5.871401689203946,0.8501757442506239,,5.24052017936675,,,,,15.72637617291133,,3.6669809277740817,3.203071540108722,10.581441847888094,10.9676341767647,12.77266457947496
4-(Methoxycarbonyl)phenol-PLS,15.556151213084698,17.03154309257876,16.215655550535164,18.153063191239525,17.37328371774847,15.405088110112333,,15.045670240781394,,,,,18.510174634752264,,17.008970665400685,12.915434771845534,14.376416116849263,13.355211543419566,13.835109415878796
"4-(tert-Butylamino)-6-ethylamino-5H-1,3,5-triazin-2-one-PLS",8.078487821599968,12.915434771845534,7.540516501033772,11.102458222294844,10.9676341767647,3.6669809277740817,,7.771536565134165,,,,,,,10.87441187394816,10.779364047478886,16.374401143967575,12.692355587571395,
4-(Trimethylsilyoxy)-3-penten-2-one-PLS,21.577935223320956,21.944078744168618,21.44846377506137,21.44846377506137,21.944078744168618,20.184444684469597,,21.400348156030244,,,,,22.238687364641955,,20.850808007325995,21.85387841375178,21.400348156030244,22.18104577318851,21.902918544870673
"4-[2-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)ethenyl]-2-methoxyphenol-PLS",19.075534084186273,19.947868256457426,18.42569287059672,19.884317064161262,19.49072841005828,17.935983195941898,,19.353575759476485,,,,,,,19.884317064161262,17.935983195941898,,,
4-Cumylphenol-PLS,12.491917499468393,,12.038323619179486,,12.77266457947496,13.959297643316775,,12.692355587571395,,,,,18.3195577667795,,,,,,16.431876234325085
"4-Fluoroaniline, N-trimethylsilyl--PLS",22.603355935635346,22.41266987564392,22.41266987564392,22.364856598266663,22.33727443783785,21.47387463781737,,22.80811880177812,,,,,23.998791804161524,,22.509236928895614,22.739633443810902,23.06461365193157,23.43092108552893,23.23247857011457
4-Hydroxy-5-(hydroxymethyl)oxolan-2-one-PLS,,,,22.238687364641955,,22.304325854433003,,,,,,,21.60767614048195,,,,20.130236493335563,18.18112051348329,20.904248166152783
4-Hydroxybenzaldehyde-PLS,19.569789218276146,19.587671351045792,20.109784293541928,19.62961379534143,20.31399972836029,19.49072841005828,,19.91566388957328,,,,,21.06428331261732,,19.423019197260075,19.884317064161262,22.33727443783785,22.553503852523686,22.364856598266663
4-Hydroxybenzeneacetic acid-PLS,,,,,,11.960071832447396,,,,,,,16.687578694623078,,,,16.13854448062676,16.043041968173664,15.910670785094178
4-Hydroxybenzoic acid-PLS,23.285680757297676,23.674041468855357,23.636143457181088,25.456846018865527,23.674041468855357,23.392124257706023,,22.923545225493076,,,,,22.553503852523686,,22.923545225493076,23.71646044844103,25.346447218326855,26.083108472484493,25.456846018865527
4-Hydroxybutanoic acid-PLS,19.13231528605265,19.62961379534143,20.184444684469597,21.754482536444257,20.598247082305367,19.377808404693912,,19.49072841005828,,,,,,,18.804449127817957,18.74513236024381,21.29634727003021,20.97790952449444,21.170805030513375
4-Hydroxyphenyllactic acid-PLS,17.935983195941898,16.215655550535164,18.3195577667795,18.11054732760789,18.265045269766112,17.85878822242499,,17.511627210071026,,,,,19.685863369159293,,17.96954724507801,17.444451693835916,19.18758104800888,,19.278093190384485
4-Methoxyphenol-PLS,20.43082442687004,20.552792736355716,19.947868256457426,20.69686745963743,20.727263101338032,20.07442852956916,,20.33875187774957,,,,,22.739633443810902,,20.57438847404804,20.69686745963743,21.02163069756202,21.60767614048195,21.647293340735764
"4-Methylethcathinone, N-acetyl--PLS",16.33169470261963,17.178829941368328,16.173385070385063,18.011945809392607,18.74513236024381,19.685863369159293,,17.935983195941898,,,,,,,19.62961379534143,18.98218827453955,,,
4-Methylvaleric acid-PLS,18.654648987042737,16.793350431663708,18.011945809392607,18.42569287059672,17.650336331738295,16.296694334772837,,17.683580593266555,,,,,19.947868256457426,,15.910670785094178,16.76385170691958,17.80327182263374,18.21595138465398,18.681328317966347
4-Pyridinol-PLS,28.973383738125385,30.457081396291464,30.300874927423912,29.938705848477905,30.030817434434844,27.44710763589729,,31.156755336957502,,,,,30.030817434434844,,29.29902845167164,29.813278009547275,29.29902845167164,30.13788546866501,30.030817434434844
"4,4,5,8-Tetramethyl-chroman-2-one-PLS",15.405088110112333,15.99060909930342,,15.556151213084698,14.692377037768548,16.856624003417725,,,,,,,,,15.829949939083589,14.613893875619754,,,
5-(2-Aminopropyl)-2-methylphenol-PLS,31.5319767488737,32.507302960893874,31.967927527746635,31.156755336957502,31.841218981643156,29.69514394543,,32.33777909765045,,,,,,,31.5319767488737,31.841218981643156,29.55723865351153,31.5319767488737,29.813278009547275
5-Aminovaleric acid-PLS,,,,,,,,,,,,,,,,,25.748435762924583,26.526117111747908,25.65375762351027
"5-Androsten-17alpha-methyl-3beta,17beta-diol-PLS",5.363007628638211,,5.871401689203946,19.947868256457426,9.996968364164292,,,7.967368779622313,,,,,21.754482536444257,,,,13.400266916117117,12.175815056761602,13.355211543419566
"5-Cholesten-3beta, 7alpha-bis[(trimethylsilyl)oxy]- -PLS",20.465455927474544,21.225126785657633,23.82125403668297,21.330812193751044,21.503306389415624,19.757255053870416,,22.14273213901254,,,,,23.06461365193157,,20.21820514532033,24.38950884546223,21.754482536444257,25.23727152067979,20.850808007325995
5-Ethyluracil-PLS,13.63504051758814,,13.733585667476644,,,18.96000390404063,,,,,,,,,,13.835109415878796,,,16.642589612221037
5-Henicosylresorcinol-PLS,8.329782236261716,10.581441847888094,,,,8.15937216568915,,,,,,,14.895013095346137,,10.22792834487666,,8.988656312918604,,
5-Hydroxy-L-tryptophan-PLS,23.06461365193157,23.06461365193157,23.31473498260834,22.69162314545852,23.499714234454775,22.77394850712227,,22.07788483310207,,,,,,,22.603355935635346,23.285680757297676,25.830536737508655,25.956674308497803,24.27524702217074
5-Hydroxyquinoline-PLS,19.757255053870416,19.712597982232538,18.62320952703211,18.90071765847745,19.62961379534143,16.578530185205423,,18.92948321671997,,,,,,,19.10469240395353,20.184444684469597,21.255272820313525,23.001707748582664,21.802032080926853
5-Hydroxytryptophan-PLS,13.586829175214987,16.255240167946024,,,16.687578694623078,15.21671253452135,,18.29473955450928,,,,,18.85979253401195,,12.692355587571395,17.178829941368328,16.890630073494346,17.13799735138752,17.240062989082038
5-Methyluridine-PLS,23.71646044844103,,23.71646044844103,23.5418231098117,23.285680757297676,24.346187767528622,,23.16278384989712,,,,,,,22.69162314545852,,,,
"5,10-Diethoxy-2,3,7,8-tetrahydro-1H,6H-dipyrrolo[1,2-a:1',2'-d]pyrazine -PLS",12.296747807672302,11.241440816702292,,11.163562767459858,12.884525409862489,17.779869188780314,,,,,,,,,15.691624370184298,10.684239505637873,18.830707893863902,18.11054732760789,18.54548501527737
"5,6-Dihydro-5-methyluracil-PLS",18.153063191239525,,,16.51427461509239,16.942297672210348,20.641185112480407,,18.011945809392607,,,,,,,,18.076864187283352,,,
"5,6-Dimethyl-4-phenyl-3-cyanopyridine-2(1H)-thione-PLS",,,,19.10469240395353,,,,,,,,,,,19.316922041205537,19.62961379534143,,13.835109415878796,13.997572206131496
"5alpha-Pregnane-3,20-dione-PLS",,,20.33875187774957,19.569789218276146,19.075534084186273,,,19.316922041205537,,,,,,,,,20.552792736355716,20.07442852956916,19.83038855520012
6-Hydroxyflavone-beta-D-glucoside-PLS,,21.06428331261732,21.52830388295183,,,16.642589612221037,,21.06428331261732,,,,,,,20.465455927474544,,21.60767614048195,21.02163069756202,21.85387841375178
6-Hydroxyflavone-PLS,34.706205808341934,35.693703954018424,,35.693703954018424,35.693703954018424,35.693703954018424,,35.693703954018424,,,,,,,35.693703954018424,35.693703954018424,,,
"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol -PLS",,20.57438847404804,19.569789218276146,20.43082442687004,,20.43082442687004,,20.598247082305367,,,,,,,20.184444684469597,20.598247082305367,23.285680757297676,22.02643659484934,22.887776930665837
"6,7,4'-Trihydroxyisoflavone-PLS",,13.355211543419566,,13.959297643316775,,10.779364047478886,,,,,,,16.255240167946024,,12.240254147311012,15.045670240781394,15.910670785094178,15.959899538279508,16.173385070385063
"6,8-Dioxapentadecane-PLS",17.03154309257876,17.650336331738295,,17.582700703074792,14.52621186212083,,,,,,,,19.757255053870416,,13.7906352352548,16.722343703115534,18.241505200446532,,18.85979253401195
"7-(Trimethylsilyl)-2,6-bis[(trimethylsilyl)oxy]-7H-purine-PLS",,,,19.45983311048741,,,,,,,,,,,,10.447680353946373,,,20.80489511104324
7-(Trimethylsilyl)amino-4-methylcoumarin-PLS,3.786797416114024,,6.823750767284803,,,14.895013095346137,,5.871401689203946,,,,,,,8.02407066862705,,16.173385070385063,16.856624003417725,16.51427461509239
"7-Acetyl-6-ethyl-1,1,4,4-tetramethyltetralin -PLS",18.076864187283352,20.130236493335563,18.525704336604186,17.37328371774847,19.400573338613544,18.830707893863902,,16.374401143967575,,,,,18.96000390404063,,20.109784293541928,20.76419171506649,17.30319236244251,17.37328371774847,17.511627210071026
"7-Isoquinolinol, 1,2,3,4-tetrahydro-1-[(4-hydroxyphenyl)methyl]-6-methoxy--PLS",26.083108472484493,26.620180091253495,26.526117111747908,26.688296250168637,26.97864927070259,24.7328057274013,,25.18438279150517,,,,,25.748435762924583,,25.346447218326855,26.083108472484493,26.620180091253495,27.59196159642635,27.057183565755455
"7-Keto-3alpha,12-alpha-dihydroxycholanic acid-PLS",13.959297643316775,,20.40155502840497,14.162606010467892,,,,,,,,,19.423019197260075,,,,,,17.80327182263374
