ID,3297.0,3302.0,3307.0,3319.0,3329.0,3337.0,3353.0,3354.0,3369.0,3673.0,3674.0,3675.0,3677.0,3678.0,3679.0,3680.0,3681.0,3687.0,3688.0,29.0,3336.0,3371.0,3697.0
Isofucosterol-PLS,,9.554657401054444,9.389423714474647,10.597362448692296,,9.959343445387312,9.786396331446976,6.851944708285686,10.057422420930813,7.833154813810856,6.851944708285686,5.271128254835996,4.9934229418052025,6.011485675055413,7.833154813810856,7.101979900308112,,,7.349333144755189,8.462081508190826,11.540570399732813,8.318366377191403,6.851944708285686
Isonicotinic Acid-PLS,,21.98289021215187,21.39921416940241,21.66682026055853,,21.66682026055853,22.461852403644677,21.59232670695564,22.21763789631769,20.851792673234492,21.139868141432498,21.53683707725047,21.66682026055853,21.771712716211972,22.362429045846003,22.793787072971444,,,21.53683707725047,20.68214447305863,21.59232670695564,21.82608698231203,22.672666772903305
Isopropyl palmitate-PLS,,11.352031553222876,11.352031553222876,11.96445884748457,,11.352031553222876,11.702999974460605,10.057422420930813,11.451901464067776,10.597362448692296,10.672271935723218,10.504176711842176,8.462081508190826,9.554657401054444,5.492587507204588,10.504176711842176,,,11.174838890149658,11.627538463068124,12.541986456721498,9.786396331446976,9.653884326946452
"Isoquinoline, 3,4-dihydro-6,7-dimethoxy-1-[4-hydroxybenzyl]--PLS",,,,,,,,,,,,,,,,,,,,12.71541301,,,
Isoxaben-PLS,,12.173869178522915,,,,,12.173869178522915,7.833154813810856,11.96445884748457,,10.816519024930397,9.786396331446976,,7.579160464398043,11.540570399732813,8.701370537,,,12.71541301,,11.451901464067776,,
Itaconic acid-PLS,,15.179712821323111,14.236562647842865,14.792220040214238,,14.652475967593904,,13.80376850377611,14.752753869032334,,,14.908740008386715,14.135535146162086,,,,,,14.792220040214238,14.27559723311288,15.419080398582643,13.486935356857622,14.431932039353018
Ketamine -PLS,,29.092427567905176,30.96031681005903,21.53683707725047,,22.08354003930661,30.497407442008065,30.497407442008065,31.55484994164129,32.986349686272945,30.497407442008065,30.497407442008065,29.86865896777276,30.497407442008065,29.297634909152425,30.96031681005903,,,30.96031681005903,31.55484994164129,22.03062413597444,30.497407442008065,28.75197080077545
L-(+)-Threose-PLS,,,,,,,,,,,,,,,,,,,,,,,
L-5-Oxoproline-PLS,,15.13203419719606,15.60438545940459,15.942851569925107,,15.717284783429973,15.348404796505996,15.450219862376926,15.450219862376926,15.645101065599476,15.212649345729805,15.248114698347509,14.694629123546992,15.277759714855586,15.60438545940459,14.822523587229549,,,15.565468037614847,15.212649345729805,15.942851569925107,14.994956784729515,14.562548400302688
L-Alanine-PLS,,27.480497132359243,27.840400889592217,28.618906918333867,,29.092427567905176,27.91505670489509,27.583060037607886,27.96102239708857,28.618906918333867,27.721100234616948,28.46651782381546,27.37166722131152,27.96102239708857,27.37166722131152,,,,27.480497132359243,27.652869245261297,28.041912960279134,26.951515096060565,27.721100234616948
L-Asparagine-PLS,,19.619613701729214,14.822523587229549,18.58460203801825,,19.337477715671923,19.81176283366114,18.067802151532387,20.085814338400706,18.38474377692785,19.68004309435629,19.619613701729214,18.952843152852925,18.88490422286479,19.484092813699167,19.238178509254983,,,20.048178093574943,16.75401774221412,18.099405241410356,18.745239137126102,19.082710794928705
L-Aspartic acid-PLS,,20.764520586704688,19.68004309435629,20.01540045018234,,19.643014490742058,20.558004920856455,20.311550126122143,21.139868141432498,19.836815898855413,19.936159214814957,19.68004309435629,19.883009781620675,18.51342131843653,20.68214447305863,20.412894326042416,,,20.372935609880955,19.51089413352466,19.91599258455426,19.981136793708412,18.51342131843653
L-Citrulline-PLS,,,,,,,,,,,,,,,,,,,17.927960288561792,,,,
L-Cysteine-PLS,,19.307757003065785,19.759290926987983,19.307757003065785,,19.401128253620787,19.082710794928705,19.51089413352466,19.196133957379505,19.619613701729214,19.619613701729214,19.59111089718934,19.484092813699167,19.68004309435629,20.085814338400706,19.59111089718934,,,19.00622747040913,19.68004309435629,19.196133957379505,18.783583416572263,18.783583416572263
L-Glutamic acid-PLS,,22.362429045846003,21.276455057878465,22.536310350972514,,22.32326205350175,22.08354003930661,20.851792673234492,22.627583127579136,21.139868141432498,21.492482526071047,21.43602794,21.06766643054761,21.191070752592427,22.498647007684458,22.08354003930661,,,21.492482526071047,20.622527347240776,22.32326205350175,20.048178093574943,21.030718672697265
L-Glutamine-PLS,,19.59111089718934,19.401128253620787,19.836815898855413,,20.79612036668001,19.68004309435629,18.302204914253736,19.337477715671923,18.476278414924053,19.883009781620675,20.01540045018234,18.920031263703898,19.59111089718934,19.449739862446823,19.51089413352466,,,19.759290926987983,17.075605475625537,18.221355319979914,16.75401774221412,19.428052268827713
l-Histidine ethyl ester-PLS,,28.156470181892654,24.28621358414698,22.627583127579136,,25.12263411005704,27.721100234616948,28.25078332154171,28.618906918333867,27.652869245261297,27.91505670489509,27.480497132359243,27.721100234616948,26.48557796766902,28.156470181892654,28.348263029963277,,,28.25078332154171,27.721100234616948,24.367377170823865,23.71559758268535,28.156470181892654
L-Hydroxyproline-PLS,,,,17.750549200833056,,,,,,,16.966836940740386,,,,,16.818730054226183,,,,,,15.248114698347509,
L-Isoleucine-PLS,,28.348263029963277,25.489677409092707,,,26.48557796766902,28.156470181892654,27.91505670489509,28.75197080077545,24.03298722235293,27.480497132359243,27.37166722131152,24.78851327642198,27.37166722131152,25.27942380507787,,,,28.46651782381546,24.20720724701677,25.814516614111668,27.049865890450818,28.348263029963277
L-Leucine-PLS,,34.44259905,34.44259905,34.44259905,,34.44259905,34.44259905,34.44259905,32.986349686272945,34.44259905,32.986349686272945,32.986349686272945,32.986349686272945,32.986349686272945,32.986349686272945,32.986349686272945,,,32.986349686272945,32.986349686272945,32.986349686272945,34.44259905,32.986349686272945
L-Lysine-PLS,,28.041912960279134,25.058523233344623,26.275234453896633,,25.58075451127877,27.652869245261297,27.37166722131152,27.91505670489509,27.583060037607886,27.840400889592217,,27.1817728,,27.652869245261297,27.721100234616948,,,27.1817728,27.049865890450818,24.913548201971683,27.37166722131152,28.041912960279134
"L-Lysine, ethyl ester -PLS",,32.986349686272945,,,,,,,34.44259905,,34.44259905,34.44259905,34.44259905,31.55484994164129,34.44259905,34.44259905,,,,34.44259905,,,31.55484994164129
L-Methionine-PLS,,21.88138606258483,23.41395907656911,24.367377170823865,,23.188670856253676,22.32326205350175,23.13342641476686,21.726925692793987,22.71443284,21.771712716211972,22.871288861968043,22.536310350972514,22.793787072971444,22.42586394083772,22.74375232752377,,,22.08354003930661,22.596203928440563,22.871288861968043,23.41395907656911,22.627583127579136
L-Norleucine-PLS,,25.058523233344623,,,,,26.73113762025176,22.74375232752377,,24.20720724701677,,,,26.73113762025176,,,,,26.83629719,,,24.28621358414698,
L-Ornithine-PLS,,20.457808118138356,17.892291677019614,18.023288474613935,,18.023288474613935,20.085814338400706,19.337477715671923,20.13029494727603,19.706048110996147,20.412894326042416,19.936159214814957,19.557040253416815,19.883009781620675,20.622527347240776,20.085814338400706,,,20.176184762710815,19.59111089718934,,19.04180977252189,20.250561678769692
L-Proline-PLS,,27.91505670489509,28.041912960279134,29.56706431974475,,28.91810764113288,28.46651782381546,28.041912960279134,27.721100234616948,28.156470181892654,27.96102239708857,28.348263029963277,28.25078332154171,28.156470181892654,27.840400889592217,27.91505670489509,,,27.840400889592217,27.96102239708857,28.25078332154171,27.721100234616948,27.840400889592217
L-Threitol-PLS,,10.504176711842176,11.09764402794628,11.352031553222876,,10.672271935723218,11.352031553222876,9.554657401054444,10.915733241209216,10.504176711842176,9.263169610032174,10.816519024930397,7.349333144755189,8.035836504560521,9.653884326946452,8.318366377191403,,,10.057422420930813,9.786396331446976,11.627538463068124,9.093836633460636,9.093836633460636
L-Threonine-PLS,,,20.79612036668001,,,,,,,,,,22.03062413597444,,,,,,18.023288474613935,22.461852403644677,,,
L-Tryptophan-PLS,,29.56706431974475,28.618906918333867,30.96031681005903,,30.497407442008065,29.86865896777276,29.56706431974475,28.156470181892654,29.092427567905176,29.092427567905176,29.86865896777276,29.56706431974475,29.092427567905176,28.75197080077545,29.297634909152425,,,29.297634909152425,28.348263029963277,30.497407442008065,28.46651782381546,29.56706431974475
"L-Tryptophan, N-acetyl-1-PLS",,17.004097576200927,16.885822757208516,15.987340996585806,,17.040961780956696,16.818730054226183,16.528554823728843,15.86977214262662,16.56273529021414,15.84524980821048,16.652414170095987,16.158757824914947,15.02901216006537,15.645101065599476,15.717284783429973,,,16.35305742931591,15.09764860926164,16.56273529021414,,16.717595862421234
L-Valine-PLS,,28.46651782381546,24.678867315239433,27.480497132359243,,27.049865890450818,28.75197080077545,,28.91810764113288,27.840400889592217,26.617032528135233,28.618906918333867,25.058523233344623,27.91505670489509,26.951515096060565,25.390618357582916,,,28.75197080077545,25.677586203172183,26.275234453896633,28.156470181892654,29.092427567905176
Lactic Acid-PLS,,27.840400889592217,26.370981945450755,27.96102239708857,,27.840400889592217,24.45045689,27.96102239708857,26.83629719,25.814516614111668,26.83629719,27.91505670489509,27.583060037607886,26.951515096060565,27.721100234616948,27.480497132359243,,,26.951515096060565,27.91505670489509,29.092427567905176,27.1817728,
Latanoprost lactone diol-PLS,,17.62262684506877,17.004097576200927,17.50757132340498,,16.528554823728843,,16.59659979,17.50757132340498,16.777435758955907,17.004097576200927,17.306467499230973,16.818730054226183,17.306467499230973,,17.452984868145087,,,,,16.652414170095987,17.27933307053022,
Leucylglycine-PLS,,,,,,,15.805582473366224,,,,,,,,,18.920031263703898,,,,,,,18.338252144438087
Levulinic acid-PLS,,18.302204914253736,18.413236135754342,18.817844535316457,,18.445736051657303,17.828171898566794,18.413236135754342,18.35481704188333,18.023288474613935,18.51342131843653,18.19571481249099,17.85323205110152,17.075605475625537,18.302204914253736,18.19571481249099,,,18.38474377692785,19.111393474655824,18.783583416572263,18.167845091592437,17.927960288561792
Luteolin -PLS,,22.819646216149323,22.819646216149323,24.57468427990455,,22.672666772903305,,22.819646216149323,25.814516614111668,,,,22.461852403644677,,,,,,,21.771712716211972,21.726925692793987,22.42586394083772,
Malic acid-PLS,,16.35305742931591,16.438081737201006,17.85323205110152,,18.067802151532387,17.551076396577603,17.18390131296337,17.527476892820818,17.161130790856408,15.645101065599476,16.528554823728843,16.271278806192292,16.438081737201006,16.885822757208516,15.86977214262662,,,16.652414170095987,16.717595862421234,13.202735672328428,15.645101065599476,16.096768702214636
meso-Erythritol-PLS,,,,,,,,,,,,,,,,,,,,,,,
Metanephrine-PLS,,11.702999974460605,12.058715523130832,12.59969222836472,,12.401988378315185,,11.252681955787812,14.181251307591188,13.06133735605469,,,9.959343445387312,10.156959752133243,11.252681955787812,11.252681955787812,,,12.254255565386796,,,8.462081508190826,11.019132186499146
"Methanone, [1-(4-chloropentyl)-1H-indol-3-yl](2,2,3,3-tetramethylcyclopropyl)--PLS",,,18.84519867268813,,,17.105293528863047,,,,,,18.51342131843653,16.652414170095987,,,17.075605475625537,,,,,,16.683230452450157,17.075605475625537
"Methanone, [1-(5-chloropentyl)-1H-indol-3-yl](4-methyl-1-naphthalenyl)--PLS",,8.462081508190826,,,,,,,,7.579160464398043,,,,,,,,,8.180980107477817,6.851944708285686,,,
"Methyl (3,4-dimethoxyphenyl)(hydroxy)acetate-PLS",,26.73113762025176,27.721100234616948,27.840400889592217,,27.721100234616948,26.617032528135233,27.480497132359243,27.480497132359243,27.1817728,28.041912960279134,27.049865890450818,27.96102239708857,27.1817728,28.46651782381546,27.96102239708857,,,29.092427567905176,27.37166722131152,27.96102239708857,27.480497132359243,27.652869245261297
"Methyl 2,4-dihydroxybenzoate-PLS",,,,,,,,,,,,,,,,,,,,,,,
Methyl alpha-Lyxofuranoside-PLS,,17.660057267030734,18.38474377692785,18.413236135754342,,17.71935181388548,18.14673242821518,16.818730054226183,18.413236135754342,17.527476892820818,17.77145341128605,,17.380273325443877,17.892291677019614,17.105293528863047,,,,17.482898816452575,18.04262601653478,18.616815534072582,18.023288474613935,17.380273325443877
Methyl aminoacetate-PLS,,11.09764402794628,11.252681955787812,11.768591306066826,,11.174838890149658,11.451901464067776,9.786396331446976,11.352031553222876,10.290000132900094,10.290000132900094,10.597362448692296,8.927193914658957,9.263169610032174,10.504176711842176,10.156959752133243,,,10.915733241209216,11.352031553222876,12.45432714542733,9.554657401054444,9.554657401054444
"Methyl galactoside (1R,2S,3S,4R,5R)--PLS",,,,,,,,8.035836504560521,10.290000132900094,,,,,,,,,,,,,,
Methyl isovanillate-PLS,,,,15.645101065599476,,,,,,15.717284783429973,13.841717174541651,,,,,,,,,,,15.277759714855586,
Methyl leucinate-PLS,,,,18.51342131843653,,18.35481704188333,,,,,,,,,,,,,,,,,
Methyl-3-methoxy-5-methyl benzoate-PLS,,5.492587507204588,4.650390535140007,7.579160464398043,,5.271128254835996,7.349333144755189,2.3300899761803593,5.780781826737981,2.6586105704123693,2.018570402418654,1.6174896463616375,0.1934720932293083,0.4079887983169381,1.6174896463616375,2.3300899761803593,,,3.4573858130611974,2.6586105704123693,9.093836633460636,2.3300899761803593,3.4573858130611974
Methylmalonic monoamide-PLS,,9.786396331446976,,,,,11.019132186499146,8.701370537,,8.701370537,7.579160464398043,8.318366377191403,3.8664236799096017,,7.579160464398043,6.626991504093164,,,10.156959752133243,10.290000132900094,,8.701370537,8.701370537
Methylsuccinic acid-PLS,,,,,,,,,,,,2.8580386974514904,,,,,,,,,9.263169610032174,,
Mirin-PLS,,,,,,,18.221355319979914,,17.27933307053022,,18.067802151532387,15.717284783429973,,,14.908740008386715,,,,17.004097576200927,,,16.717595862421234,
Mitoxantrone-PLS,,,,21.353990801758368,,,,,,,,,,,,,,,,21.59232670695564,,,
"Morpholine, 4-(2,6-dimethoxybenzoyl)-2,6-dimethyl--PLS",,,,,,,,,,,,,,,,,,,,,,,23.41395907656911
"Morpholine, 4-[2,3,4,6-tetrakis-O-(trimethylsilyl)-alpha-d-mannopyranosyl]--PLS",,,,18.04262601653478,,,,,,16.923768456816838,,18.221355319979914,17.306467499230973,17.50757132340498,17.551076396577603,,,,17.34173796121785,,,17.482898816452575,
Myristic acid-PLS,,25.489677409092707,25.27942380507787,26.370981945450755,,26.13259548546827,25.058523233344623,25.489677409092707,25.27942380507787,24.367377170823865,24.913548201971683,25.390618357582916,24.678867315239433,24.913548201971683,,26.047060488651574,,,25.390618357582916,25.489677409092707,25.924159887333087,24.45045689,25.27942380507787
"N-(Trifluoroacetyl)-N,O,O'-tris(trimethylsilyl)normetanephrine-PLS",,11.252681955787812,10.156959752133243,11.09764402794628,,,11.627538463068124,10.597362448692296,,8.462081508190826,9.389423714474647,9.959343445387312,7.833154813810856,8.701370537,10.816519024930397,9.786396331446976,,,11.252681955787812,11.019132186499146,11.852572637153084,8.035836504560521,9.786396331446976
N-(Trimethylsilyl)hexanamide-PLS,,,,,,,,,,,,,,,,,,,,,,,
N-Acetyl-D-galactosamine-PLS,,,,,,,20.851792673234492,,,,,,,,,,,,,,,,
N-Acetyl-L-glutamic acid-PLS,,17.380273325443877,16.466081060395993,16.381838204734006,,15.86977214262662,16.923768456816838,17.040961780956696,16.966836940740386,16.35305742931591,16.31834893803848,17.040961780956696,16.055258902613108,16.652414170095987,16.777435758955907,16.41039083850194,,,16.818730054226183,17.527476892820818,16.128297064811104,16.966836940740386,16.923768456816838
N-Acetyl-L-phenylalanine-PLS,,,,,,12.814119138742548,,,,,,,,,,,,,,,,,
N-Acetyltyrosine-PLS,,,15.535519046501612,,,14.49804745,15.758803952053558,13.661110744446988,15.717284783429973,,,,12.814119138742548,,15.450219862376926,14.097534989323425,,,15.419080398582643,15.681044372350769,,15.681044372350769,14.822523587229549
N-alpha-Acetyl-L-Lysine-PLS,,,,,,,,,,,,,,,,,,,,,,,
n-Butylamine-PLS,,19.238178509254983,18.616815534072582,19.00622747040913,,18.54607657427622,19.04180977252189,19.00622747040913,19.307757003065785,18.98245520225664,19.307757003065785,19.238178509254983,18.476278414924053,18.711695497900003,19.643014490742058,19.373715287661515,,,19.401128253620787,19.73026119016326,19.00622747040913,18.817844535316457,18.98245520225664
"N-isobutyl-2-(trimethylsilyloxy]-4,5-dihydro-1H-imidazole-1-carboxamide-PLS",,,,,,12.898912938573387,,14.694629123546992,15.513238079868458,14.04887509105513,15.13203419719606,14.27559723311288,13.80376850377611,15.315767170336322,14.792220040214238,,,,15.02901216006537,15.86977214262662,13.841717174541651,,14.27559723311288
N-Isobutyl-sec-butylamine-PLS,,20.851792673234492,20.558004920856455,21.030718672697265,,21.06766643054761,,,20.909596619398897,,21.191070752592427,20.851792673234492,20.457808118138356,20.558004920856455,21.39921416940241,21.139868141432498,,,,21.191070752592427,,,
N-Isobutyrylglycine-PLS,,,,,,,,,,,,,20.558004920856455,20.972080116041138,20.28284510628052,20.311550126122143,,,20.851792673234492,,,,21.39921416940241
N-Isovaleroylglycine-PLS,,13.32050993747083,13.927344928574302,14.236562647842865,,13.705036517236373,,13.486935356857622,13.10860959590427,12.401988378315185,11.627538463068124,13.32050993747083,13.32050993747083,12.541986456721498,11.96445884748457,11.540570399732813,,,,12.254255565386796,14.236562647842865,13.142314848148304,12.898912938573387
N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine-PLS,,6.851944708285686,6.626991504093164,9.389423714474647,,7.101979900308112,8.180980107477817,2.8580386974514904,8.462081508190826,3.7086074445672783,3.7086074445672783,3.4573858130611974,0.7963408235782737,2.8580386974514904,3.1692514451100524,4.387558178686599,,,4.387558178686599,4.042302684765268,10.414658039051211,5.271128254835996,2.6586105704123693
n-Pentadecanol-PLS,,16.466081060395993,15.86977214262662,17.527476892820818,,16.22861660919334,17.075605475625537,17.750549200833056,17.805300506830744,17.85323205110152,17.551076396577603,14.652475967593904,17.27933307053022,17.040961780956696,18.616815534072582,18.616815534072582,,,18.04262601653478,18.745239137126102,15.315767170336322,16.02004107521766,19.619613701729214
N-Valerylglycine-PLS,,,,,,13.525964325759707,14.236562647842865,10.672271935723218,14.27559723311288,,,,13.587684171426424,,,,,,,,13.927344928574302,,13.661110744446988
"N,9-bis(Trimethylsilyl)-6-[(trimethylsilyl)oxy]-9H-purin-2-amine-PLS",,16.717595862421234,15.565468037614847,16.31834893803848,,16.271278806192292,16.158757824914947,,,15.315767170336322,15.60438545940459,15.805582473366224,16.35305742931591,,16.652414170095987,15.758803952053558,,,16.966836940740386,15.84524980821048,15.212649345729805,15.758803952053558,16.128297064811104
"N,N-Diethyl-2-aminoethanol-PLS",,15.419080398582643,15.348404796505996,15.805582473366224,,15.387207438752665,15.277759714855586,15.09764860926164,15.315767170336322,14.994956784729515,14.954226218176307,15.062168933733323,13.888768859555016,14.792220040214238,15.13203419719606,15.13203419719606,,,15.535519046501612,14.908740008386715,16.02004107521766,14.236562647842865,14.994956784729515
"N,N-Dimethyl-2-cyclohexyloxyethylamine-PLS",,21.030718672697265,19.196133957379505,,,,21.030718672697265,20.79612036668001,21.53683707725047,20.213975534283986,21.06766643054761,20.372935609880955,20.412894326042416,,20.851792673234492,21.06766643054761,,,19.981136793708412,20.521129777474403,,20.176184762710815,19.883009781620675
"N,N'-Bis(trimethylsilyl)trifluoroacetamidine-PLS",,9.959343445387312,9.093836633460636,,,,,,9.959343445387312,,,,,,,5.271128254835996,,,,10.057422420930813,11.09764402794628,,5.271128254835996
"N,O-Bis(trimethylsilyl)carbamate-PLS",,12.342528534482838,12.541986456721498,12.173869178522915,,11.451901464067776,,12.342528534482838,12.45432714542733,,8.180980107477817,9.263169610032174,10.915733241209216,10.816519024930397,,,,,12.64836797154102,12.934235101140066,,12.59969222836472,11.352031553222876
Naphthofluorescein-PLS,,21.276455057878465,19.836815898855413,,,,,,19.165361253900045,20.726772116211244,,,,,,,,,,,,21.139868141432498,20.521129777474403
Neostigmine -PLS,,15.248114698347509,15.758803952053558,16.22861660919334,,16.49493611038516,16.02004107521766,15.565468037614847,15.248114698347509,15.277759714855586,,15.348404796505996,14.431932039353018,14.908740008386715,15.387207438752665,15.277759714855586,,,16.22861660919334,,15.805582473366224,15.062168933733323,
Niacin-PLS,,18.476278414924053,18.167845091592437,18.19571481249099,,17.927960288561792,18.122745545654567,18.04262601653478,18.84519867268813,17.805300506830744,18.88490422286479,18.952843152852925,18.338252144438087,18.84519867268813,18.783583416572263,19.165361253900045,,,18.167845091592437,18.35481704188333,18.167845091592437,17.62262684506877,18.302204914253736
Niacinamide-PLS,,25.677586203172183,26.617032528135233,24.678867315239433,,24.20720724701677,25.390618357582916,25.390618357582916,25.677586203172183,25.27942380507787,26.73113762025176,25.677586203172183,25.27942380507787,25.390618357582916,25.924159887333087,26.275234453896633,,,24.913548201971683,25.201537470976408,23.79182611540753,24.913548201971683,25.201537470976408
Niclosamide-PLS,,15.987340996585806,16.096768702214636,15.387207438752665,,15.805582473366224,15.535519046501612,15.248114698347509,15.758803952053558,10.414658039051211,13.451920274140456,14.135535146162086,13.74894965418542,13.927344928574302,14.752753869032334,14.994956784729515,,,14.822523587229549,14.562548400302688,16.41039083850194,15.212649345729805,14.752753869032334
Nitrosothymol-PLS,,,,16.41039083850194,,15.60438545940459,,15.315767170336322,16.271278806192292,,15.681044372350769,,,12.851130005479511,,11.627538463068124,,,,17.69423310671407,,16.055258902613108,13.705036517236373
Nonadecanoic acid-PLS,,12.898912938573387,11.768591306066826,13.32050993747083,,12.851130005479511,12.814119138742548,12.45432714542733,,11.702999974460605,11.768591306066826,10.156959752133243,11.174838890149658,10.915733241209216,12.342528534482838,12.010591482410678,,,11.768591306066826,12.010591482410678,13.021065974921344,,
Nonanal-PLS,,15.84524980821048,15.387207438752665,16.096768702214636,,15.91300754562941,15.681044372350769,14.752753869032334,15.84524980821048,14.562548400302688,15.248114698347509,15.13203419719606,14.374307015704716,14.822523587229549,15.565468037614847,15.062168933733323,,,15.645101065599476,15.91300754562941,16.49493611038516,15.315767170336322,15.13203419719606
Nonanoic acid-PLS,,,,10.156959752133243,,15.450219862376926,,,,,7.833154813810856,,,,,14.602831874124796,,,,,,14.49804745,
Norketamine-PLS,,27.583060037607886,28.91810764113288,,,,27.96102239708857,28.348263029963277,29.092427567905176,29.297634909152425,28.25078332154171,28.75197080077545,28.46651782381546,28.618906918333867,28.618906918333867,28.91810764113288,,,28.041912960279134,29.86865896777276,,28.91810764113288,27.480497132359243
"O-Methyl-N,N'-diisopropylisourea -PLS",,,,,,28.75197080077545,,,,27.721100234616948,28.46651782381546,31.55484994164129,30.497407442008065,,31.55484994164129,,,,,,,30.96031681005903,28.25078332154171
Oct-1-en-3-ol-PLS,,,,,,,,,,,,,,,23.242736859507037,,,,,22.672666772903305,,,
"Octadecanamide, N-(2-methylpropyl)-N-nitroso--PLS",,13.705036517236373,,,,,,,,9.959343445387312,,,,13.32050993747083,13.74894965418542,10.414658039051211,,,12.401988378315185,,,12.898912938573387,
Octan-2-yl palmitate-PLS,,17.27933307053022,20.726772116211244,21.771712716211972,,21.492482526071047,20.68214447305863,21.66682026055853,21.06766643054761,21.353990801758368,20.622527347240776,20.213975534283986,20.68214447305863,20.909596619398897,,19.557040253416815,,,20.250561678769692,20.250561678769692,,21.726925692793987,21.191070752592427
"Octanamide, N-(2-hydroxyethyl)--PLS",,,,,,18.302204914253736,,,,,,,,,,,,,,,,,18.04262601653478
"Octane, 1-propoxy--PLS",,13.142314848148304,12.45432714542733,13.2799555,,13.10860959590427,10.057422420930813,12.058715523130832,12.898912938573387,12.117665693241792,12.058715523130832,11.540570399732813,10.672271935723218,12.342528534482838,12.401988378315185,12.117665693241792,,,13.021065974921344,13.021065974921344,14.016760511920394,,12.173869178522915
Octanoic acid-PLS,,20.622527347240776,20.176184762710815,20.68214447305863,,20.909596619398897,20.457808118138356,20.558004920856455,20.457808118138356,20.13029494727603,20.909596619398897,20.311550126122143,20.250561678769692,20.311550126122143,21.030718672697265,20.764520586704688,,,20.28284510628052,20.972080116041138,20.622527347240776,20.250561678769692,20.085814338400706
Octocrylene-PLS,,12.541986456721498,13.841717174541651,,,13.451920274140456,,15.419080398582643,,,,13.74894965418542,,12.64836797154102,14.016760511920394,12.898912938573387,,,14.016760511920394,15.13203419719606,13.451920274140456,13.451920274140456,13.486935356857622
Octopamine-PLS,,,,,,,,,,,,,,,,,,,,,,,
Ornithine-PLS,,,,,,,,23.56927519458605,,23.089706815645453,,,23.65714601806491,,,,,,26.73113762025176,,,,
Oxalic acid-PLS,,20.311550126122143,19.706048110996147,19.883009781620675,,19.59111089718934,19.619613701729214,19.557040253416815,20.372935609880955,19.883009781620675,20.558004920856455,20.13029494727603,19.981136793708412,20.213975534283986,20.79612036668001,20.79612036668001,,,20.085814338400706,20.01540045018234,19.73026119016326,18.952843152852925,19.68004309435629
"Oxalic acid, allyl octyl ester-PLS",,15.535519046501612,15.942851569925107,16.438081737201006,,16.196815076905356,,,16.31834893803848,,16.196815076905356,,15.062168933733323,15.450219862376926,15.942851569925107,15.212649345729805,,,,15.717284783429973,17.040961780956696,,
p-Hydroxydiisopropylbenzene-PLS,,19.91599258455426,20.28284510628052,20.558004920856455,,20.412894326042416,19.784978468776497,19.836815898855413,20.311550126122143,19.784978468776497,20.457808118138356,20.048178093574943,19.706048110996147,19.91599258455426,20.558004920856455,20.28284510628052,,,19.836815898855413,20.176184762710815,20.28284510628052,19.759290926987983,19.51089413352466
p-Toluic acid-PLS,,,8.035836504560521,,,9.389423714474647,,7.349333144755189,,9.093836633460636,,6.626991504093164,,5.271128254835996,,,,,8.462081508190826,8.318366377191403,,,
Palmitelaidic acid-PLS,,24.678867315239433,24.57468427990455,24.20720724701677,,25.924159887333087,23.65714601806491,23.884885757505845,23.044533775768905,23.242736859507037,23.34702990101103,23.242736859507037,23.044533775768905,22.74375232752377,23.56927519458605,,,,23.71559758268535,22.03062413597444,26.13259548546827,23.34702990101103,25.058523233344623
Palmitic Acid-PLS,,,18.88490422286479,15.09764860926164,,20.726772116211244,18.711695497900003,18.783583416572263,17.040961780956696,,23.242736859507037,24.28621358414698,19.59111089718934,16.271278806192292,16.158757824914947,21.59232670695564,,,,18.167845091592437,20.909596619398897,18.38474377692785,21.726925692793987
Pantolactone-PLS,,17.551076396577603,17.805300506830744,18.14673242821518,,17.970315280392423,17.452984868145087,17.50757132340498,17.482898816452575,16.966836940740386,17.34173796121785,17.22468789150772,16.56273529021414,17.22468789150772,17.71935181388548,17.50757132340498,,,17.50757132340498,17.77145341128605,18.14673242821518,17.161130790856408,17.22468789150772
Pantothenic acid -PLS,,,,,,,,,,,,,,,,,,,,,,,
Pentacosanoic acid-PLS,,,,,,,,13.2799555,,13.525964325759707,,,11.627538463068124,,,,,,,,,,
Pentadecanoic acid-PLS,,22.42586394083772,17.527476892820818,22.362429045846003,,22.536310350972514,22.21763789631769,22.71443284,22.362429045846003,21.66682026055853,22.03062413597444,22.15361929404356,21.726925692793987,21.88138606258483,22.596203928440563,22.596203928440563,,,22.25454311638106,22.08354003930661,22.42586394083772,21.771712716211972,22.461852403644677
"Pentanedioic acid, 2-[(trimethylsilyl)oxy]--PLS",,,,,,,,,,,18.04262601653478,16.56273529021414,,,,,,,,,,12.010591482410678,
"Pentanedioic acid, 2,4-bis[(trimethylsilyl)oxy]-PLS",,,,,,,,,8.701370537,,,,,7.833154813810856,10.597362448692296,,,,,,,,
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--PLS",,9.653884326946452,7.101979900308112,9.786396331446976,,9.093836633460636,9.959343445387312,6.263809164362516,9.653884326946452,6.626991504093164,7.101979900308112,5.780781826737981,2.8580386974514904,4.387558178686599,6.626991504093164,6.011485675055413,,,8.318366377191403,7.833154813810856,10.816519024930397,6.626991504093164,7.101979900308112
