node1,node2
Pole-T,Adipoyl-L-carnitine-F
Pole-T,Benzeneacetic acid-F
Pole-T,Chlorobenzilate-F
Pole-T,L-Glutamic acid-F
Pole-T,L-Threonine-F
Pole-T,Lupinine-F
Pole-T,Tyr-Val-F
Gtpbp3-T,"1-Heptanol, 2-propyl--F"
Gtpbp3-T,"3,3-Dimethylacrylic acid-F"
Gtpbp3-T,Chlorobenzilate-F
Gtpbp3-T,Sulindac-F
Dqx1-T,"1-Heptanol, 2-propyl--F"
Dqx1-T,"3,3-Dimethylacrylic acid-F"
Dqx1-T,"4,5-Dihydro-1H-pyrazole-F"
Dqx1-T,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol-F"
Dqx1-T,L-Threonine-F
Sdhb-T,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether-F"
Sdhb-T,"4,5-Dihydro-1H-pyrazole-F"
Sdhb-T,5-Nitroso-8-quinolinol-F
Sdhb-T,6-Nitroveratryl alcohol-F
Sdhb-T,"9Z-Octadecenoic acid, (2S)-3-[(hydroxymercaptophosphinyl)oxy]-2-methoxypropyl ester-F"
Sdhb-T,N-Ethylamphetamine-F
Sdhb-T,N-Methylacetamide-F
Sdhb-T,Octanoic acid-F
Sdhb-T,Tyr-Val-F
Ccnt1-T,"1,2-Bis(trimethylsiloxy)cyclohexene-F"
Ccnt1-T,1-Octadecanol-F
Ccnt1-T,5-Nitroso-8-quinolinol-F
Ccnt1-T,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol-F"
Ccnt1-T,Benzeneacetic acid-F
Ccnt1-T,L-Pyroglutamic acid-F
Ccnt1-T,L-Serine-F
Ccnt1-T,L-Threonine-F
Ccnt1-T,Octadecanoic acid-F
Trpv4-T,"3,3-Dimethylacrylic acid-F"
Trpv4-T,L-Threonine-F
Trpv4-T,Sulindac-F
Fam120b-T,"3,4,5-Trimethoxyamphetamine-F"
Fam120b-T,"1-Heptanol, 2-propyl--F"
Fam120b-T,"4,5-Dihydro-1H-pyrazole-F"
Fam120b-T,Benzeneacetic acid-F
Fam120b-T,"L-Histidine, N,1-bis(tert-butyldimethylsilyl)--F"
Fam120b-T,L-Valine-F
Fam120b-T,"Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl--F"
Fam120b-T,Synephrine-F
Fam120b-T,Tyr-Val-F
Nol3-T,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether-F"
Nol3-T,"4,5-Dihydro-1H-pyrazole-F"
Nol3-T,5-Nitroso-8-quinolinol-F
Nol3-T,6-Nitroveratryl alcohol-F
Nol3-T,Azelaic acid-F
Nol3-T,N-Ethylamphetamine-F
Nol3-T,Octanoic acid-F
Nol3-T,Sulindac-F
Nol3-T,Tyr-Val-F
Sirt2-T,"1,2-Bis(trimethylsiloxy)cyclohexene-F"
Sirt2-T,"1-Heptanol, 2-propyl--F"
Sirt2-T,Chlorobenzilate-F
Sirt2-T,L-Threonine-F
Sirt2-T,Octadecanoic acid-F
Sirt2-T,Sulindac-F
Lpl-T,"1-Heptanol, 2-propyl--F"
Lpl-T,2-Cyanobenzaldehyde-F
Lpl-T,"3,3-Dimethylacrylic acid-F"
Lpl-T,5-Nitroso-8-quinolinol-F
Lpl-T,Chlorobenzilate-F
Lpl-T,L-Threonine-F
Lpl-T,Sarcosine-F
Lpl-T,Tyr-Val-F
Sqstm1-T,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether-F"
Sqstm1-T,"4,5-Dihydro-1H-pyrazole-F"
Sqstm1-T,5-Nitroso-8-quinolinol-F
