brain_name,direction_brain,type_brain,CSF_name,direction_CSF,type_CSF,VECPAC r,LPS r,DSS r,Pooled r,Consistent,within_model_sign,predicted_effect_sign,within_model = pooled r,within-model = predicted,pooled = predicted,all_signs_agree
ENSMUSG00000038690-C,1.0,CTX,5-Nitroso-8-quinolinol,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000038690-C,1.0,CTX,6-Nitroveratryl alcohol,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000038690-C,1.0,CTX,"9Z-Octadecenoic acid, (2S)-3-[(hydroxymercaptophosphinyl)oxy]-2-methoxypropyl ester ",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000038690-C,1.0,CTX,Chlorobenzilate ,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000038690-C,1.0,CTX,N-Ethylamphetamine,1.0,CSF,,-0.5,,-0.9549937104572924,True,-1.0,1.0,False,False,False,True
ENSMUSG00000038690-C,1.0,CTX,Tyr-Val,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000038773-C,-1.0,CTX,Chlorobenzilate ,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000038773-C,-1.0,CTX,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000038773-C,-1.0,CTX,L-Threonine,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000038774-C,-1.0,CTX,Sulindac,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000038777-C,1.0,CTX,"2-Butene-1,4-diol",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000038777-C,1.0,CTX,"4,5-Dihydro-1H-pyrazole",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000038777-C,1.0,CTX,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,CSF,,,,-1.0,True,-1.0,-1.0,True,True,True,True
ENSMUSG00000038777-C,1.0,CTX,"Naringenin 4',7-dimethylether",,CSF,,,-1.0,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000038777-C,1.0,CTX,Sulindac,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000038777-C,1.0,CTX,Trimethylolpropane,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000038777-C,1.0,CTX,Tyr-Val,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000038888-C,-1.0,CTX,"2-Butene-1,4-diol",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000038888-C,-1.0,CTX,3-Hydroxymethyl-2-trimethylsilyloxypentane,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000038888-C,-1.0,CTX,5-Nitroso-8-quinolinol,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000038888-C,-1.0,CTX,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,CSF,,,,1.0,True,1.0,1.0,True,True,True,True
ENSMUSG00000038888-C,-1.0,CTX,6-Nitroveratryl alcohol,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000038888-C,-1.0,CTX,Chlorobenzilate ,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000038888-C,-1.0,CTX,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000038888-C,-1.0,CTX,Sulindac,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000039096-C,1.0,CTX,5-Nitroso-8-quinolinol,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000039096-C,1.0,CTX,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,CSF,,,,-1.0,True,-1.0,-1.0,True,True,True,True
ENSMUSG00000039096-C,1.0,CTX,6-Nitroveratryl alcohol,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000039096-C,1.0,CTX,"9Z-Octadecenoic acid, (2S)-3-[(hydroxymercaptophosphinyl)oxy]-2-methoxypropyl ester ",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039096-C,1.0,CTX,Chlorobenzilate ,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000039096-C,1.0,CTX,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039096-C,1.0,CTX,L-Threonine,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039096-C,1.0,CTX,Sulindac,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000039130-C,1.0,CTX,"1-Heptanol, 2-propyl-",,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039130-C,1.0,CTX,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",1.0,CSF,,,,1.0,True,1.0,1.0,True,True,True,True
ENSMUSG00000039130-C,1.0,CTX,"4,5-Dihydro-1H-pyrazole",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039130-C,1.0,CTX,alpha-Hydroxyisobutyric acid,1.0,CSF,,-1.0,,-1.0,True,-1.0,1.0,True,False,False,False
ENSMUSG00000039130-C,1.0,CTX,Ethanolamine,,CSF,,-1.0,-0.8660254037844387,-0.95150257112482,True,-1.0,,False,False,False,True
ENSMUSG00000039130-C,1.0,CTX,Luciferin,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039130-C,1.0,CTX,Octanoic acid,1.0,CSF,,,,-1.0,True,-1.0,1.0,True,False,False,False
ENSMUSG00000039130-C,1.0,CTX,Sulindac,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039308-C,-1.0,CTX,"1-Heptanol, 2-propyl-",,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039308-C,-1.0,CTX,2-Cyanobenzaldehyde,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039308-C,-1.0,CTX,"4,5-Dihydro-1H-pyrazole",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000039308-C,-1.0,CTX,alpha-Hydroxyisobutyric acid,1.0,CSF,,-1.0,,-1.0,True,-1.0,-1.0,True,True,True,True
ENSMUSG00000039308-C,-1.0,CTX,Benzeneacetic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039308-C,-1.0,CTX,L-Glutamic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039308-C,-1.0,CTX,Luciferin,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039308-C,-1.0,CTX,Octanoic acid,1.0,CSF,,,,-1.0,True,-1.0,-1.0,True,True,True,True
ENSMUSG00000039308-C,-1.0,CTX,Sulindac,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039308-C,-1.0,CTX,Tyr-Val,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039313-C,1.0,CTX,"1-Heptanol, 2-propyl-",,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000039313-C,1.0,CTX,"2-Butene-1,4-diol",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039313-C,1.0,CTX,2-Cyanobenzaldehyde,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000039313-C,1.0,CTX,5-Nitroso-8-quinolinol,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039313-C,1.0,CTX,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,CSF,,,,1.0,True,1.0,-1.0,True,False,False,False
ENSMUSG00000039313-C,1.0,CTX,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000039377-C,-1.0,CTX,"1-Heptanol, 2-propyl-",,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000039377-C,-1.0,CTX,2-Cyanobenzaldehyde,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000039377-C,-1.0,CTX,5-Nitroso-8-quinolinol,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039377-C,-1.0,CTX,Benzeneacetic acid,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000039377-C,-1.0,CTX,Sarcosine,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000039377-C,-1.0,CTX,Tyr-Val,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000039452-C,-1.0,CTX,"1-Heptanol, 2-propyl-",,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000039452-C,-1.0,CTX,Chlorobenzilate ,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039452-C,-1.0,CTX,L-Threonine,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000039452-C,-1.0,CTX,Sulindac,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039477-C,-1.0,CTX,"2-Butene-1,4-diol",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000039477-C,-1.0,CTX,Benzeneacetic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039477-C,-1.0,CTX,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039477-C,-1.0,CTX,Sulindac,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039545-C,-1.0,CTX,Benzeneacetic acid,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000039545-C,-1.0,CTX,Phthalazin-1-one,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000039545-C,-1.0,CTX,Tyr-Val,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000039585-C,-1.0,CTX,"2-Butene-1,4-diol",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000039585-C,-1.0,CTX,5-Nitroso-8-quinolinol,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000039585-C,-1.0,CTX,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,CSF,,,,-1.0,True,-1.0,1.0,True,False,False,False
ENSMUSG00000039585-C,-1.0,CTX,Benzeneacetic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039585-C,-1.0,CTX,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039585-C,-1.0,CTX,"Naringenin 4',7-dimethylether",,CSF,,,-1.0,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039585-C,-1.0,CTX,Sulindac,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039585-C,-1.0,CTX,Trimethylolpropane,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039656-C,1.0,CTX,"1-Heptanol, 2-propyl-",,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039656-C,1.0,CTX,2-Cyanobenzaldehyde,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039656-C,1.0,CTX,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",1.0,CSF,,,,1.0,True,1.0,1.0,True,True,True,True
ENSMUSG00000039656-C,1.0,CTX,"4,5-Dihydro-1H-pyrazole",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039656-C,1.0,CTX,Chlorobenzilate ,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039656-C,1.0,CTX,Nonanoic acid,1.0,CSF,,,1.0,1.0,True,1.0,1.0,True,True,True,True
ENSMUSG00000039704-C,-1.0,CTX,"1-Heptanol, 2-propyl-",,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039704-C,-1.0,CTX,5-Nitroso-8-quinolinol,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000039704-C,-1.0,CTX,Benzeneacetic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039704-C,-1.0,CTX,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039713-C,1.0,CTX,"2,4,6-Cycloheptatrien-1-one",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039713-C,1.0,CTX,Azelaic acid,-1.0,CSF,,-1.0,-1.0,-0.9285714285714288,True,-1.0,-1.0,False,True,False,False
ENSMUSG00000039713-C,1.0,CTX,Benzeneacetic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039713-C,1.0,CTX,L-Serine,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000039713-C,1.0,CTX,Octadecanoic acid,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000039713-C,1.0,CTX,Octanoic acid,1.0,CSF,,,,-1.0,True,-1.0,1.0,True,False,False,False
ENSMUSG00000039713-C,1.0,CTX,Sulindac,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039835-C,-1.0,CTX,"2-Butene-1,4-diol",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039835-C,-1.0,CTX,5-Nitroso-8-quinolinol,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039835-C,-1.0,CTX,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,CSF,,,,1.0,True,1.0,1.0,True,True,True,True
ENSMUSG00000039835-C,-1.0,CTX,"9Z-Octadecenoic acid, (2S)-3-[(hydroxymercaptophosphinyl)oxy]-2-methoxypropyl ester ",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000039835-C,-1.0,CTX,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000039835-C,-1.0,CTX,L-Norleucine,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000039851-C,-1.0,CTX,"1-Heptanol, 2-propyl-",,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039851-C,-1.0,CTX,"2-Butene-1,4-diol",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039851-C,-1.0,CTX,5-Nitroso-8-quinolinol,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039851-C,-1.0,CTX,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,CSF,,,,1.0,True,1.0,1.0,True,True,True,True
ENSMUSG00000039851-C,-1.0,CTX,6-Nitroveratryl alcohol,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039851-C,-1.0,CTX,Benzoic Acid,,CSF,,0.8660254037844387,1.0,0.9322272357358043,True,1.0,,False,False,False,True
ENSMUSG00000039851-C,-1.0,CTX,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000039851-C,-1.0,CTX,L-Threonine,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000039851-C,-1.0,CTX,Sulindac,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000039851-C,-1.0,CTX,Trimethylolpropane,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000040177-C,-1.0,CTX,"1-Heptanol, 2-propyl-",,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000040177-C,-1.0,CTX,Diclofenac,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000040209-C,-1.0,CTX,"1,2-Bis(trimethylsiloxy)cyclohexene",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000040209-C,-1.0,CTX,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",1.0,CSF,,,,1.0,True,1.0,-1.0,True,False,False,False
ENSMUSG00000040209-C,-1.0,CTX,Benzeneacetic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000040209-C,-1.0,CTX,Chlorobenzilate ,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000040209-C,-1.0,CTX,Cholesterol,1.0,CSF,,1.0,1.0,0.9761904761904764,True,1.0,-1.0,False,False,False,True
ENSMUSG00000040209-C,-1.0,CTX,L-Serine,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000040209-C,-1.0,CTX,Octadecanoic acid,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000040209-C,-1.0,CTX,Tyr-Val,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000040351-C,-1.0,CTX,"2-Butene-1,4-diol",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000040351-C,-1.0,CTX,5-Nitroso-8-quinolinol,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000040351-C,-1.0,CTX,Octadecanoic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000040351-C,-1.0,CTX,Sulindac,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000040389-C,-1.0,CTX,"2-Butene-1,4-diol",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000040389-C,-1.0,CTX,"3,3-Dimethylacrylic acid",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000040389-C,-1.0,CTX,"4,5-Dihydro-1H-pyrazole",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000040389-C,-1.0,CTX,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,CSF,,,,1.0,True,1.0,1.0,True,True,True,True
ENSMUSG00000040389-C,-1.0,CTX,Sulindac,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000040389-C,-1.0,CTX,Trimethylolpropane,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000040389-C,-1.0,CTX,Tyr-Val,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000040473-C,-1.0,CTX,"1-Heptanol, 2-propyl-",,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000040473-C,-1.0,CTX,"3,3-Dimethylacrylic acid",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000040473-C,-1.0,CTX,"4,5-Dihydro-1H-pyrazole",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000040473-C,-1.0,CTX,Octadecanoic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000040473-C,-1.0,CTX,Sulindac,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000040488-C,-1.0,CTX,"1-Heptanol, 2-propyl-",,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000040488-C,-1.0,CTX,2-Cyanobenzaldehyde,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000040488-C,-1.0,CTX,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",1.0,CSF,,,,1.0,True,1.0,-1.0,True,False,False,False
ENSMUSG00000040488-C,-1.0,CTX,Benzeneacetic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000040488-C,-1.0,CTX,Chlorobenzilate ,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000040488-C,-1.0,CTX,Cholesterol,1.0,CSF,,0.5,1.0,0.9523809523809524,True,1.0,-1.0,False,False,False,True
ENSMUSG00000040520-C,-1.0,CTX,"3,3-Dimethylacrylic acid",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000040520-C,-1.0,CTX,"4,5-Dihydro-1H-pyrazole",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000040520-C,-1.0,CTX,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,CSF,,,,1.0,True,1.0,1.0,True,True,True,True
ENSMUSG00000040520-C,-1.0,CTX,Adipoyl-L-carnitine,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000040520-C,-1.0,CTX,Chlorobenzilate ,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000040520-C,-1.0,CTX,Luciferin,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000040520-C,-1.0,CTX,Tyr-Val,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000040532-C,1.0,CTX,"1,2-Bis(trimethylsiloxy)cyclohexene",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000040532-C,1.0,CTX,"2-Butene-1,4-diol",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000040532-C,1.0,CTX,"3,3-Dimethylacrylic acid",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000040532-C,1.0,CTX,L-Threonine,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000040532-C,1.0,CTX,Lupinine,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000040532-C,1.0,CTX,Sulindac,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000040532-C,1.0,CTX,Tyr-Val,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000040652-C,1.0,CTX,"1-Heptanol, 2-propyl-",,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000040652-C,1.0,CTX,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",1.0,CSF,,,,1.0,True,1.0,1.0,True,True,True,True
ENSMUSG00000040652-C,1.0,CTX,"4,5-Dihydro-1H-pyrazole",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000040652-C,1.0,CTX,5-Nitroso-8-quinolinol,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000040652-C,1.0,CTX,6-Nitroveratryl alcohol,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000040652-C,1.0,CTX,Chlorobenzilate ,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000040652-C,1.0,CTX,Tyr-Val,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000040661-C,-1.0,CTX,"2-Butene-1,4-diol",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000040661-C,-1.0,CTX,Benzeneacetic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000040661-C,-1.0,CTX,Luciferin,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000040661-C,-1.0,CTX,Sulindac,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000040661-C,-1.0,CTX,Tyr-Val,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000040760-C,-1.0,CTX,"4,5-Dihydro-1H-pyrazole",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000040760-C,-1.0,CTX,Benzeneacetic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000040760-C,-1.0,CTX,Chlorobenzilate ,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000040760-C,-1.0,CTX,"l-Norvaline, n-propargyloxycarbonyl-, isohexyl ester",-1.0,CSF,,,,1.0,True,1.0,1.0,True,True,True,True
ENSMUSG00000040760-C,-1.0,CTX,Sulindac,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000040760-C,-1.0,CTX,Tyr-Val,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000040940-C,-1.0,CTX,1-Octadecanol,1.0,CSF,,,,1.0,True,1.0,-1.0,True,False,False,False
ENSMUSG00000040940-C,-1.0,CTX,Benzeneacetic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000040940-C,-1.0,CTX,DL-Glyceraldehyde,,CSF,,1.0,0.8660254037844387,0.95150257112482,True,1.0,,False,False,False,True
ENSMUSG00000040940-C,-1.0,CTX,Lupinine,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000040940-C,-1.0,CTX,Prostaglandin,,CSF,,,1.0,1.0,True,1.0,,True,False,False,False
ENSMUSG00000040940-C,-1.0,CTX,Tyr-Val,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000040957-C,1.0,CTX,3-Hydroxymethyl-2-trimethylsilyloxypentane,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000040957-C,1.0,CTX,Chlorobenzilate ,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000040957-C,1.0,CTX,Sulindac,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000041058-C,-1.0,CTX,"1-Heptanol, 2-propyl-",,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000041058-C,-1.0,CTX,2-Cyanobenzaldehyde,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000041058-C,-1.0,CTX,5-Nitroso-8-quinolinol,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000041058-C,-1.0,CTX,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,CSF,,,,-1.0,True,-1.0,1.0,True,False,False,False
ENSMUSG00000041058-C,-1.0,CTX,Benzeneacetic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000041058-C,-1.0,CTX,N-Acetyl-L-alanine,1.0,CSF,,-1.0,-1.0,-0.9880235200593538,True,-1.0,-1.0,False,True,False,False
ENSMUSG00000041058-C,-1.0,CTX,Tyr-Val,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000041153-C,-1.0,CTX,"1-Heptanol, 2-propyl-",,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000041153-C,-1.0,CTX,"3,3-Dimethylacrylic acid",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000041153-C,-1.0,CTX,"4,5-Dihydro-1H-pyrazole",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000041153-C,-1.0,CTX,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,CSF,,,,1.0,True,1.0,1.0,True,True,True,True
ENSMUSG00000041153-C,-1.0,CTX,Benzeneacetic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000041153-C,-1.0,CTX,L-Threonine,,CSF,,,,1.0,True,1.0,,True,False,False,False
