Gene,Metabolite,VECPAC r,VECPAC p,VECPAC n,DSS r,DSS p,DSS n,LPS r,LPS p,LPS n,Pooled r,Pooled p,Pooled n,Consistent,Sign,Pooled FDR,"('Gene', 'Metabolite')"
ENSMUSG00000058420,Indole-5-carboxylic acid,0.4857142857142857,0.3287230320699709,6,0.5,0.6666666666666667,3,0.6,0.2847569798652937,5,0.2439560439560439,0.400624804,14,TRUE,+,0.584815005,"('ENSMUSG00000058420', 'Indole-5-carboxylic acid')"
ENSMUSG00000058420,Phenol,0.1428571428571428,0.7871720116618075,6,0.7999999999999999,0.2,4,0.3603749850782236,0.4271488085609062,7,0.3126916590183242,0.2217103508533847,17,TRUE,+,0.4465383828943297,"('ENSMUSG00000058420', 'Phenol')"
ENSMUSG00000058420,Pyroglutamic acid,-1,0,3,-1,0,4,-0.8,0.1040880386618278,5,-0.531468531,0.075362335,12,TRUE,-,0.2975315472146319,"('ENSMUSG00000058420', 'Pyroglutamic acid')"
ENSMUSG00000058492,2-Hexen-1-ol,-0.20519567,0.7405819415910722,5,-0.8,0.2,4,-0.281818182,0.540340855,7,-0.101578561,0.7081621501856771,16,TRUE,-,0.7971205300805324,"('ENSMUSG00000058492', '2-Hexen-1-ol')"
ENSMUSG00000058492,Indole-5-carboxylic acid,-0.231908414,0.6583735712609271,6,-0.5,0.6666666666666667,3,-0.9,0.037386073,5,-0.522254461,0.055392785,14,TRUE,-,0.2695447901274538,"('ENSMUSG00000058492', 'Indole-5-carboxylic acid')"
ENSMUSG00000058492,L-Isoleucine,0.5000000000000001,0.3910022189557705,5,0.948683298,0.051316702,4,0.702731221,0.078237454,7,0.4888334744348807,0.054673413,16,TRUE,+,0.2686402015621229,"('ENSMUSG00000058492', 'L-Isoleucine')"
ENSMUSG00000058492,Palmitelaidic acid,0.2051956704170308,0.7405819415910722,5,0.3999999999999999,0.6,4,0.2,0.6672191256583335,7,0.2419959844712321,0.3665312400402539,16,TRUE,+,0.5613396140870692,"('ENSMUSG00000058492', 'Palmitelaidic acid')"
ENSMUSG00000058492,Pyrrole-2-carboxylic acid,-0.029411765,0.9558950742926928,6,-0.4,0.6,4,-0.311939733,0.495819158,7,-0.017403085,0.9471440270537912,17,TRUE,-,0.9617250777033176,"('ENSMUSG00000058492', 'Pyrrole-2-carboxylic acid')"
ENSMUSG00000058492,Trimethylsilyl oct-2-enoate ,-0.231908414,0.6583735712609271,6,-0.5,0.6666666666666667,3,-0.23424374,0.6131550369752419,7,-0.143299544,0.5964951134089007,16,TRUE,-,0.7232316724852107,"('ENSMUSG00000058492', 'Trimethylsilyl oct-2-enoate ')"
ENSMUSG00000058756, 5-Hydroxyhexanoic acid,-0.057977104,0.9131317851623264,6,-1,0,3,-0.2,0.747060078,5,-0.360836302,0.2049827124910712,14,TRUE,-,0.4325004382986215,"('ENSMUSG00000058756', ' 5-Hydroxyhexanoic acid')"
ENSMUSG00000058756,"1,2-Benzenedicarboxylic acid",0.1999999999999999,0.8,4,0.3999999999999999,0.6,4,0.1091089451179962,0.8158714843641037,7,0.4096607628321251,0.1294079948219496,15,TRUE,+,0.3626919700637077,"('ENSMUSG00000058756', '1,2-Benzenedicarboxylic acid')"
ENSMUSG00000058756,Erythritol,-0.085714286,0.8717434402332361,6,-0.4,0.6,4,-0.509175077,0.2431462243170253,7,-0.120245489,0.6457350047651047,17,TRUE,-,0.7560561900506964,"('ENSMUSG00000058756', 'Erythritol')"
ENSMUSG00000058756,L-Asparagine,-0.2,0.704,6,-1,0,3,-0.8,0.1040880386618278,5,-0.6,0.023308411,14,TRUE,-,0.2079899247661441,"('ENSMUSG00000058756', 'L-Asparagine')"
ENSMUSG00000058756,L-Methionine,-0.142857143,0.7871720116618075,6,-0.2,0.8,4,-0.285714286,0.5345092286010406,7,-0.259803922,0.3139171615194251,17,TRUE,-,0.5217558925481417,"('ENSMUSG00000058756', 'L-Methionine')"
ENSMUSG00000058756,"Pyrazine, 3,6-dimethyl-2,5-bis(trimethylsilyloxy)-",0.7999999999999999,0.2,4,1,0,3,0.4999999999999999,0.3910022189557705,5,0.2237762237762237,0.4844516614553988,12,TRUE,+,0.6447000329653879,"('ENSMUSG00000058756', 'Pyrazine, 3,6-dimethyl-2,5-bis(trimethylsilyloxy)-')"
ENSMUSG00000058756,Trimethylsilyl oct-2-enoate ,0.2,0.704,6,1,0,3,0.5,0.2531699951003227,7,0.3441176470588235,0.1918556314255429,16,TRUE,+,0.4200316965524143,"('ENSMUSG00000058756', 'Trimethylsilyl oct-2-enoate ')"
ENSMUSG00000059456,2-Heptenoic acid,-0.8,0.2,4,-0.5,0.6666666666666667,3,-0.371428571,0.4684781341107871,6,-0.32967033,0.2713350545052356,13,TRUE,-,0.4895731875805291,"('ENSMUSG00000059456', '2-Heptenoic acid')"
ENSMUSG00000059456,2-Methylglutaconic acid,-0.028571429,0.9571545189504372,6,-0.8,0.2,4,-0.071428571,0.8790481931481541,7,-0.274509804,0.286298379,17,TRUE,-,0.4996252238442017,"('ENSMUSG00000059456', '2-Methylglutaconic acid')"
ENSMUSG00000059456,"5-Cholesten-3beta, 7alpha-bis[(trimethylsilyl)oxy]- ",-0.085714286,0.8717434402332361,6,-0.4,0.6,4,-0.285714286,0.5345092286010406,7,-0.237745098,0.3581713999163028,17,TRUE,-,0.5545813384109134,"('ENSMUSG00000059456', '5-Cholesten-3beta, 7alpha-bis[(trimethylsilyl)oxy]- ')"
ENSMUSG00000059456,"6,8-Dioxapentadecane",-0.102597835,0.8695979205185651,5,-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.214123562,0.5272397481424833,11,TRUE,-,0.6755082664917214,"('ENSMUSG00000059456', '6,8-Dioxapentadecane')"
ENSMUSG00000059456,Allylescaline ,-0.771428571,0.072396501,6,-0.4,0.6,4,-0.684712472,0.089666453,7,-0.605763449,0.009959856,17,TRUE,-,0.1638838984563696,"('ENSMUSG00000059456', 'Allylescaline ')"
ENSMUSG00000059456,Hexanedioic acid,-0.085714286,0.8717434402332361,6,-0.6,0.3999999999999999,4,-0.49280538,0.3206325828658273,6,-0.21780727,0.4177357681071875,16,TRUE,-,0.5967298106789296,"('ENSMUSG00000059456', 'Hexanedioic acid')"
ENSMUSG00000059456,L-Valine,-0.3,0.6238376647810728,5,-0.632455532,0.367544468,4,-0.316227766,0.683772234,4,-0.606062906,0.028119018,13,TRUE,-,0.2187799648708475,"('ENSMUSG00000059456', 'L-Valine')"
ENSMUSG00000059456,Neostigmine ,-0.714285714,0.1107871720116617,6,-0.5,0.6666666666666667,3,-0.321428571,0.4820720382996776,7,-0.432352941,0.094421038,16,TRUE,-,0.3230931222125708,"('ENSMUSG00000059456', 'Neostigmine ')"
ENSMUSG00000059456,phenoxyethanol,0.085714286,0.8717434402332361,6,0.1999999999999999,0.8,4,0.1428571428571428,0.7599453002180929,7,0.1617647058823529,0.5350755062766513,17,TRUE,+,0.6804143929824195,"('ENSMUSG00000059456', 'phenoxyethanol')"
ENSMUSG00000059456,"Spiro[cyclopenta[d]-1,3,2-dioxaborin-4(5H),1'-cyclopentane], 2-ethyl-6,7-dihydro-",0.028571429,0.9571545189504372,6,0.5,0.6666666666666667,3,0.1261312447773782,0.7875721594074739,7,0.2457690142919461,0.3588725182917601,16,TRUE,+,0.5552601477623808,"('ENSMUSG00000059456', ""Spiro[cyclopenta[d]-1,3,2-dioxaborin-4(5H),1'-cyclopentane], 2-ethyl-6,7-dihydro-"")"
ENSMUSG00000059456,Trimethylsilyl oct-2-enoate ,0.2571428571428572,0.6227871720116618,6,0.5,0.6666666666666667,3,0.035714286,0.9394082054712856,7,0.2617647058823529,0.3274104118125859,16,TRUE,+,0.5324477106106581,"('ENSMUSG00000059456', 'Trimethylsilyl oct-2-enoate ')"
ENSMUSG00000059495,1-Cyclopentylethanol,0.3142857142857143,0.5440932944606414,6,1,0,3,0.2702812388086677,0.5577307488053698,7,0.1133186473082625,0.6760521143157763,16,TRUE,+,0.7764103040878416,"('ENSMUSG00000059495', '1-Cyclopentylethanol')"
ENSMUSG00000059495,2-Hydroxybutyric acid,0.3478626213914691,0.4992532181146331,6,0.5,0.6666666666666667,3,0.3,0.6238376647810728,5,0.2464247915811123,0.395723233,14,TRUE,+,0.5810640089453901,"('ENSMUSG00000059495', '2-Hydroxybutyric acid')"
ENSMUSG00000059495,"2,4-Decadienal",0.085714286,0.8717434402332361,6,0.7999999999999999,0.2,4,0.6071428571428572,0.1482311614811614,7,0.3112745098039216,0.2239239360724044,17,TRUE,+,0.4486591530688484,"('ENSMUSG00000059495', '2,4-Decadienal')"
ENSMUSG00000059495,"2,5-Dimethoxymandelic acid",0.3,0.6238376647810728,5,1,0,4,0.6571428571428573,0.1561749271137023,6,0.1892857142857142,0.4992630332385452,15,TRUE,+,0.6553131147084313,"('ENSMUSG00000059495', '2,5-Dimethoxymandelic acid')"
ENSMUSG00000059495,4-Hydroxybenzaldehyde,0.085714286,0.8717434402332361,6,0.3999999999999999,0.6,4,0.396412484,0.37863471,7,0.1949724462114256,0.4533139221738851,17,TRUE,+,0.6225849893941896,"('ENSMUSG00000059495', '4-Hydroxybenzaldehyde')"
ENSMUSG00000059495,Allylescaline ,0.028571429,0.9571545189504372,6,0.7999999999999999,0.2,4,0.3783937343321348,0.402602202,7,0.3605150892211267,0.155155198,17,TRUE,+,0.3880290130778556,"('ENSMUSG00000059495', 'Allylescaline ')"
ENSMUSG00000059495,Dimethyl fumarate,0.3478626213914691,0.4992532181146331,6,1,0,3,0.3928571428571429,0.3833168704269726,7,0.03973511,0.8838392298321894,16,TRUE,+,0.9190152797148144,"('ENSMUSG00000059495', 'Dimethyl fumarate')"
ENSMUSG00000059495,Glycolic acid,0.2608969660436018,0.6175338174259972,6,0.948683298,0.051316702,4,0.1428571428571428,0.7599453002180929,7,0.4319021656082865,0.083409339,17,TRUE,+,0.3085037350238389,"('ENSMUSG00000059495', 'Glycolic acid')"
ENSMUSG00000059495,Hexanedioic acid,0.085714286,0.8717434402332361,6,0.7999999999999999,0.2,4,0.8116794499134279,0.049857585,6,0.2310523068493146,0.3892505371419811,16,TRUE,+,0.5769480782379566,"('ENSMUSG00000059495', 'Hexanedioic acid')"
ENSMUSG00000059495,Hydroquinone,0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.6155870112510925,0.2689977701158222,5,0.5512542775696283,0.078789284,11,TRUE,+,0.3021244251950395,"('ENSMUSG00000059495', 'Hydroquinone')"
ENSMUSG00000059495,L-Aspartic acid,0.1428571428571428,0.7871720116618075,6,0.1999999999999999,0.8,4,0.396412484,0.37863471,7,0.654813121,0.004335857,17,TRUE,+,0.1263726396020992,"('ENSMUSG00000059495', 'L-Aspartic acid')"
ENSMUSG00000059495,L-Glutamine,0.4285714285714286,0.3965014577259474,6,0.7999999999999999,0.2,4,0.5585812268712466,0.192452532,7,0.063764574,0.8079053993174048,17,TRUE,+,0.8667113563404507,"('ENSMUSG00000059495', 'L-Glutamine')"
ENSMUSG00000059495,Neostigmine ,0.7714285714285715,0.072396501,6,1,0,3,0.6785714285714287,0.093750254,7,0.3470588235294117,0.1878344201062996,16,TRUE,+,0.4162989028261491,"('ENSMUSG00000059495', 'Neostigmine ')"
ENSMUSG00000059495,"Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-",0.3714285714285715,0.4684781341107871,6,0.7999999999999999,0.2,4,0.2142857142857143,0.6445115810207203,7,0.5612745098039216,0.019063465,17,TRUE,+,0.1964627280212595,"('ENSMUSG00000059495', 'Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-')"
ENSMUSG00000059495,Tributyl acetylcitrate,0.1428571428571428,0.7871720116618075,6,0.5,0.6666666666666667,3,0.018018749,0.9694153868031988,7,0.008830024,0.974108956,16,TRUE,+,0.9802866016040368,"('ENSMUSG00000059495', 'Tributyl acetylcitrate')"
ENSMUSG00000059820,(CH3)2C=NC2H558,-0.142857143,0.7871720116618075,6,-0.4,0.6,4,-0.035714286,0.9394082054712856,7,-0.254901961,0.3234600340651103,17,TRUE,-,0.5296777780514994,"('ENSMUSG00000059820', '(CH3)2C=NC2H558')"
ENSMUSG00000059820,"1,2,3,10,11,11a-Hexahydro-6,7,8-trimethoxy-3-oxo-5H-dibenzo(a,d)cycloheptene",-0.2,0.747060078,5,-0.4,0.6,4,-0.8,0.2,4,-0.368131868,0.2158571806493814,13,TRUE,-,0.4422352489704995,"('ENSMUSG00000059820', '1,2,3,10,11,11a-Hexahydro-6,7,8-trimethoxy-3-oxo-5H-dibenzo(a,d)cycloheptene')"
ENSMUSG00000059820,"6,7,4'-Trihydroxyisoflavone",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.428571429,0.3965014577259474,6,-0.125874126,0.6966831093957659,12,TRUE,-,0.7897023415292539,"('ENSMUSG00000059820', ""6,7,4'-Trihydroxyisoflavone"")"
ENSMUSG00000059820,Allylescaline ,-0.428571429,0.3965014577259474,6,-0.4,0.6,4,-0.360374985,0.4271488085609062,7,-0.33353777,0.1907688235360737,17,TRUE,-,0.4190715861483228,"('ENSMUSG00000059820', 'Allylescaline ')"
ENSMUSG00000060227,"2',2,3,6'-Tetramethoxychalcone",-0.051298918,0.934712848,5,-0.8,0.2,4,-0.202919862,0.6997979681570189,6,-0.109123609,0.6986613390567722,15,TRUE,-,0.7912585465646116,"('ENSMUSG00000060227', ""2',2,3,6'-Tetramethoxychalcone"")"
ENSMUSG00000060227,Cyclobutanol,-1,0,4,-0.8,0.2,4,-0.5,0.6666666666666667,3,-0.2,0.5554454421055854,11,TRUE,-,0.6954111160000735,"('ENSMUSG00000060227', 'Cyclobutanol')"
ENSMUSG00000060279,(pm)-Norketamine,-0.507092553,0.304558785,6,-0.4,0.6,4,-0.165200197,0.7233586477435828,7,-0.013589073,0.9587172260145924,17,TRUE,-,0.9693464187086106,"('ENSMUSG00000060279', '(pm)-Norketamine')"
ENSMUSG00000060279,4-Hydroxybenzoic acid,0.028571429,0.9571545189504372,6,0.1999999999999999,0.8,4,0.642857143,0.1193923734274109,7,0.1004901960784313,0.7011667687510688,17,TRUE,+,0.7925354331904227,"('ENSMUSG00000060279', '4-Hydroxybenzoic acid')"
ENSMUSG00000060279,Cyclobutanol,-0.2,0.8,4,-0.8,0.2,4,-1,0,3,-0.709090909,0.014552052,11,TRUE,-,0.1826578599234047,"('ENSMUSG00000060279', 'Cyclobutanol')"
ENSMUSG00000060279,"D-Xylofuranose, 1,2,3,5-tetrakis-O-",0.632455532,0.367544468,4,0.3999999999999999,0.6,4,0.4865062298556019,0.268248562,7,0.01073347,0.969715772,15,TRUE,+,0.9771878959496524,"('ENSMUSG00000060279', 'D-Xylofuranose, 1,2,3,5-tetrakis-O-')"
ENSMUSG00000060279,"Dodecanamide, N-(2-hydroxyethyl)-",-0.142857143,0.7871720116618075,6,-0.5,0.6666666666666667,3,-0.321428571,0.4820720382996776,7,-0.044117647,0.8711220048065985,16,TRUE,-,0.9104651773438998,"('ENSMUSG00000060279', 'Dodecanamide, N-(2-hydroxyethyl)-')"
ENSMUSG00000060279,Isonicotinic Acid,0.2571428571428572,0.6227871720116618,6,0.5,0.6666666666666667,3,0.5714285714285715,0.1802019889115274,7,0.55,0.027293973,16,TRUE,+,0.2159884070458512,"('ENSMUSG00000060279', 'Isonicotinic Acid')"
ENSMUSG00000060279,L-Ornithine,0.028988552,0.9565293523898406,6,1,0,3,0.5765999761251578,0.1753818245224563,7,0.2282771253286032,0.3951300994942276,16,TRUE,+,0.5805487915727034,"('ENSMUSG00000060279', 'L-Ornithine')"
ENSMUSG00000060279,Methyl aminoacetate,-0.085714286,0.8717434402332361,6,-0.4,0.6,4,-0.090093746,0.8476720796198265,7,-0.365420056,0.1492040720687454,17,TRUE,-,0.3824163311204635,"('ENSMUSG00000060279', 'Methyl aminoacetate')"
ENSMUSG00000060279,Methylmalonic monoamide,-0.2,0.747060078,5,-1,0,3,-0.579771036,0.227783957,6,-0.521452461,0.055835717,14,TRUE,-,0.269863248,"('ENSMUSG00000060279', 'Methylmalonic monoamide')"
ENSMUSG00000060279,Norketamine,-0.057977104,0.9131317851623264,6,-0.632455532,0.367544468,4,-0.264575131,0.5663973220606245,7,-0.230298361,0.3738648697571116,17,TRUE,-,0.5662397401777941,"('ENSMUSG00000060279', 'Norketamine')"
ENSMUSG00000060279,Phenylalanine,-0.03086067,0.9537236905685116,6,-1,0,3,-0.089087081,0.8493605139958289,7,-0.262218267,0.3265422559801679,16,TRUE,-,0.5321593847127024,"('ENSMUSG00000060279', 'Phenylalanine')"
ENSMUSG00000060512,"3-Buten-2-one, 4-(4-methoxyphenyl)-",0.028571429,0.9571545189504372,6,0.632455532,0.367544468,4,0.3214285714285715,0.4820720382996776,7,0.2256284912132221,0.3838973168878677,17,TRUE,+,0.5732845944234148,"('ENSMUSG00000060512', '3-Buten-2-one, 4-(4-methoxyphenyl)-')"
ENSMUSG00000060512,3-Hydroxyisovaleric acid,-0.257142857,0.6227871720116618,6,-0.8,0.2,4,-0.285714286,0.5345092286010406,7,-0.536764706,0.026311902,17,TRUE,-,0.214008723,"('ENSMUSG00000060512', '3-Hydroxyisovaleric acid')"
ENSMUSG00000060512,"3,5-Dimethylpyrazole",-0.173931311,0.7417339277316277,6,-0.866025404,0.3333333333333332,3,-0.25,0.5887244480896833,7,-0.3519886,0.1812190085235021,16,TRUE,-,0.4110361230660147,"('ENSMUSG00000060512', '3,5-Dimethylpyrazole')"
ENSMUSG00000060512,4-Hydroxybenzoic acid,0.085714286,0.8717434402332361,6,0.3999999999999999,0.6,4,0.7142857142857144,0.071343561,7,0.1936274509803922,0.4564969285487544,17,TRUE,+,0.6245502877805302,"('ENSMUSG00000060512', '4-Hydroxybenzoic acid')"
ENSMUSG00000060512,"7-Isoquinolinol, 1,2,3,4-tetrahydro-1-[(4-hydroxyphenyl)methyl]-6-methoxy-",0.2108185106778919,0.7891814893221081,4,0.3999999999999999,0.6,4,0.054056248,0.9083652825239956,7,0.042933879,0.8792459404060442,15,TRUE,+,0.9162623492700184,"('ENSMUSG00000060512', '7-Isoquinolinol, 1,2,3,4-tetrahydro-1-[(4-hydroxyphenyl)methyl]-6-methoxy-')"
ENSMUSG00000060512,"Benzene, 3-cyclohexen-1-yl-",-0.2,0.747060078,5,-1,0,3,-0.214285714,0.6445115810207203,7,-0.453571429,0.0894859,15,TRUE,-,0.3164329712940067,"('ENSMUSG00000060512', 'Benzene, 3-cyclohexen-1-yl-')"
ENSMUSG00000060512,Benzenepropanoic acid,0.1428571428571428,0.7871720116618075,6,0.5,0.6666666666666667,3,0.4144312328399571,0.3552689437660521,7,0.4900663578396291,0.053974273,16,TRUE,+,0.2667851778533066,"('ENSMUSG00000060512', 'Benzenepropanoic acid')"
ENSMUSG00000060512,Benzoic Acid,-0.632455532,0.367544468,4,-1,0,4,-0.846881215,0.016197127,7,-0.271914567,0.3268896786536298,15,TRUE,-,0.5324037447008864,"('ENSMUSG00000060512', 'Benzoic Acid')"
ENSMUSG00000060512,"Benzoic acid, pentadecyl ester",-0.231908414,0.658373571,6,-0.5,0.6666666666666667,3,-0.428571429,0.337368311,7,-0.114790318,0.6720623587293355,16,TRUE,-,0.774447113,"('ENSMUSG00000060512', 'Benzoic acid, pentadecyl ester')"
ENSMUSG00000060512,Benzophenone,-0.030358837,0.9544757346935632,6,-1,0,4,-0.428571429,0.337368311,7,-0.525800113,0.030172538,17,TRUE,-,0.2232074436003885,"('ENSMUSG00000060512', 'Benzophenone')"
ENSMUSG00000060512,Cyclobutanol,-0.4,0.6,4,-1,0,4,-0.5,0.6666666666666667,3,-0.509090909,0.1097372322416564,11,TRUE,-,0.3399583912175153,"('ENSMUSG00000060512', 'Cyclobutanol')"
ENSMUSG00000060512,"D-Psicofuranose, pentakis",0.3590924232298039,0.5528147466433505,5,0.7999999999999999,0.2,4,0.4144312328399571,0.3552689437660521,7,0.2592049939215107,0.3323348228106465,16,TRUE,+,0.535934777,"('ENSMUSG00000060512', 'D-Psicofuranose, pentakis')"
ENSMUSG00000060512,"Ethanol, 2-(9-octadecenyloxy)-",-0.4,0.6,4,-1,0,3,-0.9,0.037386073,5,-0.398601399,0.1993354946178089,12,TRUE,-,0.4276088290943132,"('ENSMUSG00000060512', 'Ethanol, 2-(9-octadecenyloxy)-')"
ENSMUSG00000060512,Glyceric acid,0.1,0.8728885715695383,5,0.5,0.6666666666666667,3,0.7857142857142859,0.036238463,7,0.4249999999999999,0.1142954754805222,15,TRUE,+,0.3455333345074436,"('ENSMUSG00000060512', 'Glyceric acid')"
ENSMUSG00000060512,Levulinic acid,-0.173931311,0.7417339277316277,6,-0.948683298,0.051316702,4,-0.054056248,0.9083652825239956,7,-0.093308937,0.7216931023425434,17,TRUE,-,0.8067805977901332,"('ENSMUSG00000060512', 'Levulinic acid')"
ENSMUSG00000060512,n-Butylamine,-0.257142857,0.6227871720116618,6,-0.948683298,0.051316702,4,-0.450468731,0.3104293018513229,7,-0.657669207,0.004112755,17,TRUE,-,0.1244967088803503,"('ENSMUSG00000060512', 'n-Butylamine')"
ENSMUSG00000060512,Neostigmine ,-0.371428571,0.4684781341107871,6,-0.5,0.6666666666666667,3,-0.214285714,0.6445115810207203,7,-0.285294118,0.28413874,16,TRUE,-,0.498483684,"('ENSMUSG00000060512', 'Neostigmine ')"
ENSMUSG00000060512,Nonanal,-0.142857143,0.7871720116618075,6,-1,0,4,-0.25226249,0.5852410907160581,7,-0.512569072,0.035394662,17,TRUE,-,0.2338497187201244,"('ENSMUSG00000060512', 'Nonanal')"
ENSMUSG00000060512,Norketamine,-0.057977104,0.9131317851623264,6,-0.948683298,0.051316702,4,-0.850420064,0.015307992,7,-0.157637381,0.545679946,17,TRUE,-,0.6885406347305402,"('ENSMUSG00000060512', 'Norketamine')"
ENSMUSG00000060512,Pantolactone,-0.264820449,0.6120552385657049,6,-0.8,0.2,4,-0.306318737,0.5040270086665881,7,-0.581953105,0.014253966,17,TRUE,-,0.1816959447723572,"('ENSMUSG00000060512', 'Pantolactone')"
ENSMUSG00000061524,(CH3)2C=NC2H558,-0.085714286,0.8717434402332361,6,-1,0,4,-0.035714286,0.9394082054712856,7,-0.394607843,0.1170023216022974,17,TRUE,-,0.3489210697504911,"('ENSMUSG00000061524', '(CH3)2C=NC2H558')"
ENSMUSG00000061524,2-Hydroxy-5-methoxybenzaldehyde,-0.231908414,0.658373571,6,-1,0,4,-0.071428571,0.8790481931481541,7,-0.087063168,0.7396932533176978,17,TRUE,-,0.8193782433710539,"('ENSMUSG00000061524', '2-Hydroxy-5-methoxybenzaldehyde')"
ENSMUSG00000061524,"2,4-Diamino-6,7-dimethylpteridine",-0.371428571,0.4684781341107871,6,-0.8,0.2,4,-0.142857143,0.7599453002180929,7,-0.245098039,0.3430466530995852,17,TRUE,-,0.543063825,"('ENSMUSG00000061524', '2,4-Diamino-6,7-dimethylpteridine')"
ENSMUSG00000061524,4-(Trimethylsilyoxy)-3-penten-2-one,-0.085714286,0.8717434402332361,6,-0.948683298,0.051316702,4,-0.142857143,0.7599453002180929,7,-0.371551265,0.1419870357228321,17,TRUE,-,0.3744496984729071,"('ENSMUSG00000061524', '4-(Trimethylsilyoxy)-3-penten-2-one')"
ENSMUSG00000061524,"Acetamide, N,N-diethyl-",-0.264820449,0.6120552385657049,6,-0.8,0.2,4,-0.259437261,0.5742370658329918,7,-0.202953411,0.4346596171983272,17,TRUE,-,0.6087492612813975,"('ENSMUSG00000061524', 'Acetamide, N,N-diethyl-')"
ENSMUSG00000061533,4-Methylvaleric acid,0.030358837,0.9544757346935632,6,0.1999999999999999,0.8,4,0.4642857142857144,0.2939341076002517,7,0.262900056,0.307976264,17,TRUE,+,0.5172830821353577,"('ENSMUSG00000061533', '4-Methylvaleric acid')"
ENSMUSG00000061533,Salsoline,0.085714286,0.8717434402332361,6,0.5,0.6666666666666667,3,0.1428571428571428,0.7599453002180929,7,0.1617647058823529,0.5494831434036929,16,TRUE,+,0.6914112346097546,"('ENSMUSG00000061533', 'Salsoline')"
ENSMUSG00000061689,1-Cyclopentylethanol,-0.085714286,0.8717434402332361,6,-1,0,3,-0.468487481,0.2889967715971479,7,-0.709345299,0.002088565,16,TRUE,-,0.1036735764276918,"('ENSMUSG00000061689', '1-Cyclopentylethanol')"
ENSMUSG00000061689,Allylescaline ,-0.085714286,0.8717434402332361,6,-0.4,0.6,4,-0.216224991,0.6414455093539175,7,-0.050275914,0.8480370542092606,17,TRUE,-,0.8942461283000627,"('ENSMUSG00000061689', 'Allylescaline ')"
ENSMUSG00000061689,"Benzene, 3-cyclohexen-1-yl-",0.1999999999999999,0.747060078,5,0.5,0.6666666666666667,3,0.3214285714285715,0.4820720382996776,7,0.1214285714285714,0.6664011137233894,15,TRUE,+,0.7703920980397396,"('ENSMUSG00000061689', 'Benzene, 3-cyclohexen-1-yl-')"
ENSMUSG00000061689,Benzyl alcohol,-0.028571429,0.9571545189504372,6,-0.4,0.6,4,-0.882918713,0.008450342,7,-0.278356889,0.2793243673778814,17,TRUE,-,0.4943558819682556,"('ENSMUSG00000061689', 'Benzyl alcohol')"
ENSMUSG00000061689,"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-",-0.085714286,0.8717434402332361,6,-1,0,3,-0.074124932,0.8745070324258755,7,-0.002949865,0.9913493247499718,16,TRUE,-,0.9926690841673802,"('ENSMUSG00000061689', 'beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-')"
ENSMUSG00000061689,"D-Erythro-Pentofuranose, 2-deoxy-1,3-bis-O-",-0.314285714,0.5440932944606414,6,-0.210818511,0.7891814893221081,4,-0.918956212,0.003436626,7,-0.4944789,0.043617726,17,TRUE,-,0.2494851144036446,"('ENSMUSG00000061689', 'D-Erythro-Pentofuranose, 2-deoxy-1,3-bis-O-')"
ENSMUSG00000061689,Hexanedioic acid,-0.028571429,0.9571545189504372,6,-0.6,0.3999999999999999,4,-0.115954207,0.826848213,6,-0.575423261,0.019688737,16,TRUE,-,0.1979395478168447,"('ENSMUSG00000061689', 'Hexanedioic acid')"
ENSMUSG00000061689,Hydracrylic acid,-0.028988552,0.9565293523898406,6,-0.8,0.2,4,-0.035714286,0.9394082054712856,7,-0.452483224,0.068195936,17,TRUE,-,0.2884867977649543,"('ENSMUSG00000061689', 'Hydracrylic acid')"
ENSMUSG00000061689,Neostigmine ,-0.542857143,0.2657026239067055,6,-0.5,0.6666666666666667,3,-0.714285714,0.071343561,7,-0.717647059,0.001747535,16,TRUE,-,0.098392202,"('ENSMUSG00000061689', 'Neostigmine ')"
ENSMUSG00000061718,"1,3-bis[(Trimethylsilyl)ethynyl]benzene",0.085714286,0.8717434402332361,6,1,0,3,0.594618725,0.1590899937011846,7,0.03973511,0.8838392298321894,16,TRUE,+,0.9190152797148144,"('ENSMUSG00000061718', '1,3-bis[(Trimethylsilyl)ethynyl]benzene')"
ENSMUSG00000061718,Phenylpropanolamine,-0.5,0.6666666666666667,3,-0.4,0.6,4,-0.126131245,0.7875721594074739,7,-0.026402656,0.9286101545734514,14,TRUE,-,0.9498595629148088,"('ENSMUSG00000061718', 'Phenylpropanolamine')"
ENSMUSG00000061718,Trimethylsilyl oct-2-enoate ,0.2571428571428572,0.6227871720116618,6,1,0,3,0.4285714285714286,0.337368311,7,0.094117647,0.7288144270239805,16,TRUE,+,0.8112442170654812,"('ENSMUSG00000061718', 'Trimethylsilyl oct-2-enoate ')"
ENSMUSG00000061838,2-Hydroxybutyric acid,0.086965655,0.8698803787001028,6,1,0,3,0.1999999999999999,0.747060078,5,0.2266227994004872,0.4359164297636754,14,TRUE,+,0.6098196862010739,"('ENSMUSG00000061838', '2-Hydroxybutyric acid')"
