Gene,Gene,Metabolite,VECPAC r,VECPAC p,VECPAC n,DSS r,DSS p,DSS n,LPS r,LPS p,LPS n,Pooled r,Pooled p,Pooled n,Consistent,Sign,Pooled FDR
ENSMUSG00000004098-P,ENSMUSG00000004098,Dihydrouracil,-0.9,0.037386073,5,-0.25819889,0.7418011102528389,4,-0.05910828,0.8998298673144343,7,-0.531164874,0.034242927,16,TRUE,-,0.2318504206944824
ENSMUSG00000004098-P,ENSMUSG00000004098,Glyceric acid,-0.5,0.3910022189557705,5,-0.866025404,0.3333333333333332,3,-0.433460723,0.3312699853604959,7,-0.608611669,0.016053401,15,TRUE,-,0.1877885703001904
ENSMUSG00000004098-P,ENSMUSG00000004098,Glyoxime,-0.559065392,0.2487710057017009,6,-0.25819889,0.7418011102528389,4,-0.229415734,0.7104817254267773,5,-0.316219655,0.250871144,15,TRUE,-,0.4726915790759429
ENSMUSG00000004098-P,ENSMUSG00000004098,Heptanoic acid,-0.521793932,0.2883432338003937,6,-0.25819889,0.7418011102528389,4,-0.338061702,0.5122252586995417,6,-0.565354218,0.022473993,16,TRUE,-,0.205956699
ENSMUSG00000004098-P,ENSMUSG00000004098,Hexanedioic acid,0.2,0.704,6,0.7745966692414834,0.2254033307585165,4,0.7700513795421218,0.073235128,6,0.058931821,0.8283697201426666,16,TRUE,+,0.8815672882285983
ENSMUSG00000004098-P,ENSMUSG00000004098,Hydracrylic acid,-0.840668002,0.036057573,6,-0.25819889,0.7418011102528389,4,-0.078811041,0.8666213432418689,7,-0.4383626,0.078391869,17,TRUE,-,0.3015706485142875
ENSMUSG00000004098-P,ENSMUSG00000004098,Indole-3-lactic acid,-0.542857143,0.2657026239067055,6,-0.866025404,0.3333333333333332,3,-0.591082805,0.1622250400053522,7,-0.58737477,0.016738066,16,TRUE,-,0.1895511032944473
ENSMUSG00000004098-P,ENSMUSG00000004098,Isofucosterol,-0.6,0.2079999999999998,6,-0.25819889,0.7418011102528389,4,-0.019881069,0.9662555182726976,7,-0.508246493,0.037242014,17,TRUE,-,0.2377115179217034
ENSMUSG00000004098-P,ENSMUSG00000004098,Isoxaben,-0.942857143,0.004804665,6,-0.25819889,0.7418011102528389,4,-0.353553391,0.5594043441634877,5,-0.688924776,0.004503212,15,TRUE,-,0.1272747860278237
ENSMUSG00000004098-P,ENSMUSG00000004098,L-Alanine,0.4999999999999999,0.3910022189557705,5,0.2581988897471611,0.7418011102528389,4,0.069583743,0.8821567461671105,7,0.2350521612806706,0.3808601584147628,16,TRUE,+,0.5711320556640512
ENSMUSG00000004098-P,ENSMUSG00000004098,L-Tryptophan,-0.057977104,0.9131317851623264,6,-0.25819889,0.7418011102528389,4,-0.588411099,0.1646139891786132,7,-0.440988022,0.076417024,17,TRUE,-,0.2984719978441902
ENSMUSG00000004098-P,ENSMUSG00000004098,L-Valine,-0.2,0.747060078,5,-0.272165527,0.7278344730240913,4,-0.055555556,0.9444444444444444,4,-0.354222796,0.2350397660494503,13,TRUE,-,0.4581442192976578
ENSMUSG00000004098-P,ENSMUSG00000004098,Methyl aminoacetate,-0.828571429,0.041562682,6,-0.774596669,0.2254033307585165,4,-0.228632297,0.6219262347919754,7,-0.482834169,0.049626444,17,TRUE,-,0.2599813337608499
ENSMUSG00000004098-P,ENSMUSG00000004098,Niclosamide,-0.314285714,0.5440932944606414,6,-0.774596669,0.2254033307585165,4,-0.009940535,0.9831252580012146,7,-0.292241734,0.2550231708167041,17,TRUE,-,0.4760011271084459
ENSMUSG00000004098-P,ENSMUSG00000004098,Octanoic acid,-0.463816829,0.3541642984362303,6,-0.25819889,0.7418011102528389,4,-0.029821604,0.949395782,7,-0.363619391,0.1513703732300423,17,TRUE,-,0.3843376549326684
ENSMUSG00000004098-P,ENSMUSG00000004098,p-Hydroxydiisopropylbenzene,-0.314285714,0.5440932944606414,6,-0.25819889,0.7418011102528389,4,-0.295541402,0.5198947771296929,7,-0.149840817,0.5659624950407955,17,TRUE,-,0.7027044553013574
ENSMUSG00000004098-P,ENSMUSG00000004098,Palmitelaidic acid,-0.3,0.6238376647810728,5,-0.25819889,0.7418011102528389,4,-0.526848337,0.224369568,7,-0.5407736,0.030548202,16,TRUE,-,0.2238113206758985
ENSMUSG00000004098-P,ENSMUSG00000004098,"Propanetriol, 2-methyl-",-0.695725243,0.1247893374402868,6,-0.25819889,0.7418011102528389,4,-0.078811041,0.8666213432418689,7,-0.259205712,0.3150727412096648,17,TRUE,-,0.5230115356276495
ENSMUSG00000004098-P,ENSMUSG00000004098,Propylamine,-0.7,0.1881204043741872,5,-0.866025404,0.3333333333333332,3,-0.029821604,0.949395782,7,-0.222434164,0.4255641774432214,15,TRUE,-,0.6028814200200596
ENSMUSG00000004098-P,ENSMUSG00000004098,"Pyrazine, 3,6-dimethyl-2,5-bis(trimethylsilyloxy)-",-0.2,0.8,4,-0.866025404,0.3333333333333332,3,-0.102597835,0.8695979205185651,5,-0.160167706,0.6190120914665818,12,TRUE,-,0.7370413639931158
ENSMUSG00000004098-P,ENSMUSG00000004098,"Ribonic acid, 2,3,4,5-tetrakis-",-0.091076511,0.8637629700202579,6,-0.25819889,0.7418011102528389,4,-0.880406274,0.020598735,6,-0.389206351,0.1362159422579874,16,TRUE,-,0.3699433913769782
ENSMUSG00000004098-P,ENSMUSG00000004098,Trimethylsilyl 3-((trimethylsilyl)thio)propanoate,-0.771428571,0.072396501,6,-0.866025404,0.3333333333333332,3,-0.118216561,0.8007087300467118,7,-0.220454284,0.4119577040267009,16,TRUE,-,0.5927947266536268
ENSMUSG00000004098-P,ENSMUSG00000004098,Xylazine,0.1428571428571428,0.7871720116618075,6,0.2581988897471611,0.7418011102528389,4,0.060192927,0.897998334,7,0.047041669,0.8577160775910403,17,TRUE,+,0.9014779374752708
ENSMUSG00000004263-P,ENSMUSG00000004263,"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine",0.1428571428571428,0.7871720116618075,6,0.1999999999999999,0.8,4,0.1261312447773782,0.7875721594074739,7,0.1876149954109945,0.470862232,17,TRUE,+,0.6347024543991079
ENSMUSG00000004263-P,ENSMUSG00000004263,1-Octadecanol,-0.31887407,0.5379005604702051,6,-1,0,3,-0.535714286,0.2152174556780127,7,-0.466519626,0.068515997,16,TRUE,-,0.2890187787968427
ENSMUSG00000004263-P,ENSMUSG00000004263,"1,3,5-Trimethyl-1H-pyrazol-4-amine",-0.5,0.3910022189557705,5,-0.5,0.6666666666666667,3,-0.214285714,0.6445115810207203,7,-0.382142857,0.1598236299869672,15,TRUE,-,0.3913526858582177
ENSMUSG00000004263-P,ENSMUSG00000004263,"1,5-Anhydroglucitol",-0.666885929,0.2188939813132316,5,-1,0,4,-0.550782484,0.2573693316225744,6,-0.37388253,0.169806705,15,TRUE,-,0.4003925890212397
ENSMUSG00000004263-P,ENSMUSG00000004263,"2-(2,5-Dimethoxy-phenyl)-propionaldehyde",-0.257142857,0.6227871720116618,6,-0.948683298,0.051316702,4,-0.378393734,0.402602202,7,-0.429448176,0.085374896,17,TRUE,-,0.3118853971366948
ENSMUSG00000004263-P,ENSMUSG00000004263,2-Hydroxybutyric acid,-0.231908414,0.658373571,6,-0.5,0.6666666666666667,3,-0.9,0.037386073,5,-0.32563276,0.255904981,14,TRUE,-,0.4763989846986056
ENSMUSG00000004263-P,ENSMUSG00000004263,"3-Cyclohexyl-L-alanine amide, N,N,N'N'-tetramethyl-",0.7142857142857143,0.1107871720116617,6,0.1999999999999999,0.8,4,0.363696484,0.4225815075749929,7,0.1815952287216659,0.4854654093332035,17,TRUE,+,0.645332385
ENSMUSG00000004263-P,ENSMUSG00000004263,"3,4,5-Trihydroxypentanoic acid, tetrakis(trimethylsilyl)-",-0.5,0.6666666666666667,3,-1,0,3,-0.4,0.6,4,-0.478787879,0.1615229280174558,10,TRUE,-,0.3921810634491935
ENSMUSG00000004263-P,ENSMUSG00000004263,"Acetic acid, bis[(trimethylsilyl)oxyl]-",0.4058397249567139,0.4246625075613645,6,0.5,0.6666666666666667,3,0.396412484,0.37863471,7,0.3431520658165454,0.1931879402433823,16,TRUE,+,0.422091627
ENSMUSG00000004263-P,ENSMUSG00000004263,"Benzene, 4-ethenyl-1,2-dimethoxy-",-0.4,0.5046315754686911,5,-0.4,0.6,4,-0.490990253,0.2631938105325733,7,-0.525773766,0.036458871,16,TRUE,-,0.2358161813223489
ENSMUSG00000004263-P,ENSMUSG00000004263,Benzeneacetic acid,-0.028571429,0.9571545189504372,6,-0.4,0.6,4,-0.035714286,0.9394082054712856,7,-0.085784314,0.7433950261372769,17,TRUE,-,0.8224649990371022
ENSMUSG00000004263-P,ENSMUSG00000004263,Benzenepropanoic acid,0.3142857142857143,0.5440932944606414,6,0.5,0.6666666666666667,3,0.072074997,0.8779592508225129,7,0.057395159,0.8327854556156655,16,TRUE,+,0.8839764115713704
ENSMUSG00000004263-P,ENSMUSG00000004263,"Benzimidazole, 5-trifluoromethyl-2-methyl-",-0.529640898,0.2798259481884628,6,-0.8,0.2,4,-0.072074997,0.8779592508225129,7,-0.081031445,0.7571987536479514,17,TRUE,-,0.8321769492092292
ENSMUSG00000004263-P,ENSMUSG00000004263,Benzoic Acid,-0.316227766,0.683772234,4,-1,0,4,-0.090093746,0.8476720796198265,7,-0.169946605,0.544826702,15,TRUE,-,0.6879469770584647
ENSMUSG00000004263-P,ENSMUSG00000004263,Butylated Hydroxytoluene,-0.142857143,0.7871720116618075,6,-0.8,0.2,4,-0.162168743,0.7282995630820223,7,-0.07480075,0.7753995672777239,17,TRUE,-,0.8447439255989871
ENSMUSG00000004263-P,ENSMUSG00000004263,"Cholest-7-en-3-ol, (3beta,5alpha)-",-0.085714286,0.8717434402332361,6,-1,0,4,-0.231908414,0.658373571,6,-0.463576284,0.070516321,16,TRUE,-,0.2919002401881664
ENSMUSG00000004263-P,ENSMUSG00000004263,"Cyclopentaneacetic acid, 3-oxo-2-pentyl-",-0.428571429,0.3965014577259474,6,-0.8,0.2,4,-0.472805429,0.2839616899540152,7,-0.402454291,0.1092541546451445,17,TRUE,-,0.3399583912175153
ENSMUSG00000004263-P,ENSMUSG00000004263,"D-Xylofuranose, 1,2,3,5-tetrakis-O-",0.632455532,0.367544468,4,0.1999999999999999,0.8,4,0.5225437283634242,0.2288778775760949,7,0.4025051163197735,0.1369031137863637,15,TRUE,+,0.3707238425308561
ENSMUSG00000004263-P,ENSMUSG00000004263,Fenitrothion,0.1428571428571428,0.7871720116618075,6,0.632455532,0.367544468,4,0.3423562358243124,0.4522512215909057,7,0.083435646,0.7502072942171852,17,TRUE,+,0.8272963293932625
ENSMUSG00000004263-P,ENSMUSG00000004263,Glyceric acid,0.3,0.6238376647810728,5,0.5,0.6666666666666667,3,0.071428571,0.8790481931481541,7,0.432142857,0.1076930375463979,15,TRUE,+,0.336992881
ENSMUSG00000004263-P,ENSMUSG00000004263,Glyoxime,-0.382518426,0.454207475,6,-1,0,4,-0.820782682,0.088587005,5,-0.21486201,0.4418859895497188,15,TRUE,-,0.6145996661255134
ENSMUSG00000004263-P,ENSMUSG00000004263,"Inosose-2, 1,3,4,5,6-pentakis-",-0.257142857,0.6227871720116618,6,-0.8,0.2,4,-0.107142857,0.8191508555699912,7,-0.075980392,0.7719448512425434,17,TRUE,-,0.8419584086373448
ENSMUSG00000004263-P,ENSMUSG00000004263,Isofucosterol,-0.142857143,0.7871720116618075,6,-1,0,4,-0.162168743,0.7282995630820223,7,-0.111588004,0.6698308183959899,17,TRUE,-,0.7725827477293356
ENSMUSG00000004263-P,ENSMUSG00000004263,Isoxaben,0.4285714285714286,0.3965014577259474,6,0.3999999999999999,0.6,4,0.3,0.6238376647810728,5,0.3392857142857142,0.2160289253419548,15,TRUE,+,0.4422352489704995
ENSMUSG00000004263-P,ENSMUSG00000004263,L-Glutamic acid,0.5507824838698261,0.2573693316225744,6,0.6000000000000001,0.3999999999999999,4,0.2342437403008453,0.6131550369752419,7,0.2233130515361026,0.3889258180759009,17,TRUE,+,0.5769480782379566
ENSMUSG00000004263-P,ENSMUSG00000004263,L-Isoleucine,-0.461690258,0.4337661561690278,5,-0.316227766,0.683772234,4,-0.214285714,0.6445115810207203,7,-0.131075253,0.6284798998498581,16,TRUE,-,0.7436799517178767
ENSMUSG00000004263-P,ENSMUSG00000004263,L-Ornithine,0.5507824838698261,0.2573693316225744,6,0.5,0.6666666666666667,3,0.1261312447773782,0.7875721594074739,7,0.3210607311073258,0.2253232909524297,16,TRUE,+,0.4506047973353735
ENSMUSG00000004263-P,ENSMUSG00000004263,Malic acid,-0.428571429,0.3965014577259474,6,-0.4,0.6,4,-0.126131245,0.7875721594074739,7,-0.121397938,0.6425518197364517,17,TRUE,-,0.7531210851330484
ENSMUSG00000004263-P,ENSMUSG00000004263,p-Toluic acid,-0.5,0.6666666666666667,3,-0.8,0.2,4,-0.202919862,0.6997979681570189,6,-0.046767582,0.8794129823285038,13,TRUE,-,0.9162623492700184
ENSMUSG00000004263-P,ENSMUSG00000004263,Palmitelaidic acid,-0.4,0.5046315754686911,5,-1,0,4,-0.108112496,0.8175332656241182,7,-0.010301695,0.969795483,16,TRUE,-,0.9771878959496524
ENSMUSG00000004263-P,ENSMUSG00000004263,Pipecolic acid,-0.359092423,0.5528147466433505,5,-0.6,0.3999999999999999,4,-0.198206242,0.6700850339168266,7,-0.063328493,0.8157624914327222,16,TRUE,-,0.8720442810874778
ENSMUSG00000004263-P,ENSMUSG00000004263,"Spiro[cyclopenta[d]-1,3,2-dioxaborin-4(5H),1'-cyclopentane], 2-ethyl-6,7-dihydro-",0.028571429,0.9571545189504372,6,0.5,0.6666666666666667,3,0.2702812388086677,0.5577307488053698,7,0.042678452,0.8752951396111206,16,TRUE,+,0.9131768443200822
ENSMUSG00000004263-P,ENSMUSG00000004263,Tartronic acid,-0.4,0.6,4,-0.8,0.2,4,-0.071428571,0.8790481931481541,7,-0.239285714,0.3903793119202356,15,TRUE,-,0.577445961
ENSMUSG00000004263-P,ENSMUSG00000004263,Triethanolamine,-0.231908414,0.658373571,6,-0.8,0.2,4,-0.428571429,0.337368311,7,-0.224402249,0.3865559219121255,17,TRUE,-,0.5742492767021884
ENSMUSG00000004263-P,ENSMUSG00000004263,Trisaminol,-0.428571429,0.3965014577259474,6,-0.4,0.6,4,-0.214285714,0.6445115810207203,7,-0.414215686,0.098331188,17,TRUE,-,0.3266545916193599
ENSMUSG00000004285-P,ENSMUSG00000004285, 5-Hydroxyhexanoic acid,-0.637748139,0.1730711102412597,6,-1,0,3,-0.5,0.3910022189557705,5,-0.671067513,0.00860356,14,TRUE,-,0.1573222405367021
ENSMUSG00000004285-P,ENSMUSG00000004285,(pm)-Phenylpropanolamine,-0.5,0.3910022189557705,5,-1,0,4,-0.324337487,0.4778854797399313,7,-0.440029553,0.088074881,16,TRUE,-,0.3149132872000325
ENSMUSG00000004285-P,ENSMUSG00000004285,"1-Butanamine, N,N-diethyl-",-0.463816829,0.3541642984362303,6,-1,0,4,-0.490990253,0.2631938105325733,7,-0.643340563,0.005332941,17,TRUE,-,0.1331260018326911
ENSMUSG00000004285-P,ENSMUSG00000004285,1-Octadecanol,-0.753702346,0.083523281,6,-0.5,0.6666666666666667,3,-0.142857143,0.7599453002180929,7,-0.493009699,0.052331951,16,TRUE,-,0.2638680359732049
ENSMUSG00000004285-P,ENSMUSG00000004285,"1-Octanol, 2-butyl-",-0.428571429,0.3965014577259474,6,-1,0,3,-0.428571429,0.337368311,7,-0.473529412,0.063919072,16,TRUE,-,0.2819524575438907
ENSMUSG00000004285-P,ENSMUSG00000004285,"1-Octene, 2-methyl-",-0.5,0.3910022189557705,5,-1,0,4,-0.612637475,0.1435885753012859,7,-0.328182576,0.2146158923437449,16,TRUE,-,0.4409188459722199
ENSMUSG00000004285-P,ENSMUSG00000004285,"1-Phenyl-1,2-ethanediol",-0.202919862,0.6997979681570189,6,-0.4,0.6,4,-0.545544726,0.2052815052287261,7,-0.26519382,0.303618259,17,TRUE,-,0.5143695391513071
ENSMUSG00000004285-P,ENSMUSG00000004285,"1-Propanamine, N,N-diethyl- ",-0.485714286,0.3287230320699709,6,-0.8,0.2,4,-0.090924121,0.8462796783701477,7,-0.565644598,0.01795431,17,TRUE,-,0.1934258519950799
ENSMUSG00000004285-P,ENSMUSG00000004285,12-Oxooctadecanoate,-0.657142857,0.1561749271137023,6,-1,0,3,-0.81167945,0.049857585,6,-0.777480203,0.000645877,15,TRUE,-,0.073510741
ENSMUSG00000004285-P,ENSMUSG00000004285,2-Amino-4-methylphenol,-0.4,0.6,4,-1,0,3,-0.285714286,0.5345092286010406,7,-0.38021978,0.1799061463060815,14,TRUE,-,0.4098562700393953
ENSMUSG00000004285-P,ENSMUSG00000004285,2-Ethyl-3-hydroxypropionic acid,-0.371428571,0.4684781341107871,6,-1,0,4,-0.381881308,0.3979173252739921,7,-0.467485014,0.058469981,17,TRUE,-,0.2739594143474814
ENSMUSG00000004285-P,ENSMUSG00000004285,2-Hydroxybutyric acid,-0.289885518,0.5773517870348748,6,-0.5,0.6666666666666667,3,-0.2,0.747060078,5,-0.088008854,0.7648043912932039,14,TRUE,-,0.836815194
ENSMUSG00000004285-P,ENSMUSG00000004285,2-Methyl-4-pentenoic acid,-1,1.4042654220543672e-24,5,-1,0,4,-0.202919862,0.6997979681570189,6,-0.582663325,0.022643244,15,TRUE,-,0.2062447266157694
ENSMUSG00000004285-P,ENSMUSG00000004285,2-Methylglutaconic acid,-0.085714286,0.8717434402332361,6,-1,0,4,-0.392857143,0.3833168704269726,7,-0.470588235,0.056594109,17,TRUE,-,0.2711788210224509
ENSMUSG00000004285-P,ENSMUSG00000004285,2-Pentenoic acid,1,0,3,0.5,0.6666666666666667,3,0.3999999999999999,0.6,4,0.6242424242424242,0.053717767,10,TRUE,+,0.2661752731423046
ENSMUSG00000004285-P,ENSMUSG00000004285,"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate",-0.31887407,0.5379005604702051,6,-0.8,0.2,4,-0.324337487,0.4778854797399313,7,-0.321472635,0.2083080666410284,17,TRUE,-,0.4350423421383916
ENSMUSG00000004285-P,ENSMUSG00000004285,"2,3-Butanediol",-0.542857143,0.2657026239067055,6,-1,0,3,-0.342356236,0.4522512215909057,7,-0.39587943,0.1290456597844803,16,TRUE,-,0.362244328
ENSMUSG00000004285-P,ENSMUSG00000004285,"2,4-Decadienal",-0.314285714,0.5440932944606414,6,-0.8,0.2,4,-0.714285714,0.071343561,7,-0.656862745,0.004174786,17,TRUE,-,0.1254020320051586
ENSMUSG00000004285-P,ENSMUSG00000004285,"2,6-Dimethyl-N-[3-(trimethylsilyl)-1,3-thiazinan-2-ylidene]aniline",-0.028571429,0.9571545189504372,6,-1,0,4,-0.535714286,0.2152174556780127,7,-0.37254902,0.1408357218926219,17,TRUE,-,0.3732315352681782
ENSMUSG00000004285-P,ENSMUSG00000004285,3-Amino-5-morpholinomethyl-2-oxazolidinone,-0.695725243,0.1247893374402868,6,-1,0,3,-0.173931311,0.7417339277316277,6,-0.474061581,0.074221847,15,TRUE,-,0.2962021774149965
ENSMUSG00000004285-P,ENSMUSG00000004285,3-Hydroxyisovaleric acid,-0.885714286,0.018845481,6,-1,0,4,-0.035714286,0.9394082054712856,7,-0.340686275,0.1808507995705014,17,TRUE,-,0.4106100368584214
ENSMUSG00000004285-P,ENSMUSG00000004285,"3,4,5-Trihydroxypentanoic acid, tetrakis(trimethylsilyl)-",-0.5,0.6666666666666667,3,-1,0,3,-0.6,0.3999999999999999,4,-0.563636364,0.089724028,10,TRUE,-,0.3164329712940067
ENSMUSG00000004285-P,ENSMUSG00000004285,"3beta-TRIMETHYLSILOXY-5alpha,6alpha-EPOXYCHOLESTANE",-0.698253252,0.1228394633733959,6,-0.8,0.2,4,-0.314285714,0.5440932944606414,6,-0.421830744,0.1036386743071906,16,TRUE,-,0.3329100838470615
ENSMUSG00000004285-P,ENSMUSG00000004285,"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",-0.657142857,0.1561749271137023,6,-0.8,0.2,4,-0.25,0.5887244480896833,7,-0.441176471,0.076276683,17,TRUE,-,0.2980317929866315
ENSMUSG00000004285-P,ENSMUSG00000004285,4-Hydroxyphenyllactic acid,-0.5,0.3910022189557705,5,-0.4,0.6,4,-0.642857143,0.1193923734274109,7,-0.45,0.080295737,16,TRUE,-,0.3044420226365428
ENSMUSG00000004285-P,ENSMUSG00000004285,4-Pyridinol,0.4413674147523747,0.3809392104771887,6,0.6000000000000001,0.3999999999999999,4,0.090093746,0.8476720796198265,7,0.081031445,0.7571987536479514,17,TRUE,+,0.8321769492092292
ENSMUSG00000004285-P,ENSMUSG00000004285,"5-Cholesten-3beta, 7alpha-bis[(trimethylsilyl)oxy]- ",0.3714285714285715,0.4684781341107871,6,0.1999999999999999,0.8,4,0.5714285714285715,0.1802019889115274,7,0.1102941176470588,0.6734589975422935,17,TRUE,+,0.774634081
ENSMUSG00000004285-P,ENSMUSG00000004285,5-Hydroxyquinoline,-0.771428571,0.072396501,6,-0.5,0.6666666666666667,3,-0.840668002,0.036057573,6,-0.357462162,0.1908496233195179,15,TRUE,-,0.4190715861483228
ENSMUSG00000004285-P,ENSMUSG00000004285,"6,8-Dioxapentadecane",-0.666885929,0.2188939813132316,5,-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.464693689,0.1498485574804418,11,TRUE,-,0.383043993
ENSMUSG00000004285-P,ENSMUSG00000004285,"7-Isoquinolinol, 1,2,3,4-tetrahydro-1-[(4-hydroxyphenyl)methyl]-6-methoxy-",0.7378647873726218,0.2621352126273781,4,0.1999999999999999,0.8,4,0.7567874686642696,0.048905099,7,0.1395351069908548,0.6199142996937591,15,TRUE,+,0.7376316680897604
ENSMUSG00000004285-P,ENSMUSG00000004285,"9,12-Octadecadienoic acid",0.5,0.6666666666666667,3,0.1999999999999999,0.8,4,0.3999999999999999,0.6,4,0.1,0.7698749998921366,11,TRUE,+,0.8411408787789483
ENSMUSG00000004285-P,ENSMUSG00000004285,"9H-Fluorene, 9-methylene-",-0.5,0.3910022189557705,5,-0.5,0.6666666666666667,3,-0.8,0.2,4,-0.48951049,0.106252372,12,TRUE,-,0.3357238725616136
ENSMUSG00000004285-P,ENSMUSG00000004285,Acetoacetic acid,-0.20519567,0.7405819415910722,5,-1,0,4,-0.410391341,0.4925357817027975,5,-0.284141658,0.3248539231760754,14,TRUE,-,0.5308084919640391
ENSMUSG00000004285-P,ENSMUSG00000004285,Aceturic acid,-0.4,0.5046315754686911,5,-1,0,3,-0.81167945,0.049857585,6,-0.356435859,0.2109672240346033,14,TRUE,-,0.4375346014691402
ENSMUSG00000004285-P,ENSMUSG00000004285,alpha-Tocopherol,-0.085714286,0.8717434402332361,6,-0.8,0.2,4,-0.571428571,0.1802019889115274,7,-0.357843137,0.1584639899823691,17,TRUE,-,0.3906224739630535
ENSMUSG00000004285-P,ENSMUSG00000004285,"Arabinofuranose, 1,2,3,5-tetrakis-O-",-0.771428571,0.072396501,6,-0.5,0.6666666666666667,3,-0.464285714,0.2939341076002517,7,-0.6,0.014007122,16,TRUE,-,0.1805771753764558
ENSMUSG00000004285-P,ENSMUSG00000004285,Arachidonic acid,-0.81167945,0.049857585,6,-0.4,0.6,4,-0.180187493,0.6990457740939315,7,-0.366871442,0.1474734676548471,17,TRUE,-,0.3799456279379176
ENSMUSG00000004285-P,ENSMUSG00000004285,"Benzene, 4-ethenyl-1,2-dimethoxy-",-0.1,0.8728885715695383,5,-0.2,0.8,4,-0.327326835,0.4735969360680634,7,-0.145802809,0.5900276111132021,16,TRUE,-,0.7191904555929551
ENSMUSG00000004285-P,ENSMUSG00000004285,Benzeneacetic acid,-0.542857143,0.2657026239067055,6,-0.8,0.2,4,-0.321428571,0.4820720382996776,7,-0.379901961,0.1325489026275887,17,TRUE,-,0.3653437357024707
ENSMUSG00000004285-P,ENSMUSG00000004285,"Benzimidazole, 5-trifluoromethyl-2-methyl-",-0.88273483,0.019820417,6,-1,0,4,-0.054056248,0.9083652825239956,7,-0.358502757,0.1576427477256719,17,TRUE,-,0.3904467156760994
ENSMUSG00000004285-P,ENSMUSG00000004285,Benzophenone,-0.698253252,0.1228394633733959,6,-0.8,0.2,4,-0.285714286,0.5345092286010406,7,-0.405406629,0.1064351347217187,17,TRUE,-,0.3361043902896089
ENSMUSG00000004285-P,ENSMUSG00000004285,Benzyl alcohol,-0.2,0.704,6,-0.8,0.2,4,-0.144149994,0.7578179356488596,7,-0.259963262,0.3136097814794822,17,TRUE,-,0.5217475907859821
ENSMUSG00000004285-P,ENSMUSG00000004285,"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-",-0.485714286,0.3287230320699709,6,-1,0,3,-0.407687124,0.3639424835919461,7,-0.466078724,0.068812972,16,TRUE,-,0.2893479827930865
ENSMUSG00000004285-P,ENSMUSG00000004285,"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",-0.637748139,0.1730711102412597,6,-0.5,0.6666666666666667,3,-0.126131245,0.7875721594074739,7,-0.154639343,0.5674307747370797,16,TRUE,-,0.7031921468206618
ENSMUSG00000004285-P,ENSMUSG00000004285,"Cholest-7-en-3-ol, (3beta,5alpha)-",-0.657142857,0.1561749271137023,6,-0.8,0.2,4,-0.405839725,0.4246625075613645,6,-0.460632943,0.072558801,16,TRUE,-,0.2945784866628623
ENSMUSG00000004285-P,ENSMUSG00000004285,"Cholesta-3,5-diene ",-0.771428571,0.072396501,6,-0.4,0.6,4,-0.25,0.5887244480896833,7,-0.50245098,0.039832968,17,TRUE,-,0.2424830498724218
