n1,n2,r,p,fdr,"('n1', 'n2')"
ENSMUSG00000001054,"Acetin, bis-1,3-trimethylsilyl ether",-0.6116615362459752,0.010049952075097209,0.09640931649974026,"('ENSMUSG00000001054', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000004098,"Acetin, bis-1,3-trimethylsilyl ether",-0.16876745778685642,0.28205115557651883,0.348401503383971,"('ENSMUSG00000004098', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000100075,"Acetin, bis-1,3-trimethylsilyl ether",0.4628623456429558,0.047791561107247055,0.16073594614807435,"('ENSMUSG00000100075', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000021686,"Acetin, bis-1,3-trimethylsilyl ether",0.46204648421458555,0.04812312561944339,0.16120371782164053,"('ENSMUSG00000021686', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000002844,"Acetin, bis-1,3-trimethylsilyl ether",-0.6138617575993779,0.00976702288955114,0.09562450508232112,"('ENSMUSG00000002844', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000017697,"Acetin, bis-1,3-trimethylsilyl ether",-0.7166142914776726,0.0019648567714934044,0.05979829968352508,"('ENSMUSG00000017697', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000030304,"Acetin, bis-1,3-trimethylsilyl ether",0.40264050767271026,0.07673950068366452,0.19219045868257717,"('ENSMUSG00000030304', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000030265,"Acetin, bis-1,3-trimethylsilyl ether",0.06820686195548645,0.40839277126799983,0.4355564081710677,"('ENSMUSG00000030265', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000052566,"Acetin, bis-1,3-trimethylsilyl ether",0.43784404932715487,0.05869730875762453,0.1735458298019788,"('ENSMUSG00000052566', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000028383,"Acetin, bis-1,3-trimethylsilyl ether",0.15621571609159796,0.296911857482108,0.3586964274624457,"('ENSMUSG00000028383', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000066113,"Acetin, bis-1,3-trimethylsilyl ether",-0.14521460932458405,0.3101854182435554,0.3680918983757715,"('ENSMUSG00000066113', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000045817,"Acetin, bis-1,3-trimethylsilyl ether",0.08360841142930596,0.38814214888796805,0.42190524328791934,"('ENSMUSG00000045817', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000007476,"Acetin, bis-1,3-trimethylsilyl ether",-0.23982412752090393,0.20444944304923357,0.293013811969468,"('ENSMUSG00000007476', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000042831,"Acetin, bis-1,3-trimethylsilyl ether",0.31023121082979316,0.14018811955588195,0.24481024197819917,"('ENSMUSG00000042831', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000030217,"Acetin, bis-1,3-trimethylsilyl ether",0.05784494547642617,0.422140838170888,0.44538961321503895,"('ENSMUSG00000030217', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000029840,"Acetin, bis-1,3-trimethylsilyl ether",0.24862501293451508,0.19569073582536717,0.2870798259817176,"('ENSMUSG00000029840', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000021904,"Acetin, bis-1,3-trimethylsilyl ether",-0.022002213534027884,0.4702436738856722,0.47823968044141646,"('ENSMUSG00000021904', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000105607,"Acetin, bis-1,3-trimethylsilyl ether",0.40663206843421734,0.07452977078120769,0.19016153889661866,"('ENSMUSG00000105607', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000090877,"Acetin, bis-1,3-trimethylsilyl ether",0.6512655206072253,0.0058182234206680394,0.08135618430997718,"('ENSMUSG00000090877', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000028977,"Acetin, bis-1,3-trimethylsilyl ether",0.45324559880097437,0.05180173729141569,0.16548830262829434,"('ENSMUSG00000028977', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000032251,"Acetin, bis-1,3-trimethylsilyl ether",0.30363054676958484,0.14563559506690327,0.2488932360902263,"('ENSMUSG00000032251', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000048175,"Acetin, bis-1,3-trimethylsilyl ether",-0.09240929684291711,0.3766846016897639,0.41412825841781903,"('ENSMUSG00000048175', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000015932,"Acetin, bis-1,3-trimethylsilyl ether",0.015401549473819519,0.4791620012735789,0.4845444228700275,"('ENSMUSG00000015932', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000067795,"Acetin, bis-1,3-trimethylsilyl ether",-0.2882289972957653,0.15881828400178638,0.25977255424390355,"('ENSMUSG00000067795', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000021010,"Acetin, bis-1,3-trimethylsilyl ether",-0.061606197895278075,0.41714010761350745,0.4415125930470371,"('ENSMUSG00000021010', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000017802,"Acetin, bis-1,3-trimethylsilyl ether",-0.39383962225909913,0.08176319444266658,0.1962791393925698,"('ENSMUSG00000017802', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000027598,"Acetin, bis-1,3-trimethylsilyl ether",0.541254452937086,0.02281294164164965,0.12399370083503573,"('ENSMUSG00000027598', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000060227,"Acetin, bis-1,3-trimethylsilyl ether",0.048404869774861345,0.4347383806191598,0.45414802478109445,"('ENSMUSG00000060227', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000024576,"Acetin, bis-1,3-trimethylsilyl ether",0.187018815039237,0.2610190238549817,0.3338385985411988,"('ENSMUSG00000024576', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000099689,"Acetin, bis-1,3-trimethylsilyl ether",-0.23762390616750115,0.2066702591780124,0.29482090742931844,"('ENSMUSG00000099689', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000034377,"Acetin, bis-1,3-trimethylsilyl ether",0.40484072902611307,0.07551617894446201,0.190776685288821,"('ENSMUSG00000034377', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000007379,"Acetin, bis-1,3-trimethylsilyl ether",0.07066154299900311,0.4051496508987935,0.43353672504890994,"('ENSMUSG00000007379', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000038608,"Acetin, bis-1,3-trimethylsilyl ether",0.31683187489000153,0.13486268258006456,0.24071071151495446,"('ENSMUSG00000038608', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000077767,"Acetin, bis-1,3-trimethylsilyl ether",0.4911894273127753,0.03724134260957966,0.14726862529881327,"('ENSMUSG00000077767', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000032306,"Acetin, bis-1,3-trimethylsilyl ether",-0.6424646351936142,0.006610903025122984,0.08489531537904366,"('ENSMUSG00000032306', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000028599,"Acetin, bis-1,3-trimethylsilyl ether",-0.6402644138402114,0.00682139130902931,0.08591824952675294,"('ENSMUSG00000028599', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000085776,"Acetin, bis-1,3-trimethylsilyl ether",-0.1683196298634144,0.28257595876590325,0.3487498287172222,"('ENSMUSG00000085776', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000022426,"Acetin, bis-1,3-trimethylsilyl ether",0.40264050767271026,0.07673950068366452,0.19219045868257717,"('ENSMUSG00000022426', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000028626,"Acetin, bis-1,3-trimethylsilyl ether",-0.3080309894763904,0.14199040433421642,0.2464693102425109,"('ENSMUSG00000028626', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000048612,"Acetin, bis-1,3-trimethylsilyl ether",0.006600664060208365,0.49106654677154365,0.49333667182932023,"('ENSMUSG00000048612', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000031246,"Acetin, bis-1,3-trimethylsilyl ether",0.10341040360993106,0.3624952561665122,0.40459857488892637,"('ENSMUSG00000031246', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000030493,"Acetin, bis-1,3-trimethylsilyl ether",0.4052863436123348,0.07526999742324895,0.1906406825687542,"('ENSMUSG00000030493', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000022199,"Acetin, bis-1,3-trimethylsilyl ether",-0.2992301040627792,0.14933483181428997,0.251877955955378,"('ENSMUSG00000022199', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000023960,"Acetin, bis-1,3-trimethylsilyl ether",-0.35423563789784895,0.10700007639350101,0.21802565466824983,"('ENSMUSG00000023960', 'Acetin, bis-1,3-trimethylsilyl ether')"
ENSMUSG00000012422,"Acetin, bis-1,3-trimethylsilyl ether",0.3498351951910434,0.11007374368504734,0.2208270248349679,"('ENSMUSG00000012422', 'Acetin, bis-1,3-trimethylsilyl ether')"
