Metabolite,Gene,AL Consistent,Matt consistent,Consistent differs,Matt,AL,Diff (Matt-AL),Abs Diff
"Cetaben, N,O-bis(trimethylsilyl)-",ENSMUSG00000078486,False,False,False,0.0,,,
"Cholest-22-ene-21-ol, 3,5-dehydro-6-methoxy-, pivalate",ENSMUSG00000078486,False,False,False,0.0,,,
"Cholest-7-en-3-ol, (3beta,5alpha)-",ENSMUSG00000078486,False,False,False,0.0,,,
"Cholesta-2,4-diene",ENSMUSG00000078486,False,False,False,0.0,,,
"Cholesta-3,5-dien-7-one",ENSMUSG00000078486,False,False,False,0.0,,,
"Cholesta-3,5-diene",ENSMUSG00000078486,False,False,False,0.0,,,
Cholesterol,ENSMUSG00000078486,False,False,False,0.0,,,
"cis-4,5-Dihydroxy-o-dithiane, 2O-",ENSMUSG00000078486,False,False,False,0.0,,,
cyclobutanecarboxylic acid,ENSMUSG00000078486,False,False,False,0.0,,,
Cyclobutanol,ENSMUSG00000078486,False,False,False,0.0,,,
Cyclohexanol,ENSMUSG00000078486,False,False,False,0.0,,,
"Cyclohexanone, 3,3,5-trimethyl-",ENSMUSG00000078486,False,False,False,0.0,,,
"Cyclohexene, 3,3-dimethyl-1-(trimethylsilyloxy)-",ENSMUSG00000078486,False,False,False,0.0,,,
"Cyclopentaneacetic acid, 3-oxo-2-pentyl-",ENSMUSG00000078486,False,False,False,0.0,,,
"Cyclopentanone, 2,2,4-trimethyl-",ENSMUSG00000078486,False,False,False,0.0,,,
"D-(-)-Ribofuranose, tetrakis",ENSMUSG00000078486,False,False,False,0.0,,,
"D-(+)-Xylose, tetrakis",ENSMUSG00000078486,False,False,False,0.0,,,
"D-Erythro-Pentofuranose, 2-deoxy-1,3-bis-O-",ENSMUSG00000078486,False,False,False,0.0,,,
D-Fructose,ENSMUSG00000078486,False,False,False,0.0,,,
D-Fucitol,ENSMUSG00000078486,False,False,False,0.0,,,
"D-Isoleucine, N-acetyl-",ENSMUSG00000078486,False,False,False,0.0,,,
"D-Psicofuranose, pentakis",ENSMUSG00000078486,False,False,False,0.0,,,
D-Ribose,ENSMUSG00000078486,False,False,False,0.0,,,
"D-Xylofuranose, 1,2,3,5-tetrakis-O-",ENSMUSG00000078486,False,False,False,0.0,,,
Decanoic acid,ENSMUSG00000078486,False,False,False,0.0,,,
Deoxycholic Acid,ENSMUSG00000078486,False,False,False,0.0,,,
Desmosterol,ENSMUSG00000078486,False,False,False,0.0,,,
Dihydrouracil,ENSMUSG00000078486,False,False,False,0.0,,,
Dimethyl fumarate,ENSMUSG00000078486,False,False,False,0.0,,,
Diphenyl ether,ENSMUSG00000078486,False,False,False,0.0,,,
DL-Ornithine,ENSMUSG00000078486,False,False,False,0.0,,,
DL-Phenylalanine,ENSMUSG00000078486,False,False,False,0.0,,,
Dobutamine,ENSMUSG00000078486,False,False,False,0.0,,,
Doconexent,ENSMUSG00000078486,False,False,False,0.0,,,
Dodecanamide,ENSMUSG00000078486,False,False,False,0.0,,,
"Dodecanamide, N-(2-hydroxyethyl)-",ENSMUSG00000078486,False,False,False,0.0,,,
"Dodecanoic acid, 1-methylethyl ester",ENSMUSG00000078486,False,False,False,0.0,,,
Dodecanoic acid,ENSMUSG00000078486,False,False,False,0.0,,,
Dopamine,ENSMUSG00000078486,False,False,False,0.0,,,
Erythritol,ENSMUSG00000078486,False,False,False,0.0,,,
"Erythrono-1,4-lactone, (Z)-",ENSMUSG00000078486,False,False,False,0.0,,,
"Ethanol, 2-(9-octadecenyloxy)-",ENSMUSG00000078486,False,False,False,0.0,,,
Ethanolamine,ENSMUSG00000078486,False,False,False,0.0,,,
"Ethanone, 1-(2,5-dimethoxyphenyl)-",ENSMUSG00000078486,False,False,False,0.0,,,
"Ethanone, 1-(5-methoxy-2-methyl-3(1H)-indolyl)-",ENSMUSG00000078486,False,False,False,0.0,,,
Ethyl cis-2-trimethylsilyl-cyclopropane-1-carboxylate,ENSMUSG00000078486,False,False,False,0.0,,,
Fenitrothion,ENSMUSG00000078486,False,False,False,0.0,,,
Galactopyranose,ENSMUSG00000078486,False,False,False,0.0,,,
Glucose,ENSMUSG00000078486,False,False,False,0.0,,,
Glyceric acid,ENSMUSG00000078486,False,False,False,0.0,,,
Glycine,ENSMUSG00000078486,False,False,False,0.0,,,
"Glycine, N-(1-oxobutyl)-",ENSMUSG00000078486,False,False,False,0.0,,,
"Glycine, N-[4-[(trimethylsilyl)oxy]benzoyl]-",ENSMUSG00000078486,False,False,False,0.0,,,
Glycolic acid,ENSMUSG00000078486,False,False,False,0.0,,,
Glyoxime,ENSMUSG00000078486,False,False,False,0.0,,,
Guanabenz,ENSMUSG00000078486,False,False,False,0.0,,,
"Guanidine, N,N-dimethyl-",ENSMUSG00000078486,False,False,False,0.0,,,
Heptadecanoic acid,ENSMUSG00000078486,False,False,False,0.0,,,
Heptanoic acid,ENSMUSG00000078486,False,False,False,0.0,,,
Hexanedioic acid,ENSMUSG00000078486,False,False,False,0.0,,,
Hexanoic acid,ENSMUSG00000078486,False,False,False,0.0,,,
Hexanoylglycine,ENSMUSG00000078486,False,False,False,0.0,,,
Hippuric acid,ENSMUSG00000078486,False,False,False,0.0,,,
Homocysteine thiolactone,ENSMUSG00000078486,False,False,False,0.0,,,
Hydracrylic acid,ENSMUSG00000078486,False,False,False,0.0,,,
Hydroquinone,ENSMUSG00000078486,False,False,False,0.0,,,
Indole-3-lactic acid,ENSMUSG00000078486,False,False,False,0.0,,,
Indole-5-carboxylic acid,ENSMUSG00000078486,False,False,False,0.0,,,
"Inosose-2, 1,3,4,5,6-pentakis-",ENSMUSG00000078486,False,False,False,0.0,,,
Isofucosterol,ENSMUSG00000078486,False,False,False,0.0,,,
Isonicotinic Acid,ENSMUSG00000078486,False,False,False,0.0,,,
"Isoquinoline, 3,4-dihydro-6,7-dimethoxy-1-[4-hydroxybenzyl]-",ENSMUSG00000078486,False,False,False,0.0,,,
Isoxaben,ENSMUSG00000078486,False,False,False,0.0,,,
Itaconic acid,ENSMUSG00000078486,False,False,False,0.0,,,
Ketamine,ENSMUSG00000078486,False,False,False,0.0,,,
L-Alanine,ENSMUSG00000078486,False,False,False,0.0,,,
L-Asparagine,ENSMUSG00000078486,False,False,False,0.0,,,
L-Aspartic acid,ENSMUSG00000078486,False,False,False,0.0,,,
L-Cysteine,ENSMUSG00000078486,False,False,False,0.0,,,
L-Glutamic acid,ENSMUSG00000078486,False,False,False,0.0,,,
L-Glutamine,ENSMUSG00000078486,False,False,False,0.0,,,
l-Histidine ethyl ester,ENSMUSG00000078486,False,False,False,0.0,,,
L-Hydroxyproline,ENSMUSG00000078486,False,False,False,0.0,,,
L-Isoleucine,ENSMUSG00000078486,False,False,False,0.0,,,
L-Leucine,ENSMUSG00000078486,False,False,False,0.0,,,
L-Lysine,ENSMUSG00000078486,False,False,False,0.0,,,
"L-Lysine, ethyl ester",ENSMUSG00000078486,False,False,False,0.0,,,
L-Methionine,ENSMUSG00000078486,False,False,False,0.0,,,
L-Ornithine,ENSMUSG00000078486,False,False,False,0.0,,,
L-Proline,ENSMUSG00000078486,False,False,False,0.0,,,
L-Threonine,ENSMUSG00000078486,False,False,False,0.0,,,
L-Tryptophan,ENSMUSG00000078486,False,False,False,0.0,,,
"L-Tryptophan, N-acetyl-1",ENSMUSG00000078486,False,False,False,0.0,,,
L-Valine,ENSMUSG00000078486,False,False,False,0.0,,,
Lactic Acid,ENSMUSG00000078486,False,False,False,0.0,,,
Levulinic acid,ENSMUSG00000078486,False,False,False,0.0,,,
Malic acid,ENSMUSG00000078486,False,False,False,0.0,,,
"Methyl (3,4-dimethoxyphenyl)(hydroxy)acetate",ENSMUSG00000078486,False,False,False,0.0,,,
"Methyl 2,4-dihydroxybenzoate",ENSMUSG00000078486,False,False,False,0.0,,,
Methyl aminoacetate,ENSMUSG00000078486,False,False,False,0.0,,,
"Methyl galactoside (1R,2S,3S,4R,5R)-",ENSMUSG00000078486,False,False,False,0.0,,,
Methyl isovanillate,ENSMUSG00000078486,False,False,False,0.0,,,
Methylmalonic monoamide,ENSMUSG00000078486,False,False,False,0.0,,,
Methylsuccinic acid,ENSMUSG00000078486,False,False,False,0.0,,,
Mirin,ENSMUSG00000078486,False,False,False,0.0,,,
"Morpholine, 4-(2,6-dimethoxybenzoyl)-2,6-dimethyl-",ENSMUSG00000078486,False,False,False,0.0,,,
Myristic acid,ENSMUSG00000078486,False,False,False,0.0,,,
N-(Trimethylsilyl)hexanamide,ENSMUSG00000078486,False,False,False,0.0,,,
N-Acetyl-D-galactosamine,ENSMUSG00000078486,False,False,False,0.0,,,
N-Acetyl-L-phenylalanine,ENSMUSG00000078486,False,False,False,0.0,,,
n-Butylamine,ENSMUSG00000078486,False,False,False,0.0,,,
N-Isobutyl-sec-butylamine,ENSMUSG00000078486,False,False,False,0.0,,,
N-Isovaleroylglycine,ENSMUSG00000078486,False,False,False,0.0,,,
N-Valerylglycine,ENSMUSG00000078486,False,False,False,0.0,,,
"N,9-bis(Trimethylsilyl)-6-[(trimethylsilyl)oxy]-9H-purin-2-amine",ENSMUSG00000078486,False,False,False,0.0,,,
"N,N-Dimethyl-2-cyclohexyloxyethylamine",ENSMUSG00000078486,False,False,False,0.0,,,
"N,O-Bis(trimethylsilyl)carbamate",ENSMUSG00000078486,False,False,False,0.0,,,
Neostigmine,ENSMUSG00000078486,False,False,False,0.0,,,
Niacin,ENSMUSG00000078486,False,False,False,0.0,,,
Niacinamide,ENSMUSG00000078486,False,False,False,0.0,,,
Niclosamide,ENSMUSG00000078486,False,False,False,0.0,,,
Nitrosothymol,ENSMUSG00000078486,False,False,False,0.0,,,
Nonadecanoic acid,ENSMUSG00000078486,False,False,False,0.0,,,
Nonanal,ENSMUSG00000078486,False,False,False,0.0,,,
Nonanoic acid,ENSMUSG00000078486,False,False,False,0.0,,,
Norketamine,ENSMUSG00000078486,False,False,False,0.0,,,
Oct-1-en-3-ol,ENSMUSG00000078486,False,False,False,0.0,,,
Octan-2-yl palmitate,ENSMUSG00000078486,False,False,False,0.0,,,
Octanoic acid,ENSMUSG00000078486,False,False,False,0.0,,,
Ornithine,ENSMUSG00000078486,False,False,False,0.0,,,
Oxalic acid,ENSMUSG00000078486,False,False,False,0.0,,,
p-Hydroxydiisopropylbenzene,ENSMUSG00000078486,False,False,False,0.0,,,
p-Toluic acid,ENSMUSG00000078486,False,False,False,0.0,,,
Palmitelaidic acid,ENSMUSG00000078486,False,False,False,0.0,,,
Palmitic Acid,ENSMUSG00000078486,False,False,False,0.0,,,
Pantolactone,ENSMUSG00000078486,False,False,False,0.0,,,
Pentadecanoic acid,ENSMUSG00000078486,False,False,False,0.0,,,
Pentanoic acid,ENSMUSG00000078486,False,False,False,0.0,,,
"Pentenoic acid, 4-[(trimethylsilyl)oxy]-",ENSMUSG00000078486,False,False,False,0.0,,,
Pentylone,ENSMUSG00000078486,False,False,False,0.0,,,
Petroselinic acid,ENSMUSG00000078486,False,False,False,0.0,,,
Phenanthridin-6-ol,ENSMUSG00000078486,False,False,False,0.0,,,
"Phenol, 3,5-bis(1,1-dimethylethyl)-",ENSMUSG00000078486,False,False,False,0.0,,,
Phenol,ENSMUSG00000078486,False,False,False,0.0,,,
phenoxyethanol,ENSMUSG00000078486,False,False,False,0.0,,,
Phenylalanine,ENSMUSG00000078486,False,False,False,0.0,,,
Phenylpropanolamine,ENSMUSG00000078486,False,False,False,0.0,,,
Phloroglucinol,ENSMUSG00000078486,False,False,False,0.0,,,
Phthalazin-1-one,ENSMUSG00000078486,False,False,False,0.0,,,
Picolinic acid,ENSMUSG00000078486,False,False,False,0.0,,,
Pimelic acid,ENSMUSG00000078486,False,False,False,0.0,,,
Pipecolic acid,ENSMUSG00000078486,False,False,False,0.0,,,
"Piperidine, 1-(1-methylpentyl)-",ENSMUSG00000078486,False,False,False,0.0,,,
"Propanetriol, 2-methyl-",ENSMUSG00000078486,False,False,False,0.0,,,
"Propanoic acid, 2-methyl-",ENSMUSG00000078486,False,False,False,0.0,,,
"Propanoic acid, 2-oxo-",ENSMUSG00000078486,False,False,False,0.0,,,
"Propiophenone, 3',4'-dimethoxy-",ENSMUSG00000078486,False,False,False,0.0,,,
Propylamine,ENSMUSG00000078486,False,False,False,0.0,,,
"Pyrazine, 3,6-dihydro-3,6-dimethyl-",ENSMUSG00000078486,False,False,False,0.0,,,
"Pyrazine, 3,6-dimethyl-2,5-bis(trimethylsilyloxy)-",ENSMUSG00000078486,False,False,False,0.0,,,
"Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-",ENSMUSG00000078486,False,False,False,0.0,,,
Pyroglutamic acid,ENSMUSG00000078486,False,False,False,0.0,,,
Pyrrole-2-carboxylic acid,ENSMUSG00000078486,False,False,False,0.0,,,
"Pyrrolo[1,2-a]pyrazine-1,4-dione, hexahydro-3-(2-methylpropyl)",ENSMUSG00000078486,False,False,False,0.0,,,
"Quinolin-4-one, 1-[2-(3,4-dimethoxyphenyl)ethyl]-octahydro-",ENSMUSG00000078486,False,False,False,0.0,,,
"Quinoline, 2,4-dimethyl-",ENSMUSG00000078486,False,False,False,0.0,,,
"Ribonic acid, 2,3,4,5-tetrakis-",ENSMUSG00000078486,False,False,False,0.0,,,
Salsoline,ENSMUSG00000078486,False,False,False,0.0,,,
Sedoheptulose anhydride,ENSMUSG00000078486,False,False,False,0.0,,,
Serine,ENSMUSG00000078486,False,False,False,0.0,,,
Sertraline carbamoyl glucuronide,ENSMUSG00000078486,False,False,False,0.0,,,
"Spiro[cyclopenta[d]-1,3,2-dioxaborin-4(5H),1'-cyclopentane], 2-ethyl-6,7-dihydro-",ENSMUSG00000078486,False,False,False,0.0,,,
"Stigmast-5-ene, 3beta-",ENSMUSG00000078486,False,False,False,0.0,,,
Suberic acid,ENSMUSG00000078486,False,False,False,0.0,,,
Syringaldehyde,ENSMUSG00000078486,False,False,False,0.0,,,
"Tacrine, N-trimethylsilyl-",ENSMUSG00000078486,False,False,False,0.0,,,
"Talonic acid, gamma-lactone",ENSMUSG00000078486,False,False,False,0.0,,,
Tartronic acid,ENSMUSG00000078486,False,False,False,0.0,,,
Thymidine,ENSMUSG00000078486,False,False,False,0.0,,,
Tributyl acetylcitrate,ENSMUSG00000078486,False,False,False,0.0,,,
Tricine,ENSMUSG00000078486,False,False,False,0.0,,,
Triethanolamine,ENSMUSG00000078486,False,False,False,0.0,,,
Trimethylsilyl 3-((trimethylsilyl)thio)propanoate,ENSMUSG00000078486,False,False,False,0.0,,,
Trimethylsilyl oct-2-enoate,ENSMUSG00000078486,False,False,False,0.0,,,
Trimidox,ENSMUSG00000078486,False,False,False,0.0,,,
Tris(trimethylsilyl)carbamate,ENSMUSG00000078486,False,False,False,0.0,,,
Trisaminol,ENSMUSG00000078486,False,False,False,0.0,,,
Uracil,ENSMUSG00000078486,False,False,False,0.0,,,
Urea,ENSMUSG00000078486,False,False,False,0.0,,,
Uridine,ENSMUSG00000078486,False,False,False,0.0,,,
Xylazine,ENSMUSG00000078486,False,False,False,0.0,,,
"Xylonic acid, 2,3,4-tris-O-(trimethylsilyl)-, delta-lactone",ENSMUSG00000078486,False,False,False,0.0,,,
"1-Octanol, 2-butyl-",ENSMUSG00000025789,False,False,False,0.0,,,
"1,2,3-Butanetriol",ENSMUSG00000025789,False,False,False,0.0,,,
"3-Hydroxy-2,3-dihydromaltol",ENSMUSG00000025789,False,False,False,0.0,,,
"3,4,5-Trihydroxypentanoic acid, tetrakis(trimethylsilyl)-",ENSMUSG00000025789,False,False,False,0.0,,,
"9H-Purine, 9-(trimethylsilyl)-2,6,8-tris[(trimethylsilyl)oxy]-",ENSMUSG00000025789,False,False,False,0.0,,,
"Benzene, 1,1'-(1,2-cyclobutanediyl)bis-",ENSMUSG00000025789,False,False,False,0.0,,,
beta-D-Glucopyranose,ENSMUSG00000025789,False,False,False,0.0,,,
"Cholest-22-ene-21-ol, 3,5-dehydro-6-methoxy-, pivalate",ENSMUSG00000025789,False,False,False,0.0,,,
"Glycine, N-[4-[(trimethylsilyl)oxy]benzoyl]-",ENSMUSG00000025789,False,False,False,0.0,,,
Nonadecanoic acid,ENSMUSG00000025789,False,False,False,0.0,,,
Petroselinic acid,ENSMUSG00000025789,False,False,False,0.0,,,
Salsoline,ENSMUSG00000025789,False,False,False,0.0,,,
1-Cyclopentylethanol,ENSMUSG00000022439,False,False,False,0.0,,,
2-Hydroxybutyric acid,ENSMUSG00000022439,False,False,False,0.0,,,
"2,4-Imidazolidinedione, 5,5-dimethyl-",ENSMUSG00000022439,False,False,False,0.0,,,
"5-Androsten-17alpha-methyl-3beta,17beta-diol",ENSMUSG00000022439,False,False,False,0.0,,,
"7-Keto-3alpha,12-alpha-dihydroxycholanic acid",ENSMUSG00000022439,False,False,False,0.0,,,
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-",ENSMUSG00000022439,False,False,False,0.0,,,
"D-(-)-Ribofuranose, tetrakis",ENSMUSG00000022439,False,False,False,0.0,,,
"D-(+)-Xylose, tetrakis",ENSMUSG00000022439,False,False,False,0.0,,,
Deoxycholic Acid,ENSMUSG00000022439,False,False,False,0.0,,,
"Dodecanoic acid, 1-methylethyl ester",ENSMUSG00000022439,False,False,False,0.0,,,
Dodecanoic acid,ENSMUSG00000022439,False,False,False,0.0,,,
Indole-3-lactic acid,ENSMUSG00000022439,False,False,False,0.0,,,
"L-Tryptophan, N-acetyl-1",ENSMUSG00000022439,False,False,False,0.0,,,
"Methyl galactoside (1R,2S,3S,4R,5R)-",ENSMUSG00000022439,False,False,False,0.0,,,
Phenylalanine,ENSMUSG00000022439,False,False,False,0.0,,,
"1-Octanol, 2-butyl-",ENSMUSG00000086769,False,False,False,0.0,,,
"1,2,3-Butanetriol",ENSMUSG00000086769,False,False,False,0.0,,,
"3-Hydroxy-2,3-dihydromaltol",ENSMUSG00000086769,False,False,False,0.0,,,
"3,4,5-Trihydroxypentanoic acid, tetrakis(trimethylsilyl)-",ENSMUSG00000086769,False,False,False,0.0,,,
"9H-Purine, 9-(trimethylsilyl)-2,6,8-tris[(trimethylsilyl)oxy]-",ENSMUSG00000086769,False,False,False,0.0,,,
"Benzene, 1,1'-(1,2-cyclobutanediyl)bis-",ENSMUSG00000086769,False,False,False,0.0,,,
beta-D-Glucopyranose,ENSMUSG00000086769,False,False,False,0.0,,,
"Cholest-22-ene-21-ol, 3,5-dehydro-6-methoxy-, pivalate",ENSMUSG00000086769,False,False,False,0.0,,,
"Glycine, N-[4-[(trimethylsilyl)oxy]benzoyl]-",ENSMUSG00000086769,False,False,False,0.0,,,
Nonadecanoic acid,ENSMUSG00000086769,False,False,False,0.0,,,
Petroselinic acid,ENSMUSG00000086769,False,False,False,0.0,,,
Salsoline,ENSMUSG00000086769,False,False,False,0.0,,,
"1-Octanol, 2-butyl-",ENSMUSG00000085184,False,False,False,0.0,,,
"1,2,3-Butanetriol",ENSMUSG00000085184,False,False,False,0.0,,,
"3-Hydroxy-2,3-dihydromaltol",ENSMUSG00000085184,False,False,False,0.0,,,
"3,4,5-Trihydroxypentanoic acid, tetrakis(trimethylsilyl)-",ENSMUSG00000085184,False,False,False,0.0,,,
"9H-Purine, 9-(trimethylsilyl)-2,6,8-tris[(trimethylsilyl)oxy]-",ENSMUSG00000085184,False,False,False,0.0,,,
"Benzene, 1,1'-(1,2-cyclobutanediyl)bis-",ENSMUSG00000085184,False,False,False,0.0,,,
beta-D-Glucopyranose,ENSMUSG00000085184,False,False,False,0.0,,,
"Cholest-22-ene-21-ol, 3,5-dehydro-6-methoxy-, pivalate",ENSMUSG00000085184,False,False,False,0.0,,,
"Glycine, N-[4-[(trimethylsilyl)oxy]benzoyl]-",ENSMUSG00000085184,False,False,False,0.0,,,
Nonadecanoic acid,ENSMUSG00000085184,False,False,False,0.0,,,
Petroselinic acid,ENSMUSG00000085184,False,False,False,0.0,,,
Salsoline,ENSMUSG00000085184,False,False,False,0.0,,,
"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide",ENSMUSG00000041649,False,False,False,0.0,,,
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",ENSMUSG00000041649,False,False,False,0.0,,,
"(9H-fluoren-9-yl)methanol, O-methoxycarbonyl-",ENSMUSG00000041649,False,False,False,0.0,,,
(CH3)2C=NC2H558,ENSMUSG00000041649,False,False,False,0.0,,,
(pm)-alpha-Tocopherol acetate,ENSMUSG00000041649,False,False,False,0.0,,,
(pm)-Norketamine,ENSMUSG00000041649,False,False,False,0.0,,,
(pm)-Phenylpropanolamine,ENSMUSG00000041649,False,False,False,0.0,,,
"(R*,S*)-2,3-Dihydroxybutanoic acid",ENSMUSG00000041649,False,False,False,0.0,,,
"1-(1-Hydroxybutyl)-2,5-dimethoxybenzene",ENSMUSG00000041649,False,False,False,0.0,,,
"1-(2,4-Dimethoxyphenyl)-propan-2-one",ENSMUSG00000041649,False,False,False,0.0,,,
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",ENSMUSG00000041649,False,False,False,0.0,,,
1-Aminocyclopropanecarboxylic acid,ENSMUSG00000041649,False,False,False,0.0,,,
"1-Butanamine, N,N-diethyl-",ENSMUSG00000041649,False,False,False,0.0,,,
1-Cyclopentylethanol,ENSMUSG00000041649,False,False,False,0.0,,,
"1-Decanol, 2-methyl-",ENSMUSG00000041649,False,False,False,0.0,,,
"1-Decene, 8-methyl-",ENSMUSG00000041649,False,False,False,0.0,,,
1-Hexadecanol,ENSMUSG00000041649,False,False,False,0.0,,,
"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine",ENSMUSG00000041649,False,False,False,0.0,,,
1-Monoacetin,ENSMUSG00000041649,False,False,False,0.0,,,
1-Octadecanol,ENSMUSG00000041649,False,False,False,0.0,,,
"1-Octanol, 2-butyl-",ENSMUSG00000041649,False,False,False,0.0,,,
1-Octanol,ENSMUSG00000041649,False,False,False,0.0,,,
"1-Octene, 2-methyl-",ENSMUSG00000041649,False,False,False,0.0,,,
1-Phenethylamine,ENSMUSG00000041649,False,False,False,0.0,,,
"1-Phenyl-1,2-ethanediol",ENSMUSG00000041649,False,False,False,0.0,,,
"1-Propanamine, N,N-diethyl-",ENSMUSG00000041649,False,False,False,0.0,,,
1-Tetradecanol,ENSMUSG00000041649,False,False,False,0.0,,,
"1,1'-Biphenyl, 3,4-diethyl-",ENSMUSG00000041649,False,False,False,0.0,,,
"1,2-Benzenedicarboxylic acid",ENSMUSG00000041649,False,False,False,0.0,,,
"1,2-Butanediol",ENSMUSG00000041649,False,False,False,0.0,,,
"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",ENSMUSG00000041649,False,False,False,0.0,,,
"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",ENSMUSG00000041649,False,False,False,0.0,,,
"1,2,3-Butanetriol",ENSMUSG00000041649,False,False,False,0.0,,,
"1,2,3,10,11,11a-Hexahydro-6,7,8-trimethoxy-3-oxo-5H-dibenzo(a,d)cycloheptene",ENSMUSG00000041649,False,False,False,0.0,,,
"1,3-bis[(Trimethylsilyl)ethynyl]benzene",ENSMUSG00000041649,False,False,False,0.0,,,
"1,3-Dioxane-4-methanol, 4,5-dimethyl-",ENSMUSG00000041649,False,False,False,0.0,,,
"1,3,5-Trimethyl-1H-pyrazol-4-amine",ENSMUSG00000041649,False,False,False,0.0,,,
"1,5-Anhydroglucitol",ENSMUSG00000041649,False,False,False,0.0,,,
10-Heptadecenoic acid,ENSMUSG00000041649,False,False,False,0.0,,,
12-Oxooctadecanoate,ENSMUSG00000041649,False,False,False,0.0,,,
13-Docosenamide,ENSMUSG00000041649,False,False,False,0.0,,,
"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",ENSMUSG00000041649,False,False,False,0.0,,,
"2-(2,5-Dimethoxy-phenyl)-propionaldehyde",ENSMUSG00000041649,False,False,False,0.0,,,
2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid,ENSMUSG00000041649,False,False,False,0.0,,,
2-Amino-4-methylphenol,ENSMUSG00000041649,False,False,False,0.0,,,
2-Aminoadipic acid,ENSMUSG00000041649,False,False,False,0.0,,,
2-Aminobutanoic acid,ENSMUSG00000041649,False,False,False,0.0,,,
2-Butenedioic acid,ENSMUSG00000041649,False,False,False,0.0,,,
"2-Butenoic acid, 2-[(trimethylsilyl)oxy]-",ENSMUSG00000041649,False,False,False,0.0,,,
2-Ethyl-3-hydroxypropionic acid,ENSMUSG00000041649,False,False,False,0.0,,,
"2-Heptanone, 4,6-dimethyl-",ENSMUSG00000041649,False,False,False,0.0,,,
2-Heptenoic acid,ENSMUSG00000041649,False,False,False,0.0,,,
2-Hexen-1-ol,ENSMUSG00000041649,False,False,False,0.0,,,
2-Hydroxy-3-methylbutyric acid,ENSMUSG00000041649,False,False,False,0.0,,,
2-Hydroxy-5-methoxybenzaldehyde,ENSMUSG00000041649,False,False,False,0.0,,,
2-Hydroxybutyric acid,ENSMUSG00000041649,False,False,False,0.0,,,
2-Isopropyl-5-methyl-1-heptanol,ENSMUSG00000041649,False,False,False,0.0,,,
2-Methyl-4-pentenoic acid,ENSMUSG00000041649,False,False,False,0.0,,,
2-Methylglutaconic acid,ENSMUSG00000041649,False,False,False,0.0,,,
2-Naphthol,ENSMUSG00000041649,False,False,False,0.0,,,
2-Oxooctanoic acid,ENSMUSG00000041649,False,False,False,0.0,,,
2-Pentenoic acid,ENSMUSG00000041649,False,False,False,0.0,,,
"2-Propanone, bis(1-methylethyl)hydrazone",ENSMUSG00000041649,False,False,False,0.0,,,
"2-Propenoic acid, 2-[(trimethylsilyl)oxy]-3-[4-[(trimethylsilyl)oxy]phenyl]-",ENSMUSG00000041649,False,False,False,0.0,,,
2-Pyrrolidinone,ENSMUSG00000041649,False,False,False,0.0,,,
"2,2-Diallylpyrrolidine",ENSMUSG00000041649,False,False,False,0.0,,,
"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate",ENSMUSG00000041649,False,False,False,0.0,,,
"2,2'-Biphenyldiol",ENSMUSG00000041649,False,False,False,0.0,,,
"2,3-Butanediol",ENSMUSG00000041649,False,False,False,0.0,,,
"2,4-Decadienal",ENSMUSG00000041649,False,False,False,0.0,,,
"2,4-Diamino-6,7-dimethylpteridine",ENSMUSG00000041649,False,False,False,0.0,,,
"2,4-Imidazolidinedione, 5,5-dimethyl-",ENSMUSG00000041649,False,False,False,0.0,,,
"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-",ENSMUSG00000041649,False,False,False,0.0,,,
"2,5-di-tert-Butyl-1,4-benzoquinone",ENSMUSG00000041649,False,False,False,0.0,,,
"2,5-Di-tert-butyl-4-((trimethylsilyl)oxy)phenol",ENSMUSG00000041649,False,False,False,0.0,,,
"2,5-Di-tert-butylhydroquinone",ENSMUSG00000041649,False,False,False,0.0,,,
"2,5-Dimethoxy-4-methylamphetamine",ENSMUSG00000041649,False,False,False,0.0,,,
"2,5-Dimethoxybenzhydrazide",ENSMUSG00000041649,False,False,False,0.0,,,
"2,5-Dimethoxybenzonitrile",ENSMUSG00000041649,False,False,False,0.0,,,
"2,5-Dimethoxymandelic acid",ENSMUSG00000041649,False,False,False,0.0,,,
"2,5-Dimethoxyphenol",ENSMUSG00000041649,False,False,False,0.0,,,
"2,5-Dimethyl-1-aza-bicyclo[2.2.1]heptane",ENSMUSG00000041649,False,False,False,0.0,,,
"2,6-Dimethoxybenzylamine",ENSMUSG00000041649,False,False,False,0.0,,,
"2,6-Dimethoxyhydroquinone",ENSMUSG00000041649,False,False,False,0.0,,,
