node1,node2
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci",3-Hydroxyisovaleric acid-PLS
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci","3-Methyl-2-butenoic acid, tridec-2-ynyl ester-PLS"
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci","3,5-di-tert-Butyl-4-hydroxyacetophenone-PLS"
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci",3'-Hydroxyacetophenone-PLS
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci",4-Hydroxy-5-(hydroxymethyl)oxolan-2-one-PLS
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci","9H-Fluorene, 9-methylene--PLS"
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci","Acetin, bis-1,3-trimethylsilyl ether-PLS"
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci","Acetohydrazide, 2-(2-isopropyl-5-methylphenoxy)-N2-benzylideno--PLS"
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci",Adipoyl-L-carnitine-PLS
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci",alpha-Tocopherol-PLS
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci","Benzo[b]fluorene, 5-amino-7-methyl-1,2,3,4,6,7,8,9-octahydro-11-thia-10-aza--PLS"
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci",Benzophenone-PLS
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci","beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--PLS"
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci",Butylmethylamine-PLS
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci","Cholest-7-en-3-ol, (3beta,5alpha)--PLS"
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci",cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate-PLS
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci",Cyclohexanol-PLS
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci",Desmosterol-PLS
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci",Diphenyl ether-PLS
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci",L-Threonine-PLS
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci",N-Isobutyl-sec-butylamine-PLS
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci",Nonanal-PLS
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci","Octane, 1-propoxy--PLS"
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci","Oxalic acid, allyl octyl ester-PLS"
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci","Pentanedioic acid, 2,4-bis[(trimethylsilyl)oxy]-PLS"
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci",Phenol-PLS
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci",Phenoxyacetic acid-PLS
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci","Propanoic acid, 2-methyl--PLS"
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci","Propiophenone, 3',4'-dimethoxy--PLS"
