node1,node2
ENSMUSG00000014075-C,4-Pentenoic acid-F
ENSMUSG00000014075-C,2-Ethylacetoacetate-F
ENSMUSG00000014075-C,Aconitic acid-F
ENSMUSG00000014075-C,D-(-)-Fructofuranose-F
ENSMUSG00000014075-C,"D-(+)-Ribono-1,4-lactone-F"
ENSMUSG00000014075-C,Ethyl alpha-D-glucopyranoside-F
ENSMUSG00000014075-C,"Gluconolactone (3R,4S,5R,6R)-F"
ENSMUSG00000014075-C,"L-Valinamide, N(2),N(2)-dimethyl-F"
ENSMUSG00000014075-C,L-Valyl-L-leucine-F
ENSMUSG00000014075-C,Norketamine-F
ENSMUSG00000014075-C,Suberic acid-F
ENSMUSG00000014075-C,Syringaldehyde-F
ENSMUSG00000014075-C,"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate-F"
ENSMUSG00000028772-C,L-Lysine-F
ENSMUSG00000035133-C,L-Valine-F
ENSMUSG00000041012-C,1-Tetradecanol-F
ENSMUSG00000041012-C,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-F"
ENSMUSG00000041012-C,4-Methyl-5-thiazoleethanol-F
ENSMUSG00000041012-C,4-Methylvaleric acid-F
ENSMUSG00000041012-C,6-Hydroxyhexanoic acid-F
ENSMUSG00000041012-C,Cyclohexanemethanol-F
ENSMUSG00000041012-C,Ethyl glycolate-F
ENSMUSG00000041012-C,"Guanidine, N,N-dimethyl-F"
ENSMUSG00000041012-C,"Gulonic acid, gamma-lactone-F"
ENSMUSG00000041012-C,Hymexazole-F
ENSMUSG00000041012-C,Levulinic acid-F
ENSMUSG00000041012-C,Monomethyl succinate-F
ENSMUSG00000041012-C,N-Acetyl glucosamine methoxime-F
ENSMUSG00000041012-C,phenoxyethanol-F
ENSMUSG00000041012-C,Syringic acid-F
ENSMUSG00000041012-C,"Thymine, 1,3-dimethyl-6-hydroxymethyl-F"
ENSMUSG00000041012-C,Trisaminol-F
ENSMUSG00000039275-C,5-Methyluridine-F
ENSMUSG00000025060-C,L-Valine-F
ENSMUSG00000025060-C,phenoxyethanol-F
ENSMUSG00000025060-C,Salsoline-F
ENSMUSG00000025060-C,Undecanoic acid-F
ENSMUSG00000013858-C,2-Hydroxy-3-methylbutyric acid-F
ENSMUSG00000057722-C,L-Isoleucine-F
ENSMUSG00000057722-C,L-Leucine-F
ENSMUSG00000020777-C,l-Leucyl-l-valine-F
ENSMUSG00000043467-C,2-Aminobutanoic acid-F
ENSMUSG00000043467-C,3-Hexenedioic acid-F
ENSMUSG00000043467-C,Decanoic acid-F
ENSMUSG00000043467-C,Undecanoic acid-F
ENSMUSG00000024921-C,Deoxycholic Acid-F
ENSMUSG00000030016-C,"1,3-Dioxane, 2,2-dimethyl-5-hydroxy--F"
ENSMUSG00000020102-C,Butyl caprylate-F
ENSMUSG00000020102-C,Desmethylverapamil-F
ENSMUSG00000050493-C,9-Octadecenoic acid-F
ENSMUSG00000050493-C,D-Arabinose-F
ENSMUSG00000043059-C,Pentanoic acid-F
ENSMUSG00000005510-C,N-Acetylglucosamine-F
